数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
478	20-11-6	3-27	12	17	18	12	17	18	4.16	
479	20-11-6	3-32	12	16	17	12	16	17	4.16	
480	20-11-6	3-38	11	17	18	11	17	18	4.16	
481	20-11-6	3-43	13	20	22	13	20	22	4.16	
482	20-11-6	3-49	14	17	17	14	17	17	4.16	
483	20-11-6	3-54	14	19	20	14	19	20	4.16	
484	20-11-6	4-0	14	20	20	14	20	20	4.16	
485	20-11-6	4-5	12	17	17	12	17	17	4.16	
486	20-11-6	4-11	14	19	20	14	19	20	4.16	
487	20-11-6	4-16	14	20	21	14	20	21	4.16	
488	20-11-6	4-22	12	18	19	12	18	19	4.16	
489	20-11-6	4-27	13	18	19	13	18	19	4.16	
490	20-11-6	4-33	15	21	23	15	21	23	4.16	
491	20-11-6	4-38	13	19	20	13	19	20	4.16	
492	20-11-6	4-44	14	19	20	14	19	20	4.16	
493	20-11-6	4-49	12	18	18	12	18	18	4.16	
494	20-11-6	4-55	12	18	21	12	18	21	4.16	
495	20-11-6	5-0	13	17	18	13	17	18	4.16	
496	20-11-6	5-6	13	20	20	13	20	20	4.16	
497	20-11-6	5-11	11	16	17	11	16	17	4.16	
498	20-11-6	5-17	12	16	17	12	16	17	4.16	
499	20-11-6	5-22	11	15	16	11	15	16	4.16	
500	20-11-6	5-28	12	19	20	12	19	20	4.16	
501	20-11-6	5-33	12	18	19	12	18	19	4.16	
502	20-11-6	5-39	12	17	18	12	17	18	4.16	
503	20-11-6	5-44	13	19	19	13	19	19	4.16	
504	20-11-6	5-50	13	23	23	13	23	23	4.16	
505	20-11-6	5-55	13	18	20	13	18	20	4.16	
506	20-11-6	6-1	14	20	21	14	20	21	4.16	
507	20-11-6	6-6	13	19	21	13	19	21	4.16	
508	20-11-6	6-12	14	20	22	14	20	22	4.16	
509	20-11-6	6-17	12	18	19	12	18	19	4.16	
510	20-11-6	6-23	13	20	21	13	20	21	4.16	
511	20-11-6	6-28	13	19	20	13	19	20	4.16	
512	20-11-6	6-34	13	19	20	13	19	20	4.16	
513	20-11-6	6-39	13	20	24	13	20	24	4.16	
514	20-11-6	6-45	15	23	25	15	23	25	4.16	
515	20-11-6	6-50	14	22	22	14	22	22	4.16	
516	20-11-6	6-56	13	19	20	13	19	20	4.16	
517	20-11-6	7-1	13	19	22	13	19	22	4.16	
518	20-11-6	7-7	16	23	23	16	23	23	4.16	
519	20-11-6	7-12	16	22	22	16	22	22	4.16	
520	20-11-6	7-18	17	24	27	17	24	27	4.16	
521	20-11-6	7-23	16	24	26	16	24	26	4.16	
522	20-11-6	7-29	17	24	25	17	24	25	4.16	
523	20-11-6	7-34	17	23	25	17	23	25	4.16	
524	20-11-6	7-40	17	24	24	17	24	24	4.16	
525	20-11-6	7-45	18	24	26	18	24	26	4.16	
526	20-11-6	7-51	18	25	28	18	25	28	4.16	
527	20-11-6	7-56	18	26	27	18	26	27	4.16	
528	20-11-6	8-2	18	25	25	18	25	25	4.16	
529	20-11-6	8-7	17	25	27	17	25	27	4.16	
530	20-11-6	8-13	18	27	28	18	27	28	4.16	
531	20-11-6	8-18	16	24	26	16	24	26	4.16	
532	20-11-6	8-24	21	29	32	20	29	32	4.16	
533	20-11-6	8-29	21	32	36	20	31	36	4.16	
534	20-11-6	8-35	24	33	35	22	32	35	4.16	
535	20-11-6	8-40	23	34	38	21	32	38	4.16	
536	20-11-6	8-46	25	36	36	23	33	36	4.16	
537	20-11-6	8-51	22	33	38	21	31	38	4.13	
538	20-11-6	8-57	23	35	36	21	32	36	4.13	
539	20-11-6	9-2	22	29	30	21	29	30	4.13	
540	20-11-6	9-8	22	30	30	21	29	30	4.13	
541	20-11-6	9-13	23	33	34	21	31	34	4.13	
542	20-11-6	9-19	22	31	32	21	30	32	4.12	
543	20-11-6	9-24	21	29	30	20	29	30	4.12	
544	20-11-6	9-30	21	30	35	20	29	35	4.12	
545	20-11-6	9-36	23	33	35	21	31	35	4.12	
546	20-11-6	9-41	20	28	30	19	28	30	4.12	
547	20-11-6	9-47	22	30	33	21	29	33	4.12	
548	20-11-6	9-52	21	27	29	20	27	29	4.11	
549	20-11-6	9-58	21	29	31	20	29	31	4.11	
550	20-11-6	10-3	21	27	29	20	27	29	4.11	
551	20-11-6	10-9	21	31	33	20	30	33	4.11	
552	20-11-6	10-14	19	26	29	19	26	29	4.11	
553	20-11-6	10-20	19	27	30	19	27	30	4.11	
554	20-11-6	10-25	20	26	27	19	26	27	4.09	
555	20-11-6	10-31	19	25	26	19	25	26	4.11	
556	20-11-6	10-36	17	23	25	17	23	25	4.10	
557	20-11-6	10-42	20	27	28	19	27	28	4.10	
558	20-11-6	10-47	17	24	25	17	24	25	4.10	
559	20-11-6	10-53	21	26	30	20	26	30	4.10	
560	20-11-6	10-59	18	24	28	18	24	28	4.11	
561	20-11-6	11-4	23	31	33	21	30	33	4.09	
562	20-11-6	11-8	17	24	27	17	24	27	4.17	
563	20-11-6	11-13	16	20	21	16	20	21	4.17	
564	20-11-6	11-19	16	22	23	16	22	23	4.17	
565	20-11-6	11-24	20	27	30	20	27	30	4.17	
566	20-11-6	11-30	19	28	30	19	28	30	4.18	
567	20-11-6	11-35	20	28	28	20	28	28	4.18	
568	20-11-6	11-41	17	26	28	17	26	28	4.18	
569	20-11-6	11-46	21	30	32	20	29	32	4.17	
570	20-11-6	11-52	24	32	32	22	31	32	4.16	
571	20-11-6	11-57	20	26	27	19	26	27	4.16	
572	20-11-6	12-3	21	27	28	20	27	28	4.16	
573	20-11-6	12-8	21	27	30	20	27	30	4.16	
574	20-11-6	12-14	19	26	27	19	26	27	4.16	
575	20-11-6	12-19	20	25	27	19	25	27	4.16	
576	20-11-6	12-25	22	27	29	21	27	29	4.16	
577	20-11-6	12-30	24	32	32	22	31	32	4.16	
578	20-11-6	12-36	23	31	31	21	30	31	4.16	
579	20-11-6	12-41	22	28	31	21	28	31	4.16	
580	20-11-6	12-47	23	31	35	21	30	35	4.16	
581	20-11-6	12-53	22	30	30	21	29	30	4.16	
582	20-11-6	12-58	21	30	32	20	29	32	4.16	
583	20-11-6	13-4	23	30	31	21	29	31	4.16	
584	20-11-6	13-9	23	31	33	21	30	33	4.16	
585	20-11-6	13-15	23	31	32	21	30	32	4.16	
586	20-11-6	13-20	23	32	33	21	31	33	4.16	
587	20-11-6	13-26	24	32	34	22	31	34	4.16	
588	20-11-6	13-31	24	34	37	22	32	37	4.16	
589	20-11-6	13-37	26	35	38	23	32	38	4.16	
590	20-11-6	13-42	26	34	35	23	32	35	4.16	
591	20-11-6	13-48	26	35	39	23	32	39	4.16	
592	20-11-6	13-53	28	37	38	24	34	38	4.16	
593	20-11-6	13-59	25	33	35	22	31	35	4.16	
594	20-11-6	14-4	26	33	34	23	31	34	4.16	
595	20-11-6	14-10	27	37	40	23	34	40	4.16	
596	20-11-6	14-15	27	35	37	23	32	37	4.16	
597	20-11-6	14-21	25	33	35	22	31	35	4.16	
598	20-11-6	14-26	26	36	40	23	33	40	4.16	
599	20-11-6	14-32	26	34	40	23	32	40	4.16	
600	20-11-6	14-37	26	33	36	23	31	36	4.16	
601	20-11-6	14-43	26	34	37	23	32	37	4.16	
602	20-11-6	14-48	26	35	36	23	32	36	4.16	
603	20-11-6	14-54	25	36	36	22	33	36	4.16	
604	20-11-6	14-59	28	37	39	24	34	39	4.16	
605	20-11-6	15-5	26	35	37	23	32	37	4.16	
606	20-11-6	15-10	29	38	43	25	34	43	4.16	
607	20-11-6	15-16	30	40	40	25	35	40	4.16	
608	20-11-6	15-21	30	40	43	25	35	43	4.16	
609	20-11-6	15-27	31	42	43	26	37	43	4.16	
610	20-11-6	15-32	30	39	41	25	35	41	4.16	
611	20-11-6	15-38	29	40	43	25	35	43	4.16	
612	20-11-6	15-43	32	42	46	26	37	45	4.16	
613	20-11-6	15-49	32	45	47	26	38	46	4.16	
614	20-11-6	15-54	35	45	45	27	38	45	4.16	
615	20-11-6	16-0	38	47	50	29	40	47	4.16	
616	20-11-6	16-5	32	45	46	26	38	45	4.16	
617	20-11-6	16-11	38	50	50	29	41	48	4.14	
618	20-11-6	16-16	36	50	58	28	41	52	4.14	
619	20-11-6	16-22	38	51	52	29	41	49	4.14	
620	20-11-6	16-27	41	54	55	30	43	51	4.13	
621	20-11-6	16-33	40	53	56	30	42	51	4.13	
622	20-11-6	16-38	36	51	54	28	41	50	4.13	
623	20-11-6	16-44	37	53	61	28	42	54	4.12	
624	20-11-6	16-49	38	51	55	29	41	50	4.13	
625	20-11-6	16-55	38	50	52	29	41	48	4.11	
626	20-11-6	17-0	36	50	56	28	40	51	4.12	
627	20-11-6	17-6	37	50	55	29	40	50	4.12	
628	20-11-6	17-11	36	49	49	28	40	47	4.12	
629	20-11-6	17-17	41	57	58	30	43	52	4.12	
630	20-11-6	17-23	41	60	69	30	44	58	4.12	
631	20-11-6	17-28	41	59	62	30	44	54	4.13	
632	20-11-6	17-34	41	55	60	30	42	53	4.11	
633	20-11-6	17-39	40	53	57	30	42	51	4.09	
634	20-11-6	17-45	43	58	62	31	44	54	4.09	
635	20-11-6	17-50	41	55	59	30	42	53	4.11	
636	20-11-6	17-56	44	58	67	32	44	57	4.11	
637	20-11-6	18-1	42	61	67	31	45	57	4.11	
638	20-11-6	18-7	43	58	70	31	45	59	4.10	
639	20-11-6	18-12	44	64	69	32	46	58	4.10	
640	20-11-6	18-18	41	57	57	30	43	51	4.10	
641	20-11-6	18-23	44	60	64	32	44	55	4.10	
642	20-11-6	18-29	44	57	61	31	44	54	4.10	
643	20-11-6	18-34	44	59	63	31	45	55	4.10	
644	20-11-6	18-40	43	59	63	31	44	55	4.10	
645	20-11-6	18-46	47	63	66	32	47	56	4.10	
646	20-11-6	18-51	50	70	79	34	48	63	4.09	
647	20-11-6	18-57	55	74	83	36	50	65	4.09	
648	20-11-6	19-2	52	71	79	34	49	63	4.09	
649	20-11-6	19-8	54	73	78	36	49	62	4.09	
650	20-11-6	19-13	55	76	83	36	50	65	4.09	
651	20-11-6	19-19	55	76	87	36	50	67	4.09	
652	20-11-6	19-24	59	78	84	39	51	65	4.09	
653	20-11-6	19-30	52	71	82	34	49	64	4.09	
654	20-11-6	19-35	58	81	86	38	53	66	4.08	
655	20-11-6	19-41	54	76	86	35	51	66	4.08	
656	20-11-6	19-46	55	77	83	36	51	65	4.08	
657	20-11-6	19-52	59	80	90	39	52	68	4.08	
658	20-11-6	19-57	62	87	89	41	57	68	4.08	
659	20-11-6	20-3	63	89	98	42	58	71	4.08	
660	20-11-6	20-8	62	84	91	41	55	68	4.09	
661	20-11-6	20-14	65	92	101	42	61	72	4.08	
662	20-11-6	20-20	65	93	108	42	61	75	4.08	
663	20-11-6	20-25	63	87	96	41	57	70	4.08	
664	20-11-6	20-31	64	89	95	41	59	70	4.07	
665	20-11-6	20-36	69	98	110	46	64	75	4.06	
666	20-11-6	20-42	65	90	97	42	59	71	4.08	
667	20-11-6	20-47	65	87	92	42	57	69	4.07	
668	20-11-6	20-53	66	94	103	44	61	73	4.07	
669	20-11-6	20-58	64	93	100	42	61	72	4.06	
670	20-11-6	21-2	67	90	96	44	59	72	4.15	
671	20-11-6	21-7	69	93	99	45	61	72	4.15	
672	20-11-6	21-13	67	96	106	44	64	75	4.16	
673	20-11-6	21-18	75	102	109	50	67	75	4.16	
674	20-11-6	21-24	69	95	101	45	63	72	4.17	
675	20-11-6	21-29	67	91	99	43	60	71	4.17	
676	20-11-6	21-35	64	86	97	42	56	70	4.17	
677	20-11-6	21-40	64	90	96	42	59	71	4.17	
678	20-11-6	21-46	62	83	92	40	54	69	4.17	
679	20-11-6	21-51	62	88	93	40	58	69	4.18	
680	20-11-6	21-57	58	81	91	38	53	69	4.16	
681	20-11-6	22-2	54	78	83	35	52	65	4.16	
682	20-11-6	22-8	56	83	92	36	54	69	4.16	
683	20-11-6	22-13	55	76	82	36	51	65	4.16	
684	20-11-6	22-19	54	76	84	35	51	66	4.16	
685	20-11-6	22-24	50	71	74	33	49	61	4.16	
686	20-11-6	22-30	49	69	76	33	49	62	4.16	
687	20-11-6	22-35	51	69	77	34	49	62	4.16	
688	20-11-6	22-41	49	69	74	33	49	61	4.16	
689	20-11-6	22-46	50	68	72	33	48	60	4.16	
690	20-11-6	22-52	52	72	80	34	50	64	4.16	
691	20-11-6	22-57	49	68	76	33	48	62	4.16	
692	20-11-6	23-3	52	75	83	34	51	65	4.16	
693	20-11-6	23-8	50	72	82	33	50	65	4.16	
694	20-11-6	23-14	49	69	74	33	49	61	4.16	
695	20-11-6	23-19	47	62	67	33	45	57	4.16	
696	20-11-6	23-25	47	65	72	32	47	60	4.16	
697	20-11-6	23-30	48	68	71	33	48	60	4.16	
698	20-11-6	23-36	46	64	73	32	47	61	4.16	
699	20-11-6	23-41	42	60	63	30	45	55	4.16	
700	20-11-6	23-47	48	69	77	33	49	62	4.16	
701	20-11-6	23-53	48	67	72	33	48	60	4.16	
702	20-11-6	23-58	51	73	81	34	50	64	4.16	
703	20-11-7	0-4	49	70	76	33	49	62	4.16	
704	20-11-7	0-9	52	68	76	34	48	62	4.16	
705	20-11-7	0-15	52	72	76	34	49	61	4.16	
706	20-11-7	0-20	50	69	74	33	49	61	4.16	
707	20-11-7	0-26	51	70	74	34	49	61	4.16	
708	20-11-7	0-31	51	72	78	34	50	63	4.16	
709	20-11-7	0-37	47	64	71	32	47	60	4.16	
710	20-11-7	0-42	49	72	77	33	50	62	4.16	
711	20-11-7	0-48	49	67	69	33	48	59	4.16	
712	20-11-7	0-53	50	70	72	33	49	60	4.16	
713	20-11-7	0-59	49	71	78	33	49	63	4.16	
714	20-11-7	1-4	49	70	74	33	49	61	4.16	
715	20-11-7	1-10	50	68	77	33	48	62	4.16	
716	20-11-7	1-15	50	70	77	33	49	62	4.16	
717	20-11-7	1-21	56	80	91	36	52	69	4.16	
718	20-11-7	1-26	53	70	77	34	49	62	4.16	
719	20-11-7	1-32	52	72	81	34	50	64	4.16	
720	20-11-7	1-37	52	72	74	34	50	61	4.16	
721	20-11-7	1-43	52	71	77	34	49	62	4.16	
722	20-11-7	1-48	58	77	83	38	51	65	4.16	
723	20-11-7	1-54	55	75	77	36	51	62	4.16	
724	20-11-7	1-59	57	83	90	37	54	68	4.16	
725	20-11-7	2-5	55	78	81	36	52	64	4.16	
726	20-11-7	2-10	58	80	86	38	52	66	4.16	
727	20-11-7	2-16	57	78	84	37	52	66	4.16	
728	20-11-7	2-21	59	85	91	38	56	69	4.16	
729	20-11-7	2-27	63	86	94	41	56	70	4.16	
730	20-11-7	2-32	65	89	98	42	58	71	4.16	
731	20-11-7	2-38	67	92	98	44	60	71	4.16	
732	20-11-7	2-43	69	94	105	45	62	74	4.16	
733	20-11-7	2-49	70	96	106	46	63	74	4.16	
734	20-11-7	2-54	71	96	102	46	63	73	4.16	
735	20-11-7	3-0	75	107	121	49	70	80	4.16	
736	20-11-7	3-5	74	100	108	48	65	75	4.16	
737	20-11-7	3-11	74	101	110	49	67	75	4.16	
738	20-11-7	3-16	74	104	114	49	69	76	4.16	
739	20-11-7	3-22	76	106	117	50	70	78	4.16	
740	20-11-7	3-27	80	110	126	53	72	83	4.16	
741	20-11-7	3-33	79	111	125	52	73	82	4.16	
742	20-11-7	3-38	86	122	133	56	80	88	4.16	
743	20-11-7	3-44	83	115	125	55	75	82	4.16	
744	20-11-7	3-49	84	115	125	56	75	83	4.16	
745	20-11-7	3-55	83	119	127	55	78	84	4.16	
746	20-11-7	4-0	87	123	134	58	81	88	4.16	
747	20-11-7	4-6	84	120	133	56	79	87	4.16	
748	20-11-7	4-11	83	118	130	55	77	86	4.16	
749	20-11-7	4-17	84	122	131	55	80	87	4.16	
750	20-11-7	4-22	94	131	146	62	86	96	4.16	
751	20-11-7	4-28	95	132	151	62	87	100	4.16	
752	20-11-7	4-33	92	127	141	61	84	93	4.16	
753	20-11-7	4-39	92	130	143	61	86	95	4.16	
754	20-11-7	4-44	88	123	139	57	81	92	4.15	
755	20-11-7	4-50	95	136	150	62	90	99	4.16	
756	20-11-7	4-55	94	132	146	61	87	97	4.15	
757	20-11-7	5-1	97	135	151	63	89	100	4.15	
758	20-11-7	5-6	95	136	148	62	90	98	4.16	
759	20-11-7	5-12	91	136	148	60	90	98	4.15	
760	20-11-7	5-17	96	135	143	63	89	95	4.15	
761	20-11-7	5-23	95	134	150	63	90	99	4.15	
762	20-11-7	5-28	99	137	150	65	91	99	4.15	
763	20-11-7	5-34	96	132	144	63	87	95	4.15	
764	20-11-7	5-39	93	135	154	61	89	102	4.15	
765	20-11-7	5-45	98	143	157	65	94	104	4.15	
766	20-11-7	5-50	101	139	157	67	92	104	4.15	
767	20-11-7	5-56	102	145	159	67	96	105	4.15	
768	20-11-7	6-1	98	135	149	65	89	98	4.15	
769	20-11-7	6-7	100	137	153	66	91	101	4.15	
770	20-11-7	6-12	100	143	152	66	95	100	4.15	
771	20-11-7	6-18	101	143	156	67	94	103	4.15	
772	20-11-7	6-23	102	148	167	67	98	111	4.15	
773	20-11-7	6-29	105	144	157	69	95	104	4.15	
774	20-11-7	6-34	100	144	163	66	95	108	4.15	
775	20-11-7	6-40	99	137	147	65	91	97	4.15	
776	20-11-7	6-45	96	136	148	63	90	98	4.15	
777	20-11-7	6-51	102	140	152	67	92	100	4.15	
778	20-11-7	6-56	102	140	154	67	92	102	4.15	
779	20-11-7	7-2	100	142	164	65	94	108	4.15	
780	20-11-7	7-7	102	139	155	67	92	102	4.15	
781	20-11-7	7-13	98	138	150	64	91	100	4.15	
782	20-11-7	7-18	95	134	146	62	89	97	4.15	
783	20-11-7	7-24	97	133	141	63	88	93	4.15	
784	20-11-7	7-29	94	131	151	61	87	100	4.15	
785	20-11-7	7-35	97	135	150	63	89	99	4.15	
786	20-11-7	7-40	97	137	152	64	91	100	4.15	
787	20-11-7	7-46	95	130	142	63	86	94	4.15	
788	20-11-7	7-51	96	133	142	63	88	94	4.15	
789	20-11-7	7-57	91	129	148	59	85	98	4.15	
790	20-11-7	8-2	98	134	148	64	89	98	4.15	
791	20-11-7	8-8	92	130	139	60	86	92	4.15	
792	20-11-7	8-13	95	133	149	62	88	99	4.15	
793	20-11-7	8-19	95	137	154	62	91	102	4.15	
794	20-11-7	8-24	98	140	151	64	92	100	4.15	
795	20-11-7	8-30	98	137	155	64	91	102	4.15	
796	20-11-7	8-35	93	135	155	61	89	102	4.15	
797	20-11-7	8-41	97	134	150	64	89	100	4.15	
798	20-11-7	8-46	88	125	140	57	83	93	4.15	
799	20-11-7	8-52	89	125	137	59	83	91	4.15	
800	20-11-7	8-57	89	121	131	58	80	87	4.15	
801	20-11-7	9-3	90	126	139	59	83	92	4.15	
802	20-11-7	9-8	89	125	138	59	83	91	4.15	
803	20-11-7	9-14	91	126	144	60	83	95	4.15	
804	20-11-7	9-19	89	128	140	59	85	95	4.15	
805	20-11-7	9-25	89	130	144	58	86	95	4.15	
806	20-11-7	9-30	93	134	148	62	89	98	4.15	
807	20-11-7	9-36	94	134	148	61	89	98	4.15	
808	20-11-7	9-41	91	130	147	60	86	97	4.15	
809	20-11-7	9-47	87	125	139	58	83	92	4.15	
810	20-11-7	9-52	85	126	146	56	83	97	4.15	
811	20-11-7	9-58	89	130	143	59	86	95	4.15	
812	20-11-7	10-3	81	115	128	54	75	85	4.15	
813	20-11-7	10-9	82	114	126	54	75	83	4.15	
814	20-11-7	10-14	84	122	137	55	81	91	4.15	
815	20-11-7	10-20	84	120	129	55	79	85	4.15	
816	20-11-7	10-25	79	114	125	52	75	83	4.15	
817	20-11-7	10-31	83	121	138	55	79	91	4.15	
818	20-11-7	10-36	78	114	128	52	75	84	4.15	
819	20-11-7	10-42	83	118	133	54	78	88	4.15	
820	20-11-7	10-47	72	103	117	47	68	78	4.15	
821	20-11-7	10-53	75	103	117	49	68	78	4.15	
822	20-11-7	10-58	73	104	121	48	68	80	4.15	
823	20-11-7	11-4	70	99	111	46	65	76	4.15	
824	20-11-7	11-9	68	100	111	44	66	76	4.15	
825	20-11-7	11-15	70	96	100	46	64	71	4.15	
826	20-11-7	11-20	67	96	110	44	63	76	4.15	
827	20-11-7	11-26	67	95	109	44	62	75	4.15	
828	20-11-7	11-31	65	97	108	42	64	75	4.15	
829	20-11-7	11-37	67	96	108	44	63	75	4.15	
830	20-11-7	11-42	63	90	102	41	59	73	4.15	
831	20-11-7	11-48	67	96	109	44	63	75	4.15	
832	20-11-7	11-53	73	105	121	48	69	80	4.15	
833	20-11-7	11-59	73	104	111	48	68	76	4.15	
834	20-11-7	12-4	75	105	121	49	69	80	4.15	
835	20-11-7	12-10	76	105	115	50	69	77	4.15	
836	20-11-7	12-15	75	109	123	49	72	82	4.15	
837	20-11-7	12-21	74	107	123	48	70	81	4.15	
838	20-11-7	12-26	72	107	112	47	70	76	4.15	
839	20-11-7	12-32	75	103	113	49	68	77	4.15	
840	20-11-7	12-37	71	102	116	46	67	78	4.15	
841	20-11-7	12-43	75	108	122	49	71	80	4.15	
842	20-11-7	12-48	73	111	121	48	73	80	4.15	
843	20-11-7	12-54	72	109	123	47	72	81	4.15	
844	20-11-7	12-59	70	99	110	46	65	76	4.15	
845	20-11-7	13-5	73	104	118	48	68	78	4.15	
846	20-11-7	13-11	69	102	112	45	67	76	4.15	
847	20-11-7	13-16	66	92	106	43	60	74	4.15	
848	20-11-7	13-22	66	96	112	43	63	76	4.15	
849	20-11-7	13-27	62	91	100	40	60	72	4.15	
850	20-11-7	13-33	66	96	107	43	63	75	4.15	
851	20-11-7	13-38	66	97	112	43	64	76	4.15	
852	20-11-7	13-44	67	95	107	44	62	75	4.15	
853	20-11-7	13-49	67	98	110	44	64	76	4.15	
854	20-11-7	13-55	64	87	96	42	57	71	4.15	
855	20-11-7	14-0	61	87	100	40	57	72	4.15	
856	20-11-7	14-6	63	95	108	41	62	75	4.15	
857	20-11-7	14-11	62	94	104	40	62	74	4.15	
858	20-11-7	14-17	62	87	101	40	57	72	4.15	
859	20-11-7	14-22	63	85	95	41	56	70	4.15	
860	20-11-7	14-28	62	89	105	40	58	74	4.15	
861	20-11-7	14-33	60	81	92	39	53	69	4.15	
862	20-11-7	14-39	59	82	95	38	54	70	4.15	
863	20-11-7	14-44	57	77	83	37	51	65	4.15	
864	20-11-7	14-50	60	83	90	39	54	68	4.15	
865	20-11-7	14-55	59	87	98	38	57	71	4.15	
866	20-11-7	15-1	63	89	102	41	58	73	4.15	
867	20-11-7	15-6	62	90	100	40	59	72	4.15	
868	20-11-7	15-12	60	83	89	40	54	68	4.15	
869	20-11-7	15-17	60	84	92	39	55	69	4.15	
870	20-11-7	15-23	59	81	90	38	53	68	4.15	
871	20-11-7	15-28	58	81	93	38	53	69	4.15	
872	20-11-7	15-34	58	84	92	38	55	69	4.15	
873	20-11-7	15-39	60	83	94	39	54	70	4.15	
874	20-11-7	15-45	59	83	92	38	54	69	4.15	
875	20-11-7	15-50	56	78	89	36	52	68	4.15	
876	20-11-7	15-56	53	79	84	34	52	66	4.15	
877	20-11-7	16-1	56	82	97	36	54	71	4.15	
878	20-11-7	16-7	55	80	87	36	52	67	4.15	
879	20-11-7	16-12	56	77	83	36	51	65	4.15	
880	20-11-7	16-18	55	78	87	36	52	67	4.15	
881	20-11-7	16-23	54	77	84	35	51	66	4.15	
882	20-11-7	16-29	54	78	90	35	52	68	4.15	
883	20-11-7	16-34	55	78	88	36	52	67	4.15	
884	20-11-7	16-40	59	87	102	38	57	73	4.15	
885	20-11-7	16-45	61	87	97	40	57	71	4.15	
886	20-11-7	16-51	61	89	97	40	58	71	4.15	
887	20-11-7	16-56	57	89	103	37	58	73	4.15	
888	20-11-7	17-2	60	81	94	39	53	70	4.15	
889	20-11-7	17-7	57	83	94	37	54	70	4.15	
890	20-11-7	17-13	53	77	85	34	51	66	4.15	
891	20-11-7	17-18	51	75	82	34	51	65	4.15	
892	20-11-7	17-24	57	84	93	37	55	69	4.15	
893	20-11-7	17-29	56	78	84	36	52	66	4.15	
894	20-11-7	17-35	58	83	91	38	54	69	4.15	
895	20-11-7	17-40	59	84	90	38	55	68	4.15	
896	20-11-7	17-46	57	81	91	37	53	69	4.15	
897	20-11-7	17-51	55	80	89	36	52	68	4.15	
898	20-11-7	17-57	57	79	85	37	52	66	4.15	
899	20-11-7	18-2	56	76	79	36	51	63	4.15	
900	20-11-7	18-8	60	86	95	39	56	70	4.15	
901	20-11-7	18-13	60	87	101	39	57	72	4.15	
902	20-11-7	18-19	58	85	95	38	56	70	4.15	
903	20-11-7	18-24	65	94	105	42	62	74	4.15	
904	20-11-7	18-30	66	95	107	43	62	75	4.15	
905	20-11-7	18-35	65	90	104	42	59	74	4.15	
906	20-11-7	18-41	70	96	108	46	63	75	4.15	
907	20-11-7	18-46	66	90	102	43	59	73	4.15	
908	20-11-7	18-52	64	89	104	42	58	74	4.15	
909	20-11-7	18-57	66	96	110	43	63	76	4.15	
910	20-11-7	19-3	65	95	110	42	62	76	4.15	
911	20-11-7	19-8	65	92	99	42	60	72	4.15	
912	20-11-7	19-14	71	98	106	46	64	74	4.15	
913	20-11-7	19-19	73	109	121	48	72	80	4.15	
914	20-11-7	19-25	77	110	122	50	73	81	4.15	
915	20-11-7	19-30	76	111	132	50	73	87	4.15	
916	20-11-7	19-36	79	110	119	52	73	79	4.15	
917	20-11-7	19-41	73	105	119	48	69	79	4.15	
918	20-11-7	19-47	77	110	125	50	72	82	4.15	
919	20-11-7	19-52	74	108	117	48	72	78	4.15	
920	20-11-7	19-58	78	115	129	51	76	85	4.15	
921	20-11-7	20-3	77	115	124	50	76	82	4.15	
922	20-11-7	20-9	86	125	146	57	83	97	4.15	
923	20-11-7	20-14	82	124	135	54	82	89	4.15	
924	20-11-7	20-20	81	118	138	54	77	91	4.15	
925	20-11-7	20-25	81	117	129	54	77	85	4.15	
926	20-11-7	20-31	80	116	136	52	76	90	4.15	
927	20-11-7	20-36	78	113	126	52	74	83	4.15	
928	20-11-7	20-42	79	114	129	52	76	85	4.15	
929	20-11-7	20-47	76	111	131	50	73	86	4.15	
930	20-11-7	20-53	78	110	122	51	73	81	4.15	
931	20-11-7	20-58	75	108	124	49	72	82	4.15	
932	20-11-7	21-4	74	109	127	48	72	84	4.15	
933	20-11-7	21-9	76	110	126	50	73	84	4.15	
934	20-11-7	21-15	71	108	120	46	71	79	4.15	
935	20-11-7	21-20	75	109	128	49	72	84	4.15	
936	20-11-7	21-26	77	110	127	50	72	84	4.15	
937	20-11-7	21-31	76	110	127	50	72	84	4.15	
938	20-11-7	21-37	77	107	119	50	71	79	4.15	
939	20-11-7	21-42	79	115	125	52	76	82	4.15	
940	20-11-7	21-48	82	111	126	54	73	83	4.15	
941	20-11-7	21-53	80	111	123	52	74	82	4.15	
942	20-11-7	21-59	81	117	132	53	78	87	4.15	
943	20-11-7	22-4	82	122	141	54	81	93	4.15	
944	20-11-7	22-10	81	117	131	54	77	87	4.15	
945	20-11-7	22-15	82	119	143	54	78	95	4.15	
946	20-11-7	22-21	81	117	137	54	77	91	4.15	
947	20-11-7	22-26	80	121	135	53	79	89	4.15	
948	20-11-7	22-32	79	112	127	52	73	83	4.15	
949	20-11-7	22-37	84	125	139	56	82	92	4.15	
950	20-11-7	22-43	80	112	126	52	74	83	4.15	
951	20-11-7	22-48	81	116	133	54	76	87	4.15	
952	20-11-7	22-54	82	117	129	54	78	85	4.15	
953	20-11-7	22-59	77	109	122	50	72	81	4.15	
954	20-11-7	23-5	71	103	114	46	68	77	4.15	
955	20-11-7	23-10	74	107	121	48	70	80	4.15	
956	20-11-7	23-16	79	113	132	52	74	87	4.15	
957	20-11-7	23-21	75	110	128	49	73	85	4.15	
