数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
478	20-11-5	20-7	17	21	22	17	21	22	4.20	
479	20-11-5	20-12	15	20	22	15	20	22	4.20	
480	20-11-5	20-18	17	23	24	17	23	24	4.20	
481	20-11-5	20-23	16	22	23	16	22	23	4.20	
482	20-11-5	20-29	15	19	19	15	19	19	4.20	
483	20-11-5	20-34	15	18	19	15	18	19	4.20	
484	20-11-5	20-40	15	20	20	15	20	20	4.20	
485	20-11-5	20-45	17	22	22	17	22	22	4.20	
486	20-11-5	20-51	17	22	24	17	22	24	4.20	
487	20-11-5	20-56	16	19	21	16	19	21	4.20	
488	20-11-5	21-2	16	21	24	16	21	24	4.20	
489	20-11-5	21-7	16	21	22	16	21	22	4.20	
490	20-11-5	21-13	15	21	21	15	21	21	4.20	
491	20-11-5	21-18	15	19	19	15	19	19	4.20	
492	20-11-5	21-24	16	21	21	16	21	21	4.20	
493	20-11-5	21-29	17	24	24	17	24	24	4.20	
494	20-11-5	21-35	18	24	25	18	24	25	4.20	
495	20-11-5	21-40	17	22	22	17	22	22	4.20	
496	20-11-5	21-46	15	20	20	15	20	20	4.20	
497	20-11-5	21-51	15	19	20	15	19	20	4.20	
498	20-11-5	21-57	20	25	27	20	25	27	4.20	
499	20-11-5	22-2	20	25	26	20	25	26	4.20	
500	20-11-5	22-8	18	23	23	18	23	23	4.20	
501	20-11-5	22-13	19	23	23	19	23	23	4.20	
502	20-11-5	22-19	19	25	25	19	25	25	4.20	
503	20-11-5	22-24	21	26	27	20	26	27	4.20	
504	20-11-5	22-30	17	23	23	17	23	23	4.20	
505	20-11-5	22-35	18	23	24	18	23	24	4.20	
506	20-11-5	22-41	17	23	23	17	23	23	4.20	
507	20-11-5	22-46	17	23	23	17	23	23	4.20	
508	20-11-5	22-52	17	23	25	17	23	25	4.20	
509	20-11-5	22-57	18	23	25	18	23	25	4.20	
510	20-11-5	23-3	18	23	25	18	23	25	4.20	
511	20-11-5	23-8	16	22	22	16	22	22	4.20	
512	20-11-5	23-14	16	21	23	16	21	23	4.20	
513	20-11-5	23-19	18	23	23	18	23	23	4.20	
514	20-11-5	23-25	18	23	23	18	23	23	4.20	
515	20-11-5	23-30	18	22	22	18	22	22	4.20	
516	20-11-5	23-36	19	23	24	19	23	24	4.20	
517	20-11-5	23-41	20	27	28	20	27	28	4.20	
518	20-11-5	23-47	20	27	27	20	27	27	4.20	
519	20-11-5	23-52	20	25	27	20	25	27	4.20	
520	20-11-5	23-58	20	26	27	20	26	27	4.20	
521	20-11-6	0-3	20	27	30	20	27	30	4.20	
522	20-11-6	0-9	20	27	27	20	27	27	4.20	
523	20-11-6	0-14	18	24	26	18	24	26	4.20	
524	20-11-6	0-20	19	24	26	19	24	26	4.20	
525	20-11-6	0-25	19	23	25	19	23	25	4.20	
526	20-11-6	0-31	17	23	24	17	23	24	4.20	
527	20-11-6	0-36	16	19	20	16	19	20	4.20	
528	20-11-6	0-42	17	22	22	17	22	22	4.20	
529	20-11-6	0-47	19	26	29	19	26	29	4.20	
530	20-11-6	0-53	17	22	23	17	22	23	4.20	
531	20-11-6	0-58	19	24	25	19	24	25	4.20	
532	20-11-6	1-4	18	25	25	18	25	25	4.20	
533	20-11-6	1-9	19	24	26	19	24	26	4.20	
534	20-11-6	1-15	18	24	24	18	24	24	4.20	
535	20-11-6	1-20	19	23	25	19	23	25	4.20	
536	20-11-6	1-26	19	24	24	19	24	24	4.20	
537	20-11-6	1-31	18	24	25	18	24	25	4.20	
538	20-11-6	1-37	19	24	25	19	24	25	4.20	
539	20-11-6	1-42	18	25	25	18	25	25	4.20	
540	20-11-6	1-48	18	24	24	18	24	24	4.20	
541	20-11-6	1-53	16	20	20	16	20	20	4.20	
542	20-11-6	1-59	19	25	25	19	25	25	4.20	
543	20-11-6	2-4	18	23	25	18	23	25	4.20	
544	20-11-6	2-10	20	27	28	20	27	28	4.20	
545	20-11-6	2-15	17	23	24	17	23	24	4.20	
546	20-11-6	2-21	19	24	24	19	24	24	4.20	
547	20-11-6	2-26	17	23	27	17	23	27	4.20	
548	20-11-6	2-32	20	24	25	20	24	25	4.20	
549	20-11-6	2-37	19	23	24	19	23	24	4.20	
550	20-11-6	2-43	19	25	27	19	25	27	4.20	
551	20-11-6	2-48	17	23	24	17	23	24	4.20	
552	20-11-6	2-54	16	22	22	16	22	22	4.20	
553	20-11-6	2-59	17	22	23	17	22	23	4.20	
554	20-11-6	3-5	18	23	25	18	23	25	4.20	
555	20-11-6	3-10	18	24	25	18	24	25	4.20	
556	20-11-6	3-16	18	24	25	18	24	25	4.20	
557	20-11-6	3-21	19	26	26	19	26	26	4.20	
558	20-11-6	3-27	18	23	24	18	23	24	4.20	
559	20-11-6	3-32	17	25	26	17	25	26	4.20	
560	20-11-6	3-38	19	23	23	19	23	23	4.20	
561	20-11-6	3-43	17	26	28	17	26	28	4.20	
562	20-11-6	3-49	17	22	23	17	22	23	4.20	
563	20-11-6	3-54	18	24	25	18	24	25	4.20	
564	20-11-6	4-0	16	21	23	16	21	23	4.20	
565	20-11-6	4-5	18	24	25	18	24	25	4.20	
566	20-11-6	4-11	19	25	27	19	25	27	4.20	
567	20-11-6	4-16	18	23	24	18	23	24	4.20	
568	20-11-6	4-22	18	25	25	18	25	25	4.20	
569	20-11-6	4-27	20	26	28	20	26	28	4.20	
570	20-11-6	4-33	18	25	26	18	25	26	4.20	
571	20-11-6	4-38	19	24	25	19	24	25	4.20	
572	20-11-6	4-44	19	25	27	19	25	27	4.20	
573	20-11-6	4-49	17	24	24	17	24	24	4.20	
574	20-11-6	4-55	20	27	27	20	27	27	4.20	
575	20-11-6	5-0	18	24	26	18	24	26	4.20	
576	20-11-6	5-6	18	24	26	18	24	26	4.20	
577	20-11-6	5-11	17	23	25	17	23	25	4.20	
578	20-11-6	5-17	18	25	26	18	25	26	4.20	
579	20-11-6	5-23	19	25	27	19	25	27	4.20	
580	20-11-6	5-28	20	25	29	20	25	29	4.20	
581	20-11-6	5-34	18	23	24	18	23	24	4.20	
582	20-11-6	5-39	19	24	25	19	24	25	4.20	
583	20-11-6	5-45	17	23	25	17	23	25	4.20	
584	20-11-6	5-50	18	23	24	18	23	24	4.20	
585	20-11-6	5-56	17	24	27	17	24	27	4.20	
586	20-11-6	6-1	18	24	26	18	24	26	4.20	
587	20-11-6	6-7	17	24	25	17	24	25	4.20	
588	20-11-6	6-12	17	23	23	17	23	23	4.20	
589	20-11-6	6-18	18	23	25	18	23	25	4.20	
590	20-11-6	6-23	18	25	29	18	25	29	4.20	
591	20-11-6	6-29	19	25	26	19	25	26	4.20	
592	20-11-6	6-34	19	23	25	19	23	25	4.20	
593	20-11-6	6-40	16	22	24	16	22	24	4.20	
594	20-11-6	6-45	19	25	25	19	25	25	4.20	
595	20-11-6	6-51	19	24	26	19	24	26	4.20	
596	20-11-6	6-56	19	28	28	19	28	28	4.20	
597	20-11-6	7-2	20	25	26	20	25	26	4.20	
598	20-11-6	7-7	19	26	27	19	26	27	4.20	
599	20-11-6	7-13	20	26	28	20	26	28	4.20	
600	20-11-6	7-18	22	31	33	21	30	33	4.20	
601	20-11-6	7-24	22	29	31	21	29	31	4.20	
602	20-11-6	7-29	22	29	29	21	29	29	4.20	
603	20-11-6	7-35	25	34	35	23	32	35	4.20	
604	20-11-6	7-40	23	30	32	22	30	32	4.20	
605	20-11-6	7-46	23	31	31	22	30	31	4.20	
606	20-11-6	7-51	24	33	35	22	32	35	4.20	
607	20-11-6	7-57	23	32	35	22	31	35	4.20	
608	20-11-6	8-2	24	32	33	22	31	33	4.20	
609	20-11-6	8-8	24	31	34	22	30	34	4.20	
610	20-11-6	8-13	23	32	34	22	31	34	4.20	
611	20-11-6	8-19	24	33	33	22	32	33	4.20	
612	20-11-6	8-24	23	32	33	22	31	33	4.20	
613	20-11-6	8-30	27	35	36	24	33	36	4.20	
614	20-11-6	8-35	26	37	38	23	34	38	4.20	
615	20-11-6	8-41	30	42	42	26	37	42	4.20	
616	20-11-6	8-46	28	38	42	24	35	42	4.20	
617	20-11-6	8-52	28	39	41	24	35	41	4.20	
618	20-11-6	8-57	28	38	38	24	35	38	4.20	
619	20-11-6	9-3	28	39	40	24	35	40	4.20	
620	20-11-6	9-8	28	41	44	24	36	44	4.20	
621	20-11-6	9-14	26	37	39	23	34	39	4.20	
622	20-11-6	9-19	24	33	35	22	32	35	4.20	
623	20-11-6	9-25	25	35	36	23	33	36	4.20	
624	20-11-6	9-30	24	35	36	22	33	36	4.20	
625	20-11-6	9-36	27	37	38	24	34	38	4.20	
626	20-11-6	9-41	27	36	38	24	33	38	4.20	
627	20-11-6	9-47	27	38	40	24	35	40	4.20	
628	20-11-6	9-52	27	35	36	24	33	36	4.20	
629	20-11-6	9-58	27	38	39	24	35	39	4.20	
630	20-11-6	10-3	28	39	42	24	35	42	4.20	
631	20-11-6	10-9	30	41	44	26	36	44	4.20	
632	20-11-6	10-14	28	38	40	24	35	40	4.20	
633	20-11-6	10-20	30	40	41	26	36	41	4.20	
634	20-11-6	10-25	27	37	38	24	34	38	4.20	
635	20-11-6	10-31	28	37	40	24	34	40	4.20	
636	20-11-6	10-36	28	36	38	24	33	38	4.20	
637	20-11-6	10-42	27	37	38	24	34	38	4.20	
638	20-11-6	10-47	27	36	37	24	33	37	4.20	
639	20-11-6	10-53	26	36	38	23	33	38	4.20	
640	20-11-6	10-58	27	38	39	24	35	39	4.20	
641	20-11-6	11-4	28	38	40	24	35	40	4.20	
642	20-11-6	11-9	28	39	40	24	35	40	4.20	
643	20-11-6	11-15	28	39	39	24	35	39	4.20	
644	20-11-6	11-20	28	37	38	24	34	38	4.20	
645	20-11-6	11-26	27	38	39	24	35	39	4.20	
646	20-11-6	11-31	30	42	45	26	37	45	4.20	
647	20-11-6	11-37	30	42	43	26	37	43	4.20	
648	20-11-6	11-42	27	39	41	24	35	41	4.20	
649	20-11-6	11-48	30	42	44	26	37	44	4.20	
650	20-11-6	11-53	31	43	45	26	38	45	4.20	
651	20-11-6	11-59	31	40	42	26	36	42	4.20	
652	20-11-6	12-4	33	42	46	27	37	45	4.20	
653	20-11-6	12-10	34	43	43	28	38	43	4.20	
654	20-11-6	12-15	33	47	47	27	40	46	4.20	
655	20-11-6	12-21	34	44	45	28	38	45	4.20	
656	20-11-6	12-26	35	47	49	28	40	47	4.20	
657	20-11-6	12-32	37	48	51	29	40	49	4.20	
658	20-11-6	12-37	36	49	49	28	41	47	4.20	
659	20-11-6	12-43	35	47	49	28	40	47	4.20	
660	20-11-6	12-48	38	50	52	29	41	49	4.20	
661	20-11-6	12-54	40	53	55	30	43	51	4.20	
662	20-11-6	12-59	41	53	57	31	43	52	4.20	
663	20-11-6	13-5	39	53	57	30	43	52	4.20	
664	20-11-6	13-10	39	55	58	30	44	53	4.20	
665	20-11-6	13-16	37	51	53	29	42	50	4.20	
666	20-11-6	13-21	38	52	53	29	42	50	4.20	
667	20-11-6	13-27	39	50	53	30	41	50	4.20	
668	20-11-6	13-32	37	52	55	29	42	51	4.20	
669	20-11-6	13-38	35	46	47	28	39	46	4.20	
670	20-11-6	13-43	37	48	50	29	40	48	4.20	
671	20-11-6	13-49	35	47	50	27	39	48	4.20	
672	20-11-6	13-54	34	47	47	27	39	46	4.20	
673	20-11-6	14-0	35	47	52	27	39	49	4.20	
674	20-11-6	14-5	33	47	49	27	39	47	4.20	
675	20-11-6	14-11	35	47	47	27	39	46	4.20	
676	20-11-6	14-16	36	47	49	28	39	47	4.20	
677	20-11-6	14-22	34	45	49	27	38	47	4.20	
678	20-11-6	14-27	36	50	53	28	41	49	4.20	
679	20-11-6	14-33	37	50	52	28	41	49	4.20	
680	20-11-6	14-38	41	55	60	31	44	54	4.20	
681	20-11-6	14-44	42	56	59	30	43	53	4.20	
682	20-11-6	14-49	38	52	53	29	42	49	4.20	
683	20-11-6	14-55	41	57	58	30	44	52	4.20	
684	20-11-6	15-0	43	60	62	31	45	55	4.20	
685	20-11-6	15-6	45	61	65	32	46	57	4.20	
686	20-11-6	15-11	46	65	66	33	48	57	4.20	
687	20-11-6	15-17	45	60	62	32	45	55	4.20	
688	20-11-6	15-22	44	62	68	31	46	58	4.20	
689	20-11-6	15-28	47	64	72	33	47	61	4.20	
690	20-11-6	15-33	50	67	71	33	48	60	4.20	
691	20-11-6	15-39	49	70	75	33	49	61	4.20	
692	20-11-6	15-44	50	70	74	34	50	62	4.20	
693	20-11-6	15-50	49	69	71	33	49	60	4.20	
694	20-11-6	15-55	48	70	76	33	49	62	4.20	
695	20-11-6	16-1	53	71	75	34	49	61	4.20	
696	20-11-6	16-6	60	83	90	39	54	68	4.20	
697	20-11-6	16-12	61	85	88	40	56	67	4.20	
698	20-11-6	16-17	60	83	91	39	54	69	4.20	
699	20-11-6	16-23	64	93	95	42	61	70	4.20	
700	20-11-6	16-28	61	89	98	40	58	71	4.20	
701	20-11-6	16-34	68	99	105	44	65	74	4.20	
702	20-11-6	16-39	64	89	93	42	58	69	4.20	
703	20-11-6	16-45	66	99	104	43	65	74	4.20	
704	20-11-6	16-50	66	94	100	43	62	72	4.20	
705	20-11-6	16-56	66	98	102	43	64	73	4.20	
706	20-11-6	17-1	65	95	103	42	62	73	4.20	
707	20-11-6	17-7	66	94	107	43	62	75	4.20	
708	20-11-6	17-12	68	98	105	44	64	74	4.17	
709	20-11-6	17-18	70	101	104	45	67	73	4.18	
710	20-11-6	17-24	69	96	102	45	63	73	4.17	
711	20-11-6	17-29	69	94	99	45	62	71	4.17	
712	20-11-6	17-35	70	98	105	46	64	73	4.16	
713	20-11-6	17-40	70	98	102	46	64	72	4.17	
714	20-11-6	17-46	68	95	99	44	63	71	4.17	
715	20-11-6	17-51	71	99	102	47	66	72	4.16	
716	20-11-6	17-57	70	98	103	46	65	74	4.16	
717	20-11-6	18-2	71	96	98	47	64	71	4.16	
718	20-11-6	18-8	69	99	106	46	65	74	4.16	
719	20-11-6	18-13	66	92	97	44	61	70	4.17	
720	20-11-6	18-19	66	89	94	43	59	70	4.17	
721	20-11-6	18-24	66	90	93	44	60	69	4.14	
722	20-11-6	18-30	66	94	98	44	62	71	4.16	
723	20-11-6	18-35	66	93	97	44	62	70	4.16	
724	20-11-6	18-41	64	89	95	42	58	70	4.15	
725	20-11-6	18-47	65	90	95	42	60	71	4.15	
726	20-11-6	18-52	65	91	99	43	60	71	4.15	
727	20-11-6	18-58	67	90	99	44	60	71	4.15	
728	20-11-6	19-3	65	92	93	43	61	69	4.15	
729	20-11-6	19-9	65	95	103	43	62	73	4.15	
730	20-11-6	19-14	70	98	109	46	64	75	4.15	
731	20-11-6	19-20	69	98	101	46	64	72	4.15	
732	20-11-6	19-25	71	101	106	47	66	74	4.15	
733	20-11-6	19-31	74	102	106	49	67	74	4.14	
734	20-11-6	19-36	74	103	107	48	68	75	4.15	
735	20-11-6	19-42	73	104	110	48	68	75	4.14	
736	20-11-6	19-47	73	108	116	48	71	77	4.14	
737	20-11-6	19-53	95	138	147	62	92	98	4.13	
738	20-11-6	19-58	89	123	131	58	81	87	4.14	
739	20-11-6	20-4	87	126	140	57	83	92	4.14	
740	20-11-6	20-10	87	128	136	57	85	90	4.13	
741	20-11-6	20-15	83	115	122	55	76	81	4.14	
742	20-11-6	20-21	85	120	129	55	79	85	4.13	
743	20-11-6	20-26	83	116	126	54	77	83	4.13	
744	20-11-6	20-32	82	117	121	54	77	80	4.13	
745	20-11-6	20-37	89	126	138	58	84	92	4.13	
746	20-11-6	20-43	84	118	126	55	78	83	4.13	
747	20-11-6	20-48	80	116	120	52	77	79	4.14	
748	20-11-6	20-54	83	118	131	54	78	87	4.13	
749	20-11-6	20-59	82	115	121	53	76	80	4.13	
750	20-11-6	21-5	80	116	123	52	76	81	4.12	
751	20-11-6	21-10	78	110	113	52	72	76	4.13	
752	20-11-6	21-16	80	115	122	52	76	81	4.12	
753	20-11-6	21-21	79	111	119	52	73	79	4.12	
754	20-11-6	21-27	80	117	123	52	77	81	4.12	
755	20-11-6	21-33	81	117	124	53	77	82	4.12	
756	20-11-6	21-38	76	108	112	50	71	76	4.12	
757	20-11-6	21-44	70	99	104	46	65	74	4.12	
758	20-11-6	21-49	73	107	113	48	70	76	4.12	
759	20-11-6	21-55	75	106	111	50	69	76	4.11	
760	20-11-6	22-0	72	103	111	48	67	75	4.12	
761	20-11-6	22-6	74	105	111	49	69	75	4.12	
762	20-11-6	22-11	75	103	110	50	67	75	4.12	
763	20-11-6	22-17	72	103	109	47	68	75	4.11	
764	20-11-6	22-22	68	96	99	44	64	71	4.12	
765	20-11-6	22-28	71	100	105	47	65	73	4.11	
766	20-11-6	22-33	76	109	116	50	72	78	4.11	
767	20-11-6	22-39	76	110	114	50	73	77	4.11	
768	20-11-6	22-44	74	106	112	49	69	76	4.11	
769	20-11-6	22-48	71	103	106	46	68	78	4.32	
770	20-11-6	22-54	70	101	105	46	67	75	4.20	
771	20-11-6	22-59	68	99	109	45	65	77	4.20	
772	20-11-6	23-5	65	93	100	43	61	74	4.21	
773	20-11-6	23-10	62	87	92	40	58	70	4.21	
774	20-11-6	23-16	63	89	94	41	58	71	4.21	
775	20-11-6	23-21	61	87	92	40	57	69	4.21	
776	20-11-6	23-27	58	82	87	38	54	67	4.22	
777	20-11-6	23-32	57	82	84	37	54	66	4.22	
778	20-11-6	23-38	61	84	89	40	55	68	4.22	
779	20-11-6	23-43	60	84	88	39	55	67	4.22	
780	20-11-6	23-49	56	82	86	36	54	66	4.21	
781	20-11-6	23-54	57	75	79	37	51	64	4.20	
782	20-11-7	0-0	56	78	83	36	52	66	4.20	
783	20-11-7	0-5	54	76	81	35	51	64	4.20	
784	20-11-7	0-11	55	83	88	36	54	67	4.20	
785	20-11-7	0-16	54	75	78	35	51	63	4.20	
786	20-11-7	0-22	54	73	76	35	50	62	4.20	
787	20-11-7	0-27	54	76	77	35	51	62	4.20	
788	20-11-7	0-33	52	72	75	34	50	61	4.20	
789	20-11-7	0-38	52	72	77	34	50	62	4.20	
790	20-11-7	0-44	50	72	73	33	50	61	4.20	
791	20-11-7	0-49	51	72	76	34	50	62	4.20	
792	20-11-7	0-55	53	74	78	34	50	63	4.20	
793	20-11-7	1-0	51	75	78	34	51	63	4.20	
794	20-11-7	1-6	51	74	77	34	50	62	4.20	
795	20-11-7	1-11	50	70	74	34	48	60	4.20	
796	20-11-7	1-17	51	71	75	34	49	61	4.20	
797	20-11-7	1-22	50	68	71	33	48	60	4.20	
798	20-11-7	1-28	52	71	78	34	49	63	4.20	
799	20-11-7	1-33	53	76	79	35	50	63	4.20	
800	20-11-7	1-39	52	75	80	34	51	64	4.20	
801	20-11-7	1-44	52	72	75	34	50	61	4.20	
802	20-11-7	1-50	53	74	79	34	50	63	4.20	
803	20-11-7	1-55	57	81	83	37	53	65	4.20	
804	20-11-7	2-1	54	76	79	35	51	63	4.20	
805	20-11-7	2-6	55	77	80	36	51	64	4.20	
806	20-11-7	2-12	56	80	87	36	52	67	4.20	
807	20-11-7	2-17	58	82	87	38	54	67	4.20	
808	20-11-7	2-23	59	85	89	38	56	68	4.20	
809	20-11-7	2-28	62	85	93	40	56	69	4.20	
810	20-11-7	2-34	62	89	91	40	58	69	4.20	
811	20-11-7	2-39	66	93	99	43	61	72	4.20	
812	20-11-7	2-45	65	94	98	42	62	71	4.20	
813	20-11-7	2-50	68	97	105	44	64	74	4.20	
814	20-11-7	2-56	69	96	100	45	63	72	4.20	
815	20-11-7	3-1	72	100	104	47	66	74	4.20	
816	20-11-7	3-7	74	100	103	48	66	74	4.20	
817	20-11-7	3-12	74	105	111	49	70	75	4.20	
818	20-11-7	3-18	73	104	108	48	69	75	4.20	
819	20-11-7	3-23	73	105	112	48	69	76	4.20	
820	20-11-7	3-29	77	109	113	50	72	77	4.20	
821	20-11-7	3-34	77	111	119	50	74	79	4.20	
822	20-11-7	3-40	79	116	123	52	76	81	4.20	
823	20-11-7	3-45	81	115	124	53	76	82	4.20	
824	20-11-7	3-51	82	121	128	54	79	84	4.20	
825	20-11-7	3-56	83	124	134	55	81	88	4.20	
826	20-11-7	4-2	82	118	125	54	77	83	4.20	
827	20-11-7	4-7	84	122	135	56	80	89	4.20	
828	20-11-7	4-13	88	129	136	58	85	90	4.20	
829	20-11-7	4-18	89	127	134	59	84	89	4.20	
830	20-11-7	4-24	91	128	138	60	85	91	4.20	
831	20-11-7	4-29	86	131	136	57	87	90	4.20	
832	20-11-7	4-35	94	139	151	62	92	100	4.20	
833	20-11-7	4-40	95	134	142	62	89	94	4.20	
834	20-11-7	4-46	91	130	143	59	86	95	4.20	
835	20-11-7	4-51	97	144	155	63	95	102	4.20	
836	20-11-7	4-57	94	135	146	61	89	97	4.20	
837	20-11-7	5-2	97	145	157	64	96	104	4.20	
838	20-11-7	5-8	96	143	153	63	95	101	4.20	
839	20-11-7	5-13	95	146	157	62	97	104	4.20	
840	20-11-7	5-19	100	147	163	66	97	108	4.20	
841	20-11-7	5-24	100	143	152	66	94	100	4.20	
842	20-11-7	5-30	104	150	159	68	99	105	4.20	
843	20-11-7	5-35	98	142	148	65	94	98	4.20	
844	20-11-7	5-41	102	151	163	67	100	108	4.20	
845	20-11-7	5-46	102	152	164	67	100	108	4.20	
846	20-11-7	5-52	103	146	157	68	96	104	4.20	
847	20-11-7	5-57	103	149	162	68	98	107	4.20	
848	20-11-7	6-3	103	149	164	68	98	108	4.20	
849	20-11-7	6-8	103	151	158	68	100	104	4.20	
850	20-11-7	6-14	104	153	166	68	101	110	4.20	
851	20-11-7	6-19	105	160	168	69	106	112	4.20	
852	20-11-7	6-25	105	149	161	69	98	106	4.20	
853	20-11-7	6-30	102	153	164	67	101	108	4.20	
854	20-11-7	6-36	105	156	167	69	103	110	4.20	
855	20-11-7	6-42	105	149	159	69	98	105	4.20	
856	20-11-7	6-47	105	154	173	69	102	114	4.20	
857	20-11-7	6-53	106	155	161	70	102	106	4.20	
858	20-11-7	6-58	104	152	167	69	100	110	4.20	
859	20-11-7	7-4	105	159	170	69	105	113	4.20	
860	20-11-7	7-9	104	152	165	69	100	109	4.20	
861	20-11-7	7-15	105	153	167	69	101	110	4.20	
862	20-11-7	7-20	104	146	151	69	96	100	4.20	
863	20-11-7	7-26	102	153	172	67	101	114	4.20	
864	20-11-7	7-31	104	148	157	69	98	104	4.20	
865	20-11-7	7-37	98	150	163	65	99	108	4.20	
866	20-11-7	7-42	103	155	167	68	102	111	4.20	
867	20-11-7	7-48	101	151	166	67	100	110	4.20	
868	20-11-7	7-53	103	149	159	68	98	105	4.20	
869	20-11-7	7-59	99	148	162	65	98	107	4.20	
870	20-11-7	8-4	104	154	164	69	102	108	4.20	
871	20-11-7	8-10	103	148	161	68	98	106	4.20	
872	20-11-7	8-15	105	153	160	69	101	106	4.20	
873	20-11-7	8-21	102	148	162	67	98	107	4.20	
874	20-11-7	8-26	105	153	170	69	101	113	4.20	
875	20-11-7	8-32	107	157	167	71	104	110	4.20	
876	20-11-7	8-37	106	153	164	70	101	108	4.20	
877	20-11-7	8-43	107	159	168	71	105	112	4.20	
878	20-11-7	8-48	109	158	174	72	105	115	4.20	
879	20-11-7	8-54	103	152	162	68	101	107	4.20	
880	20-11-7	8-59	100	148	154	66	98	102	4.20	
881	20-11-7	9-5	101	148	161	67	98	107	4.20	
882	20-11-7	9-10	100	145	156	65	96	103	4.20	
883	20-11-7	9-16	96	139	155	63	92	103	4.20	
884	20-11-7	9-21	95	143	153	62	95	101	4.20	
885	20-11-7	9-27	95	142	154	62	94	102	4.20	
886	20-11-7	9-32	89	131	138	59	87	91	4.20	
887	20-11-7	9-38	91	130	144	60	86	95	4.20	
888	20-11-7	9-43	89	132	142	59	87	94	4.20	
889	20-11-7	9-49	88	133	140	58	87	92	4.20	
890	20-11-7	9-54	84	124	133	56	82	87	4.20	
891	20-11-7	10-0	84	123	131	56	81	86	4.20	
892	20-11-7	10-5	85	127	137	56	83	90	4.20	
893	20-11-7	10-11	93	137	155	62	91	103	4.20	
894	20-11-7	10-16	89	135	147	59	89	97	4.20	
895	20-11-7	10-22	90	132	146	60	87	97	4.20	
896	20-11-7	10-27	88	130	146	58	85	96	4.20	
897	20-11-7	10-33	81	119	129	53	78	86	4.20	
898	20-11-7	10-38	79	122	131	52	80	87	4.20	
899	20-11-7	10-44	79	124	134	52	82	89	4.20	
900	20-11-7	10-49	77	118	129	50	78	85	4.20	
901	20-11-7	10-55	73	110	121	48	72	80	4.20	
902	20-11-7	11-0	71	112	123	46	74	81	4.20	
903	20-11-7	11-6	70	112	119	46	74	79	4.20	
904	20-11-7	11-11	71	111	122	46	73	80	4.20	
905	20-11-7	11-17	72	105	121	47	69	80	4.20	
906	20-11-7	11-22	76	109	121	50	72	80	4.20	
907	20-11-7	11-28	75	111	120	49	73	79	4.20	
908	20-11-7	11-33	74	116	127	48	76	84	4.20	
909	20-11-7	11-39	73	105	118	48	69	78	4.20	
910	20-11-7	11-44	70	108	119	46	71	79	4.20	
911	20-11-7	11-50	76	115	127	50	76	84	4.20	
912	20-11-7	11-55	75	121	128	49	80	84	4.20	
913	20-11-7	12-1	77	122	134	50	80	89	4.20	
914	20-11-7	12-6	78	120	140	51	79	93	4.20	
915	20-11-7	12-12	69	109	125	45	72	82	4.20	
916	20-11-7	12-17	74	114	128	48	75	84	4.20	
917	20-11-7	12-23	83	130	143	55	86	95	4.20	
918	20-11-7	12-28	76	120	129	50	79	85	4.20	
919	20-11-7	12-34	76	118	129	50	78	85	4.20	
920	20-11-7	12-39	73	106	118	48	70	78	4.20	
921	20-11-7	12-45	68	111	122	44	73	80	4.20	
922	20-11-7	12-50	74	111	128	49	73	85	4.20	
923	20-11-7	12-56	69	112	123	45	74	81	4.20	
924	20-11-7	13-1	70	103	121	46	68	80	4.20	
925	20-11-7	13-7	69	108	119	45	71	79	4.20	
926	20-11-7	13-12	69	106	117	45	70	79	4.20	
927	20-11-7	13-18	67	105	117	44	69	79	4.20	
928	20-11-7	13-23	65	100	110	42	66	76	4.20	
929	20-11-7	13-29	3380	643	57	18	3	37632	4.20	
930	20-11-7	13-34	3428	617	50	13	1	37632	4.20	
931	20-11-7	13-40	65	98	109	42	64	75	4.20	
932	20-11-7	13-45	65	101	111	42	66	76	4.20	
933	20-11-7	13-51	64	100	112	42	66	76	4.20	
934	20-11-7	13-56	66	101	111	43	66	76	4.20	
935	20-11-7	14-2	63	100	108	41	66	76	4.20	
936	20-11-7	14-7	3216	644	60	21	1	37632	4.20	
937	20-11-7	14-13	65	98	108	42	64	75	4.20	
938	20-11-7	14-18	60	94	105	39	62	74	4.20	
939	20-11-7	14-24	61	94	109	40	62	75	4.20	
940	20-11-7	14-29	69	105	116	45	69	78	4.20	
941	20-11-7	14-35	62	100	111	40	66	76	4.20	
942	20-11-7	14-40	64	95	107	42	62	75	4.20	
943	20-11-7	14-46	62	102	114	40	67	77	4.20	
944	20-11-7	14-51	66	99	106	43	65	75	4.20	
945	20-11-7	14-57	67	105	115	44	69	78	4.20	
946	20-11-7	15-2	66	98	108	43	64	75	4.20	
947	20-11-7	15-8	66	104	116	43	68	78	4.20	
948	20-11-7	15-13	67	103	116	44	68	78	4.20	
949	20-11-7	15-19	70	105	114	46	69	77	4.20	
950	20-11-7	15-24	65	104	115	42	68	77	4.20	
951	20-11-7	15-30	67	103	110	44	68	76	4.20	
952	20-11-7	15-35	69	104	116	45	68	78	4.20	
953	20-11-7	15-41	63	93	106	41	61	74	4.20	
954	20-11-7	15-46	68	103	115	44	68	77	4.20	
955	20-11-7	15-52	63	100	106	41	66	74	4.20	
956	20-11-7	15-57	66	104	118	43	68	78	4.20	
957	20-11-7	16-3	65	100	110	42	66	76	4.20	
