数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压
496	20-11-5	21-21	10	16	17	10	16	17	4.14
497	20-11-5	21-27	10	15	17	10	15	17	4.14
498	20-11-5	21-32	12	17	19	12	17	19	4.14
499	20-11-5	21-38	13	19	21	13	19	21	4.14
500	20-11-5	21-43	12	19	20	12	19	20	4.14
501	20-11-5	21-49	14	20	21	14	20	21	4.14
502	20-11-5	21-54	13	19	20	13	19	20	4.14
503	20-11-5	22-0	19	23	24	19	23	24	4.14
504	20-11-5	22-5	16	24	24	16	24	24	4.14
505	20-11-5	22-11	16	24	27	16	24	27	4.14
506	20-11-5	22-16	14	20	23	14	20	23	4.14
507	20-11-5	22-22	16	24	25	16	24	25	4.14
508	20-11-5	22-27	16	21	25	16	21	25	4.14
509	20-11-5	22-33	13	20	21	13	20	21	4.14
510	20-11-5	22-38	13	20	24	13	20	24	4.14
511	20-11-5	22-44	14	21	23	14	21	23	4.14
512	20-11-5	22-49	16	21	23	16	21	23	4.14
513	20-11-5	22-55	16	20	21	16	20	21	4.14
514	20-11-5	23-0	13	18	18	13	18	18	4.14
515	20-11-5	23-6	13	18	18	13	18	18	4.14
516	20-11-5	23-11	14	18	18	14	18	18	4.14
517	20-11-5	23-17	10	16	18	10	16	18	4.14
518	20-11-5	23-22	10	16	18	10	16	18	4.14
519	20-11-5	23-28	10	13	14	10	13	14	4.14
520	20-11-5	23-33	12	17	18	12	17	18	4.14
521	20-11-5	23-39	10	14	14	10	14	14	4.14
522	20-11-5	23-44	12	17	20	12	17	20	4.14
523	20-11-5	23-50	9	14	17	9	14	17	4.14
524	20-11-5	23-55	12	20	24	12	20	24	4.14
525	20-11-6	0-1	10	14	18	10	14	18	4.14
526	20-11-6	0-6	10	16	21	10	16	21	4.14
527	20-11-6	0-12	12	17	18	12	17	18	4.14
528	20-11-6	0-17	10	16	18	10	16	18	4.14
529	20-11-6	0-23	12	18	18	12	18	18	4.14
530	20-11-6	0-28	13	18	21	13	18	21	4.14
531	20-11-6	0-34	12	16	17	12	16	17	4.14
532	20-11-6	0-39	10	16	17	10	16	17	4.14
533	20-11-6	0-45	12	17	18	12	17	18	4.14
534	20-11-6	0-50	12	17	18	12	17	18	4.14
535	20-11-6	0-56	13	17	18	13	17	18	4.14
536	20-11-6	1-1	13	18	18	13	18	18	4.14
537	20-11-6	1-7	14	20	21	14	20	21	4.14
538	20-11-6	1-12	13	18	18	13	18	18	4.14
539	20-11-6	1-18	12	16	18	12	16	18	4.14
540	20-11-6	1-23	14	20	25	14	20	25	4.14
541	20-11-6	1-29	14	18	24	14	18	24	4.14
542	20-11-6	1-34	13	18	20	13	18	20	4.14
543	20-11-6	1-40	17	22	25	17	22	25	4.14
544	20-11-6	1-45	14	24	26	14	24	26	4.14
545	20-11-6	1-51	16	21	22	16	21	22	4.14
546	20-11-6	1-56	14	20	21	14	20	21	4.14
547	20-11-6	2-2	13	20	21	13	20	21	4.14
548	20-11-6	2-7	16	22	24	16	22	24	4.14
549	20-11-6	2-13	13	18	20	13	18	20	4.14
550	20-11-6	2-18	14	20	21	14	20	21	4.14
551	20-11-6	2-24	16	21	24	16	21	24	4.14
552	20-11-6	2-29	16	21	22	16	21	22	4.14
553	20-11-6	2-35	13	21	23	13	21	23	4.14
554	20-11-6	2-40	16	20	25	16	20	25	4.14
555	20-11-6	2-46	17	23	24	17	23	24	4.14
556	20-11-6	2-51	14	20	21	14	20	21	4.14
557	20-11-6	2-57	13	20	23	13	20	23	4.14
558	20-11-6	3-2	14	21	23	14	21	23	4.14
559	20-11-6	3-8	14	24	29	14	24	29	4.14
560	20-11-6	3-13	13	19	21	13	19	21	4.14
561	20-11-6	3-19	14	20	23	14	20	23	4.14
562	20-11-6	3-24	14	24	25	14	24	25	4.14
563	20-11-6	3-30	14	21	24	14	21	24	4.14
564	20-11-6	3-35	14	20	20	14	20	20	4.14
565	20-11-6	3-41	15	21	24	15	21	24	4.14
566	20-11-6	3-46	16	20	21	16	20	21	4.14
567	20-11-6	3-52	16	23	24	16	23	24	4.14
568	20-11-6	3-57	16	21	25	16	21	25	4.14
569	20-11-6	4-3	15	21	23	15	21	23	4.14
570	20-11-6	4-8	15	20	21	15	20	21	4.14
571	20-11-6	4-14	15	24	25	15	24	25	4.14
572	20-11-6	4-19	13	20	24	13	20	24	4.14
573	20-11-6	4-25	13	20	21	13	20	21	4.14
574	20-11-6	4-30	15	20	24	15	20	24	4.14
575	20-11-6	4-36	15	23	26	15	23	26	4.14
576	20-11-6	4-41	15	21	23	15	21	23	4.14
577	20-11-6	4-47	16	24	28	16	24	28	4.14
578	20-11-6	4-52	17	23	26	17	23	26	4.14
579	20-11-6	4-58	16	21	23	16	21	23	4.14
580	20-11-6	5-4	15	21	21	15	21	21	4.14
581	20-11-6	5-9	16	21	23	16	21	23	4.14
582	20-11-6	5-15	15	23	24	15	23	24	4.14
583	20-11-6	5-20	16	21	26	16	21	26	4.14
584	20-11-6	5-26	13	20	23	13	20	23	4.14
585	20-11-6	5-31	15	23	27	15	23	27	4.14
586	20-11-6	5-37	13	23	23	13	23	23	4.14
587	20-11-6	5-42	15	19	20	15	19	20	4.14
588	20-11-6	5-48	16	26	26	16	26	26	4.14
589	20-11-6	5-53	16	23	27	16	23	27	4.14
590	20-11-6	5-59	16	24	27	16	24	27	4.14
591	20-11-6	6-4	16	21	24	16	21	24	4.14
592	20-11-6	6-10	16	22	22	16	22	22	4.14
593	20-11-6	6-15	15	22	24	15	22	24	4.14
594	20-11-6	6-21	16	22	24	16	22	24	4.14
595	20-11-6	6-26	16	21	26	16	21	26	4.14
596	20-11-6	6-32	17	26	28	17	26	28	4.14
597	20-11-6	6-37	16	24	28	16	24	28	4.14
598	20-11-6	6-43	17	27	31	17	27	31	4.14
599	20-11-6	6-48	17	27	31	17	27	31	4.14
600	20-11-6	6-54	17	27	30	17	27	30	4.14
601	20-11-6	6-59	17	27	30	17	27	30	4.14
602	20-11-6	7-5	16	26	27	16	26	27	4.14
603	20-11-6	7-10	19	27	31	19	27	31	4.14
604	20-11-6	7-16	17	27	30	17	27	30	4.14
605	20-11-6	7-21	16	24	28	16	24	28	4.14
606	20-11-6	7-27	16	23	26	16	23	26	4.14
607	20-11-6	7-32	17	24	26	17	24	26	4.14
608	20-11-6	7-38	20	30	34	20	30	34	4.14
609	20-11-6	7-43	20	30	31	20	30	31	4.14
610	20-11-6	7-49	19	27	30	19	27	30	4.14
611	20-11-6	7-54	20	31	34	20	31	34	4.14
612	20-11-6	8-0	22	28	30	22	28	30	4.14
613	20-11-6	8-5	19	26	30	19	26	30	4.14
614	20-11-6	8-11	22	30	37	22	30	37	4.14
615	20-11-6	8-16	23	32	34	23	32	34	4.14
616	20-11-6	8-22	23	37	39	23	37	39	4.14
617	20-11-6	8-27	24	35	42	24	35	42	4.14
618	20-11-6	8-33	21	32	37	21	32	37	4.14
619	20-11-6	8-38	21	32	34	21	32	34	4.14
620	20-11-6	8-44	21	30	32	21	30	32	4.14
621	20-11-6	8-49	19	31	32	19	31	32	4.14
622	20-11-6	8-55	20	32	38	20	32	38	4.14
623	20-11-6	9-0	26	35	38	26	35	38	4.14
624	20-11-6	9-6	23	32	39	23	32	39	4.14
625	20-11-6	9-11	23	35	45	23	35	45	4.14
626	20-11-6	9-17	21	32	36	21	32	36	4.14
627	20-11-6	9-22	24	37	38	24	37	38	4.14
628	20-11-6	9-28	24	34	37	24	34	37	4.14
629	20-11-6	9-33	20	31	34	20	31	34	4.14
630	20-11-6	9-39	19	31	38	19	31	38	4.14
631	20-11-6	9-44	20	31	32	20	31	32	4.14
632	20-11-6	9-50	21	30	32	21	30	32	4.14
633	20-11-6	9-55	17	28	32	17	28	32	4.14
634	20-11-6	10-1	20	28	32	20	28	32	4.14
635	20-11-6	10-6	17	27	31	17	27	31	4.14
636	20-11-6	10-12	19	31	35	19	31	35	4.14
637	20-11-6	10-17	20	27	28	20	27	28	4.14
638	20-11-6	10-23	17	24	27	17	24	27	4.14
639	20-11-6	10-28	20	31	34	20	31	34	4.14
640	20-11-6	10-34	20	27	27	20	27	27	4.14
641	20-11-6	10-39	16	23	28	16	23	28	4.14
642	20-11-6	10-45	17	25	27	17	25	27	4.14
643	20-11-6	10-50	21	28	30	21	28	30	4.14
644	20-11-6	10-56	17	25	30	17	25	30	4.14
645	20-11-6	11-1	19	25	30	19	25	30	4.14
646	20-11-6	11-7	17	27	29	17	27	29	4.14
647	20-11-6	11-12	16	23	25	16	23	25	4.14
648	20-11-6	11-18	17	24	25	17	24	25	4.14
649	20-11-6	11-23	20	27	31	20	27	31	4.14
650	20-11-6	11-29	17	24	25	17	24	25	4.14
651	20-11-6	11-34	16	23	25	16	23	25	4.14
652	20-11-6	11-40	17	25	29	17	25	29	4.14
653	20-11-6	11-45	17	25	28	17	25	28	4.14
654	20-11-6	11-51	17	27	27	17	27	27	4.14
655	20-11-6	11-56	20	28	31	20	28	31	4.14
656	20-11-6	12-2	20	28	28	20	28	28	4.14
657	20-11-6	12-7	20	28	31	20	28	31	4.14
658	20-11-6	12-13	21	29	38	21	29	38	4.14
659	20-11-6	12-18	24	33	36	24	33	36	4.14
660	20-11-6	12-24	24	32	33	24	32	33	4.14
661	20-11-6	12-29	21	29	35	21	29	35	4.14
662	20-11-6	12-35	24	32	32	24	32	32	4.14
663	20-11-6	12-40	20	31	35	20	31	35	4.14
664	20-11-6	12-46	20	29	29	20	29	29	4.14
665	20-11-6	12-51	21	31	31	21	31	31	4.14
666	20-11-6	12-57	20	28	32	20	28	32	4.14
667	20-11-6	13-2	21	31	32	21	31	32	4.14
668	20-11-6	13-8	23	31	32	23	31	32	4.14
669	20-11-6	13-13	24	35	38	24	35	38	4.14
670	20-11-6	13-19	21	31	35	21	31	35	4.14
671	20-11-6	13-24	25	33	39	25	33	39	4.14
672	20-11-6	13-30	24	32	33	24	32	33	4.14
673	20-11-6	13-35	24	31	33	24	31	33	4.14
674	20-11-6	13-41	21	29	31	21	29	31	4.14
675	20-11-6	13-46	24	32	36	24	32	36	4.14
676	20-11-6	13-52	24	35	39	24	35	39	4.14
677	20-11-6	13-57	24	33	35	24	33	35	4.14
678	20-11-6	14-3	25	35	39	25	35	39	4.14
679	20-11-6	14-8	27	36	39	27	36	39	4.14
680	20-11-6	14-14	27	36	39	27	36	39	4.14
681	20-11-6	14-19	25	38	40	25	38	40	4.14
682	20-11-6	14-25	27	39	45	27	39	45	4.14
683	20-11-6	14-30	27	39	40	27	39	40	4.14
684	20-11-6	14-36	27	40	46	27	40	46	4.14
685	20-11-6	14-41	28	40	46	27	40	46	4.14
686	20-11-6	14-47	31	42	44	29	40	44	4.14
687	20-11-6	14-52	27	36	40	27	36	40	4.14
688	20-11-6	14-58	27	43	49	27	42	49	4.14
689	20-11-6	15-3	29	40	44	28	40	44	4.14
690	20-11-6	15-9	28	39	44	27	39	44	4.14
691	20-11-6	15-14	28	40	47	27	40	47	4.14
692	20-11-6	15-20	33	44	48	31	43	48	4.14
693	20-11-6	15-25	29	43	47	28	42	47	4.14
694	20-11-6	15-31	29	42	46	28	40	46	4.14
695	20-11-6	15-36	31	43	47	29	42	47	4.14
696	20-11-6	15-42	31	42	44	29	40	44	4.14
697	20-11-6	15-47	36	50	55	32	46	55	4.14
698	20-11-6	15-53	34	51	58	31	47	58	4.14
699	20-11-6	15-58	36	51	58	32	47	58	4.14
700	20-11-6	16-4	38	53	59	32	47	59	4.14
701	20-11-6	16-9	43	65	72	36	54	68	4.14
702	20-11-6	16-15	40	59	67	35	51	65	4.14
703	20-11-6	16-20	40	57	65	35	50	63	4.14
704	20-11-6	16-26	40	59	66	35	51	63	4.14
705	20-11-6	16-31	43	57	62	36	50	61	4.14
706	20-11-6	16-37	40	58	66	35	51	64	4.14
707	20-11-6	16-42	44	61	65	36	52	63	4.14
708	20-11-6	16-48	38	55	61	32	48	61	4.14
709	20-11-6	16-53	39	57	62	33	50	61	4.14
710	20-11-6	16-59	39	54	62	33	48	61	4.14
711	20-11-6	17-4	38	53	59	32	47	59	4.14
712	20-11-6	17-10	35	52	62	31	47	61	4.14
713	20-11-6	17-15	38	55	62	32	48	61	4.14
714	20-11-6	17-21	40	55	63	35	48	62	4.14
715	20-11-6	17-27	36	50	54	32	46	54	4.14
716	20-11-6	17-32	38	52	57	32	47	57	4.14
717	20-11-6	17-38	36	52	58	32	47	58	4.14
718	20-11-6	17-43	36	49	55	32	44	55	4.14
719	20-11-6	17-49	32	51	54	29	47	54	4.14
720	20-11-6	17-54	36	52	59	32	47	59	4.14
721	20-11-6	18-0	35	48	54	31	44	54	4.14
722	20-11-6	18-5	35	48	51	31	44	51	4.14
723	20-11-6	18-11	36	52	57	32	47	57	4.14
724	20-11-6	18-16	36	55	59	32	48	59	4.14
725	20-11-6	18-22	36	50	54	32	46	54	4.14
726	20-11-6	18-27	36	52	58	32	47	58	4.14
727	20-11-6	18-33	40	55	63	35	48	62	4.14
728	20-11-6	18-38	36	52	55	32	47	55	4.14
729	20-11-6	18-44	35	50	52	31	46	52	4.14
730	20-11-6	18-49	39	51	55	33	47	55	4.14
731	20-11-6	18-55	36	48	52	32	44	52	4.14
732	20-11-6	19-0	35	50	55	31	46	55	4.14
733	20-11-6	19-6	35	50	60	31	46	60	4.14
734	20-11-6	19-11	33	46	48	31	43	48	4.14
735	20-11-6	19-17	35	47	52	31	44	52	4.14
736	20-11-6	19-22	32	46	48	29	43	48	4.14
737	20-11-6	19-28	33	46	48	31	43	48	4.14
738	20-11-6	19-33	38	50	57	32	46	57	4.14
739	20-11-6	19-39	35	47	55	31	44	55	4.14
740	20-11-6	19-44	35	48	52	31	44	52	4.14
741	20-11-6	19-50	33	47	54	31	44	54	4.14
742	20-11-6	19-55	35	50	55	31	46	55	4.14
743	20-11-6	20-1	33	45	47	31	43	47	4.14
744	20-11-6	20-6	32	41	47	29	40	47	4.14
745	20-11-6	20-12	32	45	49	29	43	49	4.14
746	20-11-6	20-17	32	47	51	29	44	51	4.14
747	20-11-6	20-23	38	56	61	33	49	60	4.14
748	20-11-6	20-28	40	53	56	34	48	56	4.14
749	20-11-6	20-34	46	67	74	37	55	69	4.14
750	20-11-6	20-39	54	80	93	41	61	80	4.14
751	20-11-6	20-45	59	84	92	42	61	78	4.14
752	20-11-6	20-50	58	82	97	42	61	81	4.14
753	20-11-6	20-56	63	85	97	43	63	81	4.14
754	20-11-6	21-1	63	94	99	43	66	82	4.14
755	20-11-6	21-7	64	95	111	45	66	87	4.14
756	20-11-6	21-12	67	95	111	45	66	87	4.14
757	20-11-6	21-18	62	88	95	43	63	80	4.14
758	20-11-6	21-23	55	83	92	41	62	79	4.14
759	20-11-6	21-29	59	89	103	42	63	83	4.14
760	20-11-6	21-34	55	77	90	41	59	77	4.14
761	20-11-6	21-40	51	78	83	39	59	74	4.14
762	20-11-6	21-45	57	85	99	41	62	82	4.14
763	20-11-6	21-51	55	82	98	41	60	82	4.14
764	20-11-6	21-56	55	79	87	41	61	75	4.14
765	20-11-6	22-2	52	78	85	39	60	74	4.14
766	20-11-6	22-7	53	78	88	39	59	76	4.14
767	20-11-6	22-13	52	74	82	39	57	73	4.14
768	20-11-6	22-18	49	71	81	38	56	72	4.14
769	20-11-6	22-24	51	78	86	39	59	75	4.14
770	20-11-6	22-29	51	75	81	39	58	73	4.14
771	20-11-6	22-35	51	78	85	39	59	74	4.14
772	20-11-6	22-40	53	77	86	39	59	75	4.14
773	20-11-6	22-46	51	73	81	39	58	73	4.14
774	20-11-6	22-51	51	75	83	39	58	73	4.14
775	20-11-6	22-57	51	74	81	39	58	72	4.14
776	20-11-6	23-2	50	71	77	38	56	69	4.14
777	20-11-6	23-8	47	70	81	37	56	72	4.14
778	20-11-6	23-13	47	67	75	37	55	68	4.14
779	20-11-6	23-19	50	73	81	38	58	72	4.14
780	20-11-6	23-24	45	64	78	37	54	70	4.14
781	20-11-6	23-30	47	70	77	37	56	70	4.14
782	20-11-6	23-40	43	61	67	35	52	64	4.16
783	20-11-6	23-46	48	71	81	37	57	71	4.15
784	20-11-6	23-51	48	68	71	37	54	66	4.15
785	20-11-6	23-57	45	62	64	36	52	61	4.15
786	20-11-7	0-2	47	69	78	36	56	70	4.15
787	20-11-7	0-8	46	69	77	36	56	69	4.15
788	20-11-7	0-13	51	75	84	39	58	74	4.15
789	20-11-7	0-19	49	71	77	38	56	69	4.15
790	20-11-7	0-24	48	68	82	38	55	73	4.15
791	20-11-7	0-30	48	73	86	38	57	74	4.15
792	20-11-7	0-35	49	72	84	38	57	73	4.15
793	20-11-7	0-41	49	74	88	38	57	76	4.15
794	20-11-7	0-46	46	70	78	37	57	70	4.15
795	20-11-7	0-52	47	70	74	37	56	68	4.15
796	20-11-7	0-57	44	64	70	37	54	66	4.15
797	20-11-7	1-3	44	64	74	37	54	68	4.15
798	20-11-7	1-8	47	64	69	36	54	65	4.15
799	20-11-7	1-14	44	63	71	37	52	66	4.15
800	20-11-7	1-19	47	64	77	37	54	70	4.15
801	20-11-7	1-25	43	64	68	35	54	64	4.15
802	20-11-7	1-30	43	60	67	35	51	64	4.15
803	20-11-7	1-36	43	59	66	35	51	63	4.15
804	20-11-7	1-41	42	62	70	35	53	66	4.15
805	20-11-7	1-47	47	66	80	37	54	72	4.15
806	20-11-7	1-52	42	61	63	35	51	62	4.15
807	20-11-7	1-58	41	55	59	34	49	59	4.15
808	20-11-7	2-3	38	58	62	33	50	60	4.15
809	20-11-7	2-9	39	55	63	34	49	62	4.15
810	20-11-7	2-14	39	55	59	34	49	59	4.15
811	20-11-7	2-20	42	55	58	35	49	58	4.15
812	20-11-7	2-26	42	58	68	35	50	64	4.15
813	20-11-7	2-31	43	60	68	35	51	64	4.15
814	20-11-7	2-37	43	63	70	35	53	66	4.15
815	20-11-7	2-42	45	65	81	37	54	73	4.15
816	20-11-7	2-48	43	62	74	35	53	68	4.15
817	20-11-7	2-53	48	70	81	37	57	73	4.15
818	20-11-7	2-59	48	70	78	37	57	70	4.15
819	20-11-7	3-4	42	66	73	35	54	67	4.15
820	20-11-7	3-10	46	65	71	37	54	66	4.15
821	20-11-7	3-15	51	70	76	39	56	70	4.15
822	20-11-7	3-21	53	74	78	39	58	70	4.15
823	20-11-7	3-26	48	70	82	37	57	73	4.15
824	20-11-7	3-32	53	76	87	39	59	75	4.15
825	20-11-7	3-37	51	71	85	39	57	74	4.15
826	20-11-7	3-43	50	73	81	38	58	73	4.15
827	20-11-7	3-48	57	81	89	41	61	77	4.15
828	20-11-7	3-54	55	78	86	41	59	75	4.15
829	20-11-7	3-59	60	86	102	42	64	84	4.15
830	20-11-7	4-5	60	86	101	42	64	82	4.15
831	20-11-7	4-10	58	85	94	42	62	80	4.15
832	20-11-7	4-16	62	96	108	44	66	86	4.15
833	20-11-7	4-21	60	85	99	42	62	83	4.15
834	20-11-7	4-27	62	88	99	44	64	83	4.15
835	20-11-7	4-32	64	88	100	44	64	82	4.15
836	20-11-7	4-38	68	99	109	45	68	87	4.15
837	20-11-7	4-43	69	104	113	46	69	89	4.15
838	20-11-7	4-49	66	101	117	45	69	90	4.15
839	20-11-7	4-54	62	97	114	44	68	89	4.15
840	20-11-7	5-0	68	102	120	45	69	92	4.15
841	20-11-7	5-5	70	101	113	46	69	89	4.15
842	20-11-7	5-11	69	104	121	46	69	92	4.15
843	20-11-7	5-16	72	106	118	47	71	91	4.15
844	20-11-7	5-22	69	102	116	47	69	89	4.15
845	20-11-7	5-27	73	105	120	48	70	92	4.15
846	20-11-7	5-33	64	96	111	44	66	88	4.15
847	20-11-7	5-38	70	101	109	46	69	87	4.15
848	20-11-7	5-44	74	116	134	49	76	97	4.15
849	20-11-7	5-49	76	113	123	49	75	93	4.15
850	20-11-7	5-55	75	108	116	49	71	89	4.15
851	20-11-7	6-0	82	122	132	54	81	96	4.15
852	20-11-7	6-6	80	116	133	52	76	97	4.15
853	20-11-7	6-11	80	121	138	52	80	98	4.15
854	20-11-7	6-17	83	123	141	54	81	100	4.15
855	20-11-7	6-22	78	114	133	52	76	97	4.15
856	20-11-7	6-28	80	114	129	52	76	96	4.15
857	20-11-7	6-33	84	123	141	55	81	100	4.15
858	20-11-7	6-39	83	116	132	54	76	96	4.15
859	20-11-7	6-44	85	123	131	56	81	96	4.15
860	20-11-7	6-50	82	124	141	54	81	100	4.15
861	20-11-7	6-55	83	123	141	54	81	100	4.15
862	20-11-7	7-1	78	120	133	52	78	97	4.15
863	20-11-7	7-6	81	120	144	52	76	99	4.15
864	20-11-7	7-12	81	123	135	53	81	98	4.15
865	20-11-7	7-17	85	126	145	56	84	101	4.15
866	20-11-7	7-23	88	128	149	57	84	103	4.15
867	20-11-7	7-28	85	128	146	56	84	101	4.15
868	20-11-7	7-34	79	120	143	52	79	100	4.15
869	20-11-7	7-39	85	121	137	56	80	99	4.15
870	20-11-7	7-45	72	111	127	47	73	95	4.15
871	20-11-7	7-50	79	119	130	52	79	96	4.15
872	20-11-7	7-56	83	116	135	55	76	98	4.15
873	20-11-7	8-1	79	111	128	52	73	95	4.15
874	20-11-7	8-7	79	122	137	52	80	98	4.15
875	20-11-7	8-12	79	114	126	52	75	94	4.15
876	20-11-7	8-18	79	114	137	52	75	98	4.15
877	20-11-7	8-23	83	124	141	55	81	100	4.15
878	20-11-7	8-29	83	118	139	55	77	99	4.15
879	20-11-7	8-34	91	137	159	60	89	106	4.15
880	20-11-7	8-40	90	136	146	60	89	101	4.15
881	20-11-7	8-45	92	141	164	60	93	108	4.15
882	20-11-7	8-51	85	128	160	56	84	107	4.15
883	20-11-7	8-56	84	127	151	55	84	103	4.15
884	20-11-7	9-2	86	129	153	56	84	105	4.15
885	20-11-7	9-7	84	127	149	55	84	103	4.15
886	20-11-7	9-13	88	135	161	57	89	107	4.15
887	20-11-7	9-18	83	124	145	55	82	102	4.15
888	20-11-7	9-24	83	127	153	55	84	104	4.15
889	20-11-7	9-29	79	119	141	52	79	100	4.15
890	20-11-7	9-35	80	118	139	52	77	99	4.15
891	20-11-7	9-40	80	122	143	52	80	100	4.15
892	20-11-7	9-46	77	115	128	51	76	95	4.15
893	20-11-7	9-51	77	119	135	51	79	98	4.15
894	20-11-7	9-57	67	100	122	44	68	92	4.15
895	20-11-7	10-2	71	109	129	47	71	95	4.15
896	20-11-7	10-8	70	106	134	47	71	98	4.15
897	20-11-7	10-13	68	100	111	45	68	88	4.15
898	20-11-7	10-19	70	106	122	47	71	92	4.15
899	20-11-7	10-24	68	100	114	45	68	89	4.15
900	20-11-7	10-30	68	100	116	45	68	89	4.15
901	20-11-7	10-35	69	100	112	47	68	88	4.15
902	20-11-7	10-41	64	95	110	44	67	87	4.15
903	20-11-7	10-46	61	90	103	44	64	84	4.15
904	20-11-7	10-52	67	96	114	45	67	90	4.15
905	20-11-7	10-57	60	85	103	42	62	84	4.15
906	20-11-7	11-3	64	91	97	44	65	81	4.15
907	20-11-7	11-8	57	87	99	41	64	83	4.15
908	20-11-7	11-14	57	84	93	41	62	80	4.15
909	20-11-7	11-19	56	85	103	41	62	84	4.15
910	20-11-7	11-25	57	89	98	41	64	82	4.15
911	20-11-7	11-30	52	75	89	40	58	77	4.15
912	20-11-7	11-36	56	87	95	41	64	80	4.15
913	20-11-7	11-42	60	85	95	42	63	80	4.15
914	20-11-7	11-47	56	83	97	41	61	81	4.15
915	20-11-7	11-53	56	80	90	41	61	77	4.15
916	20-11-7	11-58	57	89	103	41	64	84	4.15
917	20-11-7	12-4	54	81	98	41	61	82	4.15
918	20-11-7	12-9	53	83	93	40	61	80	4.15
919	20-11-7	12-15	54	82	93	41	61	79	4.15
920	20-11-7	12-20	55	83	91	41	62	78	4.15
921	20-11-7	12-26	53	82	97	39	61	81	4.15
922	20-11-7	12-31	51	78	85	39	59	74	4.15
923	20-11-7	12-37	51	77	93	39	59	79	4.15
924	20-11-7	12-42	51	79	87	39	60	75	4.15
925	20-11-7	12-48	53	81	93	39	61	79	4.15
926	20-11-7	12-53	53	80	90	39	60	76	4.15
927	20-11-7	12-59	55	85	95	41	62	81	4.15
928	20-11-7	13-4	54	80	96	41	60	80	4.15
929	20-11-7	13-10	50	77	87	38	59	75	4.15
930	20-11-7	13-15	51	79	95	39	60	79	4.15
931	20-11-7	13-21	54	80	89	40	60	76	4.15
932	20-11-7	13-26	51	78	89	39	60	76	4.15
933	20-11-7	13-32	55	83	100	40	62	81	4.15
934	20-11-7	13-37	52	76	90	39	59	77	4.15
935	20-11-7	13-43	51	79	90	39	60	77	4.15
936	20-11-7	13-48	53	82	96	40	61	80	4.15
937	20-11-7	13-54	49	78	91	37	60	78	4.15
938	20-11-7	13-59	48	75	82	37	58	73	4.15
939	20-11-7	14-5	47	70	78	36	56	70	4.15
940	20-11-7	14-10	48	71	82	37	57	73	4.15
941	20-11-7	14-16	48	69	81	37	56	71	4.15
942	20-11-7	14-21	48	71	86	37	57	74	4.15
943	20-11-7	14-27	46	74	88	36	57	75	4.15
944	20-11-7	14-32	43	65	70	35	53	65	4.15
945	20-11-7	14-38	48	74	81	37	57	71	4.15
946	20-11-7	14-43	45	70	76	36	56	69	4.15
947	20-11-7	14-49	46	71	83	36	57	73	4.15
948	20-11-7	14-54	47	77	84	36	59	73	4.15
949	20-11-7	15-0	51	79	91	39	60	78	4.12
950	20-11-7	15-5	41	61	70	35	52	65	4.12
951	20-11-7	15-11	42	63	73	35	53	67	4.11
952	20-11-7	15-16	53	78	87	40	60	75	4.12
953	20-11-7	15-22	42	63	81	35	53	72	4.12
954	20-11-7	15-27	41	61	75	35	52	68	4.11
955	20-11-7	15-33	45	67	84	36	54	73	4.11
956	20-11-7	15-38	44	63	70	36	53	65	4.11
957	20-11-7	15-44	44	65	68	36	53	64	4.11
958	20-11-7	15-49	48	67	84	37	54	74	4.11
959	20-11-7	15-55	47	73	81	36	57	71	4.11
960	20-11-7	16-1	51	77	92	39	59	78	4.11
961	20-11-7	16-6	52	85	95	39	62	80	4.1
962	20-11-7	16-12	48	77	94	38	59	80	4.1
963	20-11-7	16-17	55	84	96	40	61	80	4.1
964	20-11-7	16-23	56	86	102	40	63	82	4.1
965	20-11-7	16-28	56	82	101	40	61	82	4.1
966	20-11-7	16-34	53	83	96	40	61	80	4.1
967	20-11-7	16-39	58	83	102	42	61	83	4.1
968	20-11-7	16-45	56	80	89	40	60	76	4.1
969	20-11-7	16-50	58	89	97	42	64	81	4.1
970	20-11-7	16-56	58	88	101	42	63	83	4.08
971	20-11-7	17-1	63	92	102	43	65	83	4.1
972	20-11-7	17-7	56	91	107	41	64	86	4.09
973	20-11-7	17-12	59	87	100	42	63	81	4.09
974	20-11-7	17-18	55	83	104	40	62	84	4.09
975	20-11-7	17-24	56	84	101	40	61	83	4.09
976	20-11-7	17-29	55	85	100	40	63	81	4.08
977	20-11-7	17-35	60	92	113	43	66	88	4.09
978	20-11-7	17-40	58	89	113	42	64	88	4.08
979	20-11-7	17-46	60	88	110	43	63	87	4.07
980	20-11-7	17-51	59	93	107	42	66	86	4.08
981	20-11-7	17-57	57	91	104	41	65	85	4.08
982	20-11-7	18-2	64	98	111	45	67	87	4.1
983	20-11-7	18-8	65	98	105	45	68	86	4.15
984	20-11-7	18-13	63	100	119	44	69	92	4.15
985	20-11-7	18-19	66	99	116	46	69	90	4.15
986	20-11-7	18-24	67	99	121	45	68	93	4.15
987	20-11-7	18-30	70	106	133	47	71	97	4.15
988	20-11-7	18-35	68	107	127	45	71	95	4.16
989	20-11-7	18-41	66	105	128	45	70	95	4.16
990	20-11-7	18-46	68	105	126	45	70	94	4.16
991	20-11-7	18-52	70	110	137	46	73	98	4.16
992	20-11-7	18-57	72	113	136	47	75	98	4.15
