数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
477	20-11-5	20-0	15	21	23	15	21	23	3.88	
478	20-11-5	20-5	14	18	18	14	18	18	3.88	
479	20-11-5	20-11	13	17	19	13	17	19	3.88	
480	20-11-5	20-16	15	18	18	15	18	18	3.89	
481	20-11-5	20-22	15	19	21	15	19	21	3.88	
482	20-11-5	20-27	14	17	17	14	17	17	3.88	
483	20-11-5	20-33	15	19	19	15	19	19	3.87	
484	20-11-5	20-39	14	16	17	14	16	17	3.87	
485	20-11-5	20-44	15	18	19	15	18	19	3.87	
486	20-11-5	20-50	15	19	19	15	19	19	3.87	
487	20-11-5	20-55	15	19	22	15	19	22	3.87	
488	20-11-5	21-1	16	22	25	16	22	25	3.87	
489	20-11-5	21-6	15	19	20	15	19	20	3.87	
490	20-11-5	21-12	15	20	20	15	20	20	3.86	
491	20-11-5	21-17	15	20	22	15	20	22	3.86	
492	20-11-5	21-23	15	20	20	15	20	20	3.86	
493	20-11-5	21-28	16	20	21	16	20	21	3.86	
494	20-11-5	21-34	15	20	21	15	20	21	3.86	
495	20-11-5	21-39	16	21	22	16	21	22	3.86	
496	20-11-5	21-45	17	24	26	17	24	26	3.83	
497	20-11-5	21-50	18	22	23	18	22	23	3.85	
498	20-11-5	21-56	16	20	21	16	20	21	3.85	
499	20-11-5	22-1	17	22	24	17	22	24	3.84	
500	20-11-5	22-7	20	25	25	20	25	25	3.84	
501	20-11-5	22-13	18	23	24	18	23	24	3.85	
502	20-11-5	22-18	23	28	29	22	28	29	3.84	
503	20-11-5	22-24	18	24	25	18	24	25	3.83	
504	20-11-5	22-29	16	20	21	16	20	21	3.84	
505	20-11-5	22-35	16	21	21	16	21	21	3.83	
506	20-11-5	22-40	17	21	21	17	21	21	3.83	
507	20-11-5	22-46	15	19	20	15	19	20	3.84	
508	20-11-5	22-51	17	20	21	17	20	21	3.83	
509	20-11-5	22-57	17	21	23	17	21	23	3.83	
510	20-11-5	23-2	17	21	22	17	21	22	3.83	
511	20-11-5	23-8	14	19	23	14	19	23	3.82	
512	20-11-5	23-13	17	22	22	17	22	22	3.83	
513	20-11-5	23-19	19	27	29	19	27	29	3.82	
514	20-11-5	23-24	18	22	23	18	22	23	3.82	
515	20-11-5	23-30	19	24	25	19	24	25	3.82	
516	20-11-5	23-36	16	19	22	16	19	22	3.81	
517	20-11-5	23-41	19	26	26	19	26	26	3.82	
518	20-11-5	23-47	17	23	26	17	23	26	3.81	
519	20-11-5	23-52	20	26	27	20	26	27	3.81	
520	20-11-5	23-54	20	24	26	20	24	26	4.09	
521	20-11-6	0-0	17	21	22	17	21	22	4.17	
522	20-11-6	0-5	20	25	26	20	25	26	4.19	
523	20-11-6	0-11	18	23	25	18	23	25	4.23	
524	20-11-6	0-16	16	21	22	16	21	22	4.25	
525	20-11-6	0-22	18	22	22	18	22	22	4.27	
526	20-11-6	0-27	16	19	21	16	19	21	4.27	
527	20-11-6	0-33	16	21	22	16	21	22	4.30	
528	20-11-6	0-38	17	22	22	17	22	22	4.31	
529	20-11-6	0-44	18	24	24	18	24	24	4.30	
530	20-11-6	0-49	17	24	26	17	24	26	4.33	
531	20-11-6	0-55	21	26	31	21	26	31	4.32	
532	20-11-6	1-0	17	22	24	17	22	24	4.36	
533	20-11-6	1-6	18	23	23	18	23	23	4.34	
534	20-11-6	1-11	18	24	25	18	24	25	4.32	
535	20-11-6	1-17	18	24	26	18	24	26	4.31	
536	20-11-6	1-22	19	23	25	19	23	25	4.26	
537	20-11-6	1-28	18	21	21	18	21	21	4.27	
538	20-11-6	1-33	21	26	29	21	26	29	4.23	
539	20-11-6	1-39	18	22	25	18	22	25	4.23	
540	20-11-6	1-44	19	27	28	19	27	28	4.21	
541	20-11-6	1-50	17	22	22	17	22	22	4.22	
542	20-11-6	1-55	19	24	26	19	24	26	4.20	
543	20-11-6	2-1	19	26	26	19	26	26	4.19	
544	20-11-6	2-6	18	24	24	18	24	24	4.19	
545	20-11-6	2-12	18	26	27	18	26	27	4.19	
546	20-11-6	2-17	17	25	25	17	25	25	4.19	
547	20-11-6	2-23	17	21	22	17	21	22	4.19	
548	20-11-6	2-28	21	25	27	21	25	27	4.19	
549	20-11-6	2-34	18	26	28	18	26	28	4.19	
550	20-11-6	2-39	19	24	28	19	24	28	4.18	
551	20-11-6	2-45	21	26	28	21	26	28	4.19	
552	20-11-6	2-50	19	25	26	19	25	26	4.19	
553	20-11-6	2-56	19	24	25	19	24	25	4.19	
554	20-11-6	3-1	21	25	27	21	25	27	4.19	
555	20-11-6	3-7	20	26	26	20	26	26	4.19	
556	20-11-6	3-12	18	24	25	18	24	25	4.20	
557	20-11-6	3-18	18	24	26	18	24	26	4.20	
558	20-11-6	3-23	21	27	30	21	27	30	4.20	
559	20-11-6	3-29	22	26	29	22	26	29	4.20	
560	20-11-6	3-34	19	27	28	19	27	28	4.19	
561	20-11-6	3-40	19	26	27	19	26	27	4.19	
562	20-11-6	3-45	21	26	26	21	26	26	4.19	
563	20-11-6	3-51	21	28	29	21	28	29	4.18	
564	20-11-6	3-56	22	30	32	22	30	32	4.18	
565	20-11-6	4-2	19	25	25	19	25	25	4.18	
566	20-11-6	4-7	18	27	27	18	27	27	4.18	
567	20-11-6	4-13	21	28	30	21	28	30	4.18	
568	20-11-6	4-18	21	26	26	21	26	26	4.18	
569	20-11-6	4-24	18	24	26	18	24	26	4.18	
570	20-11-6	4-29	19	29	30	19	29	30	4.18	
571	20-11-6	4-35	21	28	28	21	28	28	4.18	
572	20-11-6	4-40	19	28	29	19	28	29	4.18	
573	20-11-6	4-46	19	26	27	19	26	27	4.18	
574	20-11-6	4-51	18	26	27	18	26	27	4.18	
575	20-11-6	4-57	20	27	28	20	27	28	4.18	
576	20-11-6	5-2	19	25	25	19	25	25	4.18	
577	20-11-6	5-8	20	26	29	20	26	29	4.18	
578	20-11-6	5-13	21	29	32	21	29	32	4.18	
579	20-11-6	5-19	19	27	30	19	27	30	4.18	
580	20-11-6	5-24	19	27	29	19	27	29	4.18	
581	20-11-6	5-30	20	28	28	20	28	28	4.18	
582	20-11-6	5-35	21	28	28	21	28	28	4.18	
583	20-11-6	5-41	22	27	29	22	27	29	4.18	
584	20-11-6	5-46	19	27	28	19	27	28	4.18	
585	20-11-6	5-52	19	27	28	19	27	28	4.18	
586	20-11-6	5-57	20	26	27	20	26	27	4.18	
587	20-11-6	6-3	19	25	27	19	25	27	4.18	
588	20-11-6	6-8	21	30	32	21	30	32	4.18	
589	20-11-6	6-14	23	30	34	22	30	34	4.18	
590	20-11-6	6-19	22	30	32	22	30	32	4.18	
591	20-11-6	6-25	21	29	30	21	29	30	4.18	
592	20-11-6	6-30	21	27	28	21	27	28	4.18	
593	20-11-6	6-36	22	30	33	22	30	33	4.18	
594	20-11-6	6-41	22	29	30	22	29	30	4.18	
595	20-11-6	6-47	22	33	37	22	33	37	4.18	
596	20-11-6	6-52	22	30	32	22	30	32	4.18	
597	20-11-6	6-58	22	32	33	22	32	33	4.18	
598	20-11-6	7-3	24	34	36	23	33	36	4.18	
599	20-11-6	7-9	27	38	39	25	36	39	4.18	
600	20-11-6	7-14	25	36	38	24	35	38	4.18	
601	20-11-6	7-20	25	35	36	24	34	36	4.18	
602	20-11-6	7-25	26	38	42	24	36	42	4.18	
603	20-11-6	7-31	27	37	38	25	35	38	4.18	
604	20-11-6	7-36	26	36	38	24	35	38	4.18	
605	20-11-6	7-42	27	37	39	25	35	39	4.18	
606	20-11-6	7-47	26	38	41	24	36	41	4.18	
607	20-11-6	7-53	28	38	41	25	36	41	4.18	
608	20-11-6	7-58	29	40	43	26	36	43	4.18	
609	20-11-6	8-4	29	43	45	26	38	45	4.18	
610	20-11-6	8-9	29	44	47	26	39	47	4.18	
611	20-11-6	8-15	32	47	50	27	42	49	4.18	
612	20-11-6	8-20	30	46	51	26	40	50	4.18	
613	20-11-6	8-26	32	46	48	27	41	48	4.18	
614	20-11-6	8-31	33	43	45	28	38	45	4.18	
615	20-11-6	8-37	30	44	45	26	39	45	4.18	
616	20-11-6	8-42	32	48	52	28	42	51	4.14	
617	20-11-6	8-48	33	49	54	28	42	52	4.14	
618	20-11-6	8-53	20	29	30	20	29	30	4.13	
619	20-11-6	8-59	0	0	0	0	0	0	4.14	
620	20-11-6	9-5	0	0	0	0	0	0	4.14	
621	20-11-6	9-10	0	0	0	0	0	0	4.14	
622	20-11-6	9-16	0	0	0	0	0	0	4.13	
623	20-11-6	9-22	0	0	0	0	0	0	4.14	
624	20-11-6	9-27	0	0	0	0	0	0	4.14	
625	20-11-6	9-33	0	0	0	0	0	0	4.14	
626	20-11-6	9-39	0	0	0	0	0	0	4.14	
627	20-11-6	9-44	0	0	0	0	0	0	4.14	
628	20-11-6	9-50	0	0	0	0	0	0	4.14	
629	20-11-6	9-56	0	0	0	0	0	0	4.14	
630	20-11-6	10-1	0	0	0	0	0	0	4.14	
631	20-11-6	10-7	0	0	0	0	0	0	4.14	
632	20-11-6	10-13	0	0	0	0	0	0	4.14	
633	20-11-6	10-18	25	32	32	25	32	32	4.12	
634	20-11-6	10-24	20	29	29	20	29	29	4.11	
635	20-11-6	10-29	19	25	26	19	25	26	4.10	
636	20-11-6	10-35	20	26	27	20	26	27	4.10	
637	20-11-6	10-40	18	24	24	18	24	24	4.10	
638	20-11-6	10-46	20	25	26	20	25	26	4.10	
639	20-11-6	10-51	26	35	35	24	33	35	4.08	
640	20-11-6	23-12	57	82	93	45	67	84	4.09	
641	20-11-6	23-17	63	90	96	42	60	76	4.09	
642	20-11-6	23-23	59	85	92	38	57	73	4.09	
643	20-11-6	23-28	61	85	88	40	57	71	4.08	
644	20-11-6	23-34	60	84	84	39	57	69	4.08	
645	20-11-6	23-40	60	86	88	39	58	71	4.07	
646	20-11-6	23-45	58	85	91	38	57	72	4.07	
647	20-11-6	23-46	64	92	96	42	62	76	4.19	
648	20-11-6	23-51	59	84	90	40	59	73	4.19	
649	20-11-6	23-57	55	83	89	39	59	73	4.20	
650	20-11-7	0-2	53	80	85	37	57	72	4.19	
651	20-11-7	0-8	55	79	86	38	56	70	4.19	
652	20-11-7	0-13	51	71	78	37	52	67	4.19	
653	20-11-7	0-19	55	76	77	37	54	66	4.19	
654	20-11-7	0-25	54	82	86	37	56	69	4.20	
655	20-11-7	0-30	56	79	85	37	55	69	4.20	
656	20-11-7	0-36	55	78	84	37	55	68	4.20	
657	20-11-7	0-41	57	85	92	38	57	72	4.20	
658	20-11-7	0-47	57	84	86	38	57	70	4.19	
659	20-11-7	0-52	59	87	93	38	58	73	4.19	
660	20-11-7	0-58	58	86	92	38	58	72	4.19	
661	20-11-7	1-3	57	85	92	38	56	73	4.19	
662	20-11-7	1-9	60	87	97	39	58	74	4.19	
663	20-11-7	1-14	54	80	87	37	55	69	4.19	
664	20-11-7	1-20	60	86	94	39	57	73	4.19	
665	20-11-7	1-25	53	78	84	37	54	68	4.18	
666	20-11-7	1-31	60	85	88	39	56	71	4.18	
667	20-11-7	1-36	58	84	90	38	56	71	4.18	
668	20-11-7	1-42	57	89	96	38	58	74	4.18	
669	20-11-7	1-47	62	87	90	40	57	72	4.18	
670	20-11-7	1-53	63	90	94	41	59	72	4.18	
671	20-11-7	1-58	62	90	96	40	59	74	4.18	
672	20-11-7	2-4	65	96	104	42	64	77	4.18	
673	20-11-7	2-9	64	90	101	42	59	76	4.18	
674	20-11-7	2-15	70	96	102	46	64	76	4.18	
675	20-11-7	2-20	68	103	113	44	68	80	4.18	
676	20-11-7	2-26	3227	531	43	4	0	37634	4.18	
677	20-11-7	2-31	78	114	125	50	75	84	4.18	
678	20-11-7	2-37	80	113	118	53	74	82	4.18	
679	20-11-7	2-42	79	111	114	51	73	81	4.18	
680	20-11-7	2-48	82	114	115	53	75	80	4.18	
681	20-11-7	2-53	77	117	126	50	77	85	4.18	
682	20-11-7	2-59	80	117	122	53	76	83	4.18	
683	20-11-7	3-4	84	115	124	55	76	84	4.18	
684	20-11-7	3-10	84	120	129	55	79	85	4.18	
685	20-11-7	3-15	84	125	132	55	83	87	4.18	
686	20-11-7	3-21	80	123	129	52	80	86	4.18	
687	20-11-7	3-26	83	123	131	55	80	87	4.18	
688	20-11-7	3-32	84	122	130	55	81	86	4.18	
689	20-11-7	3-37	85	126	134	56	83	89	4.18	
690	20-11-7	3-43	86	126	130	57	83	86	4.18	
691	20-11-7	3-48	83	120	131	55	79	87	4.18	
692	20-11-7	3-54	86	130	137	57	85	91	4.18	
693	20-11-7	3-59	87	127	138	57	84	92	4.18	
694	20-11-7	4-5	95	136	147	62	89	98	4.18	
695	20-11-7	4-10	89	133	143	59	88	94	4.18	
696	20-11-7	4-16	97	142	155	63	94	102	4.18	
697	20-11-7	4-21	102	151	162	67	99	107	4.18	
698	20-11-7	4-27	98	149	157	64	99	104	4.18	
699	20-11-7	4-32	99	152	163	66	100	108	4.18	
700	20-11-7	4-38	100	148	161	65	98	106	4.18	
701	20-11-7	4-43	103	156	165	67	103	109	4.18	
702	20-11-7	4-49	104	155	169	68	103	111	4.18	
703	20-11-7	4-54	104	156	167	69	103	111	4.18	
704	20-11-7	5-0	102	151	160	67	100	106	4.18	
705	20-11-7	5-5	105	158	167	69	105	110	4.18	
706	20-11-7	5-11	104	152	162	68	101	107	4.18	
707	20-11-7	5-16	105	155	166	70	102	110	4.18	
708	20-11-7	5-22	103	150	166	68	99	110	4.18	
709	20-11-7	5-27	103	159	164	67	105	108	4.18	
710	20-11-7	5-33	107	158	176	71	104	116	4.18	
711	20-11-7	5-38	103	152	164	68	100	109	4.18	
712	20-11-7	5-44	106	160	175	70	106	116	4.18	
713	20-11-7	5-49	112	164	177	74	109	117	4.18	
714	20-11-7	5-55	112	163	171	74	108	113	4.18	
715	20-11-7	6-0	112	162	171	74	107	113	4.18	
716	20-11-7	6-6	107	159	169	71	105	112	4.18	
717	20-11-7	6-11	108	162	177	72	107	117	4.18	
718	20-11-7	6-17	109	161	173	72	106	115	4.18	
719	20-11-7	6-22	113	165	173	74	109	115	4.18	
720	20-11-7	6-28	111	169	181	73	112	120	4.18	
721	20-11-7	6-33	114	166	178	75	110	118	4.18	
722	20-11-7	6-39	113	159	174	74	105	115	4.18	
723	20-11-7	6-44	112	162	169	74	107	112	4.18	
724	20-11-7	6-50	109	161	168	72	106	110	4.18	
725	20-11-7	6-55	108	164	180	71	109	120	4.18	
726	20-11-7	7-1	110	164	173	73	108	115	4.18	
727	20-11-7	7-6	113	169	182	74	112	120	4.18	
728	20-11-7	7-12	107	158	172	71	104	114	4.18	
729	20-11-7	7-17	112	163	173	74	108	115	4.18	
730	20-11-7	7-23	107	156	168	71	103	110	4.18	
731	20-11-7	7-28	106	160	170	70	106	113	4.18	
732	20-11-7	7-34	106	157	170	70	104	113	4.18	
733	20-11-7	7-39	106	161	172	70	106	114	4.18	
734	20-11-7	7-45	114	168	187	75	111	124	4.18	
735	20-11-7	7-50	107	154	169	71	102	111	4.18	
736	20-11-7	7-56	108	158	168	72	104	110	4.18	
737	20-11-7	8-1	103	158	175	67	104	116	4.18	
738	20-11-7	8-7	110	161	172	73	106	113	4.18	
739	20-11-7	8-12	108	158	169	72	104	112	4.18	
740	20-11-7	8-18	108	160	170	72	106	112	4.18	
741	20-11-7	8-23	105	155	163	70	102	108	4.18	
742	20-11-7	8-29	102	152	161	67	101	106	4.18	
743	20-11-7	8-34	103	154	164	67	102	108	4.18	
744	20-11-7	8-40	99	145	158	65	95	104	4.18	
745	20-11-7	8-45	98	148	164	65	97	108	4.18	
746	20-11-7	8-51	96	145	157	63	96	104	4.18	
747	20-11-7	8-56	94	138	146	62	91	97	4.15	
748	20-11-7	9-2	96	145	164	63	96	108	4.15	
749	20-11-7	9-7	95	141	153	63	93	101	4.14	
750	20-11-7	9-13	91	138	153	59	91	101	4.14	
751	20-11-7	9-18	91	137	148	59	91	98	4.13	
752	20-11-7	9-24	91	147	165	60	97	109	4.12	
753	20-11-7	9-30	90	137	147	59	91	97	4.11	
754	20-11-7	9-35	91	139	152	59	92	100	4.11	
755	20-11-7	9-41	88	137	156	58	90	104	4.11	
756	20-11-7	9-46	87	138	150	57	90	99	4.11	
757	20-11-7	9-52	95	148	153	62	97	101	4.10	
758	20-11-7	9-57	92	142	147	60	94	97	4.09	
759	20-11-7	10-3	93	140	153	61	92	101	4.09	
760	20-11-7	10-8	86	130	139	57	86	92	4.09	
761	20-11-7	10-14	92	141	151	60	93	100	4.09	
762	20-11-7	10-19	92	141	154	60	93	102	4.08	
763	20-11-7	10-25	89	129	138	58	85	91	4.08	
764	20-11-7	10-30	88	133	145	58	88	95	4.08	
765	20-11-7	10-36	87	134	149	57	89	98	4.08	
766	20-11-7	10-41	83	126	144	55	83	96	4.07	
767	20-11-7	10-47	82	123	138	54	82	91	4.07	
768	20-11-7	10-53	80	120	136	53	79	91	4.07	
769	20-11-7	10-58	77	120	126	50	79	86	4.06	
770	20-11-7	11-4	77	117	132	51	77	88	4.06	
771	20-11-7	11-9	74	117	126	48	78	87	4.06	
772	20-11-7	11-15	75	109	117	49	72	83	4.05	
773	20-11-7	11-20	78	115	130	51	76	89	4.05	
774	20-11-7	11-26	73	111	121	48	73	85	4.05	
775	20-11-7	11-31	75	116	125	49	76	87	4.05	
776	20-11-7	11-37	75	117	132	49	77	89	4.05	
777	20-11-7	11-42	72	116	132	47	76	88	4.04	
778	20-11-7	11-48	71	109	116	46	72	83	4.04	
779	20-11-7	11-53	72	109	122	47	72	85	4.04	
780	20-11-7	11-59	73	112	122	48	73	86	4.04	
781	20-11-7	12-4	71	110	123	46	73	86	4.04	
782	20-11-7	12-10	74	117	135	49	76	90	4.03	
783	20-11-7	12-15	73	113	121	48	74	85	4.03	
784	20-11-7	12-21	77	111	126	51	73	87	4.03	
785	20-11-7	12-27	18432	28160	31232	11776	18688	21802	4.02	
786	20-11-7	12-32	82	123	134	54	81	89	4.02	
787	20-11-7	12-38	80	120	128	53	79	87	4.03	
788	20-11-7	12-43	74	116	127	48	76	87	4.02	
789	20-11-7	12-49	72	108	119	47	71	84	4.02	
790	20-11-7	12-54	74	111	118	49	73	82	4.04	
791	20-11-7	13-0	70	105	119	46	69	82	4.02	
792	20-11-7	13-5	72	110	118	47	72	82	4.02	
793	20-11-7	13-11	67	106	120	44	70	83	4.01	
794	20-11-7	13-16	66	104	114	44	68	80	4.01	
795	20-11-7	13-22	69	110	122	45	72	83	4.02	
796	20-11-7	13-27	66	103	110	43	68	79	4.01	
797	20-11-7	13-33	63	99	114	42	65	80	4.01	
798	20-11-7	13-38	67	110	121	44	72	83	4.02	
799	20-11-7	13-44	67	103	122	44	68	83	4.00	
800	20-11-7	13-50	65	101	113	43	66	80	4.00	
801	20-11-7	13-55	68	102	122	44	68	83	4.00	
802	20-11-7	14-1	67	100	112	44	66	80	4.00	
803	20-11-7	14-6	62	96	107	40	63	78	4.01	
804	20-11-7	14-12	67	101	107	44	67	79	4.00	
805	20-11-7	14-17	67	102	113	44	68	81	4.00	
806	20-11-7	14-23	66	103	117	44	67	81	4.00	
807	20-11-7	14-28	66	106	114	43	70	81	4.00	
808	20-11-7	14-34	63	96	105	42	63	77	4.00	
809	20-11-7	14-39	63	99	109	42	65	78	3.99	
810	20-11-7	14-45	62	99	114	41	66	81	3.99	
811	20-11-7	14-50	64	99	106	42	65	77	3.99	
812	20-11-7	14-56	64	94	103	42	62	76	3.98	
813	20-11-7	15-1	65	104	119	42	68	82	3.98	
814	20-11-7	15-7	63	96	106	42	63	77	3.98	
815	20-11-7	15-13	63	97	105	42	63	77	3.97	
816	20-11-7	15-18	65	102	114	43	68	80	3.98	
817	20-11-7	15-24	59	98	109	38	64	78	3.96	
818	20-11-7	15-29	63	95	105	42	62	78	3.98	
819	20-11-7	15-35	67	98	105	44	65	78	3.98	
820	20-11-7	15-40	67	101	107	44	67	78	3.98	
821	20-11-7	15-46	63	96	108	42	63	78	3.97	
822	20-11-7	15-51	62	95	105	40	63	77	3.97	
823	20-11-7	15-57	68	104	116	45	69	82	3.96	
824	20-11-7	16-2	71	111	120	46	73	83	3.96	
825	20-11-7	16-8	72	107	124	47	71	84	3.96	
826	20-11-7	16-13	72	109	126	47	72	85	3.94	
827	20-11-7	16-19	75	118	129	49	78	85	3.95	
828	20-11-7	16-24	76	118	130	50	78	86	3.96	
829	20-11-7	16-30	75	116	134	49	76	88	3.95	
830	20-11-7	16-35	74	110	119	48	72	83	3.96	
831	20-11-7	16-41	79	116	127	52	76	85	3.95	
832	20-11-7	16-47	76	114	124	50	75	84	3.95	
833	20-11-7	16-52	73	113	126	48	74	84	3.95	
834	20-11-7	16-58	78	114	127	51	75	85	3.95	
835	20-11-7	17-3	78	120	137	50	79	91	3.95	
836	20-11-7	17-9	76	113	121	50	74	82	3.95	
837	20-11-7	17-14	77	117	127	51	77	85	3.94	
838	20-11-7	17-20	76	114	119	50	75	83	3.94	
839	20-11-7	17-25	76	121	134	50	80	88	3.94	
840	20-11-7	17-31	76	120	138	50	78	91	3.94	
841	20-11-7	17-36	80	123	138	52	81	91	3.94	
842	20-11-7	17-42	78	116	134	51	76	89	3.93	
843	20-11-7	17-47	80	123	134	52	81	89	3.93	
844	20-11-7	17-53	78	119	128	51	78	85	3.93	
845	20-11-7	17-58	85	129	140	56	85	92	3.92	
846	20-11-7	18-4	79	114	134	52	75	88	3.92	
847	20-11-7	18-10	81	128	141	53	84	93	3.92	
848	20-11-7	18-15	85	129	142	56	85	94	3.92	
849	20-11-7	18-21	85	132	142	56	88	94	3.92	
850	20-11-7	18-26	85	130	141	56	85	93	3.91	
851	20-11-7	18-32	88	132	149	58	87	98	3.91	
852	20-11-7	18-37	90	138	157	59	91	104	3.92	
853	20-11-7	18-43	90	140	148	60	92	98	3.91	
854	20-11-7	18-48	93	145	156	61	96	103	3.91	
855	20-11-7	18-54	90	146	166	59	96	110	3.91	
856	20-11-7	18-59	95	147	160	62	98	106	3.91	
857	20-11-7	19-5	91	139	157	60	91	104	3.90	
858	20-11-7	19-10	99	147	170	66	97	113	3.90	
859	20-11-7	19-16	91	140	153	59	92	101	3.90	
860	20-11-7	19-21	89	139	152	58	92	101	3.90	
861	20-11-7	19-27	92	142	152	61	93	100	3.90	
862	20-11-7	19-33	93	141	152	61	94	100	3.90	
863	20-11-7	19-38	96	146	161	64	96	107	3.90	
864	20-11-7	19-44	87	141	159	57	93	105	3.90	
865	20-11-7	19-49	91	142	152	59	94	101	3.89	
866	20-11-7	19-55	95	138	153	62	92	101	3.89	
867	20-11-7	20-0	93	142	160	61	94	106	3.88	
868	20-11-7	20-6	90	139	153	59	91	101	3.89	
869	20-11-7	20-11	92	145	166	61	96	110	3.89	
870	20-11-7	20-17	93	144	165	61	96	109	3.89	
871	20-11-7	20-22	93	147	171	61	98	113	3.89	
872	20-11-7	20-28	96	152	173	64	101	115	3.88	
873	20-11-7	20-33	100	152	172	65	100	114	3.88	
874	20-11-7	20-39	98	152	171	64	100	113	3.87	
875	20-11-7	20-44	95	149	168	63	98	111	3.87	
876	20-11-7	20-50	99	153	179	66	101	119	3.88	
877	20-11-7	20-55	91	152	178	60	100	117	3.88	
878	20-11-7	21-1	98	157	183	64	104	122	3.87	
879	20-11-7	21-7	100	168	187	66	111	123	3.87	
880	20-11-7	21-12	99	155	177	66	103	117	3.87	
881	20-11-7	21-18	98	158	177	65	105	117	3.87	
882	20-11-7	21-23	96	155	179	64	103	118	3.87	
883	20-11-7	21-29	94	153	172	61	101	114	3.87	
884	20-11-7	21-34	90	141	157	59	93	104	3.84	
885	20-11-7	21-40	94	147	165	61	97	109	3.86	
886	20-11-7	21-45	93	145	168	61	95	110	3.86	
887	20-11-7	21-51	95	148	167	63	98	110	3.86	
888	20-11-7	21-56	90	150	164	59	99	109	3.86	
889	20-11-7	22-2	95	140	160	62	92	106	3.86	
890	20-11-7	22-7	94	145	156	62	95	103	3.86	
891	20-11-7	22-13	93	145	155	61	96	103	3.85	
892	20-11-7	22-18	96	150	172	63	99	114	3.85	
893	20-11-7	22-24	86	136	149	57	89	98	3.85	
894	20-11-7	22-30	91	143	153	60	95	101	3.85	
895	20-11-7	22-35	87	140	162	57	93	107	3.84	
896	20-11-7	22-41	87	138	163	57	91	108	3.84	
897	20-11-7	22-46	89	136	153	58	90	101	3.84	
898	20-11-7	22-52	87	137	152	57	90	100	3.84	
899	20-11-7	22-57	84	132	141	55	88	93	3.84	
900	20-11-7	23-3	91	132	150	59	87	99	3.85	
901	20-11-7	23-8	89	137	150	59	90	99	3.83	
902	20-11-7	23-14	85	132	145	56	87	96	3.83	
903	20-11-7	23-19	86	138	158	57	91	105	3.83	
904	20-11-7	23-25	86	134	148	57	88	98	3.83	
905	20-11-7	23-30	89	140	159	58	92	105	3.82	
906	20-11-7	23-36	90	140	159	60	92	105	3.82	
907	20-11-7	23-41	90	142	156	59	94	103	3.82	
908	20-11-7	23-47	82	129	155	54	85	103	3.82	
909	20-11-7	23-52	89	139	160	58	92	105	3.81	
910	20-11-7	23-58	85	133	146	56	88	96	3.81	
911	20-11-8	0-4	83	133	149	54	88	99	3.81	
912	20-11-8	0-9	90	143	163	59	95	108	3.81	
913	20-11-8	0-15	88	140	147	58	93	97	3.81	
914	20-11-8	0-20	90	141	156	60	93	103	3.81	
915	20-11-8	0-26	85	141	150	55	92	99	3.81	
916	20-11-8	0-31	87	143	162	58	95	107	3.80	
917	20-11-8	0-37	88	142	166	58	94	110	3.80	
918	20-11-8	0-42	87	141	168	58	93	111	3.79	
919	20-11-8	0-48	86	142	165	57	93	109	3.79	
920	20-11-8	0-53	86	139	154	57	92	101	3.79	
921	20-11-8	0-59	86	135	155	57	89	103	3.78	
922	20-11-8	1-4	91	146	158	60	96	104	3.79	
923	20-11-8	1-10	86	139	153	57	92	101	3.78	
924	20-11-8	1-15	84	135	157	55	89	104	3.78	
925	20-11-8	1-21	88	142	157	58	94	104	3.77	
926	20-11-8	1-27	87	141	158	58	93	105	3.77	
927	20-11-8	1-32	89	143	169	59	95	112	3.77	
928	20-11-8	1-38	86	139	162	57	91	107	3.77	
929	20-11-8	1-43	88	144	155	58	96	102	3.77	
930	20-11-8	1-49	84	139	156	56	92	103	3.76	
931	20-11-8	1-54	84	133	153	55	88	101	3.77	
932	20-11-8	2-0	86	138	153	57	91	102	3.76	
933	20-11-8	2-5	86	140	155	56	92	102	3.76	
934	20-11-8	2-11	87	145	174	57	96	115	3.75	
935	20-11-8	2-16	88	140	154	58	92	102	3.73	
936	20-11-8	2-22	87	139	154	57	91	102	3.75	
937	20-11-8	2-27	87	141	162	57	94	107	3.75	
938	20-11-8	2-33	85	141	157	56	94	104	3.74	
939	20-11-8	2-38	84	140	159	55	92	105	3.74	
940	20-11-8	2-44	95	155	175	63	103	116	3.73	
941	20-11-8	2-50	89	148	170	58	98	113	3.73	
942	20-11-8	2-55	95	151	169	63	100	111	3.72	
943	20-11-8	3-1	90	146	163	59	97	108	3.71	
944	20-11-8	3-6	91	149	162	60	98	107	3.73	
945	20-11-8	3-12	93	150	176	60	99	116	3.72	
946	20-11-8	3-17	95	152	171	63	100	113	3.72	
947	20-11-8	3-23	95	157	172	62	104	114	3.71	
948	20-11-8	3-28	96	151	168	63	100	111	3.71	
949	20-11-8	3-34	92	153	179	60	101	119	3.71	
950	20-11-8	3-39	94	157	173	61	103	115	3.70	
951	20-11-8	3-45	97	161	185	64	106	122	3.70	
952	20-11-8	3-50	96	156	179	62	103	119	3.70	
953	20-11-8	3-56	101	164	188	66	109	124	3.69	
954	20-11-8	4-1	94	154	173	62	102	114	3.70	
955	20-11-8	4-7	97	150	165	64	99	109	3.69	
956	20-11-8	4-12	99	154	169	65	101	111	3.69	
