数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
478	20-11-5	20-18	14	16	18	14	16	18	4.14	
479	20-11-5	20-23	11	15	16	11	15	16	4.14	
480	20-11-5	20-29	10	15	16	10	15	16	4.14	
481	20-11-5	20-34	10	14	15	10	14	15	4.14	
482	20-11-5	20-40	12	15	15	12	15	15	4.14	
483	20-11-5	20-45	10	14	16	10	14	16	4.13	
484	20-11-5	20-51	14	20	22	14	20	22	4.13	
485	20-11-5	20-56	11	15	16	11	15	16	4.13	
486	20-11-5	21-2	11	15	15	11	15	15	4.13	
487	20-11-5	21-7	14	20	22	14	20	22	4.13	
488	20-11-5	21-13	10	14	14	10	14	14	4.13	
489	20-11-5	21-18	13	16	18	13	16	18	4.12	
490	20-11-5	21-24	11	18	20	11	18	20	4.12	
491	20-11-5	21-30	11	15	18	11	15	18	4.12	
492	20-11-5	21-35	11	16	19	11	16	19	4.13	
493	20-11-5	21-41	13	18	20	13	18	20	4.12	
494	20-11-5	21-46	14	22	23	14	22	23	4.12	
495	20-11-5	21-52	11	15	16	11	15	16	4.12	
496	20-11-5	21-57	14	19	22	14	19	22	4.12	
497	20-11-5	22-3	15	19	20	15	19	20	4.12	
498	20-11-5	22-8	14	19	22	14	19	22	4.12	
499	20-11-5	22-14	14	19	19	14	19	19	4.12	
500	20-11-5	22-19	18	23	27	18	23	27	4.11	
501	20-11-5	22-25	14	20	23	14	20	23	4.11	
502	20-11-5	22-30	14	18	20	14	18	20	4.11	
503	20-11-5	22-36	13	19	22	13	19	22	4.11	
504	20-11-5	22-41	13	19	20	13	19	20	4.11	
505	20-11-5	22-47	14	19	19	14	19	19	4.11	
506	20-11-5	22-52	11	14	16	11	14	16	4.11	
507	20-11-5	22-58	13	19	23	13	19	23	4.11	
508	20-11-5	23-4	13	18	19	13	18	19	4.12	
509	20-11-5	23-9	11	19	22	11	19	22	4.11	
510	20-11-5	23-15	13	18	19	13	18	19	4.11	
511	20-11-5	23-20	12	19	20	12	19	20	4.11	
512	20-11-5	23-26	12	18	19	12	18	19	4.11	
513	20-11-5	23-31	14	20	20	14	20	20	4.11	
514	20-11-5	23-37	14	19	20	14	19	20	4.10	
515	20-11-5	23-42	13	19	20	13	19	20	4.10	
516	20-11-5	23-48	13	18	20	13	18	20	4.10	
517	20-11-5	23-53	15	20	20	15	20	20	4.10	
518	20-11-5	23-59	16	22	22	16	22	22	4.11	
519	20-11-6	0-4	15	22	23	15	22	23	4.10	
520	20-11-6	0-10	15	20	23	15	20	23	4.10	
521	20-11-6	0-15	14	19	19	14	19	19	4.10	
522	20-11-6	0-21	13	20	20	13	20	20	4.09	
523	20-11-6	0-27	13	18	18	13	18	18	4.09	
524	20-11-6	0-32	14	19	19	14	19	19	4.10	
525	20-11-6	0-38	14	20	23	14	20	23	4.09	
526	20-11-6	0-43	15	23	23	15	23	23	4.09	
527	20-11-6	0-49	12	18	20	12	18	20	4.09	
528	20-11-6	0-54	11	17	17	11	17	17	4.08	
529	20-11-6	1-0	12	17	18	12	17	18	4.09	
530	20-11-6	1-5	12	20	21	12	20	21	4.06	
531	20-11-6	1-11	13	19	21	13	19	21	4.10	
532	20-11-6	1-16	15	21	23	15	21	23	4.07	
533	20-11-6	1-22	17	21	21	17	21	21	4.08	
534	20-11-6	1-27	15	23	26	15	23	26	4.08	
535	20-11-6	1-33	15	20	22	15	20	22	4.09	
536	20-11-6	1-38	15	20	22	15	20	22	4.10	
537	20-11-6	1-44	16	21	21	16	21	21	4.08	
538	20-11-6	1-49	15	21	22	15	21	22	4.08	
539	20-11-6	1-55	16	22	24	16	22	24	4.08	
540	20-11-6	2-1	15	21	24	15	21	24	4.08	
541	20-11-6	2-6	16	22	26	16	22	26	4.08	
542	20-11-6	2-12	15	22	24	15	22	24	4.08	
543	20-11-6	2-17	16	21	23	16	21	23	4.08	
544	20-11-6	2-23	15	21	23	15	21	23	4.09	
545	20-11-6	2-28	17	21	24	17	21	24	4.08	
546	20-11-6	2-34	15	21	23	15	21	23	4.08	
547	20-11-6	2-39	17	23	24	17	23	24	4.07	
548	20-11-6	2-45	16	23	23	16	23	23	4.08	
549	20-11-6	2-50	14	20	24	14	20	24	4.07	
550	20-11-6	2-56	16	22	24	16	22	24	4.07	
551	20-11-6	3-1	14	20	20	14	20	20	4.07	
552	20-11-6	3-7	15	21	22	15	21	22	4.07	
553	20-11-6	3-12	16	24	26	16	24	26	4.07	
554	20-11-6	3-18	15	21	25	15	21	25	4.07	
555	20-11-6	3-23	16	25	28	16	25	28	4.07	
556	20-11-6	3-29	14	19	20	14	19	20	4.07	
557	20-11-6	3-35	15	24	25	15	24	25	4.07	
558	20-11-6	3-40	17	26	26	17	26	26	4.07	
559	20-11-6	3-46	15	21	23	15	21	23	4.07	
560	20-11-6	3-51	14	21	25	14	21	25	4.07	
561	20-11-6	3-57	16	22	24	16	22	24	4.06	
562	20-11-6	4-2	16	24	24	16	24	24	4.06	
563	20-11-6	4-8	15	25	28	15	25	28	4.06	
564	20-11-6	4-13	15	22	24	15	22	24	4.06	
565	20-11-6	4-19	15	21	21	15	21	21	4.04	
566	20-11-6	4-24	15	21	22	15	21	22	4.06	
567	20-11-6	4-30	15	22	29	15	22	29	4.06	
568	20-11-6	4-35	19	29	30	19	29	30	4.06	
569	20-11-6	4-41	16	20	21	16	20	21	4.06	
570	20-11-6	4-46	14	20	21	14	20	21	4.06	
571	20-11-6	4-52	15	22	28	15	22	28	4.06	
572	20-11-6	4-58	15	22	24	15	22	24	4.06	
573	20-11-6	5-3	15	22	24	15	22	24	4.06	
574	20-11-6	5-9	15	24	26	15	24	26	4.06	
575	20-11-6	5-14	14	24	26	14	24	26	4.04	
576	20-11-6	5-20	16	24	28	16	24	28	4.05	
577	20-11-6	5-25	15	22	25	15	22	25	4.07	
578	20-11-6	5-31	15	22	25	15	22	25	4.03	
579	20-11-6	5-36	16	21	25	16	21	25	4.05	
580	20-11-6	5-42	15	21	28	15	21	28	4.05	
581	20-11-6	5-47	14	21	22	14	21	22	4.05	
582	20-11-6	5-53	17	28	31	17	28	31	4.05	
583	20-11-6	5-58	15	21	23	15	21	23	4.05	
584	20-11-6	6-4	15	20	24	15	20	24	4.05	
585	20-11-6	6-9	15	22	25	15	22	25	4.05	
586	20-11-6	6-15	15	22	24	15	22	24	4.05	
587	20-11-6	6-20	15	22	24	15	22	24	4.06	
588	20-11-6	6-26	17	24	24	17	24	24	4.05	
589	20-11-6	6-32	16	22	25	16	22	25	4.05	
590	20-11-6	6-37	16	25	26	16	25	26	4.05	
591	20-11-6	6-43	17	26	28	17	26	28	4.05	
592	20-11-6	6-48	18	30	32	18	30	32	4.04	
593	20-11-6	6-54	19	30	31	19	30	31	4.05	
594	20-11-6	6-59	19	28	29	19	28	29	4.03	
595	20-11-6	7-5	17	29	34	17	29	34	4.05	
596	20-11-6	7-10	21	29	34	21	29	34	4.05	
597	20-11-6	7-16	21	34	36	21	34	36	4.04	
598	20-11-6	7-21	22	33	35	22	33	35	4.04	
599	20-11-6	7-27	22	35	36	22	35	36	4.04	
600	20-11-6	7-32	22	36	40	22	36	40	4.05	
601	20-11-6	7-38	24	35	40	24	35	40	4.04	
602	20-11-6	7-43	24	34	43	24	34	43	4.02	
603	20-11-6	7-49	21	32	37	21	32	37	4.04	
604	20-11-6	7-54	22	32	37	22	32	37	4.04	
605	20-11-6	8-0	22	35	37	22	35	37	4.04	
606	20-11-6	8-6	27	37	43	26	37	43	4.04	
607	20-11-6	8-11	25	36	47	25	36	47	4.02	
608	20-11-6	8-17	27	40	42	26	39	42	4.04	
609	20-11-6	8-22	25	39	44	25	37	44	4.04	
610	20-11-6	8-28	23	36	40	23	36	40	4.04	
611	20-11-6	8-33	27	39	43	26	38	43	4.03	
612	20-11-6	8-39	25	39	42	25	37	42	4.05	
613	20-11-6	8-44	27	37	39	26	37	39	4.03	
614	20-11-6	8-50	26	41	43	25	40	43	4.03	
615	20-11-6	8-55	27	41	45	26	40	45	4.02	
616	20-11-6	9-1	26	38	45	25	38	45	4.04	
617	20-11-6	9-6	28	40	43	26	39	43	4.04	
618	20-11-6	9-12	25	40	43	25	39	43	4.03	
619	20-11-6	9-17	23	37	42	23	37	42	4.04	
620	20-11-6	9-23	24	34	37	24	34	37	4.04	
621	20-11-6	9-29	26	38	45	25	38	45	4.03	
622	20-11-6	9-34	23	41	45	23	39	45	4.03	
623	20-11-6	9-40	21	32	34	21	32	34	4.04	
624	20-11-6	9-45	22	36	38	22	36	38	4.02	
625	20-11-6	9-51	20	33	36	20	33	36	4.03	
626	20-11-6	9-56	21	32	34	21	32	34	4.04	
627	20-11-6	10-2	19	29	33	19	29	33	4.03	
628	20-11-6	10-7	20	31	36	20	31	36	4.03	
629	20-11-6	10-13	23	33	35	23	33	35	4.02	
630	20-11-6	10-18	23	35	37	23	35	37	4.03	
631	20-11-6	10-24	19	28	29	19	28	29	4.03	
632	20-11-6	10-29	19	29	33	19	29	33	4.03	
633	20-11-6	10-35	22	34	36	22	34	36	4.03	
634	20-11-6	10-40	21	33	36	21	33	36	4.03	
635	20-11-6	10-46	21	38	41	21	38	41	4.03	
636	20-11-6	10-51	24	32	34	24	32	34	4.03	
637	20-11-6	10-57	20	32	34	20	32	34	4.02	
638	20-11-6	11-3	18	29	30	18	29	30	4.02	
639	20-11-6	11-8	20	33	35	20	33	35	4.03	
640	20-11-6	11-14	22	31	36	22	31	36	4.03	
641	20-11-6	11-19	21	29	31	21	29	31	4.02	
642	20-11-6	11-25	24	34	36	24	34	36	4.01	
643	20-11-6	11-30	21	29	31	21	29	31	4.02	
644	20-11-6	11-36	22	31	31	22	31	31	4.02	
645	20-11-6	11-41	21	31	35	21	31	35	4.02	
646	20-11-6	11-47	20	29	31	20	29	31	4.03	
647	20-11-6	11-52	23	32	36	23	32	36	4.03	
648	20-11-6	11-58	22	31	36	22	31	36	4.03	
649	20-11-6	12-3	25	35	37	25	35	37	4.03	
650	20-11-6	12-9	22	33	36	22	33	36	4.02	
651	20-11-6	12-14	26	36	38	25	36	38	4.02	
652	20-11-6	12-20	27	36	41	26	36	41	4.02	
653	20-11-6	12-26	25	35	37	25	35	37	4.02	
654	20-11-6	12-31	27	37	37	26	37	37	4.03	
655	20-11-6	12-37	29	41	49	27	40	49	4.02	
656	20-11-6	12-42	29	40	40	27	39	40	4.02	
657	20-11-6	12-48	17	25	29	17	25	29	4.02	
658	20-11-6	12-53	18	25	26	18	25	26	4.02	
659	20-11-6	12-59	12	18	19	12	18	19	4.03	
660	20-11-6	13-4	11	17	19	11	17	19	4.02	
661	20-11-6	13-10	14	18	19	14	18	19	4.02	
662	20-11-6	13-15	19	28	32	19	28	32	4.02	
663	20-11-6	13-21	33	51	52	30	45	52	4.02	
664	20-11-6	13-26	34	49	54	30	44	54	4.02	
665	20-11-6	13-32	35	48	49	30	44	49	4.02	
666	20-11-6	13-37	31	44	45	29	42	45	4.02	
667	20-11-6	13-43	30	43	47	28	40	47	4.02	
668	20-11-6	13-48	30	44	48	28	42	48	4.01	
669	20-11-6	13-54	29	41	54	28	39	54	4.01	
670	20-11-6	14-0	30	43	45	28	41	45	4.01	
671	20-11-6	14-5	30	44	53	28	42	53	4.02	
672	20-11-6	14-11	29	43	46	28	41	46	4.01	
673	20-11-6	14-16	30	42	54	28	41	54	4.02	
674	20-11-6	14-22	29	42	45	28	41	45	4.01	
675	20-11-6	14-27	33	47	50	29	43	50	4.01	
676	20-11-6	14-33	30	43	48	28	41	48	4.01	
677	20-11-6	14-38	33	49	50	29	45	50	4.00	
678	20-11-6	14-44	33	48	52	29	45	52	4.01	
679	20-11-6	14-49	33	46	55	29	42	55	4.01	
680	20-11-6	14-55	34	52	57	30	46	57	4.01	
681	20-11-6	15-0	32	43	50	29	41	50	4.01	
682	20-11-6	15-6	32	46	49	29	42	49	4.01	
683	20-11-6	15-11	36	52	56	30	46	56	4.01	
684	20-11-6	15-17	36	50	51	30	45	51	4.01	
685	20-11-6	15-22	36	54	60	30	47	59	4.01	
686	20-11-6	15-28	39	56	64	33	48	61	4.01	
687	20-11-6	15-34	38	55	61	33	48	60	4.01	
688	20-11-6	15-39	37	57	68	32	50	64	4.00	
689	20-11-6	15-45	47	73	78	37	56	70	4.01	
690	20-11-6	15-50	51	78	83	38	59	73	3.98	
691	20-11-6	15-56	49	77	83	38	58	72	4.01	
692	20-11-6	16-1	59	85	94	42	61	78	4.00	
693	20-11-6	16-7	53	81	98	39	59	80	4.00	
694	20-11-6	16-12	49	79	90	38	58	76	4.01	
695	20-11-6	16-18	50	72	77	38	56	70	4.00	
696	20-11-6	16-23	58	90	99	42	63	80	4.00	
697	20-11-6	16-29	55	82	88	39	60	75	3.99	
698	20-11-6	16-34	52	81	87	39	59	75	4.00	
699	20-11-6	16-40	49	73	89	38	57	76	4.01	
700	20-11-6	16-45	49	80	93	37	59	78	4.00	
701	20-11-6	16-51	53	81	95	39	59	78	4.00	
702	20-11-6	16-57	54	78	86	39	58	73	3.99	
703	20-11-6	17-2	52	77	91	39	58	77	3.99	
704	20-11-6	17-8	58	92	102	41	64	82	4.00	
705	20-11-6	17-13	63	91	100	43	63	81	4.00	
706	20-11-6	17-19	38	55	60	33	48	59	4.00	
707	20-11-6	17-24	42	66	76	34	53	69	3.99	
708	20-11-6	17-30	45	68	75	36	55	68	3.99	
709	20-11-6	17-35	51	75	85	38	58	73	3.99	
710	20-11-6	17-41	37	54	63	32	47	60	3.97	
711	20-11-6	17-46	46	65	69	35	52	63	3.98	
712	20-11-6	17-52	51	75	86	37	56	73	3.99	
713	20-11-6	17-57	43	65	71	33	52	64	4.00	
714	20-11-6	18-3	47	67	72	35	52	65	3.99	
715	20-11-6	18-8	46	64	70	35	51	63	3.99	
716	20-11-6	18-14	56	76	83	38	56	70	3.99	
717	20-11-6	18-19	62	83	87	41	59	72	3.98	
718	20-11-6	18-25	68	92	110	44	62	84	3.99	
719	20-11-6	18-31	74	106	117	49	70	86	3.99	
720	20-11-6	18-36	87	128	139	57	85	93	3.99	
721	20-11-6	18-42	90	122	142	58	80	94	3.99	
722	20-11-6	18-47	82	118	126	53	77	89	3.98	
723	20-11-6	18-53	87	122	128	57	81	90	3.98	
724	20-11-6	18-58	83	121	128	54	79	90	3.99	
725	20-11-6	19-4	84	121	138	56	79	93	3.98	
726	20-11-6	19-9	81	115	137	53	75	92	3.98	
727	20-11-6	19-15	85	119	129	55	79	90	3.98	
728	20-11-6	19-20	86	118	127	56	78	89	3.98	
729	20-11-6	19-26	78	108	118	50	72	86	3.98	
730	20-11-6	19-31	76	103	114	50	68	85	3.98	
731	20-11-6	19-37	78	110	116	51	73	84	3.98	
732	20-11-6	19-42	59	80	89	40	57	73	3.98	
733	20-11-6	19-48	53	75	80	38	56	69	3.98	
734	20-11-6	19-53	37	51	56	31	44	55	3.98	
735	20-11-6	19-59	46	68	72	35	52	63	3.97	
736	20-11-6	20-5	46	69	73	34	51	63	3.97	
737	20-11-6	20-10	48	66	75	34	50	65	3.96	
738	20-11-6	20-16	48	65	70	34	50	62	3.97	
739	20-11-6	20-21	59	88	96	39	59	75	3.97	
740	20-11-6	20-27	41	64	70	32	49	63	3.96	
741	20-11-6	20-32	57	84	94	38	57	74	3.96	
742	20-11-6	20-38	57	84	100	39	58	78	3.97	
743	20-11-6	20-43	66	96	114	44	63	84	3.96	
744	20-11-6	20-49	62	91	104	42	62	80	3.97	
745	20-11-6	20-54	70	98	107	46	64	82	3.97	
746	20-11-6	21-0	77	114	127	51	76	91	3.96	
747	20-11-6	21-5	74	111	119	48	73	88	3.97	
748	20-11-6	21-11	71	105	116	46	68	87	3.97	
749	20-11-6	21-16	73	115	135	48	76	95	3.96	
750	20-11-6	21-22	73	109	119	48	72	89	3.96	
751	20-11-6	21-27	69	97	106	44	66	84	3.97	
752	20-11-6	21-33	64	98	119	43	66	89	3.97	
753	20-11-6	21-39	62	96	107	43	65	84	3.97	
754	20-11-6	21-44	64	92	100	43	64	81	3.96	
755	20-11-6	21-50	58	83	98	41	61	80	3.96	
756	20-11-6	21-55	64	97	108	44	66	85	3.97	
757	20-11-6	22-1	58	90	99	41	63	80	3.96	
758	20-11-6	22-6	54	85	99	40	62	81	3.95	
759	20-11-6	22-12	59	85	94	41	62	80	3.96	
760	20-11-6	22-17	54	81	84	40	61	74	3.96	
761	20-11-6	22-23	62	91	100	42	65	81	3.96	
762	20-11-6	22-28	61	86	94	43	63	80	3.95	
763	20-11-6	22-34	58	86	99	41	62	80	3.95	
764	20-11-6	22-39	60	90	102	43	64	82	3.95	
765	20-11-6	22-45	55	81	89	40	60	76	3.96	
766	20-11-6	22-50	54	81	94	40	60	79	3.96	
767	20-11-6	22-56	52	80	95	39	60	80	3.95	
768	20-11-6	23-1	53	79	100	40	60	82	3.95	
769	20-11-6	23-7	54	81	92	40	60	78	3.95	
770	20-11-6	23-13	53	81	85	40	60	74	3.95	
771	20-11-6	23-18	51	72	76	39	57	69	3.95	
772	20-11-6	23-24	49	77	87	38	59	76	3.95	
773	20-11-6	23-29	48	74	85	38	57	74	3.95	
774	20-11-6	23-35	48	71	77	37	57	69	3.95	
775	20-11-6	23-40	50	73	83	39	57	73	3.95	
776	20-11-6	23-46	51	81	90	39	60	77	3.94	
777	20-11-6	23-51	48	70	75	37	55	68	3.95	
778	20-11-6	23-57	49	72	83	37	57	72	3.95	
779	20-11-7	0-2	49	70	78	37	55	70	3.95	
780	20-11-7	0-8	52	72	84	39	57	74	3.95	
781	20-11-7	0-13	52	78	86	39	60	74	3.93	
782	20-11-7	0-19	50	80	89	38	59	76	3.93	
783	20-11-7	0-24	46	68	76	36	55	68	3.94	
784	20-11-7	0-30	52	76	86	39	58	74	3.94	
785	20-11-7	0-36	53	79	92	40	59	77	3.95	
786	20-11-7	0-41	49	73	79	37	57	71	3.94	
787	20-11-7	0-47	50	75	83	39	58	72	3.94	
788	20-11-7	0-52	50	71	77	38	57	70	3.93	
789	20-11-7	0-58	46	67	74	36	54	67	3.94	
790	20-11-7	1-3	48	70	79	37	55	71	3.94	
791	20-11-7	1-9	42	64	72	34	52	67	3.94	
792	20-11-7	1-14	47	68	82	37	55	72	3.94	
793	20-11-7	1-20	47	64	65	37	52	62	3.94	
794	20-11-7	1-25	48	67	75	37	54	67	3.94	
795	20-11-7	1-31	48	70	75	36	56	67	3.94	
796	20-11-7	1-36	47	71	79	37	56	70	3.93	
797	20-11-7	1-42	52	76	85	39	58	74	3.93	
798	20-11-7	1-47	52	75	84	39	57	72	3.93	
799	20-11-7	1-53	51	74	85	38	56	72	3.94	
800	20-11-7	1-58	50	70	84	37	55	73	3.94	
801	20-11-7	2-4	47	71	80	36	55	70	3.93	
802	20-11-7	2-10	53	78	93	38	58	77	3.93	
803	20-11-7	2-15	54	81	83	39	59	72	3.93	
804	20-11-7	2-21	54	76	78	39	57	69	3.95	
805	20-11-7	2-26	58	85	93	41	61	78	3.92	
806	20-11-7	2-32	57	81	87	41	59	74	3.93	
807	20-11-7	2-37	57	89	99	41	62	79	3.93	
808	20-11-7	2-43	60	90	103	41	63	82	3.92	
809	20-11-7	2-48	69	99	106	45	66	84	3.93	
810	20-11-7	2-54	69	104	124	45	69	90	3.92	
811	20-11-7	2-59	69	105	123	45	69	90	3.92	
812	20-11-7	3-5	73	104	114	48	68	87	3.93	
813	20-11-7	3-10	72	112	129	47	73	92	3.92	
814	20-11-7	3-16	70	104	114	46	69	86	3.92	
815	20-11-7	3-21	70	102	125	46	67	91	3.92	
816	20-11-7	3-27	70	106	124	46	70	90	3.92	
817	20-11-7	3-33	70	101	120	46	66	89	3.92	
818	20-11-7	3-38	74	109	118	48	71	87	3.92	
819	20-11-7	3-44	69	102	115	45	67	87	3.93	
820	20-11-7	3-49	71	106	119	46	70	89	3.92	
821	20-11-7	3-55	75	115	135	49	76	95	3.92	
822	20-11-7	4-0	76	111	135	50	73	94	3.91	
823	20-11-7	4-6	78	115	133	51	76	94	3.91	
824	20-11-7	4-11	79	118	131	51	78	93	3.91	
825	20-11-7	4-17	79	116	136	51	76	95	3.92	
826	20-11-7	4-22	84	127	153	55	84	102	3.92	
827	20-11-7	4-28	80	125	141	53	83	96	3.89	
828	20-11-7	4-33	82	129	145	54	85	98	3.91	
829	20-11-7	4-39	88	132	156	57	86	103	3.92	
830	20-11-7	4-44	93	140	157	61	93	104	3.93	
831	20-11-7	4-50	86	133	156	56	87	104	3.92	
832	20-11-7	4-55	82	124	138	54	82	95	3.91	
833	20-11-7	5-1	91	130	156	60	86	103	3.92	
834	20-11-7	5-7	93	137	157	61	90	104	3.91	
835	20-11-7	5-12	94	137	158	61	90	104	3.90	
836	20-11-7	5-18	92	138	156	60	92	103	3.91	
837	20-11-7	5-23	99	146	164	65	97	108	3.91	
838	20-11-7	5-29	88	138	161	58	92	107	3.90	
839	20-11-7	5-34	87	133	156	57	87	104	3.90	
840	20-11-7	5-40	92	137	162	61	91	107	3.92	
841	20-11-7	5-45	95	146	161	62	96	106	3.91	
842	20-11-7	5-51	96	152	178	64	100	118	3.91	
843	20-11-7	5-56	90	139	163	59	91	108	3.91	
844	20-11-7	6-2	98	152	176	64	101	116	3.91	
845	20-11-7	6-7	97	148	164	63	98	108	3.91	
846	20-11-7	6-13	99	146	174	65	96	115	3.90	
847	20-11-7	6-18	94	144	163	61	95	107	3.90	
848	20-11-7	6-24	96	146	166	63	96	109	3.91	
849	20-11-7	6-29	96	142	153	63	93	101	3.91	
850	20-11-7	6-35	95	141	162	62	93	107	3.91	
851	20-11-7	6-41	97	144	174	64	95	115	3.91	
852	20-11-7	6-46	95	150	166	62	98	110	3.91	
853	20-11-7	6-52	95	146	174	62	96	115	3.91	
854	20-11-7	6-57	96	150	179	63	100	118	3.90	
855	20-11-7	7-3	94	150	170	61	99	112	3.89	
856	20-11-7	7-8	94	142	159	61	94	104	3.91	
857	20-11-7	7-14	98	150	170	64	99	112	3.89	
858	20-11-7	7-19	95	148	165	63	98	109	3.91	
859	20-11-7	7-25	87	136	152	57	87	100	3.91	
860	20-11-7	7-30	87	135	155	57	89	103	3.90	
861	20-11-7	7-36	96	147	167	62	97	111	3.90	
862	20-11-7	7-41	93	142	156	62	93	102	3.90	
863	20-11-7	7-47	86	134	153	57	88	101	3.90	
864	20-11-7	7-52	95	145	175	62	96	115	3.89	
865	20-11-7	7-58	93	140	158	61	93	104	3.89	
866	20-11-7	8-3	91	143	167	59	95	110	3.90	
867	20-11-7	8-9	93	137	164	61	90	108	3.89	
868	20-11-7	8-15	91	138	159	59	91	105	3.90	
869	20-11-7	8-20	93	139	161	62	92	106	3.90	
870	20-11-7	8-26	91	143	166	59	95	110	3.89	
871	20-11-7	8-31	88	136	169	58	89	112	3.90	
872	20-11-7	8-37	87	129	159	56	85	104	3.90	
873	20-11-7	8-42	86	126	137	56	83	96	3.90	
874	20-11-7	8-48	87	134	150	57	89	100	3.90	
875	20-11-7	8-53	87	136	152	56	89	100	3.90	
876	20-11-7	8-59	88	131	155	58	87	102	3.89	
877	20-11-7	9-4	78	118	137	51	78	95	3.90	
878	20-11-7	9-10	81	121	138	53	80	95	3.90	
879	20-11-7	9-15	78	120	132	50	79	93	3.90	
880	20-11-7	9-21	79	122	139	51	80	95	3.89	
881	20-11-7	9-26	85	127	148	55	84	99	3.88	
882	20-11-7	9-32	77	119	139	50	79	95	3.89	
883	20-11-7	9-38	76	117	130	49	77	91	3.89	
884	20-11-7	9-43	81	126	144	53	82	97	3.89	
885	20-11-7	9-49	73	110	135	47	73	93	3.89	
886	20-11-7	9-54	77	120	137	50	80	94	3.89	
887	20-11-7	10-0	80	118	135	53	78	98	4.39	
888	20-11-7	10-5	75	120	136	49	79	101	4.39	
889	20-11-7	10-11	76	114	140	50	75	101	4.39	
890	20-11-7	10-16	73	113	131	48	73	97	4.39	
891	20-11-7	10-22	72	107	119	48	72	93	4.39	
892	20-11-7	10-27	74	113	137	48	74	99	4.39	
893	20-11-7	10-33	77	119	134	51	79	100	4.39	
894	20-11-7	10-38	74	116	140	48	76	101	4.39	
895	20-11-7	10-44	66	102	122	46	69	93	4.39	
896	20-11-7	10-49	65	105	124	45	71	94	4.39	
897	20-11-7	10-55	68	107	122	46	71	93	4.39	
898	20-11-7	11-0	67	103	120	46	70	92	4.39	
899	20-11-7	11-6	66	101	108	46	69	86	4.39	
900	20-11-7	11-11	63	98	124	44	69	94	4.39	
901	20-11-7	11-17	51	81	90	39	62	78	4.39	
902	20-11-7	11-22	60	98	114	42	68	89	4.39	
903	20-11-7	11-28	55	87	112	41	64	88	4.39	
904	20-11-7	11-33	60	90	105	43	64	84	4.39	
905	20-11-7	11-39	57	85	103	41	62	83	4.39	
906	20-11-7	11-44	60	93	107	42	66	85	4.39	
907	20-11-7	11-50	59	90	103	42	65	83	4.39	
908	20-11-7	11-55	58	93	108	42	66	85	4.39	
909	20-11-7	12-1	54	86	98	41	63	82	4.39	
910	20-11-7	12-6	61	92	105	41	64	83	4.26	
911	20-11-7	12-12	58	90	105	41	63	83	4.28	
912	20-11-7	12-17	63	92	113	43	64	86	4.25	
913	20-11-7	12-23	58	90	107	42	63	84	4.26	
914	20-11-7	12-28	58	89	109	41	63	85	4.25	
915	20-11-7	12-34	64	105	120	43	69	90	4.24	
916	20-11-7	12-39	67	103	116	44	67	87	4.24	
917	20-11-7	12-45	66	97	114	44	66	87	4.24	
918	20-11-7	12-50	63	100	116	43	67	89	4.24	
919	20-11-7	12-56	60	94	114	42	65	87	4.25	
920	20-11-7	13-1	62	96	119	43	66	89	4.25	
921	20-11-7	13-7	56	89	94	40	62	78	4.25	
922	20-11-7	13-12	56	85	101	40	60	80	4.24	
923	20-11-7	13-18	55	88	102	39	62	81	4.25	
924	20-11-7	13-23	52	87	108	38	61	83	4.23	
925	20-11-7	13-29	52	85	97	37	60	77	4.22	
926	20-11-7	13-34	56	89	101	40	62	81	4.22	
927	20-11-7	13-40	52	84	106	37	60	82	4.22	
928	20-11-7	13-45	58	89	109	40	62	84	4.22	
929	20-11-7	13-51	58	88	101	41	62	81	4.22	
930	20-11-7	13-56	55	83	95	40	60	77	4.22	
931	20-11-7	14-2	53	84	99	38	61	79	4.22	
932	20-11-7	14-7	53	76	87	38	57	75	4.22	
933	20-11-7	14-13	54	80	87	39	59	74	4.22	
934	20-11-7	14-18	55	85	103	40	61	82	4.22	
935	20-11-7	14-24	53	80	99	39	59	80	4.22	
936	20-11-7	14-29	55	86	102	40	61	82	4.22	
937	20-11-7	14-35	49	73	84	38	57	73	4.22	
938	20-11-7	14-40	52	84	103	39	61	83	4.22	
939	20-11-7	14-46	52	88	106	39	62	84	4.22	
940	20-11-7	14-51	50	78	94	38	59	78	4.22	
941	20-11-7	14-57	50	77	88	38	59	75	4.22	
942	20-11-7	15-2	51	80	94	38	60	79	4.22	
943	20-11-7	15-8	52	82	107	39	60	84	4.22	
944	20-11-7	15-13	51	77	89	38	59	77	4.22	
945	20-11-7	15-19	47	69	76	37	55	68	4.22	
946	20-11-7	15-24	54	78	88	39	59	75	4.22	
947	20-11-7	15-30	50	75	80	38	58	71	4.22	
948	20-11-7	15-35	51	76	93	38	58	78	4.22	
949	20-11-7	15-41	48	74	92	37	57	78	4.22	
950	20-11-7	15-46	54	79	101	40	59	81	4.22	
951	20-11-7	15-52	55	88	101	40	63	81	4.22	
952	20-11-7	15-57	53	80	100	40	59	81	4.22	
953	20-11-7	16-3	62	96	108	42	66	85	4.22	
954	20-11-7	16-8	61	96	105	42	66	84	4.22	
955	20-11-7	16-14	60	92	113	42	64	87	4.22	
956	20-11-7	16-19	63	98	113	44	67	87	4.22	
957	20-11-7	16-25	57	87	105	41	63	83	4.22	
