数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
478	20-11-6	20-11	84	118	129	55	78	85	4.22	
479	20-11-6	20-17	85	118	127	56	78	84	4.22	
480	20-11-6	20-22	84	118	127	55	78	84	4.22	
481	20-11-6	20-28	81	115	120	53	76	79	4.22	
482	20-11-6	20-33	82	115	125	53	76	83	4.22	
483	20-11-6	20-39	81	115	130	53	76	86	4.22	
484	20-11-6	20-44	81	116	122	53	77	81	4.22	
485	20-11-6	20-50	83	117	133	54	78	88	4.22	
486	20-11-6	20-55	76	104	113	50	69	76	4.22	
487	20-11-6	21-1	80	108	116	52	72	78	4.22	
488	20-11-6	21-6	70	102	114	46	67	76	4.22	
489	20-11-6	21-12	71	98	110	46	64	76	4.22	
490	20-11-6	21-17	66	93	102	44	62	72	4.22	
491	20-11-6	21-23	67	93	97	44	62	71	4.22	
492	20-11-6	21-28	62	88	92	40	58	68	4.22	
493	20-11-6	21-34	61	85	89	40	56	68	4.22	
494	20-11-6	21-39	60	84	89	39	56	68	4.22	
495	20-11-6	21-45	60	83	93	39	54	69	4.22	
496	20-11-6	21-50	71	99	103	47	65	73	4.22	
497	20-11-6	21-56	65	91	98	42	60	72	4.22	
498	20-11-6	22-1	71	99	105	47	65	73	4.22	
499	20-11-6	22-7	65	93	103	42	62	74	4.22	
500	20-11-6	22-12	68	94	97	45	62	70	4.22	
501	20-11-6	22-18	67	94	100	44	62	71	4.22	
502	20-11-6	22-23	67	99	107	44	65	74	4.22	
503	20-11-6	22-29	66	95	100	44	62	71	4.22	
504	20-11-6	22-34	66	93	101	43	62	73	4.22	
505	20-11-6	22-40	62	86	93	40	57	70	4.22	
506	20-11-6	22-45	63	86	92	41	57	69	4.22	
507	20-11-6	22-51	65	90	96	42	59	71	4.22	
508	20-11-6	22-56	57	85	91	37	56	69	4.22	
509	20-11-6	23-2	56	79	86	36	52	66	4.22	
510	20-11-6	23-7	60	84	94	39	55	70	4.22	
511	20-11-6	23-13	52	76	84	34	51	66	4.22	
512	20-11-6	23-18	48	69	73	33	49	61	4.22	
513	20-11-6	23-24	54	76	84	36	50	65	4.22	
514	20-11-6	23-29	47	66	71	32	47	60	4.22	
515	20-11-6	23-35	44	64	68	31	47	58	4.22	
516	20-11-6	23-40	58	82	90	38	54	68	4.22	
517	20-11-6	23-46	52	75	82	34	51	65	4.22	
518	20-11-6	23-51	61	86	89	40	56	68	4.22	
519	20-11-6	23-57	58	82	90	38	54	68	4.22	
520	20-11-7	0-2	58	81	90	38	53	68	4.22	
521	20-11-7	0-8	64	89	94	42	58	70	4.22	
522	20-11-7	0-13	58	84	88	38	55	67	4.22	
523	20-11-7	0-19	55	78	85	36	52	66	4.22	
524	20-11-7	0-24	54	78	80	35	52	64	4.22	
525	20-11-7	0-30	53	73	77	34	50	62	4.22	
526	20-11-7	0-35	54	75	76	35	51	62	4.22	
527	20-11-7	0-41	59	85	94	38	56	70	4.22	
528	20-11-7	0-46	53	77	80	34	51	64	4.22	
529	20-11-7	0-52	64	87	93	42	58	70	4.22	
530	20-11-7	0-57	59	81	87	38	53	67	4.22	
531	20-11-7	1-3	60	87	94	39	57	70	4.22	
532	20-11-7	1-8	58	81	87	38	53	67	4.22	
533	20-11-7	1-14	65	90	97	42	59	71	4.22	
534	20-11-7	1-19	62	86	93	40	56	69	4.22	
535	20-11-7	1-25	57	80	82	37	52	65	4.22	
536	20-11-7	1-30	58	83	88	38	54	67	4.22	
537	20-11-7	1-36	60	85	90	39	56	68	4.22	
538	20-11-7	1-41	61	86	92	40	56	69	4.22	
539	20-11-7	1-47	58	80	83	38	52	65	4.22	
540	20-11-7	1-52	63	87	93	41	56	69	4.22	
541	20-11-7	1-58	60	84	89	39	55	68	4.22	
542	20-11-7	2-3	62	89	96	40	58	71	4.22	
543	20-11-7	2-9	60	87	93	39	57	69	4.22	
544	20-11-7	2-14	67	92	101	44	60	73	4.22	
545	20-11-7	2-20	67	95	101	44	63	73	4.22	
546	20-11-7	2-25	73	104	112	48	68	76	4.22	
547	20-11-7	2-31	73	100	106	48	66	75	4.22	
548	20-11-7	2-36	73	104	111	48	69	76	4.22	
549	20-11-7	2-42	76	106	115	50	70	78	4.22	
550	20-11-7	2-47	76	107	116	50	71	77	4.22	
551	20-11-7	2-53	79	109	116	52	72	78	4.22	
552	20-11-7	2-58	78	115	126	51	76	83	4.22	
553	20-11-7	3-4	80	111	119	53	73	79	4.22	
554	20-11-7	3-9	83	112	120	55	73	79	4.22	
555	20-11-7	3-15	89	126	136	58	83	90	4.22	
556	20-11-7	3-20	87	123	137	57	81	90	4.22	
557	20-11-7	3-26	84	122	131	55	80	86	4.22	
558	20-11-7	3-31	91	125	134	59	83	89	4.22	
559	20-11-7	3-37	89	126	134	58	83	89	4.22	
560	20-11-7	3-42	88	127	137	58	84	90	4.22	
561	20-11-7	3-48	93	139	155	61	92	103	4.22	
562	20-11-7	3-53	92	133	140	61	88	92	4.22	
563	20-11-7	3-59	97	141	153	64	93	101	4.22	
564	20-11-7	4-4	94	137	152	62	90	100	4.22	
565	20-11-7	4-10	97	139	153	64	92	101	4.22	
566	20-11-7	4-15	100	143	162	66	95	107	4.22	
567	20-11-7	4-21	107	150	165	70	99	109	4.22	
568	20-11-7	4-26	105	152	172	69	100	114	4.22	
569	20-11-7	4-32	105	153	165	69	101	109	4.22	
570	20-11-7	4-37	109	154	162	72	102	108	4.22	
571	20-11-7	4-43	108	157	165	71	104	109	4.22	
572	20-11-7	4-48	107	157	164	70	104	109	4.22	
573	20-11-7	4-54	108	159	180	71	105	119	4.22	
574	20-11-7	4-59	109	158	166	72	105	110	4.22	
575	20-11-7	5-5	112	159	169	74	106	112	4.22	
576	20-11-7	5-10	109	161	179	72	107	119	4.22	
577	20-11-7	5-16	109	157	175	72	104	116	4.22	
578	20-11-7	5-21	112	166	177	74	110	118	4.22	
579	20-11-7	5-27	115	170	180	76	113	120	4.22	
580	20-11-7	5-32	111	162	175	73	107	116	4.22	
581	20-11-7	5-38	119	168	183	78	112	122	4.22	
582	20-11-7	5-43	109	157	174	72	104	116	4.22	
583	20-11-7	5-49	117	168	178	77	112	118	4.22	
584	20-11-7	5-54	116	164	175	76	108	116	4.22	
585	20-11-7	6-0	117	164	170	77	109	113	4.22	
586	20-11-7	6-5	113	167	179	74	110	119	4.22	
587	20-11-7	6-11	115	165	172	76	110	114	4.22	
588	20-11-7	6-16	121	176	185	80	117	123	4.22	
589	20-11-7	6-22	113	165	181	74	110	120	4.22	
590	20-11-7	6-27	113	158	174	74	105	116	4.22	
591	20-11-7	6-33	115	167	186	76	111	124	4.22	
592	20-11-7	6-38	112	161	179	74	107	119	4.22	
593	20-11-7	6-44	112	164	174	74	109	116	4.22	
594	20-11-7	6-49	115	167	176	76	111	117	4.22	
595	20-11-7	6-55	108	158	173	71	104	115	4.22	
596	20-11-7	7-1	114	164	173	75	109	115	4.22	
597	20-11-7	7-6	110	158	170	72	105	113	4.22	
598	20-11-7	7-12	110	161	174	72	107	116	4.22	
599	20-11-7	7-17	107	158	167	70	104	111	4.22	
600	20-11-7	7-23	113	160	171	74	106	113	4.22	
601	20-11-7	7-28	112	160	169	74	106	112	4.22	
602	20-11-7	7-34	116	168	180	76	112	120	4.22	
603	20-11-7	7-39	110	160	176	72	106	117	4.22	
604	20-11-7	7-45	109	156	165	72	104	110	4.22	
605	20-11-7	7-50	117	166	182	78	109	120	4.22	
606	20-11-7	7-56	112	158	167	74	104	110	4.22	
607	20-11-7	8-1	115	167	177	76	110	117	4.22	
608	20-11-7	8-7	112	162	175	74	108	116	4.22	
609	20-11-7	8-12	115	165	179	76	110	119	4.22	
610	20-11-7	8-18	129	179	191	86	118	126	4.22	
611	20-11-7	8-23	116	168	192	77	111	127	4.22	
612	20-11-7	8-29	115	172	193	76	114	127	4.22	
613	20-11-7	8-34	111	159	170	74	105	112	4.22	
614	20-11-7	8-40	120	168	182	80	111	120	4.22	
615	20-11-7	8-45	109	154	167	72	102	111	4.22	
616	20-11-7	8-51	109	156	170	72	104	113	4.22	
617	20-11-7	8-56	112	155	170	74	103	113	4.22	
618	20-11-7	9-2	108	152	162	71	101	108	4.22	
619	20-11-7	9-7	99	143	154	65	94	102	4.22	
620	20-11-7	9-13	110	160	174	72	106	116	4.22	
621	20-11-7	9-18	114	160	175	75	106	116	4.22	
622	20-11-7	9-24	94	138	152	62	91	101	4.22	
623	20-11-7	9-29	109	151	160	72	99	105	4.22	
624	20-11-7	9-35	105	149	170	70	99	112	4.22	
625	20-11-7	9-40	104	151	167	69	100	110	4.22	
626	20-11-7	9-46	111	161	175	73	107	116	4.22	
627	20-11-7	9-51	112	156	168	74	104	112	4.22	
628	20-11-7	9-57	89	130	144	59	86	95	4.22	
629	20-11-7	10-2	125	165	182	83	110	121	4.22	
630	20-11-7	10-8	93	135	149	62	90	98	4.22	
631	20-11-7	10-13	91	131	145	60	86	96	4.22	
632	20-11-7	10-19	103	146	160	67	97	106	4.22	
633	20-11-7	10-24	92	135	152	61	90	100	4.22	
634	20-11-7	10-30	91	133	147	60	88	98	4.22	
635	20-11-7	10-35	82	122	136	54	80	90	4.22	
636	20-11-7	10-41	73	106	116	47	70	77	4.22	
637	20-11-7	10-46	103	137	149	68	91	99	4.22	
638	20-11-7	10-52	88	127	145	58	84	96	4.22	
639	20-11-7	10-57	85	121	134	56	80	89	4.22	
640	20-11-7	11-3	81	115	127	53	76	84	4.22	
641	20-11-7	11-8	86	121	128	56	80	85	4.22	
642	20-11-7	11-14	76	112	127	50	74	84	4.22	
643	20-11-7	11-19	77	106	120	50	70	79	4.22	
644	20-11-7	11-25	74	105	117	49	69	78	4.22	
645	20-11-7	11-30	70	104	115	46	68	77	4.22	
646	20-11-7	11-36	79	112	123	52	73	81	4.22	
647	20-11-7	11-41	71	103	115	47	68	77	4.22	
648	20-11-7	11-47	73	110	122	48	72	80	4.22	
649	20-11-7	11-52	83	124	138	54	82	92	4.22	
650	20-11-7	11-58	77	109	121	51	71	79	4.22	
651	20-11-7	12-3	80	121	138	52	80	92	4.22	
652	20-11-7	12-9	82	119	135	54	78	90	4.22	
653	20-11-7	12-14	80	118	131	53	77	87	4.22	
654	20-11-7	12-20	80	119	139	52	78	92	4.22	
655	20-11-7	12-25	78	120	129	51	79	86	4.22	
656	20-11-7	12-31	76	116	128	50	76	85	4.22	
657	20-11-7	12-36	73	108	124	48	71	82	4.22	
658	20-11-7	12-42	69	104	120	45	68	79	4.22	
659	20-11-7	12-47	70	101	122	46	66	80	4.22	
660	20-11-7	12-53	71	103	113	46	68	77	4.22	
661	20-11-7	12-58	67	102	115	44	67	77	4.22	
662	20-11-7	13-4	67	95	108	44	62	74	4.22	
663	20-11-7	13-9	65	98	108	42	64	75	4.22	
664	20-11-7	13-15	67	98	111	44	65	76	4.22	
665	20-11-7	13-20	69	99	112	45	65	76	4.22	
666	20-11-7	13-26	75	108	125	50	71	82	4.22	
667	20-11-7	13-31	69	104	114	45	68	77	4.22	
668	20-11-7	13-37	64	98	117	42	65	78	4.22	
669	20-11-7	13-42	69	101	114	45	67	77	4.22	
670	20-11-7	13-48	75	109	119	49	72	79	4.22	
671	20-11-7	13-53	77	111	121	51	73	80	4.22	
672	20-11-7	13-59	69	97	110	46	63	75	4.22	
673	20-11-7	14-4	66	95	108	43	63	74	4.22	
674	20-11-7	14-10	65	94	105	42	62	74	4.22	
675	20-11-7	14-15	66	94	101	43	62	73	4.22	
676	20-11-7	14-21	63	94	104	41	62	74	4.22	
677	20-11-7	14-26	62	89	95	40	58	70	4.22	
678	20-11-7	14-32	58	85	100	38	56	72	4.22	
679	20-11-7	14-37	60	86	101	39	56	72	4.22	
680	20-11-7	14-43	58	85	93	38	56	69	4.22	
681	20-11-7	14-48	55	85	95	36	56	70	4.22	
682	20-11-7	14-54	52	77	83	34	51	65	4.22	
683	20-11-7	14-59	51	72	78	34	50	63	4.22	
684	20-11-7	15-5	56	79	88	36	52	67	4.22	
685	20-11-7	15-10	56	82	86	36	54	66	4.22	
686	20-11-7	15-16	52	77	83	34	51	65	4.22	
687	20-11-7	15-21	52	76	83	34	51	65	4.22	
688	20-11-7	15-27	51	76	84	34	51	66	4.22	
689	20-11-7	15-32	53	76	83	34	51	65	4.22	
690	20-11-7	15-38	57	77	81	37	51	64	4.22	
691	20-11-7	15-43	54	77	87	35	51	67	4.22	
692	20-11-7	15-49	52	73	78	34	49	62	4.22	
693	20-11-7	15-54	50	71	76	33	49	62	4.22	
694	20-11-7	16-0	58	77	85	38	51	66	4.22	
695	20-11-7	16-5	66	87	97	43	57	71	4.22	
696	20-11-7	16-11	54	79	83	35	52	65	4.22	
697	20-11-7	16-16	49	71	79	33	49	63	4.22	
698	20-11-7	16-22	58	77	85	38	51	66	4.22	
699	20-11-7	16-27	59	80	89	38	52	68	4.22	
700	20-11-7	16-33	48	68	74	33	48	61	4.22	
701	20-11-7	16-38	56	75	80	37	50	64	4.22	
702	20-11-7	16-44	58	77	85	38	52	65	4.22	
703	20-11-7	16-49	53	75	81	35	50	64	4.22	
704	20-11-7	16-55	58	81	85	38	53	66	4.22	
705	20-11-7	17-0	52	74	82	34	50	65	4.22	
706	20-11-7	17-6	57	80	88	37	52	67	4.22	
707	20-11-7	17-11	52	72	81	34	50	64	4.22	
708	20-11-7	17-17	49	71	78	33	49	63	4.22	
709	20-11-7	17-22	53	73	79	34	50	63	4.22	
710	20-11-7	17-28	52	76	84	34	51	66	4.22	
711	20-11-7	17-33	52	73	80	34	50	64	4.22	
712	20-11-7	17-39	54	77	82	35	51	65	4.22	
713	20-11-7	17-44	49	74	80	33	50	64	4.22	
714	20-11-7	17-50	45	65	74	32	47	61	4.22	
715	20-11-7	17-55	48	70	77	33	49	62	4.22	
716	20-11-7	18-1	50	73	77	33	50	62	4.22	
717	20-11-7	18-6	49	71	76	33	49	62	4.22	
718	20-11-7	18-12	52	72	76	34	50	62	4.22	
719	20-11-7	18-17	51	72	77	34	50	62	4.22	
720	20-11-7	18-23	53	76	83	34	51	65	4.22	
721	20-11-7	18-28	49	71	77	33	49	62	4.22	
722	20-11-7	18-34	53	75	84	34	51	66	4.22	
723	20-11-7	18-39	53	76	82	34	51	65	4.22	
724	20-11-7	18-45	58	82	86	38	54	66	4.22	
725	20-11-7	18-50	56	80	86	36	52	66	4.22	
726	20-11-7	18-56	55	77	82	36	51	65	4.22	
727	20-11-7	19-1	58	79	85	38	52	66	4.22	
728	20-11-7	19-7	54	78	82	35	52	65	4.22	
729	20-11-7	19-13	54	74	81	35	50	64	4.22	
730	20-11-7	19-18	54	82	87	35	54	67	4.22	
731	20-11-7	19-24	59	85	93	38	56	69	4.22	
732	20-11-7	19-29	55	79	86	36	52	66	4.22	
733	20-11-7	19-35	59	88	102	38	58	73	4.22	
734	20-11-7	19-40	62	88	98	40	58	71	4.22	
735	20-11-7	19-46	57	84	97	37	55	71	4.22	
736	20-11-7	19-51	60	84	92	39	55	69	4.22	
737	20-11-7	19-57	59	88	99	38	58	72	4.22	
738	20-11-7	20-2	61	86	98	40	56	71	4.22	
739	20-11-7	20-8	60	87	91	39	58	69	4.22	
740	20-11-7	20-13	63	88	99	41	58	72	4.22	
741	20-11-7	20-19	67	94	100	44	62	72	4.22	
742	20-11-7	20-24	62	87	100	40	57	72	4.22	
743	20-11-7	20-30	63	94	105	41	62	74	4.22	
744	20-11-7	20-35	60	88	97	39	58	71	4.22	
745	20-11-7	20-41	62	91	101	40	60	73	4.22	
746	20-11-7	20-46	72	108	125	48	71	82	4.22	
747	20-11-7	20-52	86	133	146	56	88	97	4.22	
748	20-11-7	20-57	92	140	156	60	93	104	4.22	
749	20-11-7	21-3	91	138	159	60	91	105	4.22	
750	20-11-7	21-8	92	143	167	61	94	110	4.22	
751	20-11-7	21-14	94	144	162	62	95	108	4.22	
752	20-11-7	21-19	92	140	152	61	92	100	4.22	
753	20-11-7	21-25	91	139	162	60	92	107	4.22	
754	20-11-7	21-30	88	134	155	57	89	102	4.22	
755	20-11-7	21-36	84	129	148	55	85	98	4.22	
756	20-11-7	21-41	90	130	148	59	86	98	4.22	
757	20-11-7	21-47	84	126	143	55	83	94	4.22	
758	20-11-7	21-52	83	124	135	55	81	89	4.22	
759	20-11-7	21-58	78	117	132	52	77	87	4.22	
760	20-11-7	22-3	81	117	133	54	77	88	4.22	
761	20-11-7	22-9	84	127	143	55	84	94	4.22	
762	20-11-7	22-14	82	126	146	54	84	97	4.22	
763	20-11-7	22-20	80	118	136	52	78	90	4.22	
764	20-11-7	22-25	80	119	130	53	78	86	4.22	
765	20-11-7	22-31	78	114	134	52	75	89	4.22	
766	20-11-7	22-36	82	122	133	54	80	88	4.22	
767	20-11-7	22-42	78	117	127	51	77	84	4.22	
768	20-11-7	22-47	78	119	136	51	78	90	4.22	
769	20-11-7	22-53	79	117	123	52	77	81	4.22	
770	20-11-7	22-58	74	110	124	48	72	82	4.22	
771	20-11-7	23-4	78	118	132	51	78	87	4.22	
772	20-11-7	23-9	80	116	134	53	77	89	4.22	
773	20-11-7	23-15	72	109	116	47	72	78	4.22	
774	20-11-7	23-20	77	114	129	50	75	86	4.22	
775	20-11-7	23-26	72	110	127	48	72	84	4.22	
776	20-11-7	23-31	76	117	131	50	77	87	4.22	
777	20-11-7	23-37	74	111	123	49	73	81	4.22	
778	20-11-7	23-42	76	109	125	50	71	83	4.22	
779	20-11-7	23-48	80	119	132	53	78	87	4.22	
780	20-11-7	23-53	74	112	127	49	73	84	4.22	
781	20-11-7	23-59	77	116	128	51	76	84	4.22	
782	20-11-8	0-4	75	118	132	50	77	87	4.22	
783	20-11-8	0-10	75	113	121	50	74	79	4.22	
784	20-11-8	0-15	71	107	117	46	71	77	4.22	
785	20-11-8	0-21	74	106	121	48	70	80	4.22	
786	20-11-8	0-26	73	112	129	48	73	85	4.22	
787	20-11-8	0-32	79	116	130	52	76	86	4.22	
788	20-11-8	0-37	87	138	155	57	91	102	4.22	
789	20-11-8	0-43	83	132	152	55	87	101	4.22	
790	20-11-8	0-48	77	124	138	51	82	91	4.22	
791	20-11-8	0-54	81	128	144	53	85	95	4.22	
792	20-11-8	0-59	81	130	155	54	86	103	4.22	
793	20-11-8	1-5	84	135	151	55	89	100	4.22	
794	20-11-8	1-10	84	133	149	55	88	99	4.22	
795	20-11-8	1-16	80	131	142	52	86	94	4.22	
796	20-11-8	1-21	81	120	139	54	79	92	4.22	
797	20-11-8	1-27	82	128	141	54	85	93	4.22	
798	20-11-8	1-32	83	131	147	55	87	97	4.22	
799	20-11-8	1-38	81	129	146	53	85	97	4.22	
800	20-11-8	1-43	82	120	134	54	79	89	4.22	
801	20-11-8	1-49	82	125	141	54	82	93	4.22	
802	20-11-8	1-54	81	123	137	53	81	91	4.22	
803	20-11-8	2-0	81	124	135	54	81	89	4.22	
804	20-11-8	2-5	80	124	139	52	82	92	4.22	
805	20-11-8	2-11	81	131	151	53	86	100	4.22	
806	20-11-8	2-16	83	129	145	55	85	96	4.22	
807	20-11-8	2-22	85	130	151	56	86	100	4.22	
808	20-11-8	2-27	84	135	148	55	90	98	4.22	
809	20-11-8	2-33	80	126	145	53	83	96	4.22	
810	20-11-8	2-38	80	126	150	53	83	99	4.22	
811	20-11-8	2-44	82	124	141	53	82	93	4.22	
812	20-11-8	2-49	85	130	143	56	86	95	4.22	
813	20-11-8	2-55	83	133	148	55	88	98	4.22	
814	20-11-8	3-0	84	131	146	55	87	97	4.22	
815	20-11-8	3-6	82	129	148	54	85	98	4.22	
816	20-11-8	3-11	87	133	144	57	88	95	4.22	
817	20-11-8	3-17	83	125	145	55	82	96	4.22	
818	20-11-8	3-22	85	132	150	55	87	99	4.22	
819	20-11-8	3-28	84	126	145	55	83	96	4.22	
820	20-11-8	3-33	84	130	142	55	86	94	4.22	
821	20-11-8	3-39	85	135	152	55	89	100	4.22	
822	20-11-8	3-44	84	132	144	55	87	95	4.22	
823	20-11-8	3-50	82	129	140	54	85	93	4.22	
824	20-11-8	3-55	85	128	147	55	85	97	4.22	
825	20-11-8	4-1	85	129	141	55	85	93	4.22	
826	20-11-8	4-6	87	134	153	57	89	101	4.22	
827	20-11-8	4-12	88	136	153	57	90	101	4.22	
828	20-11-8	4-17	90	132	152	59	87	100	4.22	
829	20-11-8	4-23	87	136	155	57	91	102	4.22	
830	20-11-8	4-28	84	134	155	55	89	102	4.22	
831	20-11-8	4-34	88	136	154	57	90	102	4.22	
832	20-11-8	4-39	89	137	156	58	91	103	4.22	
833	20-11-8	4-45	89	143	163	58	94	108	4.22	
834	20-11-8	4-50	90	136	157	59	91	104	4.22	
835	20-11-8	4-56	92	143	167	61	94	110	4.22	
836	20-11-8	5-1	94	146	161	62	97	107	4.22	
837	20-11-8	5-7	87	139	154	57	92	102	4.22	
838	20-11-8	5-12	96	156	173	63	103	115	4.22	
839	20-11-8	5-18	91	139	151	60	92	100	4.22	
840	20-11-8	5-23	93	146	166	61	96	110	4.22	
841	20-11-8	5-29	91	143	155	60	94	102	4.22	
842	20-11-8	5-34	96	145	165	63	96	109	4.22	
843	20-11-8	5-40	100	155	167	66	103	111	4.22	
844	20-11-8	5-45	96	152	171	63	100	114	4.22	
845	20-11-8	5-51	101	158	169	67	105	111	4.22	
846	20-11-8	5-56	103	161	182	68	107	121	4.22	
847	20-11-8	6-2	101	162	181	66	107	120	4.22	
848	20-11-8	6-7	100	164	189	66	108	125	4.22	
849	20-11-8	6-13	111	171	194	73	114	128	4.22	
850	20-11-8	6-18	110	173	203	72	115	134	4.22	
851	20-11-8	6-24	106	174	190	70	116	125	4.22	
852	20-11-8	6-29	113	177	198	74	118	131	4.22	
853	20-11-8	6-35	114	183	212	75	122	141	4.22	
854	20-11-8	6-40	106	173	203	70	115	135	4.22	
855	20-11-8	6-46	111	180	205	73	120	135	4.22	
856	20-11-8	6-51	110	176	203	72	117	135	4.22	
857	20-11-8	6-57	113	180	207	74	120	138	4.22	
858	20-11-8	7-2	113	186	212	74	124	140	4.22	
859	20-11-8	7-8	109	173	191	72	115	126	4.22	
860	20-11-8	7-13	113	177	206	74	118	136	4.22	
861	20-11-8	7-19	113	175	201	74	116	133	4.22	
862	20-11-8	7-24	112	178	209	74	118	138	4.22	
863	20-11-8	7-30	115	190	213	76	125	141	4.22	
864	20-11-8	7-35	115	188	222	76	125	148	4.22	
865	20-11-8	7-41	111	172	199	73	114	131	4.22	
866	20-11-8	7-46	110	175	192	72	116	127	4.22	
867	20-11-8	7-52	110	175	200	72	116	132	4.22	
868	20-11-8	7-57	108	170	189	71	113	126	4.22	
869	20-11-8	8-3	105	164	189	69	108	125	4.22	
870	20-11-8	8-9	103	159	183	68	105	121	4.22	
871	20-11-8	8-14	100	153	169	66	101	112	4.22	
872	20-11-8	8-20	101	154	171	67	102	114	4.22	
873	20-11-8	8-25	103	156	166	68	104	110	4.22	
874	20-11-8	8-31	95	150	169	63	98	111	4.22	
875	20-11-8	8-36	92	141	158	60	94	105	4.22	
876	20-11-8	8-42	90	137	152	59	91	100	4.22	
877	20-11-8	8-47	86	134	152	56	89	101	4.22	
878	20-11-8	8-53	86	131	140	56	87	93	4.22	
879	20-11-8	8-58	84	127	141	55	84	93	4.22	
880	20-11-8	9-4	84	130	136	55	86	90	4.22	
881	20-11-8	9-9	80	123	137	52	81	90	4.22	
882	20-11-8	9-15	78	120	126	52	79	83	4.22	
883	20-11-8	9-20	80	124	139	53	81	92	4.22	
884	20-11-8	9-26	82	125	150	54	83	99	4.22	
885	20-11-8	9-31	82	127	139	54	84	92	4.22	
886	20-11-8	9-37	79	118	127	52	78	84	4.22	
887	20-11-8	9-42	78	114	125	52	75	83	4.22	
888	20-11-8	9-48	67	100	107	44	66	75	4.22	
889	20-11-8	9-53	61	93	102	40	61	73	4.22	
890	20-11-8	9-59	58	87	95	38	57	70	4.22	
891	20-11-8	10-4	36	55	64	28	43	56	4.22	
892	20-11-8	10-10	28	40	41	24	35	41	4.22	
893	20-11-8	10-15	28	42	45	24	37	44	4.22	
894	20-11-8	10-21	29	43	47	25	37	46	4.22	
895	20-11-8	10-26	27	38	44	23	34	44	4.22	
896	20-11-8	10-32	26	38	43	23	34	43	4.22	
897	20-11-8	10-37	24	36	37	22	33	37	4.22	
898	20-11-8	10-43	22	32	33	21	31	33	4.22	
899	20-11-8	10-48	23	34	38	21	32	38	4.22	
900	20-11-8	10-54	19	28	31	19	28	31	4.22	
901	20-11-8	10-59	19	30	33	19	29	33	4.22	
902	20-11-8	11-5	18	29	32	18	29	32	4.22	
903	20-11-8	11-10	15	21	25	15	21	25	4.22	
904	20-11-8	11-16	14	21	23	14	21	23	4.22	
905	20-11-8	11-21	13	20	22	13	20	22	4.22	
906	20-11-8	11-27	12	19	21	12	19	21	4.22	
907	20-11-8	11-32	12	17	20	12	17	20	4.22	
908	20-11-8	11-38	11	18	20	11	18	20	4.22	
909	20-11-8	11-43	12	19	23	12	19	23	4.22	
910	20-11-8	11-49	14	19	21	14	19	21	4.22	
911	20-11-8	11-54	13	20	25	13	20	25	4.22	
912	20-11-8	12-0	14	21	24	14	21	24	4.22	
913	20-11-8	12-5	13	20	22	13	20	22	4.22	
914	20-11-8	12-11	10	16	20	10	16	20	4.22	
915	20-11-8	12-16	14	21	21	14	21	21	4.22	
916	20-11-8	12-22	9	14	15	9	14	15	4.22	
917	20-11-8	12-27	14	20	22	14	20	22	4.22	
918	20-11-8	12-33	13	18	19	13	18	19	4.22	
919	20-11-8	12-38	9	14	15	9	14	15	4.22	
920	20-11-8	12-44	14	19	20	14	19	20	4.22	
921	20-11-8	12-49	14	20	23	14	20	23	4.22	
922	20-11-8	12-55	14	20	22	14	20	22	4.22	
923	20-11-8	13-0	16	22	24	16	22	24	4.22	
924	20-11-8	13-6	16	27	30	16	27	30	4.22	
925	20-11-8	13-11	16	21	22	16	21	22	4.22	
926	20-11-8	13-17	24	30	32	22	29	32	4.22	
927	20-11-8	13-22	25	33	37	22	31	37	4.22	
928	20-11-8	13-28	21	29	32	20	29	32	4.22	
929	20-11-8	13-33	19	28	30	19	28	30	4.22	
930	20-11-8	13-39	21	30	33	20	29	33	4.22	
931	20-11-8	13-44	26	33	36	23	31	36	4.22	
932	20-11-8	13-50	20	29	34	19	29	34	4.22	
933	20-11-8	13-55	17	27	31	17	27	31	4.22	
934	20-11-8	14-1	24	34	38	22	32	37	4.22	
935	20-11-8	14-6	22	30	32	21	29	32	4.22	
936	20-11-8	14-12	21	29	31	20	29	31	4.22	
937	20-11-8	14-17	16	24	25	16	24	25	4.22	
938	20-11-8	14-23	18	27	29	18	27	29	4.22	
939	20-11-8	14-28	17	24	28	17	24	28	4.22	
940	20-11-8	14-34	19	27	28	19	27	28	4.22	
941	20-11-8	14-39	14	23	25	14	23	25	4.22	
942	20-11-8	14-45	25	32	33	22	31	33	4.22	
943	20-11-8	14-50	16	22	25	16	22	25	4.22	
944	20-11-8	14-56	20	25	28	19	25	28	4.22	
945	20-11-8	15-1	11	19	20	11	19	20	4.22	
946	20-11-8	15-7	12	18	20	12	18	20	4.22	
947	20-11-8	15-12	8	12	13	8	12	13	4.22	
948	20-11-8	15-18	10	16	18	10	16	18	4.22	
949	20-11-8	15-23	12	17	21	12	17	21	4.22	
950	20-11-8	15-29	8	13	15	8	13	15	4.22	
951	20-11-8	15-34	8	14	16	8	14	16	4.22	
952	20-11-8	15-40	10	14	16	10	14	16	4.22	
953	20-11-8	15-45	9	15	18	9	15	18	4.22	
954	20-11-8	15-51	7	13	13	7	13	13	4.22	
955	20-11-8	15-56	8	14	15	8	14	15	4.22	
956	20-11-8	16-2	5	10	12	5	10	12	4.22	
957	20-11-8	16-7	6	10	10	6	10	10	4.22	
