数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
958	20-11-9	0-43	7	14	17	7	14	17	3.57	
959	20-11-9	0-54	5	11	18	5	11	18	3.57	
960	20-11-9	1-4	7	15	19	7	15	19	3.57	
961	20-11-9	1-15	3	7	9	3	7	9	3.57	
962	20-11-9	1-25	6	11	15	6	11	15	3.56	
963	20-11-9	1-36	3	10	11	3	10	11	3.56	
964	20-11-9	1-46	5	10	15	5	10	15	3.57	
965	20-11-9	1-57	5	10	11	5	10	11	3.56	
966	20-11-9	2-8	3	10	11	3	10	11	3.56	
967	20-11-9	2-18	3	10	11	3	10	11	3.56	
968	20-11-9	2-29	5	11	14	5	11	14	3.56	
969	20-11-9	2-39	3	10	14	3	10	14	3.56	
970	20-11-9	2-50	2	7	10	2	7	10	3.56	
971	20-11-9	3-0	2	7	7	2	7	7	3.56	
972	20-11-9	3-11	3	6	6	3	6	6	3.56	
973	20-11-9	3-21	2	7	10	2	7	10	3.55	
974	20-11-9	3-32	3	7	9	3	7	9	3.54	
975	20-11-9	3-42	3	7	7	3	7	7	3.55	
976	20-11-9	3-53	2	6	9	2	6	9	3.56	
977	20-11-9	4-3	2	6	7	2	6	7	3.56	
978	20-11-9	4-14	2	5	6	2	5	6	3.56	
979	20-11-9	4-24	2	6	9	2	6	9	3.55	
980	20-11-9	4-35	1	5	6	1	5	6	3.55	
981	20-11-9	4-46	1	6	6	1	6	6	3.56	
982	20-11-9	4-56	1	5	7	1	5	7	3.54	
983	20-11-9	5-7	2	5	5	2	5	5	3.55	
984	20-11-9	5-17	2	6	9	2	6	9	3.55	
985	20-11-9	5-28	3	9	10	3	9	10	3.55	
986	20-11-9	5-38	2	7	10	2	7	10	3.54	
987	20-11-9	5-49	3	9	11	3	9	11	3.55	
988	20-11-9	5-59	3	7	10	3	7	10	3.54	
989	20-11-9	6-10	2	6	6	2	6	6	3.56	
990	20-11-9	6-20	2	5	6	2	5	6	3.54	
991	20-11-9	6-31	2	6	9	2	6	9	3.54	
992	20-11-9	6-41	2	6	11	2	6	11	3.54	
993	20-11-9	6-52	3	9	9	3	9	9	3.54	
994	20-11-9	7-2	2	7	9	2	7	9	3.54	
995	20-11-9	7-13	3	7	7	3	7	7	3.54	
996	20-11-9	7-24	2	7	7	2	7	7	3.54	
997	20-11-9	7-34	3	9	9	3	9	9	3.53	
998	20-11-9	7-45	3	9	11	3	9	11	3.53	
999	20-11-9	7-55	6	11	13	6	11	13	3.54	
1000	20-11-9	8-6	5	11	17	5	11	17	3.54	
1001	20-11-9	8-16	5	13	17	5	13	17	3.54	
1002	20-11-9	8-27	6	13	17	6	13	17	3.54	
1003	20-11-9	8-37	5	13	15	5	13	15	3.54	
1004	20-11-9	8-48	5	13	17	5	13	17	3.53	
1005	20-11-9	8-58	7	15	19	7	15	19	3.52	
1006	20-11-9	9-9	7	15	17	7	15	17	3.52	
1007	20-11-9	9-19	7	11	15	7	11	15	3.54	
1008	20-11-9	9-30	6	14	15	6	14	15	3.53	
1009	20-11-9	9-40	5	11	13	5	11	13	3.53	
1010	20-11-9	9-51	7	11	13	7	11	13	3.53	
1011	20-11-9	10-2	9	14	18	9	14	18	3.53	
1012	20-11-9	10-12	7	18	23	7	18	23	3.53	
1013	20-11-9	10-23	10	21	25	10	21	25	3.53	
1014	20-11-9	10-33	10	17	29	10	17	29	3.53	
1015	20-11-9	10-44	13	19	23	13	19	23	3.52	
1016	20-11-9	10-54	11	17	19	11	17	19	3.53	
1017	20-11-9	11-5	14	23	26	14	23	26	3.53	
1018	20-11-9	11-15	11	19	23	11	19	23	3.50	
1019	20-11-9	11-26	14	21	22	14	21	22	3.53	
1020	20-11-9	11-36	14	25	26	14	25	26	3.52	
1021	20-11-9	11-47	15	23	27	15	23	27	3.52	
1022	20-11-9	11-57	12	21	25	12	21	25	3.52	
1023	20-11-9	12-8	14	24	28	14	24	28	3.52	
1024	20-11-9	12-18	13	24	29	13	24	29	3.52	
1025	20-11-9	12-29	14	29	31	14	29	31	3.52	
1026	20-11-9	12-40	13	21	23	13	21	23	3.52	
1027	20-11-9	12-50	11	22	26	11	22	26	3.52	
1028	20-11-9	13-1	13	22	23	13	22	23	3.51	
1029	20-11-9	13-11	15	25	26	15	25	26	3.52	
1030	20-11-9	13-22	15	23	29	15	23	29	3.53	
1031	20-11-9	13-32	14	23	26	14	23	26	3.51	
1032	20-11-9	13-43	14	22	23	14	22	23	3.52	
1033	20-11-9	13-53	15	23	25	15	23	25	3.51	
1034	20-11-9	14-4	17	26	27	17	26	27	3.52	
1035	20-11-9	14-14	15	22	25	15	22	25	3.51	
1036	20-11-9	14-25	17	27	31	17	27	31	3.51	
1037	20-11-9	14-35	15	23	26	15	23	26	3.51	
1038	20-11-9	14-46	17	26	31	17	26	31	3.51	
1039	20-11-9	14-56	17	26	31	17	26	31	3.50	
1040	20-11-9	15-7	15	23	26	15	23	26	3.50	
1041	20-11-9	15-18	15	23	25	15	23	25	3.50	
1042	20-11-9	15-28	16	28	32	16	28	32	3.50	
1043	20-11-9	15-39	17	27	30	17	27	30	3.50	
1044	20-11-9	15-49	17	26	29	17	26	29	3.49	
1045	20-11-9	16-0	17	26	30	17	26	30	3.50	
1046	20-11-9	16-10	18	26	27	18	26	27	3.50	
1047	20-11-9	16-21	17	29	34	17	29	34	3.49	
1048	20-11-9	16-31	17	26	33	17	26	33	3.49	
1049	20-11-9	16-42	19	29	30	19	29	30	3.49	
1050	20-11-9	16-52	19	30	35	19	30	35	3.49	
1051	20-11-9	17-3	17	30	37	17	30	37	3.49	
1052	20-11-9	17-13	18	30	38	18	30	38	3.48	
1053	20-11-9	17-24	17	26	29	17	26	29	3.49	
1054	20-11-9	17-34	16	25	29	16	25	29	3.48	
1055	20-11-9	17-45	14	22	25	14	22	25	3.49	
1056	20-11-9	17-56	14	22	26	14	22	26	3.49	
1057	20-11-9	18-6	13	22	26	13	22	26	3.48	
1058	20-11-9	18-17	14	23	26	14	23	26	3.48	
1059	20-11-9	18-27	15	25	34	15	25	34	3.48	
1060	20-11-9	18-38	13	22	26	13	22	26	3.47	
1061	20-11-9	18-48	10	17	19	10	17	19	3.48	
1062	20-11-9	18-59	13	19	22	13	19	22	3.47	
1063	20-11-9	19-9	11	19	25	11	19	25	3.48	
1064	20-11-9	19-20	13	21	21	13	21	21	3.48	
1065	20-11-9	19-30	13	23	27	13	23	27	3.47	
1066	20-11-9	19-41	14	23	26	14	23	26	3.47	
1067	20-11-9	19-51	14	25	30	14	25	30	3.47	
1068	20-11-9	20-2	13	22	23	13	22	23	3.47	
1069	20-11-9	20-12	14	27	34	14	27	34	3.47	
1070	20-11-9	20-23	14	25	26	14	25	26	3.46	
1071	20-11-9	20-34	14	26	30	14	26	30	3.47	
1072	20-11-9	20-44	14	25	29	14	25	29	3.46	
1073	20-11-9	20-55	14	22	25	14	22	25	3.46	
1074	20-11-9	21-5	15	27	33	15	27	33	3.45	
1075	20-11-9	21-16	14	25	33	14	25	33	3.46	
1076	20-11-9	21-26	13	25	25	13	25	25	3.45	
1077	20-11-9	21-37	14	24	29	14	24	29	3.46	
1078	20-11-9	21-47	13	23	26	13	23	26	3.46	
1079	20-11-9	21-58	14	25	34	14	25	34	3.46	
1080	20-11-9	22-8	14	25	27	14	25	27	3.46	
1081	20-11-9	22-19	14	25	31	14	25	31	3.45	
1082	20-11-9	22-29	16	26	29	16	26	29	3.45	
1083	20-11-9	22-40	13	24	29	13	24	29	3.45	
1084	20-11-9	22-50	12	22	26	12	22	26	3.45	
1085	20-11-9	23-1	13	24	28	13	24	28	3.45	
1086	20-11-9	23-12	14	24	25	14	24	25	3.44	
1087	20-11-9	23-22	12	20	24	12	20	24	3.44	
1088	20-11-9	23-33	15	25	25	15	25	25	3.44	
1089	20-11-9	23-43	13	22	23	13	22	23	3.45	
1090	20-11-9	23-54	13	22	23	13	22	23	3.44	
1091	20-11-10	0-4	14	22	26	14	22	26	3.44	
1092	20-11-10	0-15	15	25	31	15	25	31	3.44	
1093	20-11-10	0-25	11	22	26	11	22	26	3.44	
1094	20-11-10	0-36	14	21	25	14	21	25	3.43	
1095	20-11-10	0-46	15	26	31	15	26	31	3.44	
1096	20-11-10	0-57	11	19	23	11	19	23	3.44	
1097	20-11-10	1-7	13	19	19	13	19	19	3.42	
1098	20-11-10	1-18	13	19	21	13	19	21	3.43	
1099	20-11-10	1-28	11	19	23	11	19	23	3.44	
1100	20-11-10	1-39	13	20	26	13	20	26	3.43	
1101	20-11-10	1-50	10	18	22	10	18	22	3.44	
1102	20-11-10	2-0	13	21	23	13	21	23	3.43	
1103	20-11-10	2-11	13	19	23	13	19	23	3.43	
1104	20-11-10	2-21	13	21	23	13	21	23	3.43	
1105	20-11-10	2-32	9	18	19	9	18	19	3.43	
1106	20-11-10	2-42	14	21	22	14	21	22	3.42	
1107	20-11-10	2-53	14	22	25	14	22	25	3.43	
1108	20-11-10	3-3	13	22	25	13	22	25	3.43	
1109	20-11-10	3-14	11	18	23	11	18	23	3.43	
1110	20-11-10	3-24	11	19	22	11	19	22	3.43	
1111	20-11-10	3-35	13	21	25	13	21	25	3.42	
1112	20-11-10	3-45	13	22	23	13	22	23	3.43	
1113	20-11-10	3-56	13	21	23	13	21	23	3.43	
1114	20-11-10	4-6	13	21	23	13	21	23	3.42	
1115	20-11-10	4-17	10	17	21	10	17	21	3.42	
1116	20-11-10	4-28	11	21	25	11	21	25	3.41	
1117	20-11-10	4-38	11	19	22	11	19	22	3.42	
1118	20-11-10	4-49	13	21	23	13	21	23	3.42	
1119	20-11-10	4-59	11	19	19	11	19	19	3.42	
1120	20-11-10	5-10	11	18	19	11	18	19	3.42	
1121	20-11-10	5-20	11	18	19	11	18	19	3.41	
1122	20-11-10	5-31	13	22	23	13	22	23	3.41	
1123	20-11-10	5-41	13	23	25	13	23	25	3.40	
1124	20-11-10	5-52	14	25	27	14	25	27	3.41	
1125	20-11-10	6-2	13	22	23	13	22	23	3.41	
1126	20-11-10	6-13	13	19	21	13	19	21	3.42	
1127	20-11-10	6-23	13	22	25	13	22	25	3.41	
1128	20-11-10	6-34	11	21	22	11	21	22	3.41	
1129	20-11-10	6-44	15	25	26	15	25	26	3.41	
1130	20-11-10	6-55	16	29	35	16	29	35	3.40	
1131	20-11-10	7-6	17	27	33	17	27	33	3.40	
1132	20-11-10	7-16	15	30	39	15	30	39	3.40	
1133	20-11-10	7-27	17	27	31	17	27	31	3.40	
1134	20-11-10	7-37	18	31	37	18	31	37	3.40	
1135	20-11-10	7-48	23	34	35	23	34	35	3.40	
1136	20-11-10	7-58	22	34	42	22	34	42	3.39	
1137	20-11-10	8-9	21	35	41	21	35	41	3.39	
1138	20-11-10	8-19	21	35	41	21	35	41	3.39	
1139	20-11-10	8-30	19	31	41	19	31	41	3.39	
1140	20-11-10	8-40	22	34	39	22	34	39	3.39	
1141	20-11-10	8-51	19	35	38	19	35	38	3.38	
1142	20-11-10	9-1	19	35	41	19	35	41	3.39	
1143	20-11-10	9-12	18	33	37	18	33	37	3.37	
1144	20-11-10	9-22	18	29	30	18	29	30	3.38	
1145	20-11-10	9-33	18	30	33	18	30	33	3.36	
1146	20-11-10	9-44	19	33	38	19	33	38	3.36	
1147	20-11-10	9-54	17	29	37	17	29	37	3.36	
1148	20-11-10	10-5	15	29	33	15	29	33	3.36	
1149	20-11-10	10-15	17	27	31	17	27	31	3.35	
1150	20-11-10	10-26	17	26	35	17	26	35	3.34	
1151	20-11-10	10-36	14	25	33	14	25	33	3.34	
1152	20-11-10	10-47	17	27	30	17	27	30	3.33	
1153	20-11-10	10-57	15	27	34	15	27	34	3.33	
1154	20-11-10	11-8	17	30	34	17	30	34	3.32	
1155	20-11-10	11-18	14	22	26	14	22	26	3.31	
1156	20-11-10	11-29	18	29	33	18	29	33	3.30	
1157	20-11-10	11-39	18	30	33	18	30	33	3.29	
1158	20-11-10	11-50	16	26	29	16	26	29	3.29	
1159	20-11-10	12-0	13	24	29	13	24	29	3.27	
1160	20-11-10	12-11	14	25	30	14	25	30	3.27	
1161	20-11-10	12-22	13	24	29	13	24	29	3.26	
1162	20-11-10	12-32	12	18	21	12	18	21	3.25	
1163	20-11-10	12-43	12	21	26	12	21	26	3.24	
1164	20-11-10	12-53	10	18	22	10	18	22	3.23	
1165	20-11-10	13-4	10	18	23	10	18	23	3.22	
1166	20-11-10	13-14	10	18	23	10	18	23	3.21	
1167	20-11-10	13-25	10	17	18	10	17	18	3.19	
1168	20-11-10	13-35	9	15	15	9	15	15	3.19	
1169	20-11-10	13-46	9	15	19	9	15	19	3.17	
1170	20-11-10	13-56	7	14	14	7	14	14	3.17	
1171	20-11-10	14-7	7	17	18	7	17	18	3.15	
1172	20-11-10	14-17	9	15	19	9	15	19	3.13	
1173	20-11-10	14-28	7	14	18	7	14	18	3.12	
1174	20-11-10	14-39	9	15	15	9	15	15	3.10	
1175	20-11-10	14-49	9	15	19	9	15	19	3.08	
1176	20-11-10	15-0	9	15	19	9	15	19	3.06	
1177	20-11-10	15-10	9	14	14	9	14	14	3.04	
1178	20-11-10	15-21	10	17	19	10	17	19	3.02	
1179	20-11-10	15-31	9	14	14	9	14	14	2.99	
1180	20-11-10	15-42	9	17	17	9	17	17	2.95	
1181	20-11-10	15-52	9	15	19	9	15	19	2.91	
1182	20-11-10	16-3	6	14	17	6	14	17	2.91	
1183	20-11-10	16-13	7	13	14	7	13	14	2.86	
1184	20-11-10	16-24	7	14	17	7	14	17	2.82	
1185	20-11-10	16-34	7	13	13	7	13	13	2.76	
1186	20-11-10	16-45	7	14	17	7	14	17	2.68	
1187	20-11-10	16-55	7	14	15	7	14	15	2.58	
1188	20-11-10	17-6	7	14	15	7	14	15	2.43	
1189	20-11-11	13-46	21	32	40	21	32	40	2.86	
1190	20-11-11	13-46	24	39	44	24	38	44	2.81	
1191	20-11-11	13-52	17	29	33	17	29	33	2.93	
1192	20-11-11	13-57	18	30	31	18	30	31	3.24	
1193	20-11-11	14-3	17	30	32	17	30	32	3.48	
1194	20-11-11	14-8	17	29	32	17	29	32	3.65	
1195	20-11-11	14-14	14	27	30	14	27	30	3.74	
1196	20-11-11	14-19	15	25	29	15	25	29	3.78	
1197	20-11-11	14-25	14	22	25	14	22	25	3.79	
1198	20-11-11	14-30	25	43	47	25	42	47	3.80	
1199	20-11-11	14-36	22	38	52	22	38	52	3.80	
1200	20-11-11	14-41	22	41	47	22	41	47	3.81	
1201	20-11-11	14-47	20	31	39	20	31	39	3.83	
1202	20-11-11	14-52	17	30	31	17	30	31	3.87	
1203	20-11-11	14-58	17	28	32	17	28	32	3.85	
1204	20-11-11	15-3	17	28	31	17	28	31	3.86	
1205	20-11-11	15-9	16	29	30	16	29	30	3.87	
1206	20-11-11	15-14	16	24	28	16	24	28	3.88	
1207	20-11-11	15-20	14	25	28	14	25	28	3.89	
1208	20-11-11	15-25	13	25	28	13	25	28	3.90	
1209	20-11-11	15-31	13	22	26	13	22	26	3.90	
1210	20-11-11	15-36	9	14	16	9	14	16	3.91	
1211	20-11-11	15-42	9	17	17	9	17	17	3.91	
1212	20-11-11	15-48	10	18	19	10	18	19	3.92	
1213	20-11-11	15-53	10	19	22	10	19	22	3.93	
1214	20-11-11	15-59	9	18	22	9	18	22	3.93	
1215	20-11-11	16-4	9	19	21	9	19	21	3.93	
1216	20-11-11	16-10	13	18	19	13	18	19	3.94	
1217	20-11-11	16-15	10	17	18	10	17	18	3.94	
1218	20-11-11	16-21	9	13	14	9	13	14	3.95	
1219	20-11-11	16-26	9	13	13	9	13	13	3.96	
1220	20-11-11	16-32	5	10	10	5	10	10	3.96	
1221	20-11-11	16-37	5	10	10	5	10	10	3.97	
1222	20-11-11	16-43	6	10	10	6	10	10	3.98	
1223	20-11-11	16-48	5	11	13	5	11	13	3.99	
1224	20-11-11	16-54	5	10	13	5	10	13	3.99	
1225	20-11-11	16-59	5	10	11	5	10	11	4.01	
1226	20-11-11	17-5	6	11	13	6	11	13	4.02	
1227	20-11-11	17-10	5	10	10	5	10	10	4.03	
1228	20-11-11	17-16	5	9	9	5	9	9	4.04	
1229	20-11-11	17-21	6	10	13	6	10	13	4.06	
1230	20-11-11	17-27	5	10	11	5	10	11	4.07	
1231	20-11-11	17-32	5	9	10	5	9	10	4.08	
1232	20-11-11	17-38	6	13	15	6	13	15	4.10	
1233	20-11-11	17-43	5	9	9	5	9	9	4.12	
1234	20-11-11	17-49	5	10	10	5	10	10	4.14	
1235	20-11-11	17-54	3	10	10	3	10	10	4.15	
1236	20-11-11	18-0	6	12	12	6	12	12	4.17	
1237	20-11-11	18-5	6	12	14	6	12	14	4.18	
1238	20-11-11	18-11	5	9	9	5	9	9	4.19	
1239	20-11-11	18-16	5	10	13	5	10	13	4.20	
1240	20-11-11	18-22	5	10	14	5	10	14	4.22	
1241	20-11-11	18-27	6	10	12	6	10	12	4.23	
1242	20-11-11	18-33	6	13	17	6	13	17	4.24	
1243	20-11-11	18-38	5	12	12	5	12	12	4.26	
1244	20-11-11	18-44	6	13	14	6	13	14	4.27	
1245	20-11-11	18-49	5	10	12	5	10	12	4.28	
1246	20-11-11	18-55	8	13	17	8	13	17	4.30	
1247	20-11-11	19-0	6	13	14	6	13	14	4.32	
1248	20-11-11	19-6	6	12	13	6	12	13	4.33	
1249	20-11-11	19-11	8	16	17	8	16	17	4.33	
1250	20-11-11	19-17	10	17	21	10	17	21	4.29	
1251	20-11-11	19-22	8	16	16	8	16	16	4.27	
1252	20-11-11	19-28	8	14	16	8	14	16	4.25	
1253	20-11-11	19-33	7	14	17	7	14	17	4.23	
1254	20-11-11	19-39	6	13	14	6	13	14	4.22	
1255	20-11-11	19-44	7	14	15	7	14	15	4.21	
1256	20-11-11	19-50	6	13	13	6	13	13	4.21	
1257	20-11-11	19-55	6	11	13	6	11	13	4.21	
1258	20-11-11	20-1	6	11	13	6	11	13	4.21	
1259	20-11-11	20-6	6	14	16	6	14	16	4.21	
1260	20-11-11	20-12	7	15	18	7	15	18	4.21	
1261	20-11-11	20-17	8	14	16	8	14	16	4.11	
1262	20-11-11	20-28	6	12	13	6	12	13	4.10	
1263	20-11-11	20-38	10	19	20	10	19	20	4.09	
1264	20-11-11	20-49	9	18	19	9	18	19	4.09	
1265	20-11-11	20-59	10	15	16	10	15	16	4.10	
1266	20-11-11	21-10	10	14	17	10	14	17	4.08	
1267	20-11-11	21-20	9	17	21	9	17	21	4.08	
1268	20-11-11	21-31	11	17	21	11	17	21	4.08	
1269	20-11-11	21-41	13	19	21	13	19	21	4.07	
1270	20-11-11	21-52	12	18	20	12	18	20	4.07	
1271	20-11-11	22-3	10	17	20	10	17	20	4.07	
1272	20-11-11	22-13	9	16	16	9	16	16	4.05	
1273	20-11-11	22-24	10	17	20	10	17	20	4.07	
1274	20-11-11	22-34	13	23	25	13	23	25	4.07	
1275	20-11-11	22-45	12	16	16	12	16	16	4.07	
1276	20-11-11	22-55	10	16	17	10	16	17	4.07	
1277	20-11-11	23-6	10	17	18	10	17	18	4.06	
1278	20-11-11	23-16	10	17	18	10	17	18	4.05	
1279	20-11-11	23-27	12	21	28	12	21	28	4.06	
1280	20-11-11	23-37	10	17	18	10	17	18	4.06	
1281	20-11-11	23-48	12	18	22	12	18	22	4.07	
1282	20-11-11	23-58	11	18	21	11	18	21	4.06	
1283	20-11-12	0-9	13	19	19	13	19	19	4.06	
1284	20-11-12	0-19	13	19	19	13	19	19	4.05	
1285	20-11-12	0-30	10	19	21	10	19	21	4.05	
1286	20-11-12	0-41	10	18	22	10	18	22	4.05	
1287	20-11-12	0-51	10	15	17	10	15	17	4.05	
1288	20-11-12	1-2	10	17	19	10	17	19	4.05	
1289	20-11-12	1-12	11	18	18	11	18	18	4.04	
1290	20-11-12	1-23	9	15	18	9	15	18	4.03	
1291	20-11-12	1-33	10	17	19	10	17	19	4.05	
1292	20-11-12	1-44	10	17	19	10	17	19	4.05	
1293	20-11-12	1-54	9	14	19	9	14	19	4.05	
1294	20-11-12	2-5	9	15	17	9	15	17	4.04	
1295	20-11-12	2-15	10	15	19	10	15	19	4.05	
1296	20-11-12	2-26	10	17	19	10	17	19	4.05	
1297	20-11-12	2-36	9	15	18	9	15	18	4.04	
1298	20-11-12	2-47	11	18	21	11	18	21	4.04	
1299	20-11-12	2-57	9	19	23	9	19	23	4.04	
1300	20-11-12	3-8	10	17	21	10	17	21	4.05	
1301	20-11-12	3-19	11	17	18	11	17	18	4.05	
1302	20-11-12	3-29	10	21	25	10	21	25	4.04	
1303	20-11-12	3-40	10	17	18	10	17	18	4.04	
1304	20-11-12	3-50	11	18	23	11	18	23	4.05	
1305	20-11-12	4-1	11	18	21	11	18	21	4.04	
1306	20-11-12	4-11	9	17	18	9	17	18	4.04	
1307	20-11-12	4-22	9	15	19	9	15	19	4.04	
1308	20-11-12	4-32	10	17	17	10	17	17	4.04	
1309	20-11-12	4-43	7	17	19	7	17	19	4.04	
1310	20-11-12	4-53	10	15	17	10	15	17	4.04	
1311	20-11-12	5-4	10	18	19	10	18	19	4.05	
1312	20-11-12	5-14	10	17	18	10	17	18	4.03	
1313	20-11-12	5-25	10	18	19	10	18	19	4.03	
1314	20-11-12	5-35	10	15	18	10	15	18	4.04	
1315	20-11-12	5-46	9	18	19	9	18	19	4.02	
1316	20-11-12	5-57	9	15	19	9	15	19	4.03	
1317	20-11-12	6-7	10	15	17	10	15	17	4.04	
1318	20-11-12	6-18	10	17	18	10	17	18	4.03	
1319	20-11-12	6-28	9	15	17	9	15	17	4.03	
1320	20-11-12	6-39	5	10	11	5	10	11	4.03	
1321	20-11-12	6-49	13	18	22	13	18	22	4.03	
1322	20-11-12	7-0	7	13	17	7	13	17	4.03	
1323	20-11-12	7-10	5	10	10	5	10	10	4.02	
1324	20-11-12	7-21	6	11	14	6	11	14	4.03	
1325	20-11-12	7-31	5	10	11	5	10	11	4.02	
1326	20-11-12	7-42	10	19	20	10	19	20	4.03	
1327	20-11-12	7-52	8	14	14	8	14	14	4.03	
1328	20-11-12	8-3	11	16	17	11	16	17	4.03	
1329	20-11-12	8-13	7	14	14	7	14	14	4.03	
1330	20-11-12	8-24	11	22	24	11	22	24	4.02	
1331	20-11-12	8-35	10	18	20	10	18	20	4.03	
1332	20-11-12	8-45	10	20	21	10	20	21	4.02	
1333	20-11-12	8-56	9	16	18	9	16	18	4.02	
1334	20-11-12	9-6	9	17	18	9	17	18	4.02	
1335	20-11-12	9-17	9	16	17	9	16	17	4.04	
1336	20-11-12	9-27	8	14	14	8	14	14	4.03	
1337	20-11-12	9-38	8	13	14	8	13	14	4.02	
1338	20-11-12	9-48	8	14	18	8	14	18	4.02	
1339	20-11-12	9-59	8	14	16	8	14	16	4.02	
1340	20-11-12	10-9	9	14	16	9	14	16	4.02	
1341	20-11-12	10-20	9	14	14	9	14	14	4.02	
1342	20-11-12	10-30	9	16	18	9	16	18	4.02	
1343	20-11-12	10-41	10	17	17	10	17	17	4.02	
1344	20-11-12	10-51	8	14	17	8	14	17	4.01	
1345	20-11-12	11-2	8	16	16	8	16	16	4.01	
1346	20-11-12	11-13	9	16	18	9	16	18	4.02	
1347	20-11-12	11-23	9	17	17	9	17	17	4.01	
1348	20-11-12	11-34	9	14	16	9	14	16	4.01	
1349	20-11-12	11-44	8	17	18	8	17	18	4.01	
1350	20-11-12	11-55	9	14	14	9	14	14	4.01	
1351	20-11-12	12-5	6	11	11	6	11	11	4.01	
1352	20-11-12	12-16	3	7	7	3	7	7	4.01	
1353	20-11-12	12-26	3	8	8	3	8	8	4.01	
1354	20-11-12	12-37	11	19	21	11	19	21	4.01	
1355	20-11-12	12-47	10	18	22	10	18	22	4.01	
1356	20-11-12	12-58	11	19	22	11	19	22	4.01	
1357	20-11-12	13-8	11	17	19	11	17	19	4.00	
1358	20-11-12	13-19	14	18	19	14	18	19	4.00	
1359	20-11-12	13-29	14	21	23	14	21	23	4.00	
1360	20-11-12	13-40	14	22	27	14	22	27	4.00	
1361	20-11-12	13-51	3	7	9	3	7	9	4.00	
1362	20-11-12	14-1	13	19	19	13	19	19	4.00	
1363	20-11-12	14-12	14	21	23	14	21	23	4.00	
1364	20-11-12	14-22	13	23	26	13	23	26	4.00	
1365	20-11-12	14-33	13	21	22	13	21	22	4.00	
1366	20-11-12	14-43	13	21	22	13	21	22	4.00	
1367	20-11-12	14-54	14	25	25	14	25	25	3.99	
1368	20-11-12	15-4	12	20	22	12	20	22	4.01	
1369	20-11-12	15-15	10	17	17	10	17	17	3.99	
1370	20-11-12	15-25	12	20	21	12	20	21	3.99	
1371	20-11-12	15-36	12	20	21	12	20	21	3.99	
1372	20-11-12	15-46	10	21	22	10	21	22	3.99	
1373	20-11-12	15-57	13	21	21	13	21	21	3.99	
1374	20-11-12	16-7	9	16	18	9	16	18	3.98	
1375	20-11-12	16-18	13	21	22	13	21	22	3.99	
1376	20-11-12	16-29	14	25	26	14	25	26	3.99	
1377	20-11-12	16-39	16	25	33	16	25	33	3.98	
1378	20-11-12	16-50	12	21	30	12	21	30	3.98	
1379	20-11-12	17-0	16	22	28	16	22	28	3.98	
1380	20-11-12	17-11	14	21	21	14	21	21	3.98	
1381	20-11-12	17-21	12	22	24	12	22	24	3.98	
1382	20-11-12	17-32	14	24	29	14	24	29	3.98	
1383	20-11-12	17-42	14	22	24	14	22	24	3.98	
1384	20-11-12	17-53	13	24	28	13	24	28	3.98	
1385	20-11-12	18-3	16	25	28	16	25	28	3.97	
1386	20-11-12	18-14	14	25	28	14	25	28	3.98	
1387	20-11-12	18-24	14	26	30	14	26	30	3.97	
1388	20-11-12	18-35	18	26	29	18	26	29	3.94	
1389	20-11-12	18-45	17	26	29	17	26	29	3.97	
1390	20-11-12	18-56	17	28	28	17	28	28	3.97	
1391	20-11-12	19-7	18	28	29	18	28	29	3.96	
1392	20-11-12	19-17	14	25	29	14	25	29	3.96	
1393	20-11-12	19-28	17	28	29	17	28	29	3.96	
1394	20-11-12	19-38	16	26	26	16	26	26	3.97	
1395	20-11-12	19-49	16	28	29	16	28	29	3.96	
1396	20-11-12	19-59	17	28	29	17	28	29	3.96	
1397	20-11-12	20-10	16	25	32	16	25	32	3.96	
1398	20-11-12	20-20	17	25	29	17	25	29	3.97	
1399	20-11-12	20-31	17	29	33	17	29	33	3.96	
1400	20-11-12	20-41	15	30	33	15	30	33	3.95	
1401	20-11-12	20-52	18	30	32	18	30	32	3.96	
1402	20-11-12	21-2	17	26	30	17	26	30	3.96	
1403	20-11-12	21-13	18	30	32	18	30	32	3.96	
1404	20-11-12	21-24	16	26	34	16	26	34	3.96	
1405	20-11-12	21-34	16	28	34	16	28	34	3.96	
1406	20-11-12	21-45	16	26	29	16	26	29	3.95	
1407	20-11-12	21-55	18	28	32	18	28	32	3.96	
1408	20-11-12	22-6	17	29	30	17	29	30	3.95	
1409	20-11-12	22-16	20	30	33	20	30	33	3.95	
1410	20-11-12	22-27	21	35	35	21	35	35	3.95	
1411	20-11-12	22-37	21	37	43	21	37	43	3.95	
1412	20-11-12	22-48	24	38	40	24	38	40	3.95	
1413	20-11-12	22-58	22	40	41	22	40	42	3.96	
1414	20-11-12	23-9	20	35	38	20	35	38	3.94	
1415	20-11-12	23-19	16	28	30	16	28	30	3.94	
1416	20-11-12	23-30	20	35	42	20	35	42	3.94	
1417	20-11-12	23-40	18	31	37	18	31	37	3.94	
1418	20-11-12	23-51	18	32	36	18	32	36	3.94	
1419	20-11-13	0-2	20	34	37	20	34	37	3.94	
1420	20-11-13	0-12	17	32	37	17	32	37	3.94	
1421	20-11-13	0-23	20	33	37	20	33	37	3.94	
1422	20-11-13	0-33	17	26	30	17	26	30	3.94	
