数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压
495	20-11-06	4-34	9	12	16	9	12	16	4.39
496	20-11-06	4-40	9	14	14	9	14	14	4.39
497	20-11-06	4-45	7	11	11	7	11	11	4.39
498	20-11-06	4-51	9	14	16	9	14	16	4.39
499	20-11-06	4-56	9	14	14	9	14	14	4.39
500	20-11-06	5-2	9	12	12	9	12	12	4.39
501	20-11-06	5-7	9	14	14	9	14	14	4.39
502	20-11-06	5-13	7	12	16	7	12	16	4.39
503	20-11-06	5-18	9	13	13	9	13	13	4.39
504	20-11-06	5-24	7	13	13	7	13	13	4.39
505	20-11-06	5-29	9	12	14	9	12	14	4.39
506	20-11-06	5-35	9	16	18	9	16	18	4.39
507	20-11-06	5-40	11	16	16	11	16	16	4.39
508	20-11-06	5-46	9	16	18	9	16	18	4.39
509	20-11-06	5-51	11	14	14	11	14	14	4.39
510	20-11-06	5-57	11	14	16	11	14	16	4.39
511	20-11-06	6-2	7	13	14	7	13	14	4.39
512	20-11-06	6-8	9	14	14	9	14	14	4.39
513	20-11-06	6-13	7	13	16	7	13	16	4.39
514	20-11-06	6-19	9	16	20	9	16	20	4.39
515	20-11-06	6-24	9	15	15	9	15	15	4.39
516	20-11-06	6-30	11	16	16	11	16	16	4.39
517	20-11-06	6-35	13	16	16	13	16	16	4.39
518	20-11-06	6-41	11	18	18	11	18	18	4.39
519	20-11-06	6-46	11	18	22	11	18	22	4.39
520	20-11-06	6-52	11	18	22	11	18	22	4.39
521	20-11-06	6-57	11	18	20	11	18	20	4.39
522	20-11-06	7-3	11	17	17	11	17	17	4.18
523	20-11-06	7-8	10	17	18	10	17	18	4.39
524	20-11-06	7-14	14	23	24	14	23	24	4.23
525	20-11-06	7-19	13	16	18	13	16	18	4.13
526	20-11-06	7-25	13	18	19	13	18	19	4.12
527	20-11-06	7-30	13	19	19	13	19	19	4.16
528	20-11-06	7-36	16	24	26	16	24	26	4.33
529	20-11-06	7-41	13	19	21	13	19	21	4.28
530	20-11-06	7-47	13	21	21	13	21	21	4.25
531	20-11-06	7-52	13	21	23	13	21	23	4.16
532	20-11-06	7-58	14	21	23	14	21	23	4.15
533	20-11-06	8-3	13	19	19	13	19	19	4.26
534	20-11-06	8-9	13	20	22	13	20	22	4.36
535	20-11-06	8-14	14	19	19	14	19	19	4.36
536	20-11-06	8-20	12	17	17	12	17	17	4.38
537	20-11-06	8-25	13	18	18	13	18	18	4.38
538	20-11-06	8-31	22	31	31	22	31	31	4.08
539	20-11-06	8-36	20	29	31	20	29	31	4.07
540	20-11-06	8-42	19	25	28	19	25	28	4.05
541	20-11-06	8-48	21	31	36	21	31	36	4.07
542	20-11-06	8-53	21	31	34	21	31	34	4.09
543	20-11-06	8-59	18	32	38	18	32	38	4.07
544	20-11-06	9-4	23	33	36	23	33	36	4.07
545	20-11-06	9-10	20	29	32	20	29	32	4.07
546	20-11-06	9-15	23	31	31	23	31	31	4.07
547	20-11-06	9-21	20	29	32	20	29	32	4.06
548	20-11-06	9-26	20	29	31	20	29	31	4.07
549	20-11-06	9-32	17	29	32	17	29	32	4.07
550	20-11-06	9-37	18	26	27	18	26	27	4.06
551	20-11-06	9-43	18	29	32	18	29	32	4.06
552	20-11-06	9-48	20	26	29	20	26	29	4.06
553	20-11-06	9-54	20	29	31	20	29	31	4.06
554	20-11-06	9-59	20	27	27	20	27	27	4.06
555	20-11-06	10-5	20	29	30	20	29	30	4.06
556	20-11-06	10-11	21	29	30	21	29	30	4.04
557	20-11-06	10-16	18	26	26	18	26	26	4.06
558	20-11-06	10-22	16	24	27	16	24	27	4.06
559	20-11-06	10-27	16	24	30	16	24	30	4.05
560	20-11-06	10-33	18	25	28	18	25	28	4.06
561	20-11-06	10-38	16	22	22	16	22	22	4.06
562	20-11-06	10-44	13	21	21	13	21	21	4.05
563	20-11-06	10-49	16	25	25	16	25	25	4.06
564	20-11-06	10-55	15	19	19	15	19	19	4.05
565	20-11-06	11-0	16	27	29	16	27	29	4.05
566	20-11-06	11-6	18	29	32	18	29	32	4.05
567	20-11-06	11-11	16	25	27	16	25	27	4.05
568	20-11-06	11-17	15	22	24	15	22	24	4.05
569	20-11-06	11-22	15	21	21	15	21	21	4.05
570	20-11-06	11-28	13	19	21	13	19	21	4.05
571	20-11-06	11-33	16	21	21	16	21	21	4.05
572	20-11-06	11-39	20	26	28	20	26	28	4.04
573	20-11-06	11-45	18	24	26	18	24	26	4.05
574	20-11-06	11-50	13	22	22	13	22	22	4.04
575	20-11-06	11-56	21	33	35	21	33	35	4.04
576	20-11-06	12-1	17	23	24	17	23	24	4.04
577	20-11-06	12-7	20	26	30	20	26	30	4.04
578	20-11-06	12-12	20	27	30	20	27	30	4.04
579	20-11-06	12-18	16	23	24	16	23	24	4.04
580	20-11-06	12-23	13	18	20	13	18	20	4.04
581	20-11-06	12-29	13	20	23	13	20	23	4.02
582	20-11-06	12-34	12	18	18	12	18	18	4.03
583	20-11-06	12-40	10	15	16	10	15	16	4.04
584	20-11-06	12-45	9	13	15	9	13	15	4.04
585	20-11-06	12-51	10	16	16	10	16	16	4.03
586	20-11-06	12-56	10	13	13	10	13	13	4.03
587	20-11-06	13-2	7	13	13	7	13	13	4.03
588	20-11-06	13-8	7	12	12	7	12	12	4.04
589	20-11-06	13-13	9	15	16	9	15	16	4.01
590	20-11-06	13-19	7	10	10	7	10	10	4.02
591	20-11-06	13-24	7	10	10	7	10	10	4.03
592	20-11-06	13-30	7	10	12	7	10	12	4.03
593	20-11-06	13-35	7	12	12	7	12	12	4.03
594	20-11-06	13-41	7	10	10	7	10	10	4.03
595	20-11-06	13-46	9	13	15	9	13	15	4.03
596	20-11-06	13-52	7	12	12	7	12	12	4.03
597	20-11-06	13-57	9	15	15	9	15	15	4.03
598	20-11-06	14-3	10	15	16	10	15	16	4.01
599	20-11-06	14-8	12	19	23	12	19	23	4.03
600	20-11-06	14-14	10	13	15	10	13	15	4.04
601	20-11-06	14-19	10	18	18	10	18	18	4.03
602	20-11-06	14-25	15	21	23	15	21	23	4.03
603	20-11-06	14-31	13	20	21	13	20	21	4.02
604	20-11-06	14-36	15	21	21	15	21	21	4.02
605	20-11-06	14-42	15	19	21	15	19	21	4.02
606	20-11-06	14-47	15	24	26	15	24	26	4.02
607	20-11-06	14-53	15	20	21	15	20	21	4.02
608	20-11-06	14-58	12	19	23	12	19	23	4.02
609	20-11-06	15-4	15	19	21	15	19	21	4.01
610	20-11-06	15-9	11	16	16	11	16	16	4.28
611	20-11-06	15-15	15	22	24	15	22	24	4.39
612	20-11-06	15-20	15	22	22	15	22	22	4.39
613	20-11-06	15-26	16	22	25	16	22	25	4.2
614	20-11-06	15-31	13	21	21	13	21	21	4.16
615	20-11-06	15-37	13	19	22	13	19	22	4.06
616	20-11-06	15-42	13	18	18	13	18	18	4.06
617	20-11-06	15-48	13	18	18	13	18	18	4.05
618	20-11-06	15-53	18	24	32	18	24	32	4.04
619	20-11-06	15-59	16	24	26	16	24	26	4.05
620	20-11-06	16-4	17	24	29	17	24	29	4.05
621	20-11-06	16-10	17	27	30	17	27	30	4.05
622	20-11-06	16-15	23	32	37	23	32	37	4.05
623	20-11-06	16-21	19	28	29	19	28	29	4.06
624	20-11-06	16-27	20	29	32	20	29	32	4.04
625	20-11-06	16-32	22	34	34	22	34	34	4.05
626	20-11-06	16-38	23	38	38	23	38	38	4.04
627	20-11-06	16-43	24	32	35	24	32	35	4.05
628	20-11-06	16-49	20	32	34	20	32	34	4.04
629	20-11-06	16-54	25	35	40	25	35	40	4.04
630	20-11-06	17-0	25	35	35	25	35	35	4.04
631	20-11-06	17-5	28	37	38	28	37	38	4.04
632	20-11-06	17-11	22	36	36	22	36	36	4.03
633	20-11-06	17-16	20	28	28	20	28	28	4.04
634	20-11-06	17-22	20	32	33	20	32	33	4.04
635	20-11-06	17-27	17	26	26	17	26	26	4.04
636	20-11-06	17-33	18	27	28	18	27	28	4.04
637	20-11-06	17-38	34	48	54	33	46	54	4.03
638	20-11-06	17-44	24	37	39	24	37	39	4.03
639	20-11-06	17-50	21	30	31	21	30	31	4.03
640	20-11-06	17-55	21	28	30	21	28	30	4.03
641	20-11-06	18-1	21	31	34	21	31	34	4.03
642	20-11-06	18-6	19	28	28	19	28	28	4.03
643	20-11-06	18-12	18	28	30	18	28	30	4.03
644	20-11-06	18-17	18	27	28	18	27	28	4.03
645	20-11-06	18-23	13	18	19	13	18	19	4.03
646	20-11-06	18-28	15	21	27	15	21	27	4.03
647	20-11-06	18-34	15	22	25	15	22	25	4.03
648	20-11-06	18-36	17	22	22	17	22	22	4.02
649	20-11-06	18-38	21	31	31	21	31	31	4.02
650	20-11-06	18-44	13	19	19	13	19	19	4.03
651	20-11-06	18-49	21	27	27	21	27	27	4.02
652	20-11-06	18-55	15	24	24	15	24	24	4.02
653	20-11-06	19-1	15	22	24	15	22	24	4.02
654	20-11-06	19-6	16	25	28	16	25	28	4.02
655	20-11-06	19-12	15	22	24	15	22	24	4.02
656	20-11-06	19-17	15	21	24	15	21	24	4.02
657	20-11-06	19-23	17	23	24	17	23	24	4.02
658	20-11-06	19-28	10	16	18	10	16	18	4.02
659	20-11-06	19-34	11	14	14	11	14	14	4.02
660	20-11-06	19-39	12	16	21	12	16	21	4.02
661	20-11-06	19-45	24	33	36	24	33	36	4.02
662	20-11-06	19-50	18	25	29	18	25	29	4.02
663	20-11-06	19-56	16	25	25	16	25	25	4.02
664	20-11-06	20-1	22	31	33	22	31	33	4.02
665	20-11-06	20-7	21	28	28	21	28	28	4.02
666	20-11-06	20-12	19	30	31	19	30	31	4.02
667	20-11-06	20-18	22	34	36	22	34	36	4.02
668	20-11-06	20-23	27	39	42	27	39	42	4.02
669	20-11-06	20-29	27	37	42	27	37	42	4.02
670	20-11-06	20-35	27	37	40	27	37	40	4.01
671	20-11-06	20-40	28	39	42	28	39	42	4.02
672	20-11-06	20-46	32	46	47	31	44	47	4.01
673	20-11-06	20-51	31	45	45	30	45	45	3.99
674	20-11-06	20-57	34	49	51	33	48	51	4.01
675	20-11-06	21-2	32	46	50	31	44	50	4.01
676	20-11-06	21-8	40	60	64	36	54	64	4
677	20-11-06	21-13	37	58	60	34	52	60	4.01
678	20-11-06	21-16	35	60	65	34	54	65	4.17
679	20-11-06	21-21	41	58	60	36	53	60	4.16
680	20-11-06	21-27	41	60	61	36	55	61	4.17
681	20-11-06	21-32	39	56	58	36	52	58	4.17
682	20-11-06	21-38	42	62	63	37	56	63	4.17
683	20-11-06	21-43	43	60	63	37	54	63	4.17
684	20-11-06	21-49	45	60	70	39	54	69	4.16
685	20-11-06	21-54	46	67	71	38	58	70	4.16
686	20-11-06	22-0	41	57	63	35	52	63	4.16
687	20-11-06	22-5	38	59	62	34	53	62	4.16
688	20-11-06	22-11	38	57	62	34	52	62	4.17
689	20-11-06	22-16	36	51	56	33	48	56	4.17
690	20-11-06	22-22	41	58	60	35	53	60	4.17
691	20-11-06	22-27	41	56	59	35	51	59	4.17
692	20-11-06	22-33	45	64	69	38	55	67	4.17
693	20-11-06	22-38	47	71	77	39	60	73	4.17
694	20-11-06	22-44	41	58	64	35	53	64	4.17
695	20-11-06	22-49	44	61	63	38	54	63	4.17
696	20-11-06	22-55	39	56	64	35	51	64	4.39
697	20-11-06	23-0	42	58	65	35	50	61	4.11
698	20-11-06	23-6	41	56	56	36	50	56	4.11
699	20-11-06	23-11	38	51	53	34	47	53	4.11
700	20-11-06	23-17	37	55	58	33	50	58	4.1
701	20-11-06	23-23	34	49	49	32	46	49	4.1
702	20-11-06	23-28	39	54	55	35	49	55	4.09
703	20-11-06	23-34	32	48	49	30	47	49	4.1
704	20-11-06	23-39	35	50	53	32	47	53	4.1
705	20-11-06	23-45	37	53	57	34	49	57	4.09
706	20-11-06	23-50	38	54	57	34	50	57	4.1
707	20-11-06	23-56	35	52	56	32	49	56	4.09
708	20-11-07	0-1	34	50	59	32	47	59	4.1
709	20-11-07	0-7	31	46	47	29	44	47	4.08
710	20-11-07	0-12	31	47	53	29	46	53	4.09
711	20-11-07	0-18	32	46	52	31	44	52	4.09
712	20-11-07	0-23	34	51	52	33	48	52	4.07
713	20-11-07	0-29	34	49	53	32	47	53	4.09
714	20-11-07	0-34	37	54	55	34	49	55	4.09
715	20-11-07	0-40	38	55	59	34	50	59	4.09
716	20-11-07	0-46	35	53	55	32	49	55	4.06
717	20-11-07	0-51	36	48	54	33	46	54	4.08
718	20-11-07	0-57	34	49	55	33	48	55	4.08
719	20-11-07	1-2	36	49	52	33	48	52	4.08
720	20-11-07	1-8	37	54	61	34	49	61	4.08
721	20-11-07	1-13	36	48	48	33	46	48	4.08
722	20-11-07	1-19	36	51	57	33	48	57	4.07
723	20-11-07	1-24	37	52	57	34	49	57	4.08
724	20-11-07	1-30	33	49	51	31	48	51	4.05
725	20-11-07	1-35	39	54	61	34	49	61	4.07
726	20-11-07	1-41	36	52	55	33	49	55	4.07
727	20-11-07	1-46	34	52	55	33	49	55	4.07
728	20-11-07	1-52	36	49	52	33	48	52	4.07
729	20-11-07	1-57	36	52	56	31	47	56	4.07
730	20-11-07	2-3	34	48	49	33	46	49	4.07
731	20-11-07	2-8	33	49	57	31	48	57	4.07
732	20-11-07	2-14	33	52	59	31	49	59	4.06
733	20-11-07	2-20	34	48	49	33	46	49	4.06
734	20-11-07	2-25	34	48	51	33	46	51	4.06
735	20-11-07	2-31	39	52	55	34	49	55	4.05
736	20-11-07	2-36	40	55	57	36	51	57	4.06
737	20-11-07	2-42	37	52	54	34	49	54	4.06
738	20-11-07	2-47	42	60	61	36	54	61	4.06
739	20-11-07	2-53	43	62	63	37	54	63	4.05
740	20-11-07	2-58	45	64	72	39	57	70	4.05
741	20-11-07	3-4	43	61	66	37	54	66	4.06
742	20-11-07	3-9	42	64	70	36	57	69	4.06
743	20-11-07	3-15	48	69	79	40	58	75	4.05
744	20-11-07	3-20	48	70	75	40	60	72	4.05
745	20-11-07	3-26	45	65	68	39	58	68	4.05
746	20-11-07	3-31	45	67	72	39	58	70	4.05
747	20-11-07	3-37	51	78	85	42	63	78	4.05
748	20-11-07	3-43	46	73	82	39	61	76	4.05
749	20-11-07	3-48	48	70	73	40	60	70	4.05
750	20-11-07	3-54	52	76	79	42	63	75	4.06
751	20-11-07	3-59	46	75	78	39	61	73	4.05
752	20-11-07	4-5	51	75	81	42	62	75	4.05
753	20-11-07	4-10	53	77	89	42	63	80	4.04
754	20-11-07	4-16	48	72	78	40	60	73	4.04
755	20-11-07	4-21	55	76	82	43	63	76	4.04
756	20-11-07	4-27	56	83	91	44	66	81	4.04
757	20-11-07	4-32	52	75	88	42	61	79	4.02
758	20-11-07	4-38	60	88	98	45	68	86	4.03
759	20-11-07	4-43	61	87	91	46	67	82	4.03
760	20-11-07	4-49	55	76	79	43	63	75	4.04
761	20-11-07	4-54	57	84	94	43	66	84	4.04
762	20-11-07	5-0	58	87	96	45	67	84	4.04
763	20-11-07	5-6	59	90	96	45	69	84	4.03
764	20-11-07	5-11	55	82	94	43	66	84	4.04
765	20-11-07	5-17	59	91	101	45	69	88	4.03
766	20-11-07	5-22	60	94	97	45	70	85	4.03
767	20-11-07	5-28	64	91	102	46	69	87	4.05
768	20-11-07	5-33	66	94	101	48	69	88	4.02
769	20-11-07	5-39	60	91	96	45	69	84	4.03
770	20-11-07	5-44	69	101	113	50	72	94	4.03
771	20-11-07	5-50	66	101	116	48	72	95	4.02
772	20-11-07	5-55	67	103	109	48	73	91	4.02
773	20-11-07	6-1	66	107	115	44	70	88	4.03
774	20-11-07	6-6	66	97	107	48	71	91	4.02
775	20-11-07	6-12	68	104	119	48	74	97	4
776	20-11-07	6-17	66	103	112	48	73	93	4.03
777	20-11-07	6-23	64	94	106	46	70	90	4.03
778	20-11-07	6-28	75	106	121	51	75	97	4.02
779	20-11-07	6-34	66	99	109	48	72	91	4.03
780	20-11-07	6-40	70	106	114	50	75	95	4.03
781	20-11-07	6-45	70	110	128	49	76	101	4.03
782	20-11-07	6-51	70	103	107	50	73	92	4.02
783	20-11-07	6-56	70	106	112	50	75	94	4.02
784	20-11-07	7-2	72	107	114	50	76	94	4.02
785	20-11-07	7-7	72	104	120	50	75	97	4.02
786	20-11-07	7-13	71	103	117	50	74	95	4.02
787	20-11-07	7-18	76	106	112	52	75	93	4.03
788	20-11-07	7-24	66	94	103	48	69	88	4.02
789	20-11-07	7-29	67	102	105	48	73	90	4.02
790	20-11-07	7-35	63	90	94	47	69	84	4.02
791	20-11-07	7-40	69	99	103	49	72	88	4.02
792	20-11-07	7-46	73	114	123	50	78	98	4.01
793	20-11-07	7-51	71	103	111	51	74	94	4.02
794	20-11-07	7-57	68	100	105	48	73	89	4.02
795	20-11-07	8-3	75	115	128	51	78	101	4.02
796	20-11-07	8-8	77	117	127	51	79	100	4.03
797	20-11-07	8-13	75	108	119	53	77	100	4.17
798	20-11-07	8-19	70	107	119	51	77	99	4.17
799	20-11-07	8-24	73	108	119	52	77	98	4.18
800	20-11-07	8-30	79	116	138	54	81	106	4.17
801	20-11-07	8-35	81	122	132	54	82	104	4.17
802	20-11-07	8-41	78	126	143	52	83	108	4.16
803	20-11-07	8-47	86	127	138	56	83	104	4.16
804	20-11-07	8-52	60	92	102	45	69	87	4.16
805	20-11-07	8-58	51	76	78	39	59	70	4.16
806	20-11-07	9-3	37	57	63	34	52	63	4.16
807	20-11-07	9-9	28	40	41	28	40	41	4.17
808	20-11-07	9-14	25	38	41	25	38	41	4.17
809	20-11-07	9-20	22	32	33	22	32	33	4.17
810	20-11-07	9-25	24	41	42	24	41	42	4.17
811	20-11-07	9-31	29	39	43	29	39	43	4.17
812	20-11-07	9-36	29	41	41	29	41	41	4.17
813	20-11-07	9-42	33	48	51	32	46	51	4.17
814	20-11-07	9-47	35	52	55	32	48	55	4.17
815	20-11-07	9-53	33	47	50	31	46	50	4.15
816	20-11-07	9-58	34	50	55	31	47	55	4.15
817	20-11-07	10-4	36	55	58	33	50	58	4.15
818	20-11-07	10-9	34	52	56	31	47	56	4.15
819	20-11-07	10-15	34	49	52	31	46	52	4.15
820	20-11-07	10-20	39	55	62	34	50	62	4.15
821	20-11-07	10-26	40	58	62	34	52	62	4.15
822	20-11-07	10-31	33	49	52	31	46	52	4.15
823	20-11-07	10-37	34	50	55	31	47	55	4.15
824	20-11-07	10-42	37	52	60	33	47	60	4.15
825	20-11-07	10-48	44	65	67	35	53	63	4.14
826	20-11-07	10-53	42	62	63	36	55	63	4.15
827	20-11-07	10-59	40	63	66	34	55	65	4.15
828	20-11-07	11-4	48	68	80	39	58	74	4.15
829	20-11-07	11-10	45	68	71	37	58	68	4.15
830	20-11-07	11-15	48	72	77	39	59	72	4.15
831	20-11-07	11-21	51	74	89	40	61	80	4.15
832	20-11-07	11-26	47	69	72	39	58	69	4.14
833	20-11-07	11-32	51	74	90	40	61	80	4.15
834	20-11-07	11-37	55	76	85	42	62	76	4.14
835	20-11-07	11-43	52	79	91	40	63	81	4.14
836	20-11-07	11-48	56	81	87	43	64	78	4.14
837	20-11-07	11-54	53	79	88	41	63	79	4.14
838	20-11-07	11-59	54	81	94	42	64	83	4.14
839	20-11-07	12-5	52	77	84	40	62	77	4.14
840	20-11-07	12-10	52	83	92	40	64	81	4.15
841	20-11-07	12-16	54	81	93	42	64	81	4.14
842	20-11-07	12-21	53	77	83	42	62	75	4.14
843	20-11-07	12-27	54	81	86	42	64	77	4.14
844	20-11-07	12-32	51	75	83	40	61	75	4.14
845	20-11-07	12-38	49	71	74	40	59	71	4.14
846	20-11-07	12-43	55	85	94	42	66	82	4.14
847	20-11-07	12-49	52	75	78	40	61	72	4.14
848	20-11-07	12-54	49	74	78	40	60	72	4.14
849	20-11-07	13-0	49	72	74	40	59	71	4.14
850	20-11-07	13-5	51	79	83	41	62	76	4.14
851	20-11-07	13-11	52	76	82	41	61	76	4.14
852	20-11-07	13-16	45	65	71	37	56	68	4.14
853	20-11-07	13-22	48	73	83	39	59	75	4.14
854	20-11-07	13-27	48	71	82	39	60	76	4.14
855	20-11-07	13-33	45	70	76	38	58	71	4.14
856	20-11-07	13-38	48	71	74	39	59	71	4.14
857	20-11-07	13-44	48	69	69	39	58	67	4.14
858	20-11-07	13-49	46	68	82	39	58	76	4.14
859	20-11-07	13-55	48	72	75	39	60	72	4.14
860	20-11-07	14-0	52	68	74	41	58	71	4.14
861	20-11-07	14-6	47	69	77	39	58	73	4.14
862	20-11-07	14-11	47	69	76	39	58	71	4.14
863	20-11-07	14-17	44	67	74	38	57	71	4.14
864	20-11-07	14-22	45	66	70	38	57	66	4.14
865	20-11-07	14-28	45	69	73	38	58	70	4.14
866	20-11-07	14-33	49	78	86	40	63	78	4.14
867	20-11-07	14-39	45	70	73	38	58	70	4.14
868	20-11-07	14-44	47	66	74	39	57	71	4.14
869	20-11-07	14-50	49	72	77	40	60	72	4.14
870	20-11-07	14-55	50	70	75	41	59	72	4.14
871	20-11-07	15-1	50	75	83	41	62	77	4.14
872	20-11-07	15-6	47	72	80	40	60	74	4.14
873	20-11-07	15-12	45	69	75	38	58	72	4.14
874	20-11-07	15-17	48	72	76	39	60	72	4.14
875	20-11-07	15-23	47	73	76	39	60	72	4.14
876	20-11-07	15-29	50	76	83	41	62	77	4.14
877	20-11-07	15-34	56	73	82	42	60	76	4.14
878	20-11-07	15-40	49	71	78	40	59	74	4.14
879	20-11-07	15-45	50	72	80	41	60	74	4.14
880	20-11-07	15-51	50	77	78	41	62	74	4.14
881	20-11-07	15-56	50	74	77	41	60	72	4.14
882	20-11-07	16-2	52	84	87	41	65	79	4.14
883	20-11-07	16-7	47	72	80	40	60	74	4.14
884	20-11-07	16-13	47	69	75	40	59	72	4.14
885	20-11-07	16-18	46	71	72	38	59	69	4.14
886	20-11-07	16-24	53	78	84	41	63	77	4.14
887	20-11-07	16-29	44	66	74	38	57	71	4.14
888	20-11-07	16-35	45	68	74	38	57	71	4.14
889	20-11-07	16-40	47	68	71	40	57	69	4.14
890	20-11-07	16-46	50	71	74	41	59	71	4.14
891	20-11-07	16-51	52	78	86	41	63	78	4.14
892	20-11-07	16-57	49	76	83	40	62	77	4.14
893	20-11-07	17-2	46	73	83	38	61	77	4.14
894	20-11-07	17-8	51	78	83	41	63	77	4.14
895	20-11-07	17-13	45	68	72	38	57	69	4.14
896	20-11-07	17-19	46	66	69	38	57	68	4.14
897	20-11-07	17-24	50	72	78	41	60	74	4.14
898	20-11-07	17-30	48	74	77	40	60	72	4.14
899	20-11-07	17-35	50	75	80	41	62	74	4.14
900	20-11-07	17-41	50	77	83	41	62	77	4.14
901	20-11-07	17-46	57	87	92	44	66	81	4.14
902	20-11-07	17-52	51	75	87	41	62	78	4.14
903	20-11-07	17-57	48	75	82	39	61	76	4.14
904	20-11-07	18-3	50	80	86	41	63	78	4.14
905	20-11-07	18-8	52	76	85	41	61	77	4.14
906	20-11-07	18-14	48	74	78	40	60	74	4.14
907	20-11-07	18-19	47	72	75	40	60	72	4.14
908	20-11-07	18-25	50	76	82	41	61	76	4.14
909	20-11-07	18-30	47	67	73	39	57	70	4.14
910	20-11-07	18-36	45	69	76	38	58	71	4.14
911	20-11-07	18-41	44	69	73	38	59	70	4.14
912	20-11-07	18-47	44	69	74	38	59	71	4.14
913	20-11-07	18-52	50	72	78	41	60	74	4.14
914	20-11-07	18-58	47	69	75	39	59	72	4.14
915	20-11-07	19-3	44	67	73	38	58	70	4.14
916	20-11-07	19-9	47	71	80	40	59	74	4.14
917	20-11-07	19-14	45	63	72	38	56	69	4.14
918	20-11-07	19-20	43	65	70	37	56	68	4.14
919	20-11-07	19-25	45	65	66	38	56	66	4.14
920	20-11-07	19-31	44	68	77	38	57	72	4.14
921	20-11-07	19-36	46	67	72	39	58	70	4.14
922	20-11-07	19-42	16	5	2	37632	871	69	4.14
923	20-11-07	19-47	48	74	84	40	60	77	4.14
924	20-11-07	19-53	44	71	77	38	59	72	4.14
925	20-11-07	19-58	50	75	85	41	62	78	4.14
926	20-11-07	20-4	51	72	74	41	60	71	4.14
927	20-11-07	20-9	45	69	72	38	59	69	4.14
928	20-11-07	20-15	44	68	72	38	57	69	4.14
929	20-11-07	20-20	48	72	81	40	60	75	4.14
930	20-11-07	20-26	53	80	85	41	63	78	4.14
931	20-11-07	20-31	53	79	90	41	64	82	4.14
932	20-11-07	20-37	51	75	90	41	62	81	4.14
933	20-11-07	20-42	52	76	80	41	62	74	4.14
934	20-11-07	20-48	53	78	87	41	63	78	4.14
935	20-11-07	20-53	51	74	83	41	60	77	4.14
936	20-11-07	20-59	50	79	82	41	64	76	4.14
937	20-11-07	21-4	55	82	96	43	65	84	4.14
938	20-11-07	21-10	57	88	99	44	68	85	4.14
939	20-11-07	21-15	60	84	98	46	65	84	4.14
940	20-11-07	21-21	57	88	94	44	67	82	4.14
941	20-11-07	21-26	59	90	94	44	67	82	4.14
942	20-11-07	21-32	57	88	97	44	67	83	4.14
943	20-11-07	21-37	57	85	92	44	66	82	4.14
944	20-11-07	21-43	61	98	107	45	70	89	4.14
945	20-11-07	21-48	54	84	91	42	65	81	4.14
946	20-11-07	21-54	60	88	92	45	67	82	4.14
947	20-11-07	22-0	60	89	101	45	67	86	4.14
948	20-11-07	22-5	65	99	106	46	71	89	4.14
949	20-11-07	22-11	68	96	97	48	71	84	4.14
950	20-11-07	22-16	62	98	105	45	70	89	4.14
951	20-11-07	22-22	62	95	106	45	70	89	4.14
952	20-11-07	22-27	63	102	118	45	72	94	4.14
953	20-11-07	22-33	61	97	104	45	70	88	4.14
954	20-11-07	22-38	57	82	98	44	64	85	4.14
955	20-11-07	22-44	58	94	105	43	70	89	4.14
956	20-11-07	22-49	58	83	91	44	64	80	4.14
957	20-11-07	22-55	58	82	89	44	64	80	4.14
958	20-11-07	23-0	58	86	92	44	66	82	4.14
959	20-11-07	23-6	57	89	99	44	67	85	4.14
960	20-11-07	23-11	61	104	117	45	73	94	4.14
961	20-11-07	23-17	60	92	98	45	69	85	4.14
962	20-11-07	23-22	63	88	99	45	67	85	4.14
963	20-11-07	23-28	62	93	105	45	69	88	4.14
964	20-11-07	23-33	65	93	99	47	69	86	4.14
965	20-11-07	23-39	54	88	102	42	67	88	4.14
966	20-11-07	23-44	56	87	96	43	66	84	4.14
967	20-11-07	23-50	55	85	91	42	66	80	4.14
968	20-11-07	23-55	54	80	98	42	64	85	4.14
969	20-11-08	0-1	60	91	101	45	67	86	4.14
970	20-11-08	0-6	57	83	92	44	64	82	4.14
971	20-11-08	0-12	57	83	94	44	64	82	4.14
972	20-11-08	0-17	59	92	98	44	68	84	4.14
973	20-11-08	0-23	55	83	92	42	64	82	4.14
974	20-11-08	0-28	57	86	105	44	66	89	4.14
975	20-11-08	0-34	51	79	86	41	63	78	4.14
976	20-11-08	0-39	54	86	91	42	66	81	4.14
977	20-11-08	0-45	53	76	85	41	62	78	4.14
978	20-11-08	0-50	55	89	95	42	67	83	4.14
979	20-11-08	0-56	53	85	92	41	66	82	4.14
980	20-11-08	1-1	59	89	102	44	68	87	4.14
981	20-11-08	1-7	56	90	104	42	67	88	4.14
982	20-11-08	1-12	56	84	87	42	65	78	4.14
983	20-11-08	1-18	54	84	93	42	65	82	4.14
984	20-11-08	1-23	56	84	94	42	65	82	4.14
985	20-11-08	1-29	53	88	94	41	68	83	4.14
986	20-11-08	1-34	59	92	107	45	69	90	4.14
987	20-11-08	1-40	56	85	97	42	66	84	4.14
988	20-11-08	1-45	51	93	104	41	69	88	4.14
989	20-11-08	1-51	56	81	85	42	65	78	4.14
990	20-11-08	1-56	59	87	93	44	66	83	4.14
991	20-11-08	2-2	56	91	102	42	68	87	4.14
