数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
1083	20-11-12	5-11	13	18	22	13	18	22	4.19	
1084	20-11-12	5-17	15	21	21	15	21	21	4.19	
1085	20-11-12	5-22	14	22	23	14	22	23	4.19	
1086	20-11-12	5-28	13	19	22	13	19	22	4.19	
1087	20-11-12	5-33	13	19	22	13	19	22	4.19	
1088	20-11-12	5-39	11	18	19	11	18	19	4.19	
1089	20-11-12	5-44	11	18	22	11	18	22	4.19	
1090	20-11-12	5-50	11	18	21	11	18	21	4.19	
1091	20-11-12	5-55	11	17	17	11	17	17	4.19	
1092	20-11-12	6-1	11	17	19	11	17	19	4.19	
1093	20-11-12	6-6	14	22	22	14	22	22	4.19	
1094	20-11-12	6-12	13	19	22	13	19	22	4.19	
1095	20-11-12	6-17	11	18	21	11	18	21	4.19	
1096	20-11-12	6-23	13	18	21	13	18	21	4.19	
1097	20-11-12	6-28	13	17	18	13	17	18	4.19	
1098	20-11-12	6-34	15	23	27	15	23	27	4.19	
1099	20-11-12	6-39	17	25	30	17	25	30	4.19	
1100	20-11-12	6-45	14	22	26	14	22	26	4.19	
1101	20-11-12	6-50	13	19	21	13	19	21	4.18	
1102	20-11-12	6-56	15	21	22	15	21	22	4.19	
1103	20-11-12	7-1	15	21	23	15	21	23	4.18	
1104	20-11-12	7-7	15	23	23	15	23	23	4.18	
1105	20-11-12	7-12	14	23	27	14	23	27	4.19	
1106	20-11-12	7-18	15	27	32	15	27	32	4.19	
1107	20-11-12	7-23	15	22	22	15	22	22	4.19	
1108	20-11-12	7-29	17	22	26	17	22	26	4.18	
1109	20-11-12	7-34	17	24	27	17	24	27	4.19	
1110	20-11-12	7-40	14	22	26	14	22	26	4.18	
1111	20-11-12	7-45	14	22	24	14	22	24	4.18	
1112	20-11-12	7-51	15	22	24	15	22	24	4.18	
1113	20-11-12	7-56	14	20	22	14	20	22	4.18	
1114	20-11-12	8-2	13	18	19	13	18	19	4.18	
1115	20-11-12	8-7	11	16	18	11	16	18	4.19	
1116	20-11-12	8-13	13	18	19	13	18	19	4.18	
1117	20-11-12	8-18	13	19	20	13	19	20	4.18	
1118	20-11-12	8-24	13	16	16	13	16	16	4.18	
1119	20-11-12	8-29	10	16	19	10	16	19	4.18	
1120	20-11-12	8-35	14	19	20	14	19	20	4.18	
1121	20-11-12	8-40	13	19	22	13	19	22	4.18	
1122	20-11-12	8-46	12	18	22	12	18	22	4.18	
1123	20-11-12	8-51	14	20	23	14	20	23	4.18	
1124	20-11-12	8-57	15	22	23	15	22	23	4.18	
1125	20-11-12	9-2	15	20	22	15	20	22	4.18	
1126	20-11-12	9-8	11	16	18	11	16	18	4.18	
1127	20-11-12	9-13	10	16	16	10	16	16	4.18	
1128	20-11-12	9-19	12	19	20	12	19	20	4.18	
1129	20-11-12	9-24	11	16	16	11	16	16	4.18	
1130	20-11-12	9-30	11	16	18	11	16	18	4.18	
1131	20-11-12	9-35	10	15	16	10	15	16	4.18	
1132	20-11-12	9-41	11	18	19	11	18	19	4.18	
1133	20-11-12	9-46	10	15	16	10	15	16	4.18	
1134	20-11-12	9-52	10	15	16	10	15	16	4.18	
1135	20-11-12	9-57	11	18	18	11	18	18	4.18	
1136	20-11-12	10-3	11	15	18	11	15	18	4.18	
1137	20-11-12	10-8	10	14	16	10	14	16	4.18	
1138	20-11-12	10-14	11	18	20	11	18	20	4.18	
1139	20-11-12	10-19	11	16	16	11	16	16	4.18	
1140	20-11-12	10-25	11	16	18	11	16	18	4.18	
1141	20-11-12	10-30	11	19	23	11	19	23	4.18	
1142	20-11-12	10-36	12	18	20	12	18	20	4.18	
1143	20-11-12	10-41	12	19	19	12	19	19	4.18	
1144	20-11-12	10-47	11	16	18	11	16	18	4.18	
1145	20-11-12	10-52	11	19	21	11	19	21	4.18	
1146	20-11-12	10-58	11	16	18	11	16	18	4.18	
1147	20-11-12	11-3	15	21	24	15	21	24	4.18	
1148	20-11-12	11-9	12	19	20	12	19	20	4.18	
1149	20-11-12	11-14	12	18	19	12	18	19	4.18	
1150	20-11-12	11-20	12	16	18	12	16	18	4.18	
1151	20-11-12	11-26	14	19	21	14	19	21	4.18	
1152	20-11-12	11-31	12	20	24	12	20	24	4.18	
1153	20-11-12	11-37	11	18	18	11	18	18	4.18	
1154	20-11-12	11-42	12	18	20	12	18	20	4.18	
1155	20-11-12	11-48	12	19	20	12	19	20	4.18	
1156	20-11-12	11-53	15	20	20	15	20	20	4.18	
1157	20-11-12	11-59	14	18	19	14	18	19	4.18	
1158	20-11-12	12-4	11	18	19	11	18	19	4.18	
1159	20-11-12	12-10	10	15	16	10	15	16	4.18	
1160	20-11-12	12-15	14	21	23	14	21	23	4.18	
1161	20-11-12	12-21	12	20	21	12	20	21	4.18	
1162	20-11-12	12-26	14	21	23	14	21	23	4.18	
1163	20-11-12	12-32	14	19	21	14	19	21	4.18	
1164	20-11-12	12-37	14	20	20	14	20	20	4.18	
1165	20-11-12	12-43	12	17	19	12	17	19	4.18	
1166	20-11-12	12-48	14	19	23	14	19	23	4.18	
1167	20-11-12	12-54	12	16	16	12	16	16	4.18	
1168	20-11-12	12-59	12	17	19	12	17	19	4.18	
1169	20-11-12	13-5	12	19	19	12	19	19	4.18	
1170	20-11-12	13-10	12	18	23	12	18	23	4.18	
1171	20-11-12	13-16	15	21	21	15	21	21	4.18	
1172	20-11-12	13-21	13	20	24	13	20	24	4.18	
1173	20-11-12	13-27	12	17	17	12	17	17	4.18	
1174	20-11-12	13-32	11	16	16	11	16	16	4.18	
1175	20-11-12	13-38	12	15	17	12	15	17	4.18	
1176	20-11-12	13-43	12	17	20	12	17	20	4.18	
1177	20-11-12	13-49	13	20	22	13	20	22	4.18	
1178	20-11-12	13-54	12	17	18	12	17	18	4.18	
1179	20-11-12	14-0	11	16	17	11	16	17	4.18	
1180	20-11-12	14-5	13	19	21	13	19	21	4.18	
1181	20-11-12	14-11	12	17	17	12	17	17	4.18	
1182	20-11-12	14-16	13	19	21	13	19	21	4.18	
1183	20-11-12	14-22	12	17	24	12	17	24	4.18	
1184	20-11-12	14-27	12	17	20	12	17	20	4.18	
1185	20-11-12	14-33	12	18	22	12	18	22	4.18	
1186	20-11-12	14-38	12	17	17	12	17	17	4.18	
1187	20-11-12	14-44	12	17	19	12	17	19	4.18	
1188	20-11-12	14-49	13	19	21	13	19	21	4.18	
1189	20-11-12	14-55	13	19	20	13	19	20	4.18	
1190	20-11-12	15-0	13	20	20	13	20	20	4.18	
1191	20-11-12	15-6	12	17	19	12	17	19	4.15	
1192	20-11-12	15-16	10	14	15	10	14	15	4.15	
1193	20-11-12	15-27	11	18	22	11	18	22	4.15	
1194	20-11-12	15-37	13	18	19	13	18	19	4.14	
1195	20-11-12	15-48	12	19	20	12	19	20	4.14	
1196	20-11-12	15-58	12	17	21	12	17	21	4.14	
1197	20-11-12	16-9	12	17	17	12	17	17	4.14	
1198	20-11-12	16-19	12	18	20	12	18	20	4.12	
1199	20-11-12	16-30	11	16	17	11	16	17	4.13	
1200	20-11-12	16-40	12	21	22	12	21	22	4.13	
1201	20-11-12	16-51	13	21	25	13	21	25	4.12	
1202	20-11-12	17-2	12	18	18	12	18	18	4.12	
1203	20-11-12	17-12	12	20	23	12	20	23	4.11	
1204	20-11-12	17-23	15	22	25	15	22	25	4.11	
1205	20-11-12	17-33	13	20	21	13	20	21	4.11	
1206	20-11-12	17-44	17	25	29	17	25	29	4.10	
1207	20-11-12	17-54	18	27	30	18	27	30	4.10	
1208	20-11-12	18-5	19	27	31	19	27	31	4.10	
1209	20-11-12	18-15	16	25	29	16	25	29	4.11	
1210	20-11-12	18-26	16	21	27	16	21	27	4.09	
1211	20-11-12	18-36	18	29	30	18	29	30	4.10	
1212	20-11-12	18-47	18	24	27	18	24	27	4.10	
1213	20-11-12	18-57	18	24	25	18	24	25	4.09	
1214	20-11-12	19-8	21	29	29	21	29	29	4.09	
1215	20-11-12	19-18	17	25	30	17	25	30	4.09	
1216	20-11-12	19-29	25	34	41	25	34	41	4.08	
1217	20-11-12	19-39	17	29	30	17	29	30	4.08	
1218	20-11-12	19-50	19	26	29	19	26	29	4.08	
1219	20-11-12	20-1	20	29	34	20	29	34	4.08	
1220	20-11-12	20-11	19	28	32	19	28	32	4.08	
1221	20-11-12	20-22	17	25	28	17	25	28	4.08	
1222	20-11-12	20-32	16	22	24	16	22	24	4.07	
1223	20-11-12	20-43	19	29	31	19	29	31	4.07	
1224	20-11-12	20-53	17	25	29	17	25	29	4.08	
1225	20-11-12	21-4	17	24	26	17	24	26	4.06	
1226	20-11-12	21-14	17	26	30	17	26	30	4.07	
1227	20-11-12	21-25	16	26	31	16	26	31	4.06	
1228	20-11-12	21-35	16	24	24	16	24	24	4.06	
1229	20-11-12	21-46	17	24	26	17	24	26	4.06	
1230	20-11-12	21-56	15	21	24	15	21	24	4.06	
1231	20-11-12	22-7	16	24	25	16	24	25	4.06	
1232	20-11-12	22-17	16	22	31	16	22	31	4.06	
1233	20-11-12	22-28	20	29	33	20	29	33	4.06	
1234	20-11-12	22-39	22	32	35	22	32	35	4.06	
1235	20-11-12	22-49	20	31	33	20	31	33	4.05	
1236	20-11-12	22-58	19	29	31	19	29	31	4.29	
1237	20-11-12	23-4	19	29	31	19	29	31	4.25	
1238	20-11-12	23-9	20	33	35	20	33	35	4.23	
1239	20-11-12	23-15	21	34	38	21	34	38	4.23	
1240	20-11-12	23-20	22	30	32	22	30	32	4.20	
1241	20-11-12	23-26	19	29	35	19	29	35	4.21	
1242	20-11-12	23-31	19	27	28	19	27	28	4.21	
1243	20-11-12	23-37	20	30	35	20	30	35	4.21	
1244	20-11-12	23-42	22	36	42	22	36	42	4.21	
1245	20-11-12	23-48	22	33	35	22	33	35	4.21	
1246	20-11-12	23-53	25	35	40	25	35	40	4.21	
1247	20-11-12	23-59	23	36	37	23	36	37	4.20	
1248	20-11-13	0-4	25	32	34	25	32	34	4.20	
1249	20-11-13	0-10	22	35	43	22	35	43	4.20	
1250	20-11-13	0-15	24	34	36	24	34	36	4.19	
1251	20-11-13	0-21	26	40	43	25	39	43	4.19	
1252	20-11-13	0-26	24	34	41	24	34	41	4.19	
1253	20-11-13	0-32	25	38	46	25	38	46	4.19	
1254	20-11-13	0-37	25	36	39	25	36	39	4.19	
1255	20-11-13	0-43	22	34	39	22	34	39	4.19	
1256	20-11-13	0-48	25	34	44	25	34	44	4.19	
1257	20-11-13	0-54	24	35	39	24	35	39	4.19	
1258	20-11-13	0-59	25	35	38	25	35	38	4.19	
1259	20-11-13	1-5	25	38	40	25	38	40	4.19	
1260	20-11-13	1-10	25	35	39	25	35	39	4.19	
1261	20-11-13	1-16	25	36	43	25	36	43	4.19	
1262	20-11-13	1-21	25	39	43	25	38	43	4.19	
1263	20-11-13	1-27	22	34	38	22	34	38	4.19	
1264	20-11-13	1-32	22	33	36	22	33	36	4.19	
1265	20-11-13	1-38	26	35	36	25	35	36	4.19	
1266	20-11-13	1-43	25	35	42	25	35	42	4.19	
1267	20-11-13	1-49	22	33	38	22	33	38	4.19	
1268	20-11-13	1-54	20	33	36	20	33	36	4.19	
1269	20-11-13	2-0	21	30	35	21	30	35	4.19	
1270	20-11-13	2-5	22	34	35	22	34	35	4.19	
1271	20-11-13	2-11	22	34	35	22	34	35	4.19	
1272	20-11-13	2-16	25	36	43	25	36	43	4.19	
1273	20-11-13	2-22	21	34	38	21	34	38	4.19	
1274	20-11-13	2-27	20	30	34	20	30	34	4.19	
1275	20-11-13	2-33	21	31	33	21	31	33	4.19	
1276	20-11-13	2-38	20	29	33	20	29	33	4.19	
1277	20-11-13	2-44	20	27	33	20	27	33	4.19	
1278	20-11-13	2-49	20	26	31	20	26	31	4.19	
1279	20-11-13	2-55	19	27	30	19	27	30	4.19	
1280	20-11-13	3-0	20	30	34	20	30	34	4.19	
1281	20-11-13	3-6	19	27	30	19	27	30	4.19	
1282	20-11-13	3-11	21	31	32	21	31	32	4.19	
1283	20-11-13	3-17	20	29	33	20	29	33	4.19	
1284	20-11-13	3-22	19	26	31	19	26	31	4.19	
1285	20-11-13	3-28	21	29	30	21	29	30	4.19	
1286	20-11-13	3-33	19	25	26	19	25	26	4.19	
1287	20-11-13	3-39	20	26	29	20	26	29	4.19	
1288	20-11-13	3-44	19	27	33	19	27	33	4.19	
1289	20-11-13	3-50	17	25	29	17	25	29	4.19	
1290	20-11-13	3-55	19	26	27	19	26	27	4.19	
1291	20-11-13	4-1	16	27	31	16	27	31	4.19	
1292	20-11-13	4-6	19	26	29	19	26	29	4.19	
1293	20-11-13	4-12	17	25	27	17	25	27	4.19	
1294	20-11-13	4-17	19	27	35	19	27	35	4.19	
1295	20-11-13	4-23	19	29	31	19	29	31	4.19	
1296	20-11-13	4-28	17	25	28	17	25	28	4.19	
1297	20-11-13	4-34	19	26	26	19	26	26	4.19	
1298	20-11-13	4-39	17	22	25	17	22	25	4.19	
1299	20-11-13	4-45	13	20	22	13	20	22	4.19	
1300	20-11-13	4-50	20	30	31	20	30	31	4.19	
1301	20-11-13	4-56	20	29	29	20	29	29	4.19	
1302	20-11-13	5-1	19	28	30	19	28	30	4.19	
1303	20-11-13	5-7	20	26	28	20	26	28	4.19	
1304	20-11-13	5-12	17	28	30	17	28	30	4.19	
1305	20-11-13	5-18	20	29	34	20	29	34	4.19	
1306	20-11-13	5-23	20	29	29	20	29	29	4.19	
1307	20-11-13	5-29	20	31	33	20	31	33	4.19	
1308	20-11-13	5-34	17	24	26	17	24	26	4.19	
1309	20-11-13	5-40	19	25	29	19	25	29	4.19	
1310	20-11-13	5-45	20	28	28	20	28	28	4.19	
1311	20-11-13	5-51	19	28	30	19	28	30	4.19	
1312	20-11-13	5-56	17	26	28	17	26	28	4.19	
1313	20-11-13	6-2	19	29	31	19	29	31	4.19	
1314	20-11-13	6-7	19	28	30	19	28	30	4.19	
1315	20-11-13	6-13	17	26	28	17	26	28	4.19	
1316	20-11-13	6-18	19	26	30	19	26	30	4.19	
1317	20-11-13	6-24	19	26	28	19	26	28	4.19	
1318	20-11-13	6-29	20	30	34	20	30	34	4.19	
1319	20-11-13	6-35	20	29	33	20	29	33	4.19	
1320	20-11-13	6-40	19	26	28	19	26	28	4.19	
1321	20-11-13	6-46	19	25	32	19	25	32	4.19	
1322	20-11-13	6-51	19	28	30	19	28	30	4.19	
1323	20-11-13	6-57	19	29	35	19	29	35	4.19	
1324	20-11-13	7-2	21	29	32	21	29	32	4.19	
1325	20-11-13	7-8	17	26	28	17	26	28	4.19	
1326	20-11-13	7-13	17	26	28	17	26	28	4.19	
1327	20-11-13	7-19	17	28	30	17	28	30	4.19	
1328	20-11-13	7-24	20	29	30	20	29	30	4.19	
1329	20-11-13	7-30	20	30	33	20	30	33	4.19	
1330	20-11-13	7-35	21	34	39	21	34	39	4.19	
1331	20-11-13	7-41	21	33	36	21	33	36	4.15	
1332	20-11-13	7-51	15	21	25	15	21	25	4.15	
1333	20-11-13	8-2	18	26	27	18	26	27	4.15	
1334	20-11-13	8-12	17	26	32	17	26	32	4.14	
1335	20-11-13	8-23	21	30	36	21	30	36	4.14	
1336	20-11-13	8-34	20	26	27	20	26	27	4.14	
1337	20-11-13	8-44	14	23	23	14	23	23	4.14	
1338	20-11-13	8-55	14	19	20	14	19	20	4.13	
1339	20-11-13	9-5	15	20	22	15	20	22	4.13	
1340	20-11-13	9-16	14	22	23	14	22	23	4.12	
1341	20-11-13	9-26	17	24	27	17	24	27	4.12	
1342	20-11-13	9-37	18	24	27	18	24	27	4.12	
1343	20-11-13	9-47	17	27	28	17	27	28	4.14	
1344	20-11-13	9-58	19	31	32	19	31	32	4.12	
1345	20-11-13	10-8	18	25	28	18	25	28	4.11	
1346	20-11-13	10-19	14	22	28	14	22	28	4.11	
1347	20-11-13	10-29	14	20	23	14	20	23	4.11	
1348	20-11-13	10-40	13	20	21	13	20	21	4.11	
1349	20-11-13	10-50	14	21	21	14	21	21	4.12	
1350	20-11-13	11-1	12	18	18	12	18	18	4.10	
1351	20-11-13	11-12	13	19	20	13	19	20	4.10	
1352	20-11-13	11-22	13	19	21	13	19	21	4.10	
1353	20-11-13	11-33	13	17	20	13	17	20	4.10	
1354	20-11-13	11-43	15	24	25	15	24	25	4.10	
1355	20-11-13	11-54	17	24	30	17	24	30	4.09	
1356	20-11-13	12-4	19	26	26	19	26	26	4.10	
1357	20-11-13	12-15	15	20	22	15	20	22	4.08	
1358	20-11-13	12-25	8	13	13	8	13	13	4.09	
1359	20-11-13	12-36	11	17	19	11	17	19	4.08	
1360	20-11-13	12-46	9	15	18	9	15	18	4.08	
1361	20-11-13	12-57	9	14	16	9	14	16	4.08	
1362	20-11-13	13-7	13	20	23	13	20	23	4.08	
1363	20-11-13	13-18	16	22	25	16	22	25	4.08	
1364	20-11-13	13-28	14	22	23	14	22	23	4.07	
1365	20-11-13	13-39	14	20	20	14	20	20	4.07	
1366	20-11-13	13-49	14	21	24	14	21	24	4.07	
1367	20-11-13	14-0	15	21	22	15	21	22	4.07	
1368	20-11-13	14-11	14	19	19	14	19	19	4.06	
1369	20-11-13	14-21	15	22	22	15	22	22	4.06	
1370	20-11-13	14-32	13	18	18	13	18	18	4.06	
1371	20-11-13	14-42	17	24	28	17	24	28	4.06	
1372	20-11-13	14-53	17	24	26	17	24	26	4.06	
1373	20-11-13	15-3	14	21	22	14	21	22	4.06	
1374	20-11-13	15-14	13	20	20	13	20	20	4.06	
1375	20-11-13	15-24	18	23	26	18	23	26	4.06	
1376	20-11-13	15-35	11	15	16	11	15	16	4.05	
1377	20-11-13	15-45	12	18	20	12	18	20	4.05	
1378	20-11-13	15-56	16	23	31	16	23	31	4.05	
1379	20-11-13	16-6	15	18	20	15	18	20	4.05	
1380	20-11-13	16-17	13	18	18	13	18	18	4.05	
1381	20-11-13	16-27	11	16	17	11	16	17	4.05	
1382	20-11-13	16-38	13	20	20	13	20	20	4.05	
1383	20-11-13	16-49	15	23	26	15	23	26	4.04	
1384	20-11-13	16-59	13	20	21	13	20	21	4.02	
1385	20-11-13	17-10	19	25	26	19	25	26	4.05	
1386	20-11-13	17-20	15	21	22	15	21	22	4.03	
1387	20-11-13	17-31	14	21	22	14	21	22	4.04	
1388	20-11-13	17-41	12	20	26	12	20	26	4.04	
1389	20-11-13	17-52	12	21	25	12	21	25	4.04	
1390	20-11-13	18-2	11	20	21	11	20	21	4.01	
1391	20-11-13	18-13	15	23	25	15	23	25	4.03	
1392	20-11-13	18-23	12	20	21	12	20	21	4.03	
1393	20-11-13	18-34	12	20	23	12	20	23	4.03	
1394	20-11-13	18-44	14	21	21	14	21	21	4.02	
1395	20-11-13	18-55	14	20	25	14	20	25	4.04	
1396	20-11-13	19-5	16	24	28	16	24	28	4.03	
1397	20-11-13	19-16	16	24	27	16	24	27	4.03	
1398	20-11-13	19-26	15	24	26	15	24	26	4.03	
1399	20-11-13	19-37	16	27	33	16	27	33	4.03	
1400	20-11-13	19-48	15	25	28	15	25	28	4.00	
1401	20-11-13	19-58	15	23	27	15	23	27	4.02	
1402	20-11-13	20-9	18	25	29	18	25	29	4.04	
1403	20-11-13	20-19	17	25	26	17	25	26	4.03	
1404	20-11-13	20-30	19	26	29	19	26	29	4.02	
1405	20-11-13	20-40	19	29	31	19	29	31	4.02	
1406	20-11-13	20-51	19	29	32	19	29	32	4.02	
1407	20-11-13	21-1	17	26	28	17	26	28	4.02	
1408	20-11-13	21-12	17	25	26	17	25	26	4.03	
1409	20-11-13	21-22	16	21	24	16	21	24	4.02	
1410	20-11-13	21-33	16	27	29	16	27	29	4.02	
1411	20-11-13	21-43	15	24	28	15	24	28	4.02	
1412	20-11-13	21-54	14	20	25	14	20	25	4.02	
1413	20-11-13	22-4	15	21	22	15	21	22	4.02	
1414	20-11-13	22-15	15	26	29	15	26	29	4.02	
1415	20-11-13	22-26	15	25	27	15	25	27	3.98	
1416	20-11-13	22-36	17	27	28	17	27	28	4.02	
1417	20-11-13	22-47	14	24	27	14	24	27	4.02	
1418	20-11-13	22-57	19	27	29	19	27	29	4.01	
1419	20-11-13	23-8	16	25	29	16	25	29	4.02	
1420	20-11-13	23-18	19	27	31	19	27	31	4.01	
1421	20-11-13	23-29	16	25	29	16	25	29	4.02	
1422	20-11-13	23-39	16	23	24	16	23	24	4.01	
1423	20-11-13	23-50	15	25	29	15	25	29	4.01	
1424	20-11-14	0-0	19	26	29	19	26	29	4.00	
1425	20-11-14	0-11	14	23	27	14	23	27	4.00	
1426	20-11-14	0-21	16	24	29	16	24	29	4.01	
1427	20-11-14	0-32	15	24	27	15	24	27	4.01	
1428	20-11-14	0-42	14	21	30	14	21	30	3.99	
1429	20-11-14	0-53	14	21	24	14	21	24	4.01	
1430	20-11-14	1-4	12	20	21	12	20	21	4.00	
1431	20-11-14	1-14	14	23	29	14	23	29	4.01	
1432	20-11-14	1-25	14	21	23	14	21	23	4.00	
1433	20-11-14	1-35	16	25	26	16	25	26	4.01	
1434	20-11-14	1-46	14	20	23	14	20	23	4.01	
1435	20-11-14	1-56	15	24	24	15	24	24	4.01	
1436	20-11-14	2-7	16	24	24	16	24	24	4.00	
1437	20-11-14	2-17	15	24	25	15	24	25	4.00	
1438	20-11-14	2-28	12	20	29	12	20	29	3.99	
1439	20-11-14	2-38	14	21	24	14	21	24	4.00	
1440	20-11-14	2-49	15	23	23	15	23	23	4.00	
1441	20-11-14	2-59	12	23	25	12	23	25	4.00	
1442	20-11-14	3-10	14	21	24	14	21	24	4.00	
1443	20-11-14	3-20	14	21	28	14	21	28	3.99	
1444	20-11-14	3-31	15	23	26	15	23	26	4.00	
1445	20-11-14	3-42	15	21	26	15	21	26	4.00	
1446	20-11-14	3-52	15	21	26	15	21	26	4.00	
1447	20-11-14	4-3	14	23	25	14	23	25	4.00	
1448	20-11-14	4-13	15	24	28	15	24	28	4.00	
1449	20-11-14	4-24	16	21	25	16	21	25	4.00	
1450	20-11-14	4-34	17	26	29	17	26	29	4.00	
1451	20-11-14	4-45	19	25	29	19	25	29	4.00	
1452	20-11-14	4-55	17	23	25	17	23	25	4.00	
1453	20-11-14	5-6	16	25	25	16	25	25	4.00	
1454	20-11-14	5-16	19	29	30	19	29	30	4.00	
1455	20-11-14	5-27	16	26	28	16	26	28	3.99	
1456	20-11-14	5-37	21	30	35	21	30	35	3.99	
1457	20-11-14	5-48	20	30	35	20	30	35	3.99	
1458	20-11-14	5-58	17	28	30	17	28	30	4.00	
1459	20-11-14	6-9	17	26	34	17	26	34	4.00	
1460	20-11-14	6-19	17	26	30	17	26	30	4.00	
1461	20-11-14	6-30	19	26	33	19	26	33	4.00	
1462	20-11-14	6-41	17	25	28	17	25	28	4.00	
1463	20-11-14	6-51	24	37	41	24	37	41	4.00	
1464	20-11-14	7-2	21	34	41	21	34	41	3.97	
1465	20-11-14	7-12	19	30	35	19	30	35	3.99	
1466	20-11-14	7-23	20	29	30	20	29	30	3.99	
1467	20-11-14	7-33	19	25	28	19	25	28	3.99	
1468	20-11-14	7-44	19	29	34	19	29	34	3.99	
1469	20-11-14	7-54	16	28	29	16	28	29	3.98	
1470	20-11-14	8-5	16	23	26	16	23	26	3.99	
1471	20-11-14	8-15	15	25	25	15	25	25	3.99	
1472	20-11-14	8-26	17	25	26	17	25	26	3.99	
1473	20-11-14	8-36	17	25	28	17	25	28	3.99	
1474	20-11-14	8-47	19	30	33	19	30	33	3.99	
1475	20-11-14	8-57	16	28	31	16	28	31	3.97	
1476	20-11-14	9-8	19	26	34	19	26	34	3.99	
1477	20-11-14	9-19	19	28	34	19	28	34	3.99	
1478	20-11-14	9-29	17	29	30	17	29	30	3.99	
1479	20-11-14	9-40	17	28	30	17	28	30	3.99	
1480	20-11-14	9-50	19	28	30	19	28	30	3.99	
1481	20-11-14	10-1	17	29	34	17	29	34	3.98	
1482	20-11-14	10-11	19	30	33	19	30	33	3.98	
1483	20-11-14	10-22	19	33	40	19	33	40	3.98	
1484	20-11-14	10-32	19	30	35	19	30	35	3.98	
1485	20-11-14	10-43	21	29	34	21	29	34	3.98	
1486	20-11-14	10-53	21	33	34	21	33	34	3.98	
1487	20-11-14	11-4	20	29	31	20	29	31	3.98	
1488	20-11-14	11-14	21	31	34	21	31	34	3.98	
1489	20-11-14	11-25	25	42	56	25	40	56	3.97	
1490	20-11-14	11-35	21	38	44	21	38	44	3.98	
1491	20-11-14	11-46	28	40	48	26	39	48	3.98	
1492	20-11-14	11-57	30	46	49	28	42	49	3.98	
1493	20-11-14	12-7	25	39	44	25	38	44	3.98	
1494	20-11-14	12-18	28	39	41	26	38	41	3.98	
1495	20-11-14	12-28	23	38	47	23	38	47	3.97	
1496	20-11-14	12-39	25	39	44	25	38	44	3.98	
1497	20-11-14	12-49	26	39	42	25	38	42	3.98	
1498	20-11-14	13-0	25	40	42	25	39	42	3.98	
1499	20-11-14	13-10	26	42	47	25	40	47	3.97	
1500	20-11-14	13-21	24	35	40	24	35	40	3.97	
1501	20-11-14	13-31	28	42	49	26	40	49	3.97	
1502	20-11-14	13-42	27	47	50	26	43	50	3.97	
1503	20-11-14	13-52	31	48	57	29	44	57	3.97	
1504	20-11-14	14-3	29	46	53	27	43	53	3.97	
1505	20-11-14	14-13	31	44	50	29	41	50	3.97	
1506	20-11-14	14-24	31	52	62	29	45	59	3.96	
1507	20-11-14	14-34	30	48	50	27	44	50	3.97	
1508	20-11-14	14-45	31	47	50	29	43	50	3.96	
1509	20-11-14	14-56	30	45	50	27	41	50	3.96	
1510	20-11-14	15-6	30	48	54	27	44	54	3.98	
1511	20-11-14	15-17	27	41	48	26	40	48	3.94	
1512	20-11-14	15-27	29	46	49	27	43	49	3.96	
1513	20-11-14	15-38	29	47	55	27	43	55	3.97	
1514	20-11-14	15-48	30	44	50	27	41	50	3.96	
1515	20-11-14	15-59	29	44	50	28	42	50	3.96	
1516	20-11-14	16-9	28	43	48	26	40	48	3.96	
1517	20-11-14	16-20	29	47	52	28	43	52	3.96	
1518	20-11-14	16-30	29	44	50	28	42	50	3.96	
1519	20-11-14	16-41	29	45	52	28	42	52	3.96	
1520	20-11-14	16-51	29	49	54	28	44	54	3.95	
1521	20-11-14	17-2	31	47	54	29	43	54	3.96	
1522	20-11-14	17-12	30	51	61	28	46	60	3.95	
1523	20-11-14	17-23	32	47	55	29	43	55	3.95	
1524	20-11-14	17-34	32	48	52	29	44	52	3.94	
1525	20-11-14	17-44	34	53	64	30	47	61	3.95	
1526	20-11-14	17-55	35	52	61	30	46	60	3.95	
1527	20-11-14	18-5	34	52	57	30	46	57	3.96	
1528	20-11-14	18-16	32	53	62	29	47	60	3.95	
1529	20-11-14	18-26	34	54	61	30	47	60	3.95	
1530	20-11-14	18-37	37	56	68	32	48	64	3.94	
1531	20-11-14	18-47	37	59	64	32	50	61	3.95	
1532	20-11-14	18-58	36	56	63	30	48	60	3.94	
1533	20-11-14	19-8	37	56	64	32	48	61	3.95	
1534	20-11-14	19-19	42	64	71	34	52	65	3.94	
1535	20-11-14	19-29	37	60	65	32	51	63	3.93	
1536	20-11-14	19-40	36	56	67	30	49	63	3.94	
1537	20-11-14	19-50	41	63	69	34	53	64	3.93	
1538	20-11-14	20-1	40	63	69	33	52	64	3.94	
1539	20-11-14	20-12	40	63	77	33	53	69	3.93	
1540	20-11-14	20-22	44	70	79	36	56	71	3.93	
1541	20-11-14	20-33	41	66	72	35	54	67	3.93	
1542	20-11-14	20-43	44	69	78	36	56	70	3.93	
1543	20-11-14	20-49	46	73	79	39	61	75	4.39	
1544	20-11-14	20-54	43	69	95	37	59	83	4.39	
1545	20-11-14	21-0	45	67	85	38	57	78	4.39	
1546	20-11-14	21-5	45	70	80	38	58	74	4.39	
