数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压
958	2020/11/7	15-42	47	69	86	35	53	71	4.02
959	2020/11/7	15-47	47	69	77	36	52	66	4.02
960	2020/11/7	15-53	47	70	77	35	54	67	4.01
961	2020/11/7	15-58	49	74	83	36	55	70	4.01
962	2020/11/7	16-4	47	74	83	35	54	70	4.02
963	2020/11/7	16-9	46	68	75	34	52	66	4.01
964	2020/11/7	16-15	46	68	74	34	52	64	4.01
965	2020/11/7	16-21	53	76	82	38	55	69	4.01
966	2020/11/7	16-26	47	72	81	35	54	69	4.02
967	2020/11/7	16-32	48	73	82	35	54	69	4
968	2020/11/7	16-37	48	70	73	35	53	64	4
969	2020/11/7	16-43	47	68	72	35	52	64	4.01
970	2020/11/7	16-48	47	71	80	35	52	68	4.01
971	2020/11/7	16-54	46	70	78	35	52	67	4.01
972	2020/11/7	16-59	71	115	133	46	75	90	4.01
973	2020/11/7	17-5	86	126	150	57	82	99	4.01
974	2020/11/7	17-10	71	113	125	46	75	87	4
975	2020/11/7	17-16	65	103	130	42	67	90	4
976	2020/11/7	17-20	69	105	126	45	69	90	4.15
977	2020/11/7	17-26	68	109	126	44	72	90	4.1
978	2020/11/7	17-31	69	103	122	45	68	87	4.1
979	2020/11/7	17-37	67	101	131	44	66	91	4.1
980	2020/11/7	17-42	67	103	122	44	68	87	4.1
981	2020/11/7	17-48	68	102	109	44	67	82	4.11
982	2020/11/7	17-53	65	99	104	42	65	81	4.11
983	2020/11/7	17-59	67	101	118	44	67	86	4.11
984	2020/11/7	18-4	67	102	118	44	67	85	4.11
985	2020/11/7	18-10	61	92	104	41	61	80	4.11
986	2020/11/7	18-15	64	97	104	42	64	79	4.11
987	2020/11/7	18-21	62	90	103	40	60	78	4.09
988	2020/11/7	18-26	67	100	111	43	66	82	4.09
989	2020/11/7	18-32	64	96	108	42	63	82	4.09
990	2020/11/7	18-37	64	91	102	42	61	78	4.09
991	2020/11/7	18-43	58	91	97	40	61	77	4.09
992	2020/11/7	18-48	58	89	104	40	61	80	4.09
993	2020/11/7	18-54	58	84	95	40	58	76	4.09
994	2020/11/7	18-59	60	86	96	40	60	76	4.09
995	2020/11/7	19-5	58	86	94	40	60	75	4.09
996	2020/11/7	19-10	58	91	100	40	61	79	4.09
997	2020/11/7	19-16	53	78	86	37	56	71	4.09
998	2020/11/7	19-21	56	80	93	38	57	75	4.09
999	2020/11/7	19-27	54	80	95	38	57	76	4.09
1000	2020/11/7	19-32	53	79	88	37	56	73	4.09
1001	2020/11/7	19-38	59	89	103	40	60	79	4.09
1002	2020/11/7	19-43	55	86	93	39	60	75	4.09
1003	2020/11/7	19-49	60	86	97	40	60	76	4.09
1004	2020/11/7	19-54	58	90	108	40	61	81	4.09
1005	2020/11/7	20-0	59	93	111	40	62	83	4.09
1006	2020/11/7	20-5	56	86	98	38	60	77	4.09
1007	2020/11/7	20-11	58	92	103	40	61	79	4.09
1008	2020/11/7	20-16	60	93	107	40	62	81	4.09
1009	2020/11/7	20-22	59	89	103	40	61	80	4.09
1010	2020/11/7	20-27	54	80	89	38	57	73	4.08
1011	2020/11/7	20-33	59	90	97	40	61	76	4.09
1012	2020/11/7	20-38	56	90	102	38	61	79	4.09
1013	2020/11/7	20-44	59	89	96	40	61	76	4.08
1014	2020/11/7	20-49	62	99	119	41	65	86	4.09
1015	2020/11/7	20-55	65	106	114	42	69	85	4.08
1016	2020/11/7	21-0	70	111	139	46	73	93	4.08
1017	2020/11/7	21-6	75	119	140	49	79	93	4.09
1018	2020/11/7	21-11	74	120	140	48	79	93	4.08
1019	2020/11/7	21-17	74	121	140	48	79	94	4.09
1020	2020/11/7	21-23	73	121	142	48	79	94	4.09
1021	2020/11/7	21-28	72	117	134	47	77	90	4.08
1022	2020/11/7	21-34	69	113	129	45	74	89	4.08
1023	2020/11/7	21-39	73	119	128	48	79	89	4.08
1024	2020/11/7	21-45	78	127	149	51	84	98	4.08
1025	2020/11/7	21-50	73	119	141	48	78	94	4.08
1026	2020/11/7	21-56	76	128	155	50	84	102	4.08
1027	2020/11/7	22-1	82	130	146	54	86	96	4.08
1028	2020/11/7	22-7	77	125	154	50	83	102	4.08
1029	2020/11/7	22-12	77	122	139	50	80	92	4.08
1030	2020/11/7	22-17	77	122	139	50	80	92	4.07
1031	2020/11/7	22-20	77	122	139	51	81	94	4.11
1032	2020/11/7	22-25	75	118	148	49	78	98	4.11
1033	2020/11/7	22-31	78	129	150	51	85	99	4.09
1034	2020/11/7	22-36	77	125	143	50	83	95	4.09
1035	2020/11/7	22-42	80	133	145	52	87	96	4.09
1036	2020/11/7	22-47	77	122	138	50	80	92	4.09
1037	2020/11/7	22-53	78	127	163	51	84	108	4.09
1038	2020/11/7	22-58	78	126	136	51	82	92	4.09
1039	2020/11/7	23-4	78	124	142	51	82	94	4.09
1040	2020/11/7	23-9	74	122	137	49	80	92	4.09
1041	2020/11/7	23-15	79	118	138	52	78	92	4.09
1042	2020/11/7	23-20	74	120	140	49	79	93	4.09
1043	2020/11/7	23-26	74	123	145	49	81	96	4.09
1044	2020/11/7	23-31	70	111	123	45	73	87	4.09
1045	2020/11/7	23-37	78	125	145	51	83	96	4.09
1046	2020/11/7	23-42	77	124	148	50	82	97	4.09
1047	2020/11/7	23-48	77	123	145	50	80	96	4.09
1048	2020/11/7	23-54	75	131	158	49	86	104	4.09
1049	2020/11/7	23-59	79	121	141	52	80	93	4.09
1050	2020/11/8	0-5	71	114	138	47	75	92	4.09
1051	2020/11/8	0-10	75	124	145	49	82	96	4.09
1052	2020/11/8	0-16	84	135	157	55	89	104	4.09
1053	2020/11/8	0-21	73	116	144	48	76	95	4.09
1054	2020/11/8	0-27	77	127	157	50	83	103	4.09
1055	2020/11/8	0-32	77	122	139	50	81	93	4.09
1056	2020/11/8	0-38	76	121	140	50	80	93	4.09
1057	2020/11/8	0-43	77	124	147	50	82	97	4.09
1058	2020/11/8	0-49	76	125	144	50	82	95	4.09
1059	2020/11/8	0-54	70	115	134	45	76	91	4.09
1060	2020/11/8	1-0	77	129	161	50	86	107	4.09
1061	2020/11/8	1-5	77	128	147	51	84	97	4.09
1062	2020/11/8	1-11	77	126	136	51	83	92	4.09
1063	2020/11/8	1-16	72	116	126	47	76	88	4.09
1064	2020/11/8	1-22	78	118	141	51	78	93	4.09
1065	2020/11/8	1-27	76	126	142	49	83	95	4.09
1066	2020/11/8	1-33	77	119	140	51	79	93	4.09
1067	2020/11/8	1-38	76	127	146	50	83	96	4.09
1068	2020/11/8	1-44	73	117	147	48	77	97	4.09
1069	2020/11/8	1-49	80	130	153	53	86	101	4.09
1070	2020/11/8	1-55	76	131	155	50	86	102	4.09
1071	2020/11/8	2-0	77	129	157	51	85	103	4.09
1072	2020/11/8	2-6	73	119	138	48	79	93	4.09
1073	2020/11/8	2-11	80	131	153	52	87	101	4.09
1074	2020/11/8	2-17	76	125	144	50	82	95	4.09
1075	2020/11/8	2-22	76	122	147	49	80	97	4.09
1076	2020/11/8	2-28	76	125	156	50	82	103	4.09
1077	2020/11/8	2-33	74	123	134	48	81	91	4.09
1078	2020/11/8	2-39	78	130	147	51	86	97	4.09
1079	2020/11/8	2-44	77	130	148	51	86	98	4.09
1080	2020/11/8	2-50	78	125	148	51	83	98	4.09
1081	2020/11/8	2-55	77	122	150	50	80	99	4.09
1082	2020/11/8	3-1	86	138	163	57	91	108	4.09
1083	2020/11/8	3-6	76	126	151	50	83	100	4.09
1084	2020/11/8	3-12	82	132	155	53	86	103	4.09
1085	2020/11/8	3-17	79	131	155	52	86	103	4.09
1086	2020/11/8	3-23	82	138	163	53	91	108	4.09
1087	2020/11/8	3-28	78	127	165	51	84	109	4.09
1088	2020/11/8	3-34	83	139	164	54	91	108	4.09
1089	2020/11/8	3-39	85	134	169	56	89	112	4.09
1090	2020/11/8	3-45	80	131	153	53	86	101	4.09
1091	2020/11/8	3-50	78	128	151	51	84	99	4.09
1092	2020/11/8	3-56	80	134	148	53	89	98	4.09
1093	2020/11/8	4-1	81	139	162	53	92	107	4.09
1094	2020/11/8	4-7	79	131	163	51	86	107	4.09
1095	2020/11/8	4-12	80	135	163	53	89	108	4.09
1096	2020/11/8	4-18	87	141	175	58	93	116	4.09
1097	2020/11/8	4-23	83	136	154	54	90	102	4.09
1098	2020/11/8	4-29	84	132	148	55	86	98	4.09
1099	2020/11/8	4-34	84	140	169	56	93	112	4.09
1100	2020/11/8	4-40	88	138	168	58	92	111	4.09
1101	2020/11/8	4-45	85	138	163	55	91	108	4.09
1102	2020/11/8	4-51	90	154	180	59	102	120	4.09
1103	2020/11/8	4-56	90	151	184	59	100	121	4.09
1104	2020/11/8	5-2	91	145	182	59	95	121	4.09
1105	2020/11/8	5-7	88	144	163	58	95	107	4.09
1106	2020/11/8	5-13	84	146	175	56	96	115	4.09
1107	2020/11/8	5-18	88	143	180	58	94	119	4.09
1108	2020/11/8	5-24	83	142	178	54	93	117	4.09
1109	2020/11/8	5-29	91	153	169	60	101	112	4.09
1110	2020/11/8	5-35	96	155	182	62	103	121	4.09
1111	2020/11/8	5-40	91	151	173	60	99	115	4.09
1112	2020/11/8	5-46	94	151	175	62	100	115	4.09
1113	2020/11/8	5-51	101	168	193	66	111	128	4.09
1114	2020/11/8	5-57	94	155	181	62	102	120	4.09
1115	2020/11/8	6-2	97	168	194	64	111	128	4.09
1116	2020/11/8	6-8	100	162	188	66	107	124	4.09
1117	2020/11/8	6-13	103	174	198	67	114	131	4.09
1118	2020/11/8	6-19	102	167	204	68	111	135	4.09
1119	2020/11/8	6-24	107	185	209	70	122	138	4.09
1120	2020/11/8	6-30	104	172	202	69	114	134	4.09
1121	2020/11/8	6-35	103	175	201	68	116	133	4.09
1122	2020/11/8	6-41	112	186	210	74	123	140	4.09
1123	2020/11/8	6-46	107	178	209	70	118	138	4.09
1124	2020/11/8	6-52	105	185	213	70	122	141	4.09
1125	2020/11/8	6-57	110	186	219	72	122	145	4.09
1126	2020/11/8	7-3	109	183	211	71	121	140	4.09
1127	2020/11/8	7-8	111	196	230	73	129	153	4.09
1128	2020/11/8	7-14	110	189	216	73	126	143	4.09
1129	2020/11/8	7-19	108	186	211	71	123	140	4.09
1130	2020/11/8	7-25	114	191	224	75	126	149	4.09
1131	2020/11/8	7-31	104	173	210	69	115	139	4.09
1132	2020/11/8	7-36	104	181	213	69	120	141	4.09
1133	2020/11/8	7-42	101	180	207	67	119	137	4.09
1134	2020/11/8	7-47	104	178	205	69	117	136	4.05
1135	2020/11/8	7-53	115	190	223	76	126	148	4.05
1136	2020/11/8	7-58	100	167	195	65	110	129	4.05
1137	2020/11/8	8-4	103	172	205	67	114	135	4.05
1138	2020/11/8	8-9	104	169	201	68	112	133	4.05
1139	2020/11/8	8-15	94	160	190	62	105	125	4.04
1140	2020/11/8	8-20	79	127	147	52	83	98	4.04
1141	2020/11/8	8-26	79	129	159	52	85	105	4.04
1142	2020/11/8	8-31	81	126	153	53	83	100	4.05
1143	2020/11/8	8-37	75	119	132	49	78	91	4.04
1144	2020/11/8	8-42	78	122	145	51	80	96	4.03
1145	2020/11/8	8-48	75	122	140	49	80	94	4.03
1146	2020/11/8	8-53	72	121	135	47	79	93	4.04
1147	2020/11/8	8-59	72	111	134	47	73	91	4.04
1148	2020/11/8	9-4	72	115	128	47	75	90	4.04
1149	2020/11/8	9-10	74	118	140	48	78	93	4.03
1150	2020/11/8	9-16	79	121	137	52	79	92	4.03
1151	2020/11/8	9-21	74	113	133	48	74	91	4.03
1152	2020/11/8	9-27	74	117	134	48	77	91	4.02
1153	2020/11/8	9-32	73	109	120	48	71	86	4.03
1154	2020/11/8	9-38	63	96	108	41	63	82	4.02
1155	2020/11/8	9-43	59	92	102	39	62	78	4.03
1156	2020/11/8	9-49	50	78	87	36	56	72	4.03
1157	2020/11/8	9-54	44	71	80	33	53	68	4.02
1158	2020/11/8	10-0	40	60	71	32	49	64	4.02
1159	2020/11/8	10-5	38	58	65	31	47	60	4.03
1160	2020/11/8	10-11	35	52	58	30	45	56	4.03
1161	2020/11/8	10-16	32	50	59	28	44	57	4.02
1162	2020/11/8	10-22	37	59	67	31	49	61	4.02
1163	2020/11/8	10-27	37	54	59	31	46	57	4.03
1164	2020/11/8	10-33	33	50	55	29	44	54	4.02
1165	2020/11/8	10-39	32	50	57	29	44	54	4.02
1166	2020/11/8	10-44	31	49	51	28	43	51	4.01
1167	2020/11/8	10-50	25	37	40	24	36	40	4.02
1168	2020/11/8	10-55	28	40	43	25	38	43	4.01
1169	2020/11/8	11-1	28	39	44	25	37	44	4.01
1170	2020/11/8	11-6	24	38	39	23	37	39	4
1171	2020/11/8	11-12	21	36	38	21	35	38	4
1172	2020/11/8	11-17	20	33	37	20	33	37	4.01
1173	2020/11/8	11-23	11	19	23	11	19	23	4.01
1174	2020/11/8	11-28	12	22	25	12	22	25	4.01
1175	2020/11/8	11-34	12	19	23	12	19	23	4.01
1176	2020/11/8	11-39	9	16	19	9	16	19	4.01
1177	2020/11/8	11-45	11	18	20	11	18	20	4
1178	2020/11/8	11-50	11	19	28	11	19	28	4
1179	2020/11/8	11-56	9	15	15	9	15	15	4
1180	2020/11/8	12-2	10	15	17	10	15	17	4
1181	2020/11/8	12-7	9	15	17	9	15	17	3.99
1182	2020/11/8	12-13	14	21	23	14	21	23	4
1183	2020/11/8	12-18	14	20	24	14	20	24	4
1184	2020/11/8	12-24	15	23	27	15	23	27	4
1185	2020/11/8	12-29	14	23	23	14	23	23	3.99
1186	2020/11/8	12-35	16	23	27	16	23	27	4
1187	2020/11/8	12-40	15	23	25	15	23	25	3.99
1188	2020/11/8	12-46	12	18	19	12	18	19	4
1189	2020/11/8	12-51	14	23	28	14	23	28	3.99
1190	2020/11/8	12-57	12	19	22	12	19	22	3.99
1191	2020/11/8	13-2	15	23	25	15	23	25	3.99
1192	2020/11/8	13-8	14	21	23	14	21	23	3.99
1193	2020/11/8	13-13	17	24	28	17	24	28	3.99
1194	2020/11/8	13-19	15	24	26	15	24	26	3.99
1195	2020/11/8	13-25	15	23	26	15	23	26	3.99
1196	2020/11/8	13-30	12	22	25	12	22	25	3.99
1197	2020/11/8	13-36	13	23	28	13	23	28	3.98
1198	2020/11/8	13-41	13	24	29	13	24	29	3.99
1199	2020/11/8	13-47	15	24	31	15	24	31	3.99
1200	2020/11/8	13-52	15	24	25	15	24	25	3.98
1201	2020/11/8	13-58	11	23	24	11	23	24	3.98
1202	2020/11/8	14-3	12	22	24	12	22	24	3.99
1203	2020/11/8	14-9	13	22	23	13	22	23	3.98
1204	2020/11/8	14-14	13	24	26	13	24	26	3.98
1205	2020/11/8	14-20	11	19	21	11	19	21	3.98
1206	2020/11/8	14-25	12	19	20	12	19	20	3.98
1207	2020/11/8	14-31	11	17	18	11	17	18	3.98
1208	2020/11/8	14-36	12	20	26	12	20	26	3.98
1209	2020/11/8	14-42	12	19	25	12	19	25	3.98
1210	2020/11/8	14-47	10	18	21	10	18	21	3.98
1211	2020/11/8	14-53	11	17	18	11	17	18	3.98
1212	2020/11/8	14-59	10	17	20	10	17	20	3.98
1213	2020/11/8	15-4	12	18	18	12	18	18	3.97
1214	2020/11/8	15-10	10	16	25	10	16	25	3.97
1215	2020/11/8	15-15	10	17	19	10	17	19	3.98
1216	2020/11/8	15-21	9	16	18	9	16	18	3.97
1217	2020/11/8	15-26	10	15	18	10	15	18	3.97
1218	2020/11/8	15-32	9	15	16	9	15	16	3.97
1219	2020/11/8	15-37	11	18	20	11	18	20	3.97
1220	2020/11/8	15-43	9	17	20	9	17	20	3.97
1221	2020/11/8	15-48	9	16	21	9	16	21	3.97
1222	2020/11/8	15-54	9	15	17	9	15	17	3.97
1223	2020/11/8	15-59	8	12	14	8	12	14	3.97
1224	2020/11/8	16-5	8	13	17	8	13	17	3.97
1225	2020/11/8	16-7	9	15	20	9	15	20	4.15
1226	2020/11/8	16-12	8	13	13	8	13	13	4.14
1227	2020/11/8	16-18	7	11	15	7	11	15	4.09
1228	2020/11/8	16-23	8	13	14	8	13	14	4.09
1229	2020/11/8	16-29	5	9	14	5	9	14	4.1
1230	2020/11/8	16-34	7	10	11	7	10	11	4.1
1231	2020/11/8	16-40	7	11	11	7	11	11	4.1
1232	2020/11/8	16-45	5	11	14	5	11	14	4.1
1233	2020/11/8	16-51	9	16	17	9	16	17	4.1
1234	2020/11/8	16-56	5	10	13	5	10	13	4.1
1235	2020/11/8	17-2	8	12	16	8	12	16	4.11
1236	2020/11/8	17-7	7	10	12	7	10	12	4.11
1237	2020/11/8	17-13	8	14	16	8	14	16	4.11
1238	2020/11/8	17-18	7	12	15	7	12	15	4.11
1239	2020/11/8	17-24	8	12	14	8	12	14	4.11
1240	2020/11/8	17-29	7	10	11	7	10	11	4.11
1241	2020/11/8	17-35	8	11	11	8	11	11	4.11
1242	2020/11/8	17-40	7	12	14	7	12	14	4.09
1243	2020/11/8	17-46	5	11	11	5	11	11	4.09
1244	2020/11/8	17-51	5	10	11	5	10	11	4.09
1245	2020/11/8	17-57	5	10	10	5	10	10	4.09
1246	2020/11/8	18-2	8	12	16	8	12	16	4.09
1247	2020/11/8	18-8	7	11	12	7	11	12	4.09
1248	2020/11/8	18-13	7	15	18	7	15	18	4.09
1249	2020/11/8	18-19	7	11	12	7	11	12	4.08
1250	2020/11/8	18-24	7	11	11	7	11	11	4.08
1251	2020/11/8	18-30	7	12	14	7	12	14	4.08
1252	2020/11/8	18-35	7	11	11	7	11	11	4.08
1253	2020/11/8	18-41	8	13	14	8	13	14	4.08
1254	2020/11/8	18-46	9	13	14	9	13	14	4.08
1255	2020/11/8	18-52	8	16	16	8	16	16	4.08
1256	2020/11/8	18-57	7	13	14	7	13	14	4.08
1257	2020/11/8	19-3	7	11	14	7	11	14	4.08
1258	2020/11/8	19-8	8	11	11	8	11	11	4.08
1259	2020/11/8	19-14	8	14	15	8	14	15	4.08
1260	2020/11/8	19-19	7	11	17	7	11	17	4.08
1261	2020/11/8	19-25	7	11	11	7	11	11	4.08
1262	2020/11/8	19-30	8	11	11	8	11	11	4.08
1263	2020/11/8	19-36	8	12	14	8	12	14	4.08
1264	2020/11/8	19-41	8	14	17	8	14	17	4.08
1265	2020/11/8	19-47	8	13	13	8	13	13	4.08
1266	2020/11/8	19-52	5	9	10	5	9	10	4.08
1267	2020/11/8	19-58	8	14	15	8	14	15	4.08
1268	2020/11/8	20-3	7	11	14	7	11	14	4.08
1269	2020/11/8	20-9	7	11	12	7	11	12	4.08
1270	2020/11/8	20-14	5	11	15	5	11	15	4.08
1271	2020/11/8	20-20	7	11	13	7	11	13	4.08
1272	2020/11/8	20-25	7	13	15	7	13	15	4.08
1273	2020/11/8	20-31	8	13	14	8	13	14	4.08
1274	2020/11/8	20-36	8	13	15	8	13	15	4.08
1275	2020/11/8	20-42	7	11	11	7	11	11	4.08
1276	2020/11/8	20-47	5	10	11	5	10	11	4.08
1277	2020/11/8	20-53	7	12	14	7	12	14	4.08
1278	2020/11/8	20-58	7	13	14	7	13	14	4.08
1279	2020/11/8	21-4	7	11	12	7	11	12	4.08
1280	2020/11/8	21-9	5	9	11	5	9	11	4.08
1281	2020/11/8	21-15	8	15	20	8	15	20	4.08
1282	2020/11/8	21-20	7	12	16	7	12	16	4.08
1283	2020/11/8	21-26	7	11	17	7	11	17	4.08
1284	2020/11/8	21-31	9	14	18	9	14	18	4.05
1285	2020/11/8	21-37	8	13	18	8	13	18	4.05
1286	2020/11/8	21-40	9	13	15	9	13	15	4.11
1287	2020/11/8	21-45	8	15	21	8	15	21	4.11
1288	2020/11/8	21-51	9	14	16	9	14	16	4.11
1289	2020/11/8	21-56	8	15	22	8	15	22	4.09
1290	2020/11/8	22-2	8	14	17	8	14	17	4.09
1291	2020/11/8	22-7	8	14	14	8	14	14	4.09
1292	2020/11/8	22-13	9	15	16	9	15	16	4.09
1293	2020/11/8	22-18	8	11	11	8	11	11	4.09
1294	2020/11/8	22-24	9	14	15	9	14	15	4.09
1295	2020/11/8	22-29	8	15	17	8	15	17	4.09
1296	2020/11/8	22-35	8	14	15	8	14	15	4.09
1297	2020/11/8	22-40	7	12	14	7	12	14	4.09
1298	2020/11/8	22-46	9	15	17	9	15	17	4.09
1299	2020/11/8	22-51	9	15	15	9	15	15	4.09
1300	2020/11/8	22-57	9	13	15	9	13	15	4.09
1301	2020/11/8	23-2	9	15	17	9	15	17	4.09
1302	2020/11/8	23-7	7	13	13	7	13	13	4.11
1303	2020/11/8	23-13	8	15	16	8	15	16	4.09
1304	2020/11/8	23-18	8	14	18	8	14	18	4.09
1305	2020/11/8	23-24	9	15	22	9	15	22	4.09
1306	2020/11/8	23-29	9	13	13	9	13	13	4.09
1307	2020/11/8	23-35	8	13	18	8	13	18	4.09
1308	2020/11/8	23-40	6	15	16	6	15	16	4.09
1309	2020/11/8	23-46	8	15	16	8	15	16	4.09
1310	2020/11/8	23-51	6	13	13	6	13	13	4.09
1311	2020/11/8	23-57	8	12	13	8	12	13	4.09
1312	2020/11/9	0-3	9	12	12	9	12	12	4.09
1313	2020/11/9	0-8	6	12	13	6	12	13	4.09
1314	2020/11/9	0-14	8	13	18	8	13	18	4.09
1315	2020/11/9	0-19	8	14	14	8	14	14	4.09
1316	2020/11/9	0-25	8	15	17	8	15	17	4.09
1317	2020/11/9	0-30	8	10	11	8	10	11	4.09
1318	2020/11/9	0-36	8	14	16	8	14	16	4.09
1319	2020/11/9	0-41	9	12	14	9	12	14	4.09
1320	2020/11/9	0-47	7	11	14	7	11	14	4.09
1321	2020/11/9	0-52	7	12	17	7	12	17	4.09
1322	2020/11/9	0-58	7	11	17	7	11	17	4.09
1323	2020/11/9	1-3	5	12	12	5	12	12	4.09
1324	2020/11/9	1-9	5	11	12	5	11	12	4.09
1325	2020/11/9	1-14	5	10	11	5	10	11	4.09
1326	2020/11/9	1-20	5	9	11	5	9	11	4.09
1327	2020/11/9	1-25	4	8	9	4	8	9	4.09
1328	2020/11/9	1-31	5	10	10	5	10	10	4.09
1329	2020/11/9	1-36	4	10	10	4	10	10	4.09
1330	2020/11/9	1-42	4	8	10	4	8	10	4.09
1331	2020/11/9	1-47	4	8	9	4	8	9	4.09
1332	2020/11/9	1-53	3	8	8	3	8	8	4.09
1333	2020/11/9	1-58	4	8	8	4	8	8	4.09
1334	2020/11/9	2-4	4	9	10	4	9	10	4.09
1335	2020/11/9	2-9	5	9	10	5	9	10	4.09
1336	2020/11/9	2-15	4	8	11	4	8	11	4.09
1337	2020/11/9	2-20	3	7	9	3	7	9	4.09
1338	2020/11/9	2-26	3	7	7	3	7	7	4.09
1339	2020/11/9	2-31	3	8	8	3	8	8	4.09
1340	2020/11/9	2-37	3	8	9	3	8	9	4.09
1341	2020/11/9	2-42	4	7	8	4	7	8	4.09
1342	2020/11/9	2-48	3	7	9	3	7	9	4.09
1343	2020/11/9	2-53	3	7	8	3	7	8	4.09
1344	2020/11/9	2-59	3	7	8	3	7	8	4.09
1345	2020/11/9	3-4	3	5	7	3	5	7	4.09
1346	2020/11/9	3-10	3	5	8	3	5	8	4.09
1347	2020/11/9	3-15	3	10	12	3	10	12	4.09
1348	2020/11/9	3-21	3	5	5	3	5	5	4.09
1349	2020/11/9	3-26	3	5	8	3	5	8	4.09
1350	2020/11/9	3-32	3	7	7	3	7	7	4.09
1351	2020/11/9	3-37	3	5	5	3	5	5	4.09
1352	2020/11/9	3-43	2	5	5	2	5	5	4.09
1353	2020/11/9	3-48	3	7	7	3	7	7	4.09
1354	2020/11/9	3-54	2	5	7	2	5	7	4.09
1355	2020/11/9	3-59	2	4	4	2	4	4	4.09
1356	2020/11/9	4-5	3	5	7	3	5	7	4.09
1357	2020/11/9	4-10	3	5	5	3	5	5	4.09
1358	2020/11/9	4-16	2	4	5	2	4	5	4.09
1359	2020/11/9	4-21	2	4	4	2	4	4	4.09
1360	2020/11/9	4-27	2	3	3	2	3	3	4.09
1361	2020/11/9	4-32	2	5	5	2	5	5	4.09
1362	2020/11/9	4-38	2	4	4	2	4	4	4.09
1363	2020/11/9	4-43	2	4	4	2	4	4	4.09
1364	2020/11/9	4-49	1	4	5	1	4	5	4.09
1365	2020/11/9	4-54	2	4	4	2	4	4	4.09
1366	2020/11/9	5-0	2	4	4	2	4	4	4.09
1367	2020/11/9	5-5	2	4	4	2	4	4	4.09
1368	2020/11/9	5-11	2	7	8	2	7	8	4.09
1369	2020/11/9	5-16	2	4	4	2	4	4	4.09
1370	2020/11/9	5-22	2	5	7	2	5	7	4.09
1371	2020/11/9	5-27	2	4	4	2	4	4	4.09
1372	2020/11/9	5-33	2	5	7	2	5	7	4.09
1373	2020/11/9	5-38	2	5	7	2	5	7	4.09
1374	2020/11/9	5-44	2	3	3	2	3	3	4.09
1375	2020/11/9	5-49	3	7	8	3	7	8	4.09
1376	2020/11/9	5-55	2	8	10	2	8	10	4.09
1377	2020/11/9	6-0	2	4	5	2	4	5	4.09
1378	2020/11/9	6-6	3	5	7	3	5	7	4.09
1379	2020/11/9	6-11	3	7	9	3	7	9	4.09
1380	2020/11/9	6-17	2	5	5	2	5	5	4.09
1381	2020/11/9	6-22	3	5	5	3	5	5	4.09
1382	2020/11/9	6-28	3	7	9	3	7	9	4.09
1383	2020/11/9	6-33	3	5	8	3	5	8	4.09
1384	2020/11/9	6-39	3	7	8	3	7	8	4.09
1385	2020/11/9	6-44	3	8	8	3	8	8	4.09
1386	2020/11/9	6-50	2	4	5	2	4	5	4.09
1387	2020/11/9	6-55	3	5	5	3	5	5	4.09
1388	2020/11/9	7-1	3	7	8	3	7	8	4.09
1389	2020/11/9	7-6	2	5	5	2	5	5	4.09
1390	2020/11/9	7-12	3	7	8	3	7	8	4.09
1391	2020/11/9	7-17	3	7	7	3	7	7	4.09
1392	2020/11/9	7-23	2	5	9	2	5	9	4.09
1393	2020/11/9	7-29	4	7	8	4	7	8	4.09
1394	2020/11/9	7-34	4	9	11	4	9	11	4.09
1395	2020/11/9	7-40	4	8	8	4	8	8	4.09
1396	2020/11/9	7-45	6	9	9	6	9	9	4.05
1397	2020/11/9	7-51	4	8	8	4	8	8	4.05
1398	2020/11/9	7-56	7	12	14	7	12	14	4.05
1399	2020/11/9	8-2	4	11	16	4	11	16	4.05
1400	2020/11/9	8-7	4	9	11	4	9	11	4.05
1401	2020/11/9	8-13	6	9	13	6	9	13	4.05
1402	2020/11/9	8-18	6	9	12	6	9	12	4.05
1403	2020/11/9	8-24	6	12	14	6	12	14	4.04
1404	2020/11/9	8-29	7	12	12	7	12	12	4.04
1405	2020/11/9	8-35	7	13	14	7	13	14	4.04
1406	2020/11/9	8-40	6	9	12	6	9	12	4.04
1407	2020/11/9	8-46	5	10	10	5	10	10	4.03
1408	2020/11/9	8-51	5	9	11	5	9	11	4.04
1409	2020/11/9	8-57	7	13	14	7	13	14	4.03
1410	2020/11/9	9-2	5	10	11	5	10	11	4.04
1411	2020/11/9	9-8	7	11	14	7	11	14	4.04
1412	2020/11/9	9-14	5	10	10	5	10	10	4.03
1413	2020/11/9	9-19	7	11	12	7	11	12	4.03
1414	2020/11/9	9-25	5	10	14	5	10	14	4.03
1415	2020/11/9	9-30	8	12	12	8	12	12	4.03
1416	2020/11/9	9-36	8	14	15	8	14	15	4.03
1417	2020/11/9	9-41	8	15	16	8	15	16	4.03
1418	2020/11/9	9-47	8	11	12	8	11	12	4.03
1419	2020/11/9	9-52	8	10	10	8	10	10	4.02
1420	2020/11/9	9-58	8	12	15	8	12	15	4.02
1421	2020/11/9	10-3	7	12	14	7	12	14	4.02
1422	2020/11/9	10-9	7	11	12	7	11	12	4.02
1423	2020/11/9	10-14	5	12	12	5	12	12	4.02
