数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
996	20-11-8	2-56	82	131	154	54	86	102	4.01	
997	20-11-8	3-2	83	141	162	54	93	107	4.02	
998	20-11-8	3-7	80	126	148	53	83	98	4.01	
999	20-11-8	3-13	83	132	156	55	86	103	4.03	
1000	20-11-8	3-18	81	133	153	53	87	101	3.99	
1001	20-11-8	3-24	80	130	147	53	85	97	4.00	
1002	20-11-8	3-29	86	141	159	57	93	105	4.02	
1003	20-11-8	3-35	83	141	163	55	93	108	4.02	
1004	20-11-8	3-40	83	135	153	55	89	101	4.02	
1005	20-11-8	3-46	85	136	156	56	89	103	4.02	
1006	20-11-8	3-51	82	133	160	54	87	106	4.01	
1007	20-11-8	3-57	85	138	165	56	91	109	4.02	
1008	20-11-8	4-3	88	137	160	58	90	106	4.01	
1009	20-11-8	4-8	87	146	170	58	97	113	3.99	
1010	20-11-8	4-14	84	139	168	56	92	111	4.02	
1011	20-11-8	4-19	90	143	172	60	95	114	4.01	
1012	20-11-8	4-25	87	136	167	58	90	111	4.01	
1013	20-11-8	4-30	89	147	173	58	97	114	3.99	
1014	20-11-8	4-36	86	140	166	57	93	110	3.99	
1015	20-11-8	4-41	88	148	172	58	98	114	4.01	
1016	20-11-8	4-47	88	141	166	58	93	110	3.99	
1017	20-11-8	4-52	88	144	169	58	95	112	4.02	
1018	20-11-8	4-58	93	158	175	62	105	116	3.99	
1019	20-11-8	5-3	89	143	158	59	95	105	4.01	
1020	20-11-8	5-9	92	152	183	61	101	121	4.00	
1021	20-11-8	5-14	92	151	179	61	100	119	4.01	
1022	20-11-8	5-20	86	133	169	57	88	112	3.99	
1023	20-11-8	5-26	95	153	178	62	101	118	3.98	
1024	20-11-8	5-31	93	148	170	62	98	113	4.01	
1025	20-11-8	5-37	101	161	195	66	107	129	3.96	
1026	20-11-8	5-42	99	162	184	65	107	122	4.01	
1027	20-11-8	5-48	99	160	192	65	106	128	4.00	
1028	20-11-8	5-53	106	170	201	71	113	133	4.00	
1029	20-11-8	5-59	106	173	201	70	115	133	3.98	
1030	20-11-8	6-4	95	155	186	62	102	124	3.98	
1031	20-11-8	6-10	107	178	210	71	118	139	4.00	
1032	20-11-8	6-15	110	181	207	73	119	137	4.00	
1033	20-11-8	6-21	113	191	232	74	126	153	3.98	
1034	20-11-8	6-26	101	165	207	67	109	137	3.98	
1035	20-11-8	6-32	114	189	219	75	126	145	3.98	
1036	20-11-8	6-37	114	196	228	75	130	151	4.00	
1037	20-11-8	6-43	120	197	225	79	131	149	4.00	
1038	20-11-8	6-48	110	182	218	72	121	144	3.98	
1039	20-11-8	6-54	107	178	215	71	118	143	3.97	
1040	20-11-8	7-0	116	200	231	76	133	153	4.00	
1041	20-11-8	7-5	113	195	220	74	129	146	4.00	
1042	20-11-8	7-11	116	193	217	77	127	144	3.98	
1043	20-11-8	7-16	112	190	217	74	126	144	3.99	
1044	20-11-8	7-22	113	195	225	74	129	149	3.97	
1045	20-11-8	7-27	110	186	215	72	124	142	3.97	
1046	20-11-8	7-33	106	177	215	70	117	143	3.97	
1047	20-11-8	7-38	105	186	210	69	124	139	3.99	
1048	20-11-8	7-44	108	174	211	71	115	139	3.99	
1049	20-11-8	7-49	103	179	206	68	119	136	3.97	
1050	20-11-8	7-55	101	169	191	67	112	127	3.99	
1051	20-11-8	8-0	96	160	182	63	106	121	3.95	
1052	20-11-8	8-6	98	169	186	64	112	124	3.96	
1053	20-11-8	8-11	97	152	171	63	101	113	3.99	
1054	20-11-8	8-17	91	157	187	60	104	124	3.98	
1055	20-11-8	8-23	93	150	168	62	99	111	3.96	
1056	20-11-8	8-28	89	145	174	59	96	115	3.98	
1057	20-11-8	8-34	86	144	162	57	95	107	3.97	
1058	20-11-8	8-39	87	139	154	57	92	102	3.96	
1059	20-11-8	8-45	83	132	149	54	87	98	3.98	
1060	20-11-8	8-50	81	131	151	53	86	100	3.96	
1061	20-11-8	8-56	80	131	145	53	86	96	3.99	
1062	20-11-8	9-1	81	134	154	53	88	102	3.94	
1063	20-11-8	9-7	78	123	139	52	81	92	3.98	
1064	20-11-8	9-12	79	126	142	52	83	94	3.98	
1065	20-11-8	9-18	77	125	147	50	83	97	3.98	
1066	20-11-8	9-23	80	126	147	53	83	97	3.98	
1067	20-11-8	9-29	82	132	148	54	87	98	3.96	
1068	20-11-8	9-34	73	114	127	48	76	84	3.99	
1069	20-11-8	9-40	68	113	122	44	74	80	3.96	
1070	20-11-8	9-46	64	103	116	42	68	78	3.98	
1071	20-11-8	9-51	56	88	99	36	58	72	3.96	
1072	20-11-8	9-57	53	80	86	34	52	66	3.98	
1073	20-11-8	10-2	49	80	91	33	52	69	3.98	
1074	20-11-8	10-8	44	69	78	31	49	63	3.98	
1075	20-11-8	10-13	39	62	70	29	46	59	3.95	
1076	20-11-8	10-19	39	57	63	29	44	55	3.97	
1077	20-11-8	10-24	34	53	57	27	42	52	3.98	
1078	20-11-8	10-30	32	49	51	26	40	48	3.98	
1079	20-11-8	10-35	28	43	47	24	37	46	3.98	
1080	20-11-8	10-41	27	40	44	23	35	44	3.96	
1081	20-11-8	10-46	27	40	45	23	35	44	3.97	
1082	20-11-8	10-52	23	34	36	21	32	36	3.97	
1083	20-11-8	10-57	24	35	38	22	32	38	3.97	
1084	20-11-8	11-3	20	31	34	19	30	34	3.97	
1085	20-11-8	11-9	20	31	31	19	30	31	3.95	
1086	20-11-8	11-14	15	25	27	15	25	27	3.97	
1087	20-11-8	11-20	12	19	23	12	19	23	3.97	
1088	20-11-8	11-23	13	20	24	13	20	24	4.26	
1089	20-11-8	11-28	14	21	23	14	21	23	4.26	
1090	20-11-8	11-34	11	19	20	11	19	20	4.26	
1091	20-11-8	11-39	11	16	17	11	16	17	4.26	
1092	20-11-8	11-45	12	18	20	12	18	20	4.26	
1093	20-11-8	11-50	10	16	21	10	16	21	4.27	
1094	20-11-8	11-56	11	16	19	11	16	19	4.27	
1095	20-11-8	12-1	10	16	18	10	16	18	4.27	
1096	20-11-8	12-7	10	17	23	10	17	23	4.02	
1097	20-11-8	12-12	10	16	18	10	16	18	4.02	
1098	20-11-8	12-18	10	14	17	10	14	17	4.02	
1099	20-11-8	12-23	8	13	17	8	13	17	4.02	
1100	20-11-8	12-29	9	15	15	9	15	15	4.02	
1101	20-11-8	12-34	9	15	16	9	15	16	4.01	
1102	20-11-8	12-40	10	14	16	10	14	16	4.01	
1103	20-11-8	12-46	9	15	19	9	15	19	4.01	
1104	20-11-8	12-51	9	14	15	9	14	15	4.01	
1105	20-11-8	12-57	9	14	15	9	14	15	4.01	
1106	20-11-8	13-2	10	16	16	10	16	16	4.00	
1107	20-11-8	13-8	11	21	23	11	21	23	4.01	
1108	20-11-8	13-13	10	19	21	10	19	21	4.00	
1109	20-11-8	13-19	13	22	25	13	22	25	4.00	
1110	20-11-8	13-24	11	17	18	11	17	18	4.00	
1111	20-11-8	13-30	12	21	25	12	21	25	4.00	
1112	20-11-8	13-35	13	22	24	13	22	24	4.00	
1113	20-11-8	13-41	14	21	26	14	21	26	4.01	
1114	20-11-8	13-46	12	20	22	12	20	22	4.00	
1115	20-11-8	13-52	14	20	24	14	20	24	4.00	
1116	20-11-8	13-57	13	22	25	13	22	25	4.00	
1117	20-11-8	14-3	12	20	23	12	20	23	3.99	
1118	20-11-8	14-9	12	20	22	12	20	22	3.99	
1119	20-11-8	14-14	12	20	22	12	20	22	3.99	
1120	20-11-8	14-20	13	20	23	13	20	23	3.99	
1121	20-11-8	14-25	12	20	24	12	20	24	3.99	
1122	20-11-8	14-31	11	18	22	11	18	22	3.99	
1123	20-11-8	14-36	8	16	18	8	16	18	3.98	
1124	20-11-8	14-42	10	16	16	10	16	16	3.98	
1125	20-11-8	14-47	9	17	19	9	17	19	3.99	
1126	20-11-8	14-53	8	13	15	8	13	15	3.99	
1127	20-11-8	14-54	9	15	20	9	15	20	4.27	
1128	20-11-8	15-0	8	16	18	8	16	18	4.27	
1129	20-11-8	15-5	7	11	13	7	11	13	4.27	
1130	20-11-8	15-11	7	10	12	7	10	12	4.27	
1131	20-11-8	15-16	6	11	13	6	11	13	4.27	
1132	20-11-8	15-22	7	12	13	7	12	13	4.27	
1133	20-11-8	15-27	6	12	13	6	12	13	4.27	
1134	20-11-8	15-33	5	11	11	5	11	11	4.27	
1135	20-11-8	15-38	6	10	12	6	10	12	4.27	
1136	20-11-8	15-44	5	11	13	5	11	13	4.27	
1137	20-11-8	15-49	5	10	11	5	10	11	4.27	
1138	20-11-8	15-55	6	9	10	6	9	10	4.27	
1139	20-11-8	16-0	5	9	13	5	9	13	4.27	
1140	20-11-8	16-6	5	10	11	5	10	11	4.27	
1141	20-11-8	16-11	6	9	13	6	9	13	4.27	
1142	20-11-8	16-17	6	10	10	6	10	10	4.27	
1143	20-11-8	16-22	5	9	12	5	9	12	4.27	
1144	20-11-8	16-28	6	10	11	6	10	11	4.27	
1145	20-11-8	16-33	6	10	11	6	10	11	4.27	
1146	20-11-8	16-39	6	9	12	6	9	12	4.27	
1147	20-11-8	16-44	4	8	9	4	8	9	4.27	
1148	20-11-8	16-50	6	12	12	6	12	12	4.27	
1149	20-11-8	16-55	6	10	13	6	10	13	4.27	
1150	20-11-8	17-1	7	11	12	7	11	12	4.28	
1151	20-11-8	17-6	6	12	13	6	12	13	4.28	
1152	20-11-8	17-12	7	11	12	7	11	12	4.28	
1153	20-11-8	17-17	6	10	15	6	10	15	4.28	
1154	20-11-8	17-23	7	13	13	7	13	13	4.28	
1155	20-11-8	17-28	6	12	16	6	12	16	4.28	
1156	20-11-8	17-34	6	13	17	6	13	17	4.28	
1157	20-11-8	17-39	7	14	18	7	14	18	4.28	
1158	20-11-8	17-45	8	15	17	8	15	17	4.28	
1159	20-11-8	17-50	7	11	14	7	11	14	4.28	
1160	20-11-8	17-56	6	11	14	6	11	14	4.28	
1161	20-11-8	18-1	7	13	18	7	13	18	4.28	
1162	20-11-8	18-7	6	11	11	6	11	11	4.28	
1163	20-11-8	18-12	7	13	15	7	13	15	4.28	
1164	20-11-8	18-18	7	12	13	7	12	13	4.28	
1165	20-11-8	18-24	9	14	15	9	14	15	4.28	
1166	20-11-8	18-29	9	15	16	9	15	16	4.28	
1167	20-11-8	18-35	8	12	16	8	12	16	4.28	
1168	20-11-8	18-40	8	14	17	8	14	17	4.28	
1169	20-11-8	18-46	9	16	17	9	16	17	4.28	
1170	20-11-8	18-51	8	15	16	8	15	16	4.28	
1171	20-11-8	18-57	9	16	19	9	16	19	4.28	
1172	20-11-8	19-2	9	15	16	9	15	16	4.28	
1173	20-11-8	19-8	9	13	17	9	13	17	4.28	
1174	20-11-8	19-13	10	16	16	10	16	16	4.22	
1175	20-11-8	19-19	10	16	18	10	16	18	4.21	
1176	20-11-8	19-24	9	14	17	9	14	17	4.21	
1177	20-11-8	19-30	10	17	17	10	17	17	4.21	
1178	20-11-8	19-35	9	14	18	9	14	18	4.21	
1179	20-11-8	19-41	9	13	15	9	13	15	4.20	
1180	20-11-8	19-46	7	14	17	7	14	17	4.20	
1181	20-11-8	19-52	8	15	19	8	15	19	4.20	
1182	20-11-8	19-57	7	12	14	7	12	14	4.20	
1183	20-11-8	20-3	8	13	18	8	13	18	4.20	
1184	20-11-8	20-8	9	14	16	9	14	16	4.20	
1185	20-11-8	20-14	8	13	17	8	13	17	4.20	
1186	20-11-8	20-19	10	16	18	10	16	18	4.20	
1187	20-11-8	20-25	8	13	16	8	13	16	4.19	
1188	20-11-8	20-30	8	14	17	8	14	17	4.19	
1189	20-11-8	20-36	8	12	13	8	12	13	4.19	
1190	20-11-8	20-41	8	13	15	8	13	15	4.19	
1191	20-11-8	20-47	10	16	18	10	16	18	4.19	
1192	20-11-8	20-52	8	14	15	8	14	15	4.19	
1193	20-11-8	20-58	7	10	10	7	10	10	4.19	
1194	20-11-8	21-3	7	11	16	7	11	16	4.19	
1195	20-11-8	21-9	7	12	12	7	12	12	4.19	
1196	20-11-8	21-14	7	11	15	7	11	15	4.19	
1197	20-11-8	21-20	9	15	17	9	15	17	4.19	
1198	20-11-8	21-25	7	12	14	7	12	14	4.19	
1199	20-11-8	21-31	8	14	18	8	14	18	4.19	
1200	20-11-8	21-36	7	12	15	7	12	15	4.19	
1201	20-11-8	21-42	7	13	14	7	13	14	4.19	
1202	20-11-8	21-47	6	10	10	6	10	10	4.19	
1203	20-11-8	21-53	6	10	11	6	10	11	4.19	
1204	20-11-8	21-58	8	13	16	8	13	16	4.19	
1205	20-11-8	22-4	8	14	14	8	14	14	4.18	
1206	20-11-8	22-9	8	13	17	8	13	17	4.18	
1207	20-11-8	22-15	8	13	15	8	13	15	4.18	
1208	20-11-8	22-20	7	14	15	7	14	15	4.18	
1209	20-11-8	22-26	9	15	19	9	15	19	4.18	
1210	20-11-8	22-31	10	15	20	10	15	20	4.18	
1211	20-11-8	22-37	10	16	22	10	16	22	4.10	
1212	20-11-8	22-42	8	13	15	8	13	15	4.10	
1213	20-11-8	22-48	9	15	17	9	15	17	4.10	
1214	20-11-8	22-53	7	13	16	7	13	16	4.10	
1215	20-11-8	22-59	9	13	15	9	13	15	4.09	
1216	20-11-8	23-4	11	17	20	11	17	20	4.09	
1217	20-11-8	23-10	9	14	16	9	14	16	4.09	
1218	20-11-8	23-15	10	18	20	10	18	20	4.09	
1219	20-11-8	23-21	9	13	16	9	13	16	4.08	
1220	20-11-8	23-26	12	17	21	12	17	21	4.08	
1221	20-11-8	23-32	10	16	18	10	16	18	4.08	
1222	20-11-8	23-38	10	15	16	10	15	16	4.08	
1223	20-11-8	23-43	10	16	20	10	16	20	4.08	
1224	20-11-8	23-49	10	13	16	10	13	16	4.08	
1225	20-11-8	23-54	11	17	18	11	17	18	4.07	
1226	20-11-9	0-0	10	16	20	10	16	20	4.07	
1227	20-11-9	0-5	10	15	16	10	15	16	4.07	
1228	20-11-9	0-11	9	15	18	9	15	18	4.07	
1229	20-11-9	0-16	9	14	17	9	14	17	4.07	
1230	20-11-9	0-22	8	12	17	8	12	17	4.07	
1231	20-11-9	0-27	10	15	16	10	15	16	4.07	
1232	20-11-9	0-33	9	15	16	9	15	16	4.07	
1233	20-11-9	0-38	9	15	17	9	15	17	4.07	
1234	20-11-9	0-44	8	12	13	8	12	13	4.06	
1235	20-11-9	0-49	7	10	11	7	10	11	4.04	
1236	20-11-9	0-55	7	11	13	7	11	13	4.06	
1237	20-11-9	1-1	7	11	12	7	11	12	4.06	
1238	20-11-9	1-6	7	13	13	7	13	13	4.06	
1239	20-11-9	1-12	7	10	11	7	10	11	4.06	
1240	20-11-9	1-17	5	9	11	5	9	11	4.06	
1241	20-11-9	1-23	7	10	11	7	10	11	4.06	
1242	20-11-9	1-28	6	11	13	6	11	13	4.06	
1243	20-11-9	1-34	6	9	9	6	9	9	4.06	
1244	20-11-9	1-39	6	10	11	6	10	11	4.05	
1245	20-11-9	1-45	5	7	9	5	7	9	4.05	
1246	20-11-9	1-50	4	9	9	4	9	9	4.05	
1247	20-11-9	1-56	4	7	7	4	7	7	4.05	
1248	20-11-9	2-1	4	8	11	4	8	11	4.05	
1249	20-11-9	2-7	5	8	8	5	8	8	4.05	
1250	20-11-9	2-12	5	7	9	5	7	9	4.05	
1251	20-11-9	2-18	5	8	10	5	8	10	4.05	
1252	20-11-9	2-23	4	8	9	4	8	9	4.05	
1253	20-11-9	2-29	4	7	7	4	7	7	4.04	
1254	20-11-9	2-35	4	7	7	4	7	7	4.03	
1255	20-11-9	2-40	4	7	8	4	7	8	4.03	
1256	20-11-9	2-46	4	7	9	4	7	9	4.03	
1257	20-11-9	2-51	4	6	6	4	6	6	4.03	
1258	20-11-9	2-57	3	5	7	3	5	7	4.03	
1259	20-11-9	3-2	4	8	8	4	8	8	4.02	
1260	20-11-9	3-8	4	7	8	4	7	8	4.03	
1261	20-11-9	3-13	4	7	7	4	7	7	4.02	
1262	20-11-9	3-19	3	7	8	3	7	8	4.02	
1263	20-11-9	3-24	3	5	7	3	5	7	4.02	
1264	20-11-9	3-30	3	6	6	3	6	6	4.02	
1265	20-11-9	3-35	3	5	9	3	5	9	4.02	
1266	20-11-9	3-41	2	4	7	2	4	7	4.02	
1267	20-11-9	3-46	2	4	4	2	4	4	4.02	
1268	20-11-9	3-52	2	3	3	2	3	3	4.02	
1269	20-11-9	3-58	2	4	4	2	4	4	4.02	
1270	20-11-9	4-3	3	5	7	3	5	7	4.02	
1271	20-11-9	4-9	2	4	4	2	4	4	4.02	
1272	20-11-9	4-14	2	5	5	2	5	5	4.01	
1273	20-11-9	4-20	1	5	6	1	5	6	4.02	
1274	20-11-9	4-25	2	5	7	2	5	7	4.00	
1275	20-11-9	4-31	3	4	4	3	4	4	4.00	
1276	20-11-9	4-36	3	5	5	3	5	5	4.00	
1277	20-11-9	4-42	2	4	4	2	4	4	3.98	
1278	20-11-9	4-47	2	5	5	2	5	5	3.97	
1279	20-11-9	4-53	1	3	4	1	3	4	3.99	
1280	20-11-9	4-58	2	5	6	2	5	6	3.99	
1281	20-11-9	5-4	3	6	7	3	6	7	4.00	
1282	20-11-9	5-9	2	5	6	2	5	6	3.99	
1283	20-11-9	5-15	1	4	4	1	4	4	3.98	
1284	20-11-9	5-21	2	4	5	2	4	5	3.99	
1285	20-11-9	5-26	2	5	6	2	5	6	3.99	
1286	20-11-9	5-32	2	5	6	2	5	6	3.98	
1287	20-11-9	5-37	2	4	7	2	4	7	3.97	
1288	20-11-9	5-43	2	5	10	2	5	10	4.00	
1289	20-11-9	5-48	2	5	8	2	5	8	3.99	
1290	20-11-9	5-54	2	4	4	2	4	4	3.98	
1291	20-11-9	5-59	2	6	6	2	6	6	4.00	
1292	20-11-9	6-5	2	4	7	2	4	7	4.00	
1293	20-11-9	6-10	3	5	6	3	5	6	3.99	
1294	20-11-9	6-16	2	5	6	2	5	6	3.98	
1295	20-11-9	6-21	3	6	6	3	6	6	4.00	
1296	20-11-9	6-27	2	5	6	2	5	6	4.00	
1297	20-11-9	6-32	3	6	6	3	6	6	4.00	
1298	20-11-9	6-38	2	5	5	2	5	5	4.00	
1299	20-11-9	6-43	3	5	7	3	5	7	4.00	
1300	20-11-9	6-49	2	5	5	2	5	5	4.00	
1301	20-11-9	6-55	3	5	6	3	5	6	4.00	
1302	20-11-9	7-0	3	6	7	3	6	7	3.98	
1303	20-11-9	7-6	3	5	5	3	5	5	4.00	
1304	20-11-9	7-11	3	6	6	3	6	6	3.99	
1305	20-11-9	7-17	3	5	7	3	5	7	3.99	
1306	20-11-9	7-22	3	6	7	3	6	7	3.97	
1307	20-11-9	7-28	4	8	8	4	8	8	4.00	
1308	20-11-9	7-33	5	7	9	5	7	9	4.00	
1309	20-11-9	7-39	5	8	13	5	8	13	4.00	
1310	20-11-9	7-44	5	9	9	5	9	9	4.00	
1311	20-11-9	7-50	3	7	8	3	7	8	3.99	
1312	20-11-9	7-55	4	7	8	4	7	8	4.00	
1313	20-11-9	8-1	4	7	7	4	7	7	4.00	
1314	20-11-9	8-6	5	9	12	5	9	12	3.99	
1315	20-11-9	8-12	4	7	8	4	7	8	4.00	
1316	20-11-9	8-18	4	7	9	4	7	9	3.99	
1317	20-11-9	8-23	5	9	10	5	9	10	3.99	
1318	20-11-9	8-29	4	9	12	4	9	12	4.00	
1319	20-11-9	8-34	4	8	10	4	8	10	3.99	
1320	20-11-9	8-40	5	8	8	5	8	8	3.98	
1321	20-11-9	8-45	6	9	11	6	9	11	3.98	
1322	20-11-9	8-51	6	9	10	6	9	10	3.98	
1323	20-11-9	8-56	5	8	9	5	8	9	3.99	
1324	20-11-9	9-2	5	9	10	5	9	10	3.99	
1325	20-11-9	9-7	5	8	11	5	8	11	3.99	
1326	20-11-9	9-13	6	9	12	6	9	12	3.99	
1327	20-11-9	9-18	6	11	13	6	11	13	3.99	
1328	20-11-9	9-24	7	11	14	7	11	14	3.99	
1329	20-11-9	9-29	6	8	9	6	8	9	3.97	
1330	20-11-9	9-35	6	11	12	6	11	12	3.95	
1331	20-11-9	9-41	6	10	12	6	10	12	3.99	
1332	20-11-9	9-46	7	11	13	7	11	13	3.98	
1333	20-11-9	9-52	6	10	12	6	10	12	3.98	
1334	20-11-9	9-57	7	12	12	7	12	12	3.98	
1335	20-11-9	10-3	8	13	16	8	13	16	3.99	
1336	20-11-9	10-8	7	13	14	7	13	14	3.98	
1337	20-11-9	10-14	9	14	14	9	14	14	3.99	
1338	20-11-9	10-19	8	12	15	8	12	15	3.99	
1339	20-11-9	10-25	9	13	14	9	13	14	3.98	
1340	20-11-9	10-30	9	15	16	9	15	16	3.99	
1341	20-11-9	10-36	7	11	13	7	11	13	3.99	
1342	20-11-9	10-41	10	14	15	10	14	15	3.99	
1343	20-11-9	10-47	9	14	15	9	14	15	3.99	
1344	20-11-9	10-52	10	16	17	10	16	17	3.98	
1345	20-11-9	10-58	9	13	14	9	13	14	3.98	
1346	20-11-9	11-3	10	14	16	10	14	16	3.98	
1347	20-11-9	11-9	9	13	13	9	13	13	3.98	
1348	20-11-9	11-15	10	14	19	10	14	19	3.97	
1349	20-11-9	11-20	10	15	16	10	15	16	3.97	
1350	20-11-9	11-26	12	16	18	12	16	18	3.98	
1351	20-11-9	11-31	13	19	21	13	19	21	3.97	
1352	20-11-9	11-37	14	19	21	14	19	21	3.98	
1353	20-11-9	11-42	13	16	17	13	16	17	3.97	
1354	20-11-9	11-48	11	15	18	11	15	18	3.97	
1355	20-11-9	11-53	12	19	20	12	19	20	3.94	
1356	20-11-9	11-59	12	20	22	12	20	22	3.97	
1357	20-11-9	12-4	12	18	21	12	18	21	4.28	
1358	20-11-9	12-10	12	18	21	12	18	21	4.27	
1359	20-11-9	12-15	12	21	26	12	21	26	4.27	
1360	20-11-9	12-21	11	16	19	11	16	19	4.27	
1361	20-11-9	12-26	14	20	20	14	20	20	4.27	
1362	20-11-9	12-32	15	21	24	15	21	24	4.27	
1363	20-11-9	12-37	15	21	22	15	21	22	4.27	
1364	20-11-9	12-43	15	20	23	15	20	23	4.27	
1365	20-11-9	12-48	16	22	25	16	22	25	4.28	
1366	20-11-9	12-54	16	22	23	16	22	23	4.28	
1367	20-11-9	12-59	16	24	26	16	24	26	4.28	
1368	20-11-9	13-5	16	23	26	16	23	26	4.28	
1369	20-11-9	13-10	18	25	27	18	25	27	4.28	
1370	20-11-9	13-16	18	24	24	18	24	24	4.28	
1371	20-11-9	13-21	18	25	27	18	25	27	4.28	
1372	20-11-9	13-27	17	23	24	17	23	24	4.28	
1373	20-11-9	13-32	18	23	24	18	23	24	4.28	
1374	20-11-9	13-38	17	22	23	17	22	23	4.28	
1375	20-11-9	13-43	18	25	27	18	25	27	4.28	
1376	20-11-9	13-49	19	25	25	19	25	25	4.28	
1377	20-11-9	13-54	18	23	25	18	23	25	4.28	
1378	20-11-9	14-0	18	24	26	18	24	26	4.28	
1379	20-11-9	14-5	17	23	23	17	23	23	4.28	
1380	20-11-9	14-11	17	24	24	17	24	24	4.28	
1381	20-11-9	14-16	16	23	25	16	23	25	4.28	
1382	20-11-9	14-22	16	23	24	16	23	24	4.28	
1383	20-11-9	14-27	16	21	22	16	21	22	4.28	
1384	20-11-9	14-33	16	21	21	16	21	21	4.28	
1385	20-11-9	14-38	16	23	23	16	23	23	4.28	
1386	20-11-9	14-44	17	22	22	17	22	22	4.28	
1387	20-11-9	14-49	17	23	25	17	23	25	4.28	
1388	20-11-9	14-55	14	19	20	14	19	20	4.28	
1389	20-11-9	15-0	17	23	25	17	23	25	4.28	
1390	20-11-9	15-6	16	21	23	16	21	23	4.28	
1391	20-11-9	15-11	17	21	21	17	21	21	4.28	
1392	20-11-9	15-17	16	23	25	16	23	25	4.28	
1393	20-11-9	15-22	17	22	24	17	22	24	4.28	
1394	20-11-9	15-28	16	20	22	16	20	22	4.19	
1395	20-11-9	15-34	16	22	23	16	22	23	4.18	
1396	20-11-9	15-39	14	21	22	14	21	22	4.18	
1397	20-11-9	15-45	15	22	23	15	22	23	4.18	
1398	20-11-9	15-50	16	20	21	16	20	21	4.18	
1399	20-11-9	15-56	17	24	25	17	24	25	4.18	
1400	20-11-9	16-1	13	19	23	13	19	23	4.18	
1401	20-11-9	16-7	14	19	19	14	19	19	4.17	
1402	20-11-9	16-12	15	19	20	15	19	20	4.17	
1403	20-11-9	16-18	13	17	18	13	17	18	4.17	
1404	20-11-9	16-23	13	18	18	13	18	18	4.17	
1405	20-11-9	16-29	15	19	21	15	19	21	4.17	
1406	20-11-9	16-34	14	20	21	14	20	21	4.05	
1407	20-11-9	16-40	15	21	23	15	21	23	4.04	
1408	20-11-9	16-45	14	20	21	14	20	21	4.00	
1409	20-11-9	16-51	15	20	20	15	20	20	4.04	
1410	20-11-9	16-56	14	21	22	14	21	22	4.02	
1411	20-11-9	17-2	15	21	23	15	21	23	3.96	
1412	20-11-9	17-7	15	20	21	15	20	21	4.03	
1413	20-11-9	17-13	14	19	20	14	19	20	4.04	
1414	20-11-9	17-18	14	19	20	14	19	20	4.04	
1415	20-11-9	17-24	16	20	22	16	20	22	4.04	
1416	20-11-9	17-29	14	19	20	14	19	20	4.03	
1417	20-11-9	17-35	14	17	18	14	17	18	4.03	
1418	20-11-9	17-40	14	19	21	14	19	21	4.02	
1419	20-11-9	17-46	12	18	20	12	18	20	4.00	
1420	20-11-9	17-51	15	19	20	15	19	20	4.04	
1421	20-11-9	17-57	11	16	17	11	16	17	4.02	
1422	20-11-9	18-3	12	16	18	12	16	18	4.03	
1423	20-11-9	18-8	12	17	19	12	17	19	4.00	
1424	20-11-9	18-14	12	20	23	12	20	23	4.02	
1425	20-11-9	18-19	12	17	18	12	17	18	4.02	
1426	20-11-9	18-25	14	19	20	14	19	20	4.02	
1427	20-11-9	18-30	11	17	20	11	17	20	4.02	
1428	20-11-9	18-36	13	19	19	13	19	19	4.01	
1429	20-11-9	18-41	11	18	20	11	18	20	4.01	
1430	20-11-9	18-47	13	18	19	13	18	19	3.99	
1431	20-11-9	18-52	12	18	18	12	18	18	4.02	
1432	20-11-9	18-58	10	15	17	10	15	17	4.02	
1433	20-11-9	19-3	11	17	20	11	17	20	4.02	
1434	20-11-9	19-9	11	16	17	11	16	17	4.02	
1435	20-11-9	19-14	13	16	17	13	16	17	4.01	
1436	20-11-9	19-20	12	21	23	12	21	23	3.99	
1437	20-11-9	19-26	11	16	21	11	16	21	4.01	
1438	20-11-9	19-31	12	16	16	12	16	16	4.01	
1439	20-11-9	19-37	13	20	22	13	20	22	3.94	
1440	20-11-9	19-42	12	18	20	12	18	20	4.01	
1441	20-11-9	19-48	13	21	22	13	21	22	3.97	
1442	20-11-9	19-53	12	18	19	12	18	19	4.02	
1443	20-11-9	19-59	12	18	19	12	18	19	4.01	
1444	20-11-9	20-4	14	20	22	14	20	22	4.00	
1445	20-11-9	20-10	13	18	19	13	18	19	4.00	
1446	20-11-9	20-15	17	22	26	17	22	26	4.01	
1447	20-11-9	20-21	18	24	25	18	24	25	4.00	
1448	20-11-9	20-26	16	21	22	16	21	22	4.00	
1449	20-11-9	20-32	16	22	22	16	22	22	4.00	
1450	20-11-9	20-37	15	20	20	15	20	20	4.01	
1451	20-11-9	20-43	16	23	24	16	23	24	3.99	
1452	20-11-9	20-49	15	22	24	15	22	24	3.96	
1453	20-11-9	20-54	13	20	23	13	20	23	4.01	
1454	20-11-9	21-0	14	20	20	14	20	20	4.01	
1455	20-11-9	21-5	14	19	19	14	19	19	4.01	
1456	20-11-9	21-11	15	20	22	15	20	22	4.00	
1457	20-11-9	21-16	15	22	23	15	22	23	4.01	
1458	20-11-9	21-22	15	21	22	15	21	22	4.01	
1459	20-11-9	21-27	15	21	25	15	21	25	4.01	
