数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压
980	2020/11/7	18-11	64	92	114	43	63	86	4.15
981	2020/11/7	18-17	62	89	108	42	62	83	4.15
982	2020/11/7	18-22	59	85	100	41	61	80	4.15
983	2020/11/7	18-28	60	92	110	41	64	85	4.15
984	2020/11/7	18-33	58	87	101	41	62	81	4.15
985	2020/11/7	18-39	56	85	106	40	61	84	4.15
986	2020/11/7	18-44	55	78	92	40	58	77	4.15
987	2020/11/7	18-50	58	86	98	41	61	79	4.15
988	2020/11/7	18-55	55	77	84	39	58	71	4.15
989	2020/11/7	19-1	55	84	96	39	60	78	4.15
990	2020/11/7	19-6	54	80	93	39	59	77	4.15
991	2020/11/7	19-12	55	81	95	39	59	77	4.15
992	2020/11/7	19-17	56	85	96	40	60	77	4.15
993	2020/11/7	19-23	60	93	107	42	64	82	4.15
994	2020/11/7	19-28	60	90	104	41	62	82	4.15
995	2020/11/7	19-34	60	90	108	41	62	83	4.15
996	2020/11/7	19-39	61	94	108	41	64	83	4.15
997	2020/11/7	19-45	60	95	115	41	63	86	4.15
998	2020/11/7	19-50	65	95	119	43	64	89	4.15
999	2020/11/7	19-56	57	85	101	40	61	81	4.15
1000	2020/11/7	20-1	55	83	95	39	60	77	4.15
1001	2020/11/7	20-7	58	85	100	40	60	80	4.15
1002	2020/11/7	20-12	56	88	99	40	61	80	4.15
1003	2020/11/7	20-18	59	93	110	40	64	84	4.15
1004	2020/11/7	20-23	61	88	98	41	61	78	4.15
1005	2020/11/7	20-29	53	83	97	38	59	77	4.15
1006	2020/11/7	20-34	54	81	86	39	59	74	4.15
1007	2020/11/7	20-40	56	91	107	40	63	82	4.15
1008	2020/11/7	20-45	60	84	105	42	60	82	4.15
1009	2020/11/7	20-51	72	111	138	47	73	96	4.15
1010	2020/11/7	20-56	67	105	134	43	69	92	4.15
1011	2020/11/7	21-2	70	108	138	46	71	95	4.17
1012	2020/11/7	21-7	81	128	156	53	85	102	4.18
1013	2020/11/7	21-13	75	112	127	49	74	91	4.16
1014	2020/11/7	21-18	71	111	129	46	73	91	4.16
1015	2020/11/7	21-24	74	113	138	48	74	96	4.16
1016	2020/11/7	21-29	75	110	142	49	73	97	4.16
1017	2020/11/7	21-35	72	109	132	47	72	93	4.16
1018	2020/11/7	21-40	76	116	139	50	76	96	4.16
1019	2020/11/7	21-46	69	114	142	46	76	97	4.16
1020	2020/11/7	21-51	71	114	129	46	75	93	4.16
1021	2020/11/7	21-57	76	122	148	49	81	98	4.16
1022	2020/11/7	22-2	83	126	145	54	83	98	4.16
1023	2020/11/7	22-8	78	126	156	51	83	103	4.16
1024	2020/11/7	22-13	74	115	147	49	76	99	4.16
1025	2020/11/7	22-19	72	116	142	46	77	97	4.16
1026	2020/11/7	22-24	71	111	137	46	72	95	4.16
1027	2020/11/7	22-30	75	118	138	49	78	95	4.16
1028	2020/11/7	22-35	79	129	163	51	84	107	4.16
1029	2020/11/7	22-41	76	123	154	50	81	101	4.16
1030	2020/11/7	22-46	71	115	138	46	76	95	4.16
1031	2020/11/7	22-52	78	119	148	51	79	99	4.16
1032	2020/11/7	22-57	74	120	148	49	79	99	4.16
1033	2020/11/7	23-3	71	110	133	46	73	94	4.16
1034	2020/11/7	23-8	76	119	148	49	78	100	4.16
1035	2020/11/7	23-14	74	115	136	49	75	96	4.16
1036	2020/11/7	23-19	70	114	142	46	75	97	4.16
1037	2020/11/7	23-25	74	112	134	49	74	94	4.16
1038	2020/11/7	23-30	72	120	139	47	80	96	4.16
1039	2020/11/7	23-36	76	116	138	49	77	96	4.16
1040	2020/11/7	23-41	77	113	147	50	74	99	4.16
1041	2020/11/7	23-47	74	113	136	49	74	96	4.16
1042	2020/11/7	23-52	75	115	137	49	75	96	4.16
1043	2020/11/7	23-58	76	125	150	49	82	100	4.16
1044	2020/11/8	0-3	76	117	147	49	77	98	4.16
1045	2020/11/8	0-9	73	109	135	48	72	95	4.16
1046	2020/11/8	0-14	70	111	143	46	73	97	4.16
1047	2020/11/8	0-20	75	118	141	49	77	98	4.16
1048	2020/11/8	0-25	72	109	139	47	72	97	4.16
1049	2020/11/8	0-31	71	118	149	47	77	100	4.16
1050	2020/11/8	0-36	73	118	148	48	77	100	4.16
1051	2020/11/8	0-42	73	116	143	48	77	97	4.16
1052	2020/11/8	0-47	74	111	142	48	73	98	4.16
1053	2020/11/8	0-53	74	118	160	48	78	106	4.16
1054	2020/11/8	0-58	73	118	146	48	77	99	4.16
1055	2020/11/8	1-4	76	119	147	49	78	99	4.16
1056	2020/11/8	1-9	74	120	148	48	79	100	4.16
1057	2020/11/8	1-15	70	111	137	45	72	97	4.16
1058	2020/11/8	1-20	72	117	137	47	77	97	4.16
1059	2020/11/8	1-26	73	113	150	48	75	100	4.16
1060	2020/11/8	1-31	74	117	144	48	77	99	4.16
1061	2020/11/8	1-37	72	119	164	47	78	108	4.16
1062	2020/11/8	1-42	75	118	153	49	77	102	4.16
1063	2020/11/8	1-48	73	122	154	48	80	101	4.16
1064	2020/11/8	1-53	73	122	157	48	80	104	4.16
1065	2020/11/8	1-59	74	117	140	48	77	97	4.16
1066	2020/11/8	2-4	75	117	140	49	77	97	4.16
1067	2020/11/8	2-10	72	115	142	47	75	98	4.16
1068	2020/11/8	2-15	71	114	146	47	75	99	4.16
1069	2020/11/8	2-21	72	116	148	47	76	99	4.16
1070	2020/11/8	2-27	75	123	145	50	81	99	4.16
1071	2020/11/8	2-32	74	122	147	48	80	99	4.16
1072	2020/11/8	2-38	70	119	142	46	78	99	4.16
1073	2020/11/8	2-43	74	122	144	48	81	99	4.16
1074	2020/11/8	2-49	75	122	149	50	81	100	4.16
1075	2020/11/8	2-54	75	124	154	49	81	102	4.16
1076	2020/11/8	3-0	79	122	153	52	80	102	4.16
1077	2020/11/8	3-5	79	127	154	52	83	102	4.16
1078	2020/11/8	3-11	76	121	161	50	80	107	4.16
1079	2020/11/8	3-16	76	115	142	49	75	98	4.16
1080	2020/11/8	3-22	79	127	173	52	83	114	4.16
1081	2020/11/8	3-27	80	126	163	52	83	108	4.16
1082	2020/11/8	3-33	79	126	157	52	83	104	4.16
1083	2020/11/8	3-38	75	127	162	50	83	106	4.16
1084	2020/11/8	3-44	76	123	150	50	81	101	4.16
1085	2020/11/8	3-49	80	128	150	52	84	101	4.16
1086	2020/11/8	3-55	83	132	160	55	87	106	4.16
1087	2020/11/8	4-0	79	126	162	52	83	106	4.16
1088	2020/11/8	4-6	79	126	158	52	83	104	4.16
1089	2020/11/8	4-11	81	130	164	52	86	109	4.16
1090	2020/11/8	4-17	82	129	161	53	86	106	4.16
1091	2020/11/8	4-22	81	133	165	53	87	109	4.16
1092	2020/11/8	4-28	81	133	162	52	88	106	4.16
1093	2020/11/8	4-33	81	136	164	53	89	108	4.16
1094	2020/11/8	4-39	83	130	160	55	86	106	4.16
1095	2020/11/8	4-44	83	131	160	54	86	106	4.16
1096	2020/11/8	4-50	83	128	168	55	84	111	4.16
1097	2020/11/8	4-55	85	141	172	55	94	114	4.16
1098	2020/11/8	5-1	82	129	163	54	85	108	4.16
1099	2020/11/8	5-6	90	144	172	59	95	114	4.16
1100	2020/11/8	5-12	82	135	165	54	89	109	4.16
1101	2020/11/8	5-17	86	141	177	57	93	118	4.16
1102	2020/11/8	5-23	87	135	152	58	89	102	4.16
1103	2020/11/8	5-28	89	146	177	58	97	117	4.16
1104	2020/11/8	5-34	88	142	181	57	93	119	4.16
1105	2020/11/8	5-39	88	142	190	57	93	126	4.16
1106	2020/11/8	5-45	88	142	191	57	93	127	4.16
1107	2020/11/8	5-50	95	155	190	63	102	126	4.16
1108	2020/11/8	5-56	91	149	184	60	99	122	4.16
1109	2020/11/8	6-1	97	158	205	64	104	136	4.16
1110	2020/11/8	6-7	96	158	196	63	104	130	4.16
1111	2020/11/8	6-12	96	159	198	63	105	131	4.16
1112	2020/11/8	6-18	101	158	204	66	104	135	4.16
1113	2020/11/8	6-23	99	166	213	65	109	141	4.16
1114	2020/11/8	6-29	102	170	213	67	113	141	4.16
1115	2020/11/8	6-34	102	175	207	66	114	134	4.16
1116	2020/11/8	6-40	106	171	216	70	112	143	4.16
1117	2020/11/8	6-45	102	168	210	68	111	139	4.16
1118	2020/11/8	6-51	105	168	215	69	111	142	4.16
1119	2020/11/8	6-56	103	172	220	68	114	146	4.16
1120	2020/11/8	7-2	104	175	209	68	115	139	4.16
1121	2020/11/8	7-7	99	166	208	65	109	137	4.16
1122	2020/11/8	7-13	106	176	214	70	117	142	4.16
1123	2020/11/8	7-18	110	182	220	73	120	146	4.16
1124	2020/11/8	7-24	103	172	225	68	114	150	4.16
1125	2020/11/8	7-29	98	167	200	64	110	132	4.16
1126	2020/11/8	7-35	102	167	202	67	110	133	4.16
1127	2020/11/8	7-40	105	169	212	69	111	140	4.16
1128	2020/11/8	7-46	103	171	210	67	113	139	4.16
1129	2020/11/8	7-51	96	161	192	62	106	126	4.16
1130	2020/11/8	7-57	98	161	203	64	107	134	4.16
1131	2020/11/8	8-2	97	162	211	64	107	139	4.16
1132	2020/11/8	8-8	96	157	189	63	104	125	4.16
1133	2020/11/8	8-13	92	148	186	60	98	123	4.16
1134	2020/11/8	8-19	90	147	161	59	96	107	4.16
1135	2020/11/8	8-24	89	141	176	58	94	117	4.16
1136	2020/11/8	8-30	82	128	163	53	84	107	4.16
1137	2020/11/8	8-35	79	126	160	52	83	106	4.16
1138	2020/11/8	8-41	75	121	156	50	80	103	4.16
1139	2020/11/8	8-46	73	118	136	47	78	96	4.16
1140	2020/11/8	8-52	74	117	140	48	77	97	4.16
1141	2020/11/8	8-57	75	119	139	50	78	97	4.16
1142	2020/11/8	9-3	72	114	140	47	75	98	4.16
1143	2020/11/8	9-8	69	115	141	45	76	98	4.16
1144	2020/11/8	9-14	69	104	127	45	68	92	4.16
1145	2020/11/8	9-19	69	112	139	45	73	98	4.16
1146	2020/11/8	9-25	71	107	128	46	71	93	4.16
1147	2020/11/8	9-30	69	106	127	45	70	92	4.16
1148	2020/11/8	9-36	70	109	121	46	72	90	4.16
1149	2020/11/8	9-41	60	97	121	42	66	91	4.16
1150	2020/11/8	9-47	54	84	94	39	61	79	4.16
1151	2020/11/8	9-52	52	81	95	39	60	79	4.16
1152	2020/11/8	9-58	47	76	93	36	58	77	4.16
1153	2020/11/8	10-3	42	68	84	35	55	73	4.16
1154	2020/11/8	10-9	43	68	77	36	55	69	4.16
1155	2020/11/8	10-14	35	57	66	30	50	62	4.16
1156	2020/11/8	10-20	37	56	66	32	48	63	4.16
1157	2020/11/8	10-25	33	50	60	29	45	59	4.16
1158	2020/11/8	10-31	32	47	51	29	43	51	4.16
1159	2020/11/8	10-36	28	44	49	26	42	49	4.16
1160	2020/11/8	10-42	23	35	41	23	35	41	4.16
1161	2020/11/8	10-47	23	35	41	23	35	41	4.16
1162	2020/11/8	10-53	23	34	38	23	34	38	4.16
1163	2020/11/8	10-58	21	33	35	21	33	35	4.16
1164	2020/11/8	11-4	16	26	33	16	26	33	4.16
1165	2020/11/8	11-10	16	29	33	16	29	33	4.16
1166	2020/11/8	11-15	16	25	30	16	25	30	4.16
1167	2020/11/8	11-21	16	23	25	16	23	25	4.16
1168	2020/11/8	11-26	14	23	25	14	23	25	4.16
1169	2020/11/8	11-32	14	23	28	14	23	28	4.16
1170	2020/11/8	11-37	14	20	25	14	20	25	4.16
1171	2020/11/8	11-43	14	20	23	14	20	23	4.16
1172	2020/11/8	11-48	12	18	23	12	18	23	4.16
1173	2020/11/8	11-54	11	18	21	11	18	21	4.16
1174	2020/11/8	11-59	10	15	20	10	15	20	4.16
1175	2020/11/8	12-5	12	19	20	12	19	20	4.16
1176	2020/11/8	12-10	11	16	17	11	16	17	4.16
1177	2020/11/8	12-16	11	16	17	11	16	17	4.16
1178	2020/11/8	12-21	11	16	20	11	16	20	4.16
1179	2020/11/8	12-27	8	15	15	8	15	15	4.16
1180	2020/11/8	12-32	10	15	17	10	15	17	4.16
1181	2020/11/8	12-38	10	17	20	10	17	20	4.14
1182	2020/11/8	12-43	11	16	20	11	16	20	4.13
1183	2020/11/8	12-49	14	21	22	14	21	22	4.13
1184	2020/11/8	12-54	13	22	27	13	22	27	4.13
1185	2020/11/8	13-0	11	19	23	11	19	23	4.13
1186	2020/11/8	13-5	12	18	22	12	18	22	4.12
1187	2020/11/8	13-11	11	19	24	11	19	24	4.12
1188	2020/11/8	13-16	16	24	29	16	24	29	4.11
1189	2020/11/8	13-22	12	19	28	12	19	28	4.12
1190	2020/11/8	13-27	13	22	28	13	22	28	4.13
1191	2020/11/8	13-33	15	25	31	15	25	31	4.12
1192	2020/11/8	13-38	15	22	30	15	22	30	4.11
1193	2020/11/8	13-44	15	25	29	15	25	29	4.11
1194	2020/11/8	13-50	15	24	26	15	24	26	4.11
1195	2020/11/8	13-55	15	24	31	15	24	31	4.11
1196	2020/11/8	14-1	13	22	26	13	22	26	4.11
1197	2020/11/8	14-6	14	22	28	14	22	28	4.11
1198	2020/11/8	14-12	11	19	20	11	19	20	4.11
1199	2020/11/8	14-17	12	22	28	12	22	28	4.11
1200	2020/11/8	14-23	11	19	22	11	19	22	4.11
1201	2020/11/8	14-28	12	21	25	12	21	25	4.11
1202	2020/11/8	14-34	10	17	20	10	17	20	4.11
1203	2020/11/8	14-39	8	16	20	8	16	20	4.1
1204	2020/11/8	14-45	10	17	21	10	17	21	4.1
1205	2020/11/8	14-50	10	17	23	10	17	23	4.1
1206	2020/11/8	14-56	8	16	19	8	16	19	4.1
1207	2020/11/8	15-1	6	14	17	6	14	17	4.1
1208	2020/11/8	15-7	7	12	14	7	12	14	4.09
1209	2020/11/8	15-13	8	16	16	8	16	16	4.1
1210	2020/11/8	15-18	6	14	15	6	14	15	4.1
1211	2020/11/8	15-24	7	12	16	7	12	16	4.1
1212	2020/11/8	15-29	6	11	12	6	11	12	4.1
1213	2020/11/8	15-35	6	12	15	6	12	15	4.1
1214	2020/11/8	15-40	6	11	17	6	11	17	4.09
1215	2020/11/8	15-46	6	10	17	6	10	17	4.09
1216	2020/11/8	15-51	5	8	11	5	8	11	4.09
1217	2020/11/8	15-57	6	11	17	6	11	17	4.09
1218	2020/11/8	16-2	6	11	16	6	11	16	4.09
1219	2020/11/8	16-8	5	11	12	5	11	12	4.09
1220	2020/11/8	16-13	6	11	11	6	11	11	4.09
1221	2020/11/8	16-19	6	11	14	6	11	14	4.09
1222	2020/11/8	16-24	5	11	12	5	11	12	4.08
1223	2020/11/8	16-30	5	10	10	5	10	10	4.09
1224	2020/11/8	16-36	5	11	16	5	11	16	4.08
1225	2020/11/8	16-41	6	11	12	6	11	12	4.08
1226	2020/11/8	16-47	5	11	15	5	11	15	4.08
1227	2020/11/8	16-52	6	11	14	6	11	14	4.08
1228	2020/11/8	16-58	8	12	16	8	12	16	4.08
1229	2020/11/8	17-3	7	12	15	7	12	15	4.08
1230	2020/11/8	17-9	7	15	15	7	15	15	4.08
1231	2020/11/8	17-14	7	12	16	7	12	16	4.08
1232	2020/11/8	17-20	8	14	19	8	14	19	4.08
1233	2020/11/8	17-25	7	15	17	7	15	17	4.08
1234	2020/11/8	17-31	7	15	20	7	15	20	4.08
1235	2020/11/8	17-36	7	14	20	7	14	20	4.07
1236	2020/11/8	17-42	9	15	18	9	15	18	4.07
1237	2020/11/8	17-47	7	15	16	7	15	16	4.07
1238	2020/11/8	17-53	6	13	16	6	13	16	4.07
1239	2020/11/8	17-58	7	12	20	7	12	20	4.07
1240	2020/11/8	18-4	7	12	16	7	12	16	4.06
1241	2020/11/8	18-10	8	16	17	8	16	17	4.07
1242	2020/11/8	18-15	9	14	23	9	14	23	4.07
1243	2020/11/8	18-21	9	15	18	9	15	18	4.07
1244	2020/11/8	18-26	11	14	14	11	14	14	4.06
1245	2020/11/8	18-32	8	14	19	8	14	19	4.07
1246	2020/11/8	18-37	9	14	19	9	14	19	4.07
1247	2020/11/8	18-43	9	21	22	9	21	22	4.06
1248	2020/11/8	18-48	11	17	19	11	17	19	4.06
1249	2020/11/8	18-54	10	15	16	10	15	16	4.06
1250	2020/11/8	18-59	11	18	21	11	18	21	4.07
1251	2020/11/8	19-5	10	16	17	10	16	17	4.06
1252	2020/11/8	19-10	10	19	26	10	19	26	4.06
1253	2020/11/8	19-16	11	17	20	11	17	20	4.06
1254	2020/11/8	19-21	10	15	19	10	15	19	4.06
1255	2020/11/8	19-27	11	16	20	11	16	20	4.05
1256	2020/11/8	19-33	7	15	16	7	15	16	4.06
1257	2020/11/8	19-38	10	15	17	10	15	17	4.06
1258	2020/11/8	19-44	9	15	15	9	15	15	4.06
1259	2020/11/8	19-49	9	15	16	9	15	16	4.05
1260	2020/11/8	19-55	10	16	27	10	16	27	4.06
1261	2020/11/8	20-0	10	15	19	10	15	19	4.05
1262	2020/11/8	20-6	10	15	16	10	15	16	4.05
1263	2020/11/8	20-11	9	15	16	9	15	16	4.05
1264	2020/11/8	20-17	7	14	14	7	14	14	4.05
1265	2020/11/8	20-22	10	15	19	10	15	19	4.05
1266	2020/11/8	20-28	9	15	15	9	15	15	4.05
1267	2020/11/8	20-33	9	14	19	9	14	19	4.05
1268	2020/11/8	20-39	9	14	20	9	14	20	4.05
1269	2020/11/8	20-44	7	14	15	7	14	15	4.05
1270	2020/11/8	20-50	7	12	14	7	12	14	4.05
1271	2020/11/8	20-56	9	15	16	9	15	16	4.05
1272	2020/11/8	21-1	7	14	15	7	14	15	4.04
1273	2020/11/8	21-7	9	15	18	9	15	18	4.05
1274	2020/11/8	21-12	7	14	15	7	14	15	4.04
1275	2020/11/8	21-18	7	12	15	7	12	15	4.04
1276	2020/11/8	21-23	9	14	20	9	14	20	4.04
1277	2020/11/8	21-29	7	14	18	7	14	18	4.04
1278	2020/11/8	21-34	9	14	18	9	14	18	4.04
1279	2020/11/8	21-40	9	15	16	9	15	16	4.04
1280	2020/11/8	21-45	10	14	16	10	14	16	4.05
1281	2020/11/8	21-49	5	11	14	5	11	14	4.23
1282	2020/11/8	21-54	8	14	16	8	14	16	4.2
1283	2020/11/8	22-0	6	12	13	6	12	13	4.18
1284	2020/11/8	22-5	6	13	15	6	13	15	4.17
1285	2020/11/8	22-11	9	16	17	9	16	17	4.17
1286	2020/11/8	22-16	6	12	14	6	12	14	4.16
1287	2020/11/8	22-22	6	11	14	6	11	14	4.16
1288	2020/11/8	22-27	7	13	13	7	13	13	4.16
1289	2020/11/8	22-33	7	13	15	7	13	15	4.16
1290	2020/11/8	22-38	6	11	13	6	11	13	4.17
1291	2020/11/8	22-44	7	14	15	7	14	15	4.17
1292	2020/11/8	22-49	6	11	14	6	11	14	4.17
1293	2020/11/8	22-55	7	11	15	7	11	15	4.17
1294	2020/11/8	23-0	7	12	12	7	12	12	4.17
1295	2020/11/8	23-6	7	14	16	7	14	16	4.17
1296	2020/11/8	23-11	7	11	11	7	11	11	4.17
1297	2020/11/8	23-17	7	14	16	7	14	16	4.17
1298	2020/11/8	23-22	8	12	15	8	12	15	4.16
1299	2020/11/8	23-28	7	13	13	7	13	13	4.16
1300	2020/11/8	23-33	11	16	20	11	16	20	4.16
1301	2020/11/8	23-39	11	15	16	11	15	16	4.16
1302	2020/11/8	23-44	8	13	19	8	13	19	4.16
1303	2020/11/8	23-50	8	16	19	8	16	19	4.15
1304	2020/11/8	23-55	8	12	12	8	12	12	4.15
1305	2020/11/9	0-1	8	14	16	8	14	16	4.15
1306	2020/11/9	0-6	8	15	16	8	15	16	4.15
1307	2020/11/9	0-12	10	14	17	10	14	17	4.15
1308	2020/11/9	0-17	7	14	17	7	14	17	4.15
1309	2020/11/9	0-23	8	14	15	8	14	15	4.15
1310	2020/11/9	0-28	8	12	14	8	12	14	4.15
1311	2020/11/9	0-34	7	14	16	7	14	16	4.15
1312	2020/11/9	0-39	8	17	20	8	17	20	4.15
1313	2020/11/9	0-45	7	12	14	7	12	14	4.15
1314	2020/11/9	0-50	7	12	18	7	12	18	4.15
1315	2020/11/9	0-56	6	10	11	6	10	11	4.15
1316	2020/11/9	1-1	6	10	12	6	10	12	4.15
1317	2020/11/9	1-7	6	10	11	6	10	11	4.15
1318	2020/11/9	1-12	6	10	14	6	10	14	4.15
1319	2020/11/9	1-18	5	10	11	5	10	11	4.15
1320	2020/11/9	1-23	6	9	10	6	9	10	4.15
1321	2020/11/9	1-29	3	7	10	3	7	10	4.15
1322	2020/11/9	1-34	5	7	10	5	7	10	4.15
1323	2020/11/9	1-40	5	9	11	5	9	11	4.15
1324	2020/11/9	1-45	5	10	14	5	10	14	4.15
1325	2020/11/9	1-51	5	9	10	5	9	10	4.15
1326	2020/11/9	1-56	5	10	11	5	10	11	4.15
1327	2020/11/9	2-2	5	9	12	5	9	12	4.15
1328	2020/11/9	2-7	3	6	6	3	6	6	4.15
1329	2020/11/9	2-13	5	9	10	5	9	10	4.15
1330	2020/11/9	2-18	3	10	10	3	10	10	4.15
1331	2020/11/9	2-24	2	6	9	2	6	9	4.15
1332	2020/11/9	2-29	5	9	10	5	9	10	4.15
1333	2020/11/9	2-35	3	6	7	3	6	7	4.15
1334	2020/11/9	2-40	3	7	7	3	7	7	4.15
1335	2020/11/9	2-46	5	7	9	5	7	9	4.15
1336	2020/11/9	2-51	3	7	10	3	7	10	4.15
1337	2020/11/9	2-57	3	7	11	3	7	11	4.15
1338	2020/11/9	3-2	3	6	6	3	6	6	4.15
1339	2020/11/9	3-8	3	6	7	3	6	7	4.15
1340	2020/11/9	3-13	3	7	9	3	7	9	4.15
1341	2020/11/9	3-19	3	6	7	3	6	7	4.15
1342	2020/11/9	3-24	3	7	9	3	7	9	4.15
1343	2020/11/9	3-30	3	6	6	3	6	6	4.15
1344	2020/11/9	3-35	3	6	6	3	6	6	4.15
1345	2020/11/9	3-41	2	6	6	2	6	6	4.15
1346	2020/11/9	3-46	3	6	6	3	6	6	4.15
1347	2020/11/9	3-52	3	7	9	3	7	9	4.15
1348	2020/11/9	3-57	2	5	7	2	5	7	4.15
1349	2020/11/9	4-3	3	6	9	3	6	9	4.15
1350	2020/11/9	4-8	2	6	6	2	6	6	4.15
1351	2020/11/9	4-14	2	5	6	2	5	6	4.15
1352	2020/11/9	4-19	2	5	9	2	5	9	4.15
1353	2020/11/9	4-25	2	5	5	2	5	5	4.15
1354	2020/11/9	4-30	2	7	9	2	7	9	4.15
1355	2020/11/9	4-36	2	5	9	2	5	9	4.15
1356	2020/11/9	4-41	2	5	5	2	5	5	4.15
1357	2020/11/9	4-47	3	5	6	3	5	6	4.15
1358	2020/11/9	4-52	1	5	5	1	5	5	4.15
1359	2020/11/9	4-58	2	6	6	2	6	6	4.15
1360	2020/11/9	5-3	2	5	6	2	5	6	4.15
1361	2020/11/9	5-9	2	5	5	2	5	5	4.15
1362	2020/11/9	5-14	2	5	5	2	5	5	4.15
1363	2020/11/9	5-20	2	5	5	2	5	5	4.15
1364	2020/11/9	5-25	2	6	6	2	6	6	4.15
1365	2020/11/9	5-31	2	6	9	2	6	9	4.15
1366	2020/11/9	5-36	2	5	6	2	5	6	4.15
1367	2020/11/9	5-42	2	5	5	2	5	5	4.15
1368	2020/11/9	5-47	2	5	6	2	5	6	4.15
1369	2020/11/9	5-53	2	3	5	2	3	5	4.15
1370	2020/11/9	5-58	3	6	6	3	6	6	4.15
1371	2020/11/9	6-4	2	5	6	2	5	6	4.15
1372	2020/11/9	6-10	2	5	5	2	5	5	4.15
1373	2020/11/9	6-15	2	6	7	2	6	7	4.15
1374	2020/11/9	6-21	2	5	6	2	5	6	4.15
1375	2020/11/9	6-26	3	7	9	3	7	9	4.15
1376	2020/11/9	6-32	3	6	7	3	6	7	4.15
1377	2020/11/9	6-37	3	6	6	3	6	6	4.15
1378	2020/11/9	6-43	2	6	6	2	6	6	4.15
1379	2020/11/9	6-48	2	5	7	2	5	7	4.15
1380	2020/11/9	6-54	2	5	5	2	5	5	4.15
1381	2020/11/9	6-59	3	9	9	3	9	9	4.15
1382	2020/11/9	7-5	3	7	7	3	7	7	4.15
1383	2020/11/9	7-10	3	7	7	3	7	7	4.15
1384	2020/11/9	7-16	3	6	7	3	6	7	4.15
1385	2020/11/9	7-21	2	7	9	2	7	9	4.15
1386	2020/11/9	7-27	5	6	7	5	6	7	4.15
1387	2020/11/9	7-32	3	7	7	3	7	7	4.15
1388	2020/11/9	7-38	3	7	9	3	7	9	4.15
1389	2020/11/9	7-43	5	9	11	5	9	11	4.15
1390	2020/11/9	7-49	6	11	11	6	11	11	4.15
1391	2020/11/9	7-54	3	9	9	3	9	9	4.15
1392	2020/11/9	8-0	3	7	9	3	7	9	4.15
1393	2020/11/9	8-5	5	9	10	5	9	10	4.15
1394	2020/11/9	8-11	5	9	9	5	9	9	4.15
1395	2020/11/9	8-16	5	7	9	5	7	9	4.15
1396	2020/11/9	8-22	6	10	13	6	10	13	4.15
1397	2020/11/9	8-27	5	9	9	5	9	9	4.15
1398	2020/11/9	8-33	5	7	9	5	7	9	4.15
1399	2020/11/9	8-38	6	10	11	6	10	11	4.15
1400	2020/11/9	8-44	5	9	10	5	9	10	4.15
1401	2020/11/9	8-49	6	10	14	6	10	14	4.15
1402	2020/11/9	8-55	3	7	9	3	7	9	4.15
1403	2020/11/9	9-0	5	9	11	5	9	11	4.15
1404	2020/11/9	9-6	5	9	9	5	9	9	4.15
1405	2020/11/9	9-11	5	7	10	5	7	10	4.15
1406	2020/11/9	9-17	5	9	13	5	9	13	4.15
1407	2020/11/9	9-22	5	9	11	5	9	11	4.15
1408	2020/11/9	9-28	6	9	9	6	9	9	4.15
1409	2020/11/9	9-33	6	10	11	6	10	11	4.15
1410	2020/11/9	9-39	5	9	9	5	9	9	4.15
1411	2020/11/9	9-44	5	10	10	5	10	10	4.15
1412	2020/11/9	9-50	6	11	12	6	11	12	4.15
1413	2020/11/9	9-55	6	10	10	6	10	10	4.15
1414	2020/11/9	10-1	6	10	12	6	10	12	4.15
1415	2020/11/9	10-6	7	12	15	7	12	15	4.15
1416	2020/11/9	10-12	6	11	15	6	11	15	4.15
1417	2020/11/9	10-17	7	11	12	7	11	12	4.15
1418	2020/11/9	10-23	6	10	10	6	10	10	4.15
1419	2020/11/9	10-28	6	11	14	6	11	14	4.15
1420	2020/11/9	10-34	6	10	10	6	10	10	4.15
1421	2020/11/9	10-39	7	12	15	7	12	15	4.15
1422	2020/11/9	10-45	6	8	8	6	8	8	4.15
1423	2020/11/9	10-50	7	12	16	7	12	16	4.15
1424	2020/11/9	10-56	7	12	15	7	12	15	4.15
1425	2020/11/9	11-1	7	12	12	7	12	12	4.15
1426	2020/11/9	11-7	6	10	10	6	10	10	4.15
1427	2020/11/9	11-12	9	14	16	9	14	16	4.15
1428	2020/11/9	11-18	7	12	14	7	12	14	4.15
1429	2020/11/9	11-23	7	14	16	7	14	16	4.15
1430	2020/11/9	11-29	7	11	11	7	11	11	4.15
1431	2020/11/9	11-34	7	12	12	7	12	12	4.15
1432	2020/11/9	11-40	7	12	16	7	12	16	4.15
1433	2020/11/9	11-45	7	11	12	7	11	12	4.15
1434	2020/11/9	11-51	9	14	14	9	14	14	4.15
1435	2020/11/9	11-56	10	14	15	10	14	15	4.15
1436	2020/11/9	12-2	9	14	16	9	14	16	4.15
1437	2020/11/9	12-7	10	16	20	10	16	20	4.15
1438	2020/11/9	12-13	11	16	19	11	16	19	4.15
1439	2020/11/9	12-18	11	16	16	11	16	16	4.15
1440	2020/11/9	12-24	10	14	16	10	14	16	4.15
1441	2020/11/9	12-29	11	16	16	11	16	16	4.15
1442	2020/11/9	12-35	10	15	18	10	15	18	4.15
1443	2020/11/9	12-40	10	15	18	10	15	18	4.15
1444	2020/11/9	12-46	11	18	18	11	18	18	4.15
