数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压
2061	20-11-13	5-12	16	26	28	16	26	28	3.59
2062	20-11-13	5-18	17	24	26	17	24	26	3.6
2063	20-11-13	5-23	16	26	26	16	26	26	3.59
2064	20-11-13	5-29	17	26	30	17	26	30	3.59
2065	20-11-13	5-34	16	28	31	16	28	31	3.59
2066	20-11-13	5-40	17	26	28	17	26	28	3.6
2067	20-11-13	5-45	15	24	28	15	24	28	3.59
2068	20-11-13	5-51	17	27	34	17	27	34	3.59
2069	20-11-13	5-56	16	24	26	16	24	26	3.6
2070	20-11-13	6-2	15	22	24	15	22	24	3.59
2071	20-11-13	6-7	16	24	26	16	24	26	3.59
2072	20-11-13	6-13	16	23	31	16	23	31	3.6
2073	20-11-13	6-18	15	23	24	15	23	24	3.59
2074	20-11-13	6-24	17	28	35	17	28	35	3.59
2075	20-11-13	6-29	15	24	26	15	24	26	3.57
2076	20-11-13	6-35	16	24	28	16	24	28	3.59
2077	20-11-13	6-41	15	27	30	15	27	30	3.59
2078	20-11-13	6-46	15	23	23	15	23	23	3.58
2079	20-11-13	6-52	15	23	24	15	23	24	3.59
2080	20-11-13	6-57	13	23	27	13	23	27	3.59
2081	20-11-13	7-3	15	23	27	15	23	27	3.59
2082	20-11-13	7-8	19	28	31	19	28	31	3.59
2083	20-11-13	7-14	32	46	58	30	43	58	3.58
2084	20-11-13	7-19	23	32	36	23	32	36	3.58
2085	20-11-13	7-25	17	28	30	17	28	30	3.58
2086	20-11-13	7-30	16	25	32	16	25	32	3.59
2087	20-11-13	7-36	15	21	23	15	21	23	3.58
2088	20-11-13	7-41	19	30	31	19	30	31	3.57
2089	20-11-13	7-47	22	33	40	22	33	40	3.58
2090	20-11-13	7-52	15	25	29	15	25	29	3.58
2091	20-11-13	7-58	11	15	20	11	15	20	3.58
2092	20-11-13	8-4	18	28	28	18	28	28	3.58
2093	20-11-14	21-5	23	39	42	23	39	42	2.9
2094	20-11-14	21-10	23	37	42	23	37	42	2.85
2095	20-11-14	21-16	23	35	39	23	35	39	2.78
2096	20-11-14	21-21	24	37	40	24	37	40	2.69
2097	20-11-14	21-27	26	43	47	26	41	47	2.56
2098	20-11-15	8-56	33	60	68	31	53	66	2.89
2099	20-11-15	9-2	37	64	76	32	55	71	2.83
2100	20-11-15	9-7	35	52	59	32	47	59	2.75
2101	20-11-15	9-13	29	50	57	27	46	57	2.64
2102	20-11-15	9-18	34	55	62	31	49	62	2.43
2103	20-11-15	9-50	31	56	67	29	52	67	2.71
2104	20-11-15	9-56	30	54	74	29	49	71	2.91
2105	20-11-15	10-1	30	48	61	30	48	61	3.76
2106	20-11-15	10-7	27	49	53	27	48	53	3.98
2107	20-11-15	10-12	30	48	54	30	48	54	4.07
2108	20-11-15	10-18	30	45	56	30	45	56	4.1
2109	20-11-15	10-24	25	46	50	25	46	50	4.13
2110	20-11-15	10-29	23	43	48	23	43	48	4.14
2111	20-11-15	10-35	26	43	49	26	43	49	4.16
2112	20-11-15	10-40	24	39	48	24	39	48	4.18
2113	20-11-15	10-46	24	42	50	24	42	50	4.2
2114	20-11-15	10-51	22	33	37	22	33	37	4.21
2115	20-11-15	10-57	24	39	45	24	39	45	4.23
2116	20-11-15	11-2	24	39	45	24	39	45	4.24
2117	20-11-15	11-8	19	33	36	19	33	36	4.24
2118	20-11-15	11-13	22	36	43	22	36	43	4.26
2119	20-11-15	11-19	19	33	36	19	33	36	4.28
2120	20-11-15	11-24	20	32	38	20	32	38	4.29
2121	20-11-15	11-30	17	28	32	17	28	32	4.31
2122	20-11-15	11-35	19	35	41	19	35	41	4.33
2123	20-11-15	11-41	17	31	37	17	31	37	4.36
2124	20-11-15	11-46	20	29	34	20	29	34	4.38
2125	20-11-15	11-52	17	32	34	17	32	34	4.39
2126	20-11-15	11-57	20	31	38	20	31	38	4.39
2127	20-11-15	12-3	19	32	34	19	32	34	4.39
2128	20-11-15	12-8	17	29	34	17	29	34	4.39
2129	20-11-15	12-14	19	31	34	19	31	34	4.39
2130	20-11-15	12-19	16	29	31	16	29	31	4.39
2131	20-11-15	12-25	19	31	33	19	31	33	4.39
2132	20-11-15	12-30	19	33	39	19	33	39	4.39
2133	20-11-15	12-36	19	31	34	19	31	34	4.39
2134	20-11-15	12-41	19	36	37	19	36	37	4.39
2135	20-11-15	12-47	19	33	36	19	33	36	4.39
2136	20-11-15	12-52	19	31	36	19	31	36	4.39
2137	20-11-15	12-58	19	34	34	19	34	34	4.39
2138	20-11-15	13-3	19	31	39	19	31	39	4.39
2139	20-11-15	13-9	16	28	30	16	28	30	4.39
2140	20-11-15	13-14	21	34	37	21	34	37	4.39
2141	20-11-15	13-20	21	33	39	21	33	39	4.39
2142	20-11-15	13-25	18	30	34	18	30	34	4.39
2143	20-11-15	13-31	16	27	30	16	27	30	4.39
2144	20-11-15	13-36	19	30	33	19	30	33	4.39
2145	20-11-15	13-42	19	33	40	19	33	40	4.39
2146	20-11-15	13-47	19	31	31	19	31	31	4.39
2147	20-11-15	13-53	18	33	37	18	33	37	4.39
2148	20-11-15	13-58	19	33	34	19	33	34	4.39
2149	20-11-15	14-4	19	34	40	19	34	40	4.39
2150	20-11-15	14-9	19	31	35	19	31	35	4.39
2151	20-11-15	14-15	20	34	37	20	34	37	4.39
2152	20-11-15	14-20	17	32	37	17	32	37	4.39
2153	20-11-15	14-26	17	31	34	17	31	34	4.39
2154	20-11-15	14-31	19	32	37	19	32	37	4.39
2155	20-11-15	14-37	19	29	34	19	29	34	4.39
2156	20-11-15	14-42	17	31	32	17	31	32	4.39
2157	20-11-15	14-48	17	29	35	17	29	35	4.39
2158	20-11-15	14-53	22	34	37	22	34	37	4.39
2159	20-11-15	14-59	20	35	41	20	35	41	4.39
2160	20-11-15	15-4	22	37	46	22	37	46	4.39
2161	20-11-15	15-10	22	34	35	22	34	35	4.39
2162	20-11-15	15-15	20	31	32	20	31	32	4.39
2163	20-11-15	15-21	20	32	37	20	32	37	4.39
2164	20-11-15	15-26	22	34	35	22	34	35	4.39
2165	20-11-15	15-32	19	34	38	19	34	38	4.39
2166	20-11-15	15-37	21	34	37	21	34	37	4.23
2167	20-11-15	15-43	20	31	33	20	31	33	4.23
2168	20-11-15	15-48	20	31	37	20	31	37	4.23
2169	20-11-15	15-54	22	37	41	22	37	41	4.22
2170	20-11-15	15-59	21	37	42	21	37	42	4.23
2171	20-11-15	16-5	21	37	38	21	37	38	4.23
2172	20-11-15	16-10	22	37	41	22	37	41	4.23
2173	20-11-15	16-16	19	35	45	19	35	45	4.29
2174	20-11-15	16-21	18	31	35	18	31	35	4.22
2175	20-11-15	16-27	21	32	40	21	32	40	4.22
2176	20-11-15	16-32	24	37	40	24	37	40	4.22
2177	20-11-15	16-38	21	32	38	21	32	38	4.22
2178	20-11-15	16-43	18	31	34	18	31	34	4.22
2179	20-11-15	16-49	21	35	38	21	35	38	4.27
2180	20-11-15	16-54	20	34	40	20	34	40	4.22
2181	20-11-15	17-0	21	34	37	21	34	37	4.22
2182	20-11-15	17-5	24	37	41	24	37	41	4.22
2183	20-11-15	17-11	21	37	40	21	37	40	4.22
2184	20-11-15	17-16	20	28	31	20	28	31	4.22
2185	20-11-15	17-22	21	38	40	21	38	40	4.22
2186	20-11-15	17-27	21	35	40	21	35	40	4.21
2187	20-11-15	17-33	21	35	42	21	35	42	4.22
2188	20-11-15	17-38	21	34	40	21	34	40	4.22
2189	20-11-15	17-44	25	37	44	25	37	44	4.22
2190	20-11-15	17-49	21	34	38	21	34	38	4.22
2191	20-11-15	17-55	24	35	37	24	35	37	4.22
2192	20-11-15	18-0	24	38	45	24	38	45	4.22
2193	20-11-15	18-6	22	37	38	22	37	38	4.22
2194	20-11-15	18-11	24	39	42	24	39	42	4.22
2195	20-11-15	18-17	24	38	47	24	38	47	4.21
2196	20-11-15	18-22	27	47	53	27	45	53	4.22
2197	20-11-15	18-28	24	41	48	24	41	48	4.22
2198	20-11-15	18-33	24	38	44	24	38	44	4.22
2199	20-11-15	18-39	22	44	53	22	43	53	4.22
2200	20-11-15	18-44	22	37	38	22	37	38	4.22
2201	20-11-15	18-50	24	43	50	24	43	50	4.22
2202	20-11-15	18-55	25	44	50	25	43	50	4.22
2203	20-11-15	19-1	27	44	50	27	43	50	4.22
2204	20-11-15	19-6	25	41	47	25	41	47	4.22
2205	20-11-15	19-12	24	43	48	24	43	48	4.21
2206	20-11-15	19-17	25	44	48	25	43	48	4.21
2207	20-11-15	19-23	27	45	52	27	44	52	4.19
2208	20-11-15	19-28	24	44	51	24	42	51	4.18
2209	20-11-15	19-34	27	45	51	27	44	51	4.18
2210	20-11-15	19-39	24	38	45	24	38	45	4.18
2211	20-11-15	19-45	27	48	51	27	45	51	4.18
2212	20-11-15	19-50	25	42	52	25	42	52	4.17
2213	20-11-15	19-56	24	43	48	24	43	48	4.17
2214	20-11-15	20-1	28	51	64	28	47	64	4.18
2215	20-11-15	20-7	27	45	57	27	44	57	4.17
2216	20-11-15	20-12	24	43	47	24	43	47	4.17
2217	20-11-15	20-18	25	40	44	25	40	44	4.17
2218	20-11-15	20-23	27	45	52	27	43	52	4.17
2219	20-11-15	20-29	26	46	55	26	45	55	4.17
2220	20-11-15	20-34	30	54	67	28	50	66	4.16
2221	20-11-15	20-40	27	51	59	27	47	59	4.16
2222	20-11-15	20-45	30	53	58	29	49	58	4.18
2223	20-11-15	20-51	31	55	65	30	50	65	4.16
2224	20-11-15	20-56	31	52	65	30	47	65	4.16
2225	20-11-15	21-2	27	46	47	27	44	47	4.16
2226	20-11-15	21-7	30	47	56	29	46	56	4.16
2227	20-11-15	21-13	27	49	60	27	46	60	4.16
2228	20-11-15	21-18	30	54	62	29	49	62	4.18
2229	20-11-15	21-24	30	49	60	29	46	60	4.15
2230	20-11-15	21-29	33	56	60	31	50	60	4.16
2231	20-11-15	21-35	27	50	60	27	47	60	4.15
2232	20-11-15	21-40	27	44	51	27	43	51	4.11
2233	20-11-15	21-46	28	47	55	27	44	55	4.11
2234	20-11-15	21-51	25	44	50	25	43	50	4.11
2235	20-11-15	21-57	28	48	61	27	44	61	4.11
2236	20-11-15	22-3	28	46	54	27	43	54	4.1
2237	20-11-15	22-8	30	50	57	28	46	57	4.11
2238	20-11-15	22-14	28	50	57	27	46	57	4.1
2239	20-11-15	22-19	24	45	54	24	43	54	4.11
2240	20-11-15	22-25	23	43	49	23	42	49	4.1
2241	20-11-15	22-30	24	41	45	24	41	45	4.09
2242	20-11-15	22-36	25	47	54	25	45	54	4.09
2243	20-11-15	22-41	30	46	53	28	43	53	4.08
2244	20-11-15	22-47	23	45	54	23	43	54	4.09
2245	20-11-15	22-52	27	49	54	27	45	54	4.08
2246	20-11-15	22-58	26	47	56	26	45	56	4.09
2247	20-11-15	23-3	23	41	42	23	41	42	4.09
2248	20-11-15	23-9	23	41	43	23	41	43	4.08
2249	20-11-15	23-14	27	47	53	27	45	53	4.09
2250	20-11-15	23-20	26	43	54	26	42	54	4.08
2251	20-11-15	23-26	26	45	50	26	43	50	4.08
2252	20-11-15	23-31	24	43	56	24	42	56	4.08
2253	20-11-15	23-37	27	49	56	27	45	56	4.07
2254	20-11-15	23-42	27	48	55	27	45	55	4.08
2255	20-11-15	23-48	27	51	62	27	47	62	4.07
2256	20-11-15	23-53	27	46	55	27	44	55	4.07
2257	20-11-15	23-59	25	45	52	25	43	52	4.07
2258	20-11-16	0-4	23	40	41	23	40	41	4.07
2259	20-11-16	0-10	22	38	44	22	38	44	4.07
2260	20-11-16	0-15	26	46	53	26	44	53	4.06
2261	20-11-16	0-21	30	54	64	29	48	62	4.04
2262	20-11-16	0-26	29	52	58	27	48	58	4.07
2263	20-11-16	0-32	23	45	53	23	44	53	4.06
2264	20-11-16	0-37	22	40	45	22	40	45	4.05
2265	20-11-16	0-43	24	44	45	24	42	45	4.06
2266	20-11-16	0-49	23	42	45	23	41	45	4.06
2267	20-11-16	0-54	23	40	44	23	40	44	4.06
2268	20-11-16	1-0	20	38	45	20	38	45	4.05
2269	20-11-16	1-5	24	45	50	24	44	50	4.05
2270	20-11-16	1-11	22	38	39	22	38	39	4.05
2271	20-11-16	1-16	27	45	53	27	43	53	4.05
2272	20-11-16	1-22	21	37	43	21	37	43	4.05
2273	20-11-16	1-27	19	37	50	19	37	50	4.05
2274	20-11-16	1-33	23	39	48	23	39	48	4.04
2275	20-11-16	1-38	24	45	49	24	43	49	4.05
2276	20-11-16	1-44	21	41	48	21	41	48	4.05
2277	20-11-16	1-49	23	45	48	23	43	48	4.05
2278	20-11-16	1-55	28	46	52	27	43	52	4.05
2279	20-11-16	2-0	24	43	54	24	42	54	4.05
2280	20-11-16	2-6	26	45	49	26	43	49	4.04
2281	20-11-16	2-12	23	39	45	23	39	45	4.04
2282	20-11-16	2-17	23	41	49	23	41	49	4.03
2283	20-11-16	2-23	26	49	53	26	45	53	4.04
2284	20-11-16	2-28	23	45	50	23	43	50	4.04
2285	20-11-16	2-34	24	45	57	24	43	57	4.04
2286	20-11-16	2-39	23	43	48	23	42	48	4.04
2287	20-11-16	2-45	23	42	49	23	41	49	4.04
2288	20-11-16	2-50	26	42	52	26	41	52	4.03
2289	20-11-16	2-56	26	45	49	26	43	49	4.03
2290	20-11-16	3-1	26	45	52	26	43	52	4.03
2291	20-11-16	3-7	26	46	52	26	43	52	4.03
2292	20-11-16	3-12	26	49	57	26	45	57	4.02
2293	20-11-16	3-18	23	45	55	23	44	55	4.03
2294	20-11-16	3-23	24	47	59	24	44	59	4.02
2295	20-11-16	3-29	25	46	51	25	44	51	4.03
2296	20-11-16	3-35	24	46	52	24	44	52	4.03
2297	20-11-16	3-40	23	39	46	23	39	46	4.03
2298	20-11-16	3-46	26	49	53	26	45	53	4.02
2299	20-11-16	3-51	24	44	48	24	42	48	4.02
2300	20-11-16	3-57	24	45	49	24	44	49	4.02
2301	20-11-16	4-2	23	45	51	23	44	51	4.02
2302	20-11-16	4-8	24	44	47	24	42	47	4.02
2303	20-11-16	4-13	24	44	55	24	42	55	4.02
2304	20-11-16	4-19	24	45	53	24	44	53	4.02
2305	20-11-16	4-24	24	48	56	24	45	56	4.02
2306	20-11-16	4-30	24	42	50	24	41	50	4.03
2307	20-11-16	4-35	23	42	53	23	41	53	4.02
2308	20-11-16	4-41	26	47	54	26	44	54	4.01
2309	20-11-16	4-46	24	45	53	24	44	53	4.02
2310	20-11-16	4-52	25	44	52	25	43	52	4.01
2311	20-11-16	4-58	23	46	56	23	44	56	4.01
2312	20-11-16	5-3	21	39	45	21	39	45	4.02
2313	20-11-16	5-9	22	39	44	22	39	44	4.02
2314	20-11-16	5-14	23	42	46	23	41	46	4.02
2315	20-11-16	5-20	23	38	42	23	38	42	4.01
2316	20-11-16	5-25	22	39	46	22	39	46	4.01
2317	20-11-16	5-31	19	35	41	19	35	41	4.01
2318	20-11-16	5-36	24	41	52	24	41	52	4.02
2319	20-11-16	5-42	20	41	53	20	41	53	4
2320	20-11-16	5-47	22	40	47	22	40	47	4.01
2321	20-11-16	5-53	23	42	53	23	40	53	4
2322	20-11-16	5-58	23	39	48	23	39	48	4.01
2323	20-11-16	6-4	22	39	45	22	39	45	4.01
2324	20-11-16	6-9	20	37	41	20	37	41	4.02
2325	20-11-16	6-15	17	38	45	17	38	45	4.01
2326	20-11-16	6-21	20	35	44	20	35	44	4.01
2327	20-11-16	6-26	19	33	39	19	33	39	4.01
2328	20-11-16	6-32	23	41	46	23	41	46	4.01
2329	20-11-16	6-37	22	41	45	22	41	45	4.01
2330	20-11-16	6-43	22	38	39	22	38	39	4.01
2331	20-11-16	6-48	22	37	40	22	37	40	4.01
2332	20-11-16	6-54	22	35	41	22	35	41	4.01
2333	20-11-16	6-59	22	40	47	22	40	47	4
2334	20-11-16	7-5	20	40	44	20	40	44	4.01
2335	20-11-16	7-10	22	40	46	22	40	46	4
2336	20-11-16	7-16	20	35	45	20	35	45	3.99
2337	20-11-16	7-21	20	37	40	20	37	40	4
2338	20-11-16	7-27	19	35	37	19	35	37	4.02
2339	20-11-16	7-32	19	35	42	19	35	42	4
2340	20-11-16	7-38	19	34	42	19	34	42	4
2341	20-11-16	7-44	22	44	49	22	43	49	3.99
2342	20-11-16	7-49	23	38	42	23	38	42	4
2343	20-11-16	7-55	23	37	38	23	37	38	4
2344	20-11-16	8-0	20	37	41	20	37	41	4
2345	20-11-16	8-6	22	39	42	22	39	42	4
2346	20-11-16	8-11	22	42	53	22	41	53	3.99
2347	20-11-16	8-17	22	41	45	22	41	45	4
2348	20-11-16	8-22	23	39	42	23	39	42	4
2349	20-11-16	8-28	23	42	53	23	41	53	4
2350	20-11-16	8-33	22	41	45	22	41	45	4
2351	20-11-16	8-39	23	44	53	23	42	53	4.01
2352	20-11-16	8-44	20	35	37	20	35	37	4
2353	20-11-16	8-50	19	34	39	19	34	39	3.98
2354	20-11-16	8-55	22	37	39	22	37	39	4
2355	20-11-16	9-1	20	37	45	20	37	45	3.99
2356	20-11-16	9-7	19	35	41	19	35	41	4
2357	20-11-16	9-12	17	34	38	17	34	38	3.99
2358	20-11-16	9-18	20	34	42	20	34	42	4
设备ID：	35FFDA055248373741740551								
