数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
958	20-11-7	15-50	53	77	86	38	58	74	3.60	
959	20-11-7	15-56	51	75	84	37	56	72	3.61	
960	20-11-7	16-1	54	75	84	39	57	71	3.62	
961	20-11-7	16-7	51	77	92	38	57	77	3.62	
962	20-11-7	16-12	55	82	95	40	61	78	3.62	
963	20-11-7	16-18	57	88	104	41	62	83	3.62	
964	20-11-7	16-23	65	93	105	43	65	83	3.61	
965	20-11-7	16-29	60	89	108	41	62	84	3.62	
966	20-11-7	16-34	59	91	103	40	62	81	3.61	
967	20-11-7	16-40	60	86	96	42	61	77	3.62	
968	20-11-7	16-45	62	92	105	42	64	82	3.62	
969	20-11-7	16-51	58	88	101	41	63	81	3.61	
970	20-11-7	16-57	60	89	98	42	64	80	3.62	
971	20-11-7	17-2	60	86	100	42	61	81	3.62	
972	20-11-7	17-8	58	88	100	41	63	82	3.61	
973	20-11-7	17-13	61	92	106	43	65	84	3.62	
974	20-11-7	17-19	64	99	117	44	68	89	3.61	
975	20-11-7	17-24	63	101	115	44	67	88	3.62	
976	20-11-7	17-30	75	115	138	48	75	99	3.60	
977	20-11-7	17-35	73	109	131	48	72	96	3.62	
978	20-11-7	17-41	75	111	131	49	73	95	3.61	
979	20-11-7	17-46	71	105	115	46	69	89	3.61	
980	20-11-7	17-52	73	109	130	48	72	94	3.61	
981	20-11-7	17-57	73	110	127	48	72	94	3.61	
982	20-11-7	18-3	79	117	129	51	77	94	3.61	
983	20-11-7	18-8	82	122	143	53	80	99	3.62	
984	20-11-7	18-14	81	130	159	54	85	105	3.61	
985	20-11-7	18-19	83	121	134	54	79	96	3.60	
986	20-11-7	18-25	84	130	151	55	85	102	3.60	
987	20-11-7	18-31	85	128	162	56	85	107	3.61	
988	20-11-7	18-36	81	129	152	53	85	102	3.61	
989	20-11-7	18-42	79	121	150	52	79	101	3.61	
990	20-11-7	18-47	83	127	143	54	84	98	3.61	
991	20-11-7	18-53	78	125	154	51	82	103	3.61	
992	20-11-7	18-58	83	126	148	54	83	101	3.60	
993	20-11-7	19-4	77	117	141	51	77	98	3.62	
994	20-11-7	19-9	78	119	147	51	78	101	3.61	
995	20-11-7	19-15	74	117	130	48	77	95	3.60	
996	20-11-7	19-20	72	113	137	47	75	97	3.59	
997	20-11-7	19-26	75	113	129	48	75	95	3.62	
998	20-11-7	19-31	71	102	125	46	68	93	3.61	
999	20-11-7	19-37	74	110	124	49	72	92	3.60	
1000	20-11-7	19-42	69	105	129	46	69	94	3.61	
1001	20-11-7	19-48	69	104	124	46	70	93	3.60	
1002	20-11-7	19-53	70	100	108	46	68	85	3.60	
1003	20-11-7	19-59	66	101	113	44	68	88	3.60	
1004	20-11-7	20-5	65	103	119	45	69	91	3.61	
1005	20-11-7	20-10	68	106	123	46	70	92	3.61	
1006	20-11-7	20-16	70	107	131	46	70	95	3.61	
1007	20-11-7	20-21	70	107	123	46	70	93	3.59	
1008	20-11-7	20-27	66	101	111	44	67	87	3.60	
1009	20-11-7	20-32	67	102	117	44	68	89	3.59	
1010	20-11-7	20-38	65	97	107	44	66	85	3.61	
1011	20-11-7	20-43	61	95	114	43	66	87	3.60	
1012	20-11-7	20-49	65	99	120	44	67	91	3.61	
1013	20-11-7	20-54	62	97	111	42	66	87	3.60	
1014	20-11-7	21-0	63	98	116	44	67	89	3.60	
1015	20-11-7	21-5	65	100	126	44	67	93	3.60	
1016	20-11-7	21-11	67	102	124	45	68	91	3.60	
1017	20-11-7	21-16	66	95	115	44	66	88	3.60	
1018	20-11-7	21-22	63	100	119	44	67	91	3.60	
1019	20-11-7	21-27	63	100	118	43	67	89	3.61	
1020	20-11-7	21-33	66	112	132	44	73	94	3.60	
1021	20-11-7	21-39	71	107	129	46	71	94	3.60	
1022	20-11-7	21-44	67	107	125	45	71	93	3.60	
1023	20-11-7	21-50	65	99	120	43	67	90	3.58	
1024	20-11-7	21-55	66	97	114	45	66	87	3.60	
1025	20-11-7	22-1	64	97	115	43	66	88	3.62	
1026	20-11-7	22-6	66	101	119	45	68	90	3.60	
1027	20-11-7	22-12	77	117	123	50	77	91	3.60	
1028	20-11-7	22-17	69	115	140	45	75	97	3.60	
1029	20-11-7	22-23	69	108	125	45	71	93	3.60	
1030	20-11-7	22-28	70	103	129	45	68	94	3.60	
1031	20-11-7	22-34	70	108	121	45	71	91	3.60	
1032	20-11-7	22-39	70	106	132	45	70	94	3.59	
1033	20-11-7	22-45	70	110	134	45	73	96	3.60	
1034	20-11-7	22-49	71	111	141	49	76	104	4.04	
1035	20-11-7	22-55	70	113	139	49	77	104	4.15	
1036	20-11-7	23-0	63	104	124	46	74	98	4.14	
1037	20-11-7	23-6	78	125	157	51	83	111	4.19	
1038	20-11-7	23-11	74	116	138	49	77	103	4.17	
1039	20-11-7	23-17	72	111	127	49	75	98	4.22	
1040	20-11-7	23-22	78	124	157	51	81	108	4.19	
1041	20-11-7	23-28	76	125	146	49	82	105	4.25	
1042	20-11-7	23-34	76	120	154	49	79	107	4.21	
1043	20-11-7	23-39	82	130	146	53	86	105	4.23	
1044	20-11-7	23-45	79	123	146	52	80	105	4.25	
1045	20-11-7	23-50	75	118	142	49	78	103	4.31	
1046	20-11-7	23-56	75	112	126	49	75	96	4.29	
1047	20-11-8	0-1	78	120	131	51	78	100	4.35	
1048	20-11-8	0-7	74	117	138	49	77	101	4.32	
1049	20-11-8	0-12	74	122	139	50	80	103	4.38	
1050	20-11-8	0-18	71	117	138	48	77	103	4.34	
1051	20-11-8	0-23	73	113	126	48	76	97	4.37	
1052	20-11-8	0-29	77	124	133	50	81	100	4.38	
1053	20-11-8	0-34	72	120	136	48	79	100	4.38	
1054	20-11-8	0-40	73	118	139	48	77	105	4.39	
1055	20-11-8	0-45	66	108	121	47	73	95	4.39	
1056	20-11-8	0-51	72	114	137	48	75	101	4.39	
1057	20-11-8	0-56	68	111	132	47	75	100	4.39	
1058	20-11-8	1-2	71	110	131	49	75	100	4.39	
1059	20-11-8	1-7	72	113	130	49	75	100	4.39	
1060	20-11-8	1-13	72	114	129	49	75	98	4.39	
1061	20-11-8	1-18	72	110	136	49	75	101	4.39	
1062	20-11-8	1-24	71	116	137	49	77	102	4.39	
1063	20-11-8	1-29	74	116	137	49	76	103	4.39	
1064	20-11-8	1-35	68	110	136	48	75	101	4.39	
1065	20-11-8	1-40	68	111	135	47	75	101	4.39	
1066	20-11-8	1-46	72	108	135	49	73	101	4.39	
1067	20-11-8	1-51	71	117	140	48	77	103	4.39	
1068	20-11-8	1-57	74	116	134	50	76	100	4.39	
1069	20-11-8	2-2	75	119	138	49	78	102	4.35	
1070	20-11-8	2-8	70	113	136	48	75	100	4.34	
1071	20-11-8	2-13	72	114	136	48	75	100	4.31	
1072	20-11-8	2-19	71	113	134	47	74	99	4.31	
1073	20-11-8	2-24	72	113	128	48	73	97	4.34	
1074	20-11-8	2-30	70	110	138	48	73	101	4.28	
1075	20-11-8	2-35	72	116	133	48	76	99	4.32	
1076	20-11-8	2-41	75	116	141	49	76	103	4.26	
1077	20-11-8	2-46	72	110	144	48	73	103	4.24	
1078	20-11-8	2-52	79	129	149	52	85	104	4.16	
1079	20-11-8	2-57	73	121	151	47	80	104	4.15	
1080	20-11-8	3-3	75	125	140	49	83	102	4.15	
1081	20-11-8	3-8	73	115	141	47	76	100	4.15	
1082	20-11-8	3-14	77	124	146	50	81	102	4.16	
1083	20-11-8	3-19	78	120	157	51	80	105	4.16	
1084	20-11-8	3-25	72	117	142	47	77	102	4.16	
1085	20-11-8	3-30	77	120	143	50	80	101	4.16	
1086	20-11-8	3-36	74	124	161	48	82	107	4.16	
1087	20-11-8	3-41	76	118	142	50	77	101	4.16	
1088	20-11-8	3-47	78	131	161	51	86	107	4.16	
1089	20-11-8	3-52	77	127	156	50	84	105	4.16	
1090	20-11-8	3-58	74	123	150	48	81	104	4.16	
1091	20-11-8	4-3	80	124	152	52	82	104	4.17	
1092	20-11-8	4-9	80	131	154	52	86	105	4.17	
1093	20-11-8	4-14	79	122	141	51	81	99	4.17	
1094	20-11-8	4-20	84	130	157	55	85	106	4.17	
1095	20-11-8	4-25	81	133	156	52	88	105	4.17	
1096	20-11-8	4-31	80	129	149	53	85	103	4.17	
1097	20-11-8	4-36	80	124	156	52	82	105	4.17	
1098	20-11-8	4-42	78	124	145	51	82	101	4.17	
1099	20-11-8	4-47	81	132	151	52	87	103	4.16	
1100	20-11-8	4-53	80	127	152	52	84	103	4.16	
1101	20-11-8	4-58	88	137	172	57	90	114	4.16	
1102	20-11-8	5-4	83	138	174	55	90	115	4.15	
1103	20-11-8	5-9	85	135	148	55	89	102	4.15	
1104	20-11-8	5-15	81	134	161	52	88	106	4.15	
1105	20-11-8	5-20	85	133	160	55	88	107	4.15	
1106	20-11-8	5-26	82	128	146	54	85	103	4.15	
1107	20-11-8	5-31	90	140	163	58	92	109	4.15	
1108	20-11-8	5-37	89	137	163	58	91	108	4.15	
1109	20-11-8	5-42	84	139	162	55	91	107	4.15	
1110	20-11-8	5-48	95	154	191	62	101	126	4.15	
1111	20-11-8	5-53	93	150	176	61	99	116	4.15	
1112	20-11-8	5-59	93	152	176	61	100	116	4.15	
1113	20-11-8	6-4	103	167	196	68	110	129	4.15	
1114	20-11-8	6-10	93	157	198	61	104	131	4.15	
1115	20-11-8	6-15	104	166	199	68	110	132	4.15	
1116	20-11-8	6-21	103	160	191	68	106	126	4.15	
1117	20-11-8	6-26	97	158	194	63	104	128	4.15	
1118	20-11-8	6-32	98	163	183	63	107	121	4.15	
1119	20-11-8	6-37	96	160	199	63	105	131	4.15	
1120	20-11-8	6-43	100	167	198	66	109	131	4.15	
1121	20-11-8	6-48	100	166	204	66	110	134	4.15	
1122	20-11-8	6-54	107	169	196	70	112	130	4.15	
1123	20-11-8	6-59	102	172	197	67	113	130	4.15	
1124	20-11-8	7-5	101	162	202	66	107	134	4.15	
1125	20-11-8	7-10	109	186	219	72	123	145	4.15	
1126	20-11-8	7-16	102	171	200	66	112	132	4.15	
1127	20-11-8	7-21	97	165	195	63	109	128	4.15	
1128	20-11-8	7-27	100	169	203	66	112	134	4.15	
1129	20-11-8	7-32	100	167	196	66	110	129	4.15	
1130	20-11-8	7-38	107	178	207	70	118	137	4.15	
1131	20-11-8	7-43	97	158	195	63	104	128	4.15	
1132	20-11-8	7-49	2	37632	1599	66	107	125	4.15	
1133	20-11-8	7-54	98	164	197	64	108	130	4.15	
1134	20-11-8	8-0	93	162	190	61	108	125	4.15	
1135	20-11-8	8-5	91	155	180	60	102	118	4.15	
1136	20-11-8	8-11	92	149	182	61	99	121	4.15	
1137	20-11-8	8-16	93	157	188	61	104	124	4.15	
1138	20-11-8	8-22	88	142	166	58	93	110	4.15	
1139	20-11-8	8-27	83	137	168	54	91	111	4.15	
1140	20-11-8	8-33	87	139	161	57	91	107	4.15	
1141	20-11-8	8-38	86	141	165	55	94	109	4.15	
1142	20-11-8	8-44	78	127	149	51	84	103	4.14	
1143	20-11-8	8-49	87	147	175	57	97	116	4.15	
1144	20-11-8	8-55	81	129	146	53	86	102	4.14	
1145	20-11-8	9-0	74	122	139	48	80	100	4.14	
1146	20-11-8	9-6	76	120	143	50	79	102	4.14	
1147	20-11-8	9-11	73	119	136	47	78	99	4.14	
1148	20-11-8	9-17	77	120	140	50	79	101	4.14	
1149	20-11-8	9-22	75	119	139	49	79	99	4.14	
1150	20-11-8	9-28	72	112	132	47	74	98	4.14	
1151	20-11-8	9-33	71	109	136	47	72	99	4.14	
1152	20-11-8	9-39	68	107	121	46	72	92	4.14	
1153	20-11-8	9-44	66	104	121	46	70	92	4.14	
1154	20-11-8	9-50	472	49	19	1	37632	1359	4.14	
1155	20-11-8	9-55	55	88	99	42	65	83	4.14	
1156	20-11-8	10-1	51	82	90	39	62	78	4.14	
1157	20-11-8	10-6	47	70	82	38	57	74	4.14	
1158	20-11-8	10-12	51	72	87	39	58	76	4.14	
1159	20-11-8	10-17	49	73	81	38	58	73	4.14	
1160	20-11-8	10-23	47	70	81	38	57	73	4.14	
1161	20-11-8	10-28	46	68	74	38	56	68	4.14	
1162	20-11-8	10-34	42	58	65	35	51	63	4.14	
1163	20-11-8	10-39	35	53	58	31	47	58	4.14	
1164	20-11-8	10-45	34	49	50	31	45	50	4.14	
1165	20-11-8	10-50	33	47	53	30	43	53	4.11	
1166	20-11-8	10-56	31	47	51	29	43	51	4.12	
1167	20-11-8	11-2	27	45	50	26	42	50	4.12	
1168	20-11-8	11-7	26	35	37	26	35	37	4.12	
1169	20-11-8	11-13	26	38	43	26	38	43	4.11	
1170	20-11-8	11-18	25	35	42	25	35	42	4.11	
1171	20-11-8	11-24	22	33	37	22	33	37	4.10	
1172	20-11-8	11-29	21	30	32	21	30	32	4.12	
1173	20-11-8	11-35	21	30	33	21	30	33	4.11	
1174	20-11-8	11-40	18	29	30	18	29	30	4.11	
1175	20-11-8	11-46	17	26	28	17	26	28	4.12	
1176	20-11-8	11-51	14	21	24	14	21	24	4.11	
1177	20-11-8	11-57	16	24	26	16	24	26	4.12	
1178	20-11-8	12-2	14	25	26	14	25	26	4.10	
1179	20-11-8	12-8	16	25	30	16	25	30	4.10	
1180	20-11-8	12-13	16	22	22	16	22	22	4.10	
1181	20-11-8	12-19	12	21	22	12	21	22	4.11	
1182	20-11-8	12-24	12	18	22	12	18	22	4.11	
1183	20-11-8	12-30	14	20	20	14	20	20	4.10	
1184	20-11-8	12-36	11	17	21	11	17	21	4.10	
1185	20-11-8	12-41	13	21	25	13	21	25	4.10	
1186	20-11-8	12-47	11	18	19	11	18	19	4.10	
1187	20-11-8	12-52	13	18	19	13	18	19	4.09	
1188	20-11-8	12-58	11	19	22	11	19	22	4.11	
1189	20-11-8	13-3	13	19	21	13	19	21	4.08	
1190	20-11-8	13-9	11	18	18	11	18	18	4.09	
1191	20-11-8	13-14	13	21	23	13	21	23	4.09	
1192	20-11-8	13-20	13	19	21	13	19	21	4.09	
1193	20-11-8	13-25	10	17	22	10	17	22	4.09	
1194	20-11-8	13-31	13	19	21	13	19	21	4.09	
1195	20-11-8	13-36	14	22	26	14	22	26	4.09	
1196	20-11-8	13-42	11	19	20	11	19	20	4.08	
1197	20-11-8	13-47	11	19	19	11	19	19	4.09	
1198	20-11-8	13-53	13	20	22	13	20	22	4.09	
1199	20-11-8	13-58	11	18	20	11	18	20	4.08	
1200	20-11-8	14-4	14	20	23	14	20	23	4.07	
1201	20-11-8	14-10	10	15	18	10	15	18	4.08	
1202	20-11-8	14-15	11	16	16	11	16	16	4.08	
1203	20-11-8	14-21	12	19	22	12	19	22	4.08	
1204	20-11-8	14-26	11	18	18	11	18	18	4.08	
1205	20-11-8	14-32	11	16	19	11	16	19	4.07	
1206	20-11-8	14-37	10	16	18	10	16	18	4.08	
1207	20-11-8	14-43	10	15	19	10	15	19	4.07	
1208	20-11-8	14-48	10	19	24	10	19	24	4.08	
1209	20-11-8	14-54	10	14	14	10	14	14	4.07	
1210	20-11-8	14-59	9	14	15	9	14	15	4.08	
1211	20-11-8	15-5	9	15	16	9	15	16	4.07	
1212	20-11-8	15-10	9	12	12	9	12	12	4.07	
1213	20-11-8	15-16	9	11	14	9	11	14	4.07	
1214	20-11-8	15-21	10	14	16	10	14	16	4.07	
1215	20-11-8	15-27	7	10	14	7	10	14	4.07	
1216	20-11-8	15-32	9	14	16	9	14	16	4.05	
1217	20-11-8	15-38	7	10	11	7	10	11	4.07	
1218	20-11-8	15-44	7	11	13	7	11	13	4.07	
1219	20-11-8	15-49	6	9	11	6	9	11	4.07	
1220	20-11-8	15-55	7	11	11	7	11	11	4.07	
1221	20-11-8	16-0	6	10	13	6	10	13	4.07	
1222	20-11-8	16-6	7	10	11	7	10	11	4.07	
1223	20-11-8	16-11	6	10	11	6	10	11	4.06	
1224	20-11-8	16-17	6	10	10	6	10	10	4.06	
1225	20-11-8	16-22	5	9	13	5	9	13	4.06	
1226	20-11-8	16-28	6	10	13	6	10	13	4.06	
1227	20-11-8	16-33	7	11	14	7	11	14	4.07	
1228	20-11-8	16-39	6	11	11	6	11	11	4.06	
1229	20-11-8	16-44	6	9	11	6	9	11	4.06	
1230	20-11-8	16-50	5	9	14	5	9	14	4.06	
1231	20-11-8	16-55	5	9	10	5	9	10	4.07	
1232	20-11-8	17-1	7	10	13	7	10	13	4.06	
1233	20-11-8	17-7	5	9	9	5	9	9	4.04	
1234	20-11-8	17-12	6	9	10	6	9	10	4.06	
1235	20-11-8	17-18	6	11	14	6	11	14	4.06	
1236	20-11-8	17-23	6	10	10	6	10	10	4.05	
1237	20-11-8	17-29	5	9	9	5	9	9	4.05	
1238	20-11-8	17-34	6	10	10	6	10	10	4.06	
1239	20-11-8	17-40	6	10	10	6	10	10	4.05	
1240	20-11-8	17-45	5	9	10	5	9	10	4.05	
1241	20-11-8	17-51	6	9	10	6	9	10	4.05	
1242	20-11-8	17-56	7	11	14	7	11	14	4.05	
1243	20-11-8	18-2	5	9	11	5	9	11	4.05	
1244	20-11-8	18-7	6	10	11	6	10	11	4.05	
1245	20-11-8	18-13	7	13	17	7	13	17	4.05	
1246	20-11-8	18-18	9	14	18	9	14	18	4.05	
1247	20-11-8	18-24	10	16	17	10	16	17	4.05	
1248	20-11-8	18-29	12	16	21	12	16	21	4.05	
1249	20-11-8	18-35	9	17	20	9	17	20	4.05	
1250	20-11-8	18-41	10	17	18	10	17	18	4.05	
1251	20-11-8	18-46	10	17	17	10	17	17	4.04	
1252	20-11-8	18-52	9	14	17	9	14	17	4.05	
1253	20-11-8	18-57	12	18	20	12	18	20	4.04	
1254	20-11-8	19-3	12	18	24	12	18	24	4.04	
1255	20-11-8	19-8	12	18	24	12	18	24	4.04	
1256	20-11-8	19-14	10	17	20	10	17	20	4.04	
1257	20-11-8	19-19	10	16	17	10	16	17	4.04	
1258	20-11-8	19-25	9	14	17	9	14	17	4.04	
1259	20-11-8	19-30	9	14	19	9	14	19	4.04	
1260	20-11-8	19-36	8	13	16	8	13	16	4.04	
1261	20-11-8	19-41	9	19	21	9	19	21	4.02	
1262	20-11-8	19-47	12	17	17	12	17	17	4.04	
1263	20-11-8	19-52	9	16	21	9	16	21	4.03	
1264	20-11-8	19-58	9	16	20	9	16	20	4.05	
1265	20-11-8	20-3	10	16	19	10	16	19	4.04	
1266	20-11-8	20-9	9	14	19	9	14	19	4.03	
1267	20-11-8	20-15	9	15	17	9	15	17	4.02	
1268	20-11-8	20-20	10	19	21	10	19	21	4.03	
1269	20-11-8	20-26	10	14	19	10	14	19	4.03	
1270	20-11-8	20-31	8	12	13	8	12	13	4.04	
1271	20-11-8	20-37	9	14	14	9	14	14	4.04	
1272	20-11-8	20-42	9	13	14	9	13	14	4.04	
1273	20-11-8	20-48	8	13	14	8	13	14	4.03	
1274	20-11-8	20-53	9	13	13	9	13	13	4.03	
1275	20-11-8	20-59	6	10	14	6	10	14	4.00	
1276	20-11-8	21-4	9	14	14	9	14	14	4.03	
1277	20-11-8	21-10	9	13	17	9	13	17	4.03	
1278	20-11-8	21-15	9	14	17	9	14	17	4.03	
1279	20-11-8	21-21	9	13	16	9	13	16	4.03	
1280	20-11-8	21-26	9	13	17	9	13	17	4.03	
1281	20-11-8	21-32	8	13	14	8	13	14	4.03	
1282	20-11-8	21-37	8	13	14	8	13	14	4.03	
1283	20-11-8	21-43	8	12	13	8	12	13	4.03	
1284	20-11-8	21-49	9	14	14	9	14	14	4.03	
1285	20-11-8	21-54	9	13	16	9	13	16	4.03	
1286	20-11-8	22-0	9	16	17	9	16	17	4.03	
1287	20-11-8	22-5	8	12	14	8	12	14	4.03	
1288	20-11-8	22-11	7	11	13	7	11	13	4.03	
1289	20-11-8	22-16	9	11	14	9	11	14	4.02	
1290	20-11-8	22-22	9	15	17	9	15	17	4.03	
1291	20-11-8	22-27	9	14	17	9	14	17	4.02	
1292	20-11-8	22-33	7	11	13	7	11	13	4.02	
1293	20-11-8	22-38	9	15	17	9	15	17	4.02	
1294	20-11-8	22-44	7	11	13	7	11	13	4.03	
1295	20-11-8	22-49	7	13	13	7	13	13	4.02	
1296	20-11-8	22-55	7	11	11	7	11	11	4.02	
1297	20-11-8	23-0	7	10	14	7	10	14	4.02	
1298	20-11-8	23-6	6	10	13	6	10	13	4.02	
1299	20-11-8	23-12	6	13	15	6	13	15	4.02	
1300	20-11-8	23-17	7	11	13	7	11	13	4.02	
1301	20-11-8	23-23	6	11	14	6	11	14	4.02	
1302	20-11-8	23-28	7	11	14	7	11	14	4.03	
1303	20-11-8	23-34	6	11	14	6	11	14	4.02	
1304	20-11-8	23-39	7	11	14	7	11	14	4.02	
1305	20-11-8	23-45	7	13	15	7	13	15	4.01	
1306	20-11-8	23-50	10	15	15	10	15	15	4.02	
1307	20-11-8	23-56	7	10	10	7	10	10	4.02	
1308	20-11-9	0-1	7	13	13	7	13	13	4.02	
1309	20-11-9	0-7	9	13	16	9	13	16	4.02	
1310	20-11-9	0-12	8	12	12	8	12	12	4.03	
1311	20-11-9	0-18	10	16	22	10	16	22	4.02	
1312	20-11-9	0-23	9	12	16	9	12	16	4.02	
1313	20-11-9	0-29	8	13	14	8	13	14	4.01	
1314	20-11-9	0-34	9	13	16	9	13	16	4.02	
1315	20-11-9	0-40	8	13	17	8	13	17	4.02	
1316	20-11-9	0-46	8	12	16	8	12	16	4.02	
1317	20-11-9	0-51	8	10	13	8	10	13	4.01	
1318	20-11-9	0-57	6	10	12	6	10	12	4.01	
1319	20-11-9	1-2	8	13	14	8	13	14	4.02	
1320	20-11-9	1-8	6	9	10	6	9	10	4.01	
1321	20-11-9	1-13	5	9	10	5	9	10	4.02	
1322	20-11-9	1-19	6	10	10	6	10	10	4.02	
1323	20-11-9	1-24	6	9	9	6	9	9	4.02	
1324	20-11-9	1-30	5	8	8	5	8	8	4.01	
1325	20-11-9	1-35	5	9	9	5	9	9	4.01	
1326	20-11-9	1-41	6	9	9	6	9	9	4.02	
1327	20-11-9	1-46	6	12	13	6	12	13	4.01	
1328	20-11-9	1-52	5	9	10	5	9	10	4.01	
1329	20-11-9	1-57	4	6	9	4	6	9	4.01	
1330	20-11-9	2-3	5	9	9	5	9	9	3.99	
1331	20-11-9	2-8	5	9	12	5	9	12	4.01	
1332	20-11-9	2-14	5	8	9	5	8	9	4.00	
1333	20-11-9	2-20	6	9	10	6	9	10	4.01	
1334	20-11-9	2-25	4	5	5	4	5	5	4.01	
1335	20-11-9	2-31	4	8	8	4	8	8	4.01	
1336	20-11-9	2-36	5	8	8	5	8	8	4.01	
1337	20-11-9	2-42	4	9	12	4	9	12	4.01	
1338	20-11-9	2-47	4	6	10	4	6	10	4.01	
1339	20-11-9	2-53	5	9	10	5	9	10	4.01	
1340	20-11-9	2-58	2	5	6	2	5	6	4.01	
1341	20-11-9	3-4	5	9	9	5	9	9	4.01	
1342	20-11-9	3-9	4	6	6	4	6	6	4.00	
1343	20-11-9	3-15	4	6	9	4	6	9	4.00	
1344	20-11-9	3-20	4	6	12	4	6	12	4.00	
1345	20-11-9	3-26	5	8	8	5	8	8	4.01	
1346	20-11-9	3-31	2	6	6	2	6	6	4.00	
1347	20-11-9	3-37	2	5	6	2	5	6	4.00	
1348	20-11-9	3-43	2	5	5	2	5	5	4.00	
1349	20-11-9	3-48	2	6	8	2	6	8	4.00	
1350	20-11-9	3-54	2	6	6	2	6	6	4.00	
1351	20-11-9	3-59	2	5	5	2	5	5	4.00	
1352	20-11-9	4-5	4	6	8	4	6	8	4.00	
1353	20-11-9	4-10	2	5	6	2	5	6	4.00	
1354	20-11-9	4-16	4	5	6	4	5	6	4.00	
1355	20-11-9	4-21	4	5	5	4	5	5	4.00	
1356	20-11-9	4-27	4	6	6	4	6	6	4.00	
1357	20-11-9	4-32	2	4	5	2	4	5	4.00	
1358	20-11-9	4-38	2	4	4	2	4	4	4.00	
1359	20-11-9	4-43	2	5	5	2	5	5	4.00	
1360	20-11-9	4-49	2	5	6	2	5	6	4.00	
1361	20-11-9	4-54	2	5	12	2	5	12	4.00	
1362	20-11-9	5-0	2	5	5	2	5	5	3.99	
1363	20-11-9	5-5	2	5	5	2	5	5	4.00	
1364	20-11-9	5-11	2	4	4	2	4	4	3.99	
1365	20-11-9	5-17	2	5	6	2	5	6	3.99	
1366	20-11-9	5-22	2	4	4	2	4	4	3.99	
1367	20-11-9	5-28	2	5	6	2	5	6	3.99	
1368	20-11-9	5-33	2	5	5	2	5	5	3.99	
1369	20-11-9	5-39	4	8	10	4	8	10	3.99	
1370	20-11-9	5-44	4	5	5	4	5	5	3.99	
1371	20-11-9	5-50	4	5	6	4	5	6	3.99	
1372	20-11-9	5-55	4	6	8	4	6	8	3.99	
1373	20-11-9	6-1	4	6	6	4	6	6	3.99	
1374	20-11-9	6-6	2	4	4	2	4	4	3.99	
1375	20-11-9	6-12	2	4	6	2	4	6	3.99	
1376	20-11-9	6-17	2	5	6	2	5	6	3.98	
1377	20-11-9	6-23	1	4	5	1	4	5	3.99	
1378	20-11-9	6-28	4	6	8	4	6	8	3.99	
1379	20-11-9	6-34	2	4	5	2	4	5	3.98	
1380	20-11-9	6-39	4	6	6	4	6	6	3.98	
1381	20-11-9	6-45	4	6	8	4	6	8	3.99	
1382	20-11-9	6-51	4	6	6	4	6	6	3.99	
1383	20-11-9	6-56	2	4	4	2	4	4	3.98	
1384	20-11-9	7-2	4	6	6	4	6	6	3.98	
1385	20-11-9	7-7	4	6	8	4	6	8	3.98	
1386	20-11-9	7-13	4	5	5	4	5	5	3.98	
1387	20-11-9	7-18	4	6	8	4	6	8	3.99	
1388	20-11-9	7-24	4	6	8	4	6	8	3.98	
1389	20-11-9	7-29	4	6	9	4	6	9	3.98	
1390	20-11-9	7-35	5	8	8	5	8	8	3.98	
1391	20-11-9	7-40	5	8	9	5	8	9	3.97	
1392	20-11-9	7-46	5	9	9	5	9	9	3.99	
1393	20-11-9	7-51	5	9	10	5	9	10	3.98	
1394	20-11-9	7-57	5	9	10	5	9	10	3.98	
1395	20-11-9	8-2	4	7	7	4	7	7	3.97	
1396	20-11-9	8-8	4	6	8	4	6	8	3.98	
1397	20-11-9	8-14	5	8	8	5	8	8	3.98	
1398	20-11-9	8-19	5	8	12	5	8	12	3.98	
1399	20-11-9	8-25	5	6	8	5	6	8	3.97	
1400	20-11-9	8-30	6	9	9	6	9	9	3.98	
1401	20-11-9	8-36	6	8	10	6	8	10	3.97	
1402	20-11-9	8-41	5	8	9	5	8	9	3.97	
1403	20-11-9	8-47	5	9	13	5	9	13	3.97	
1404	20-11-9	8-52	6	9	10	6	9	10	3.97	
1405	20-11-9	8-58	6	9	9	6	9	9	3.97	
1406	20-11-9	9-3	6	10	12	6	10	12	3.97	
1407	20-11-9	9-9	6	9	9	6	9	9	3.97	
1408	20-11-9	9-14	5	9	12	5	9	12	3.97	
1409	20-11-9	9-20	6	10	14	6	10	14	3.97	
1410	20-11-9	9-25	6	10	10	6	10	10	3.97	
1411	20-11-9	9-31	6	10	12	6	10	12	3.97	
1412	20-11-9	9-36	9	13	16	9	13	16	3.96	
1413	20-11-9	9-42	6	10	13	6	10	13	3.95	
1414	20-11-9	9-48	7	11	13	7	11	13	3.97	
1415	20-11-9	9-53	9	13	14	9	13	14	3.96	
1416	20-11-9	9-59	6	11	11	6	11	11	3.97	
1417	20-11-9	10-4	7	11	14	7	11	14	3.96	
1418	20-11-9	10-10	6	9	13	6	9	13	3.96	
1419	20-11-9	10-15	6	10	14	6	10	14	3.96	
1420	20-11-9	10-21	6	9	11	6	9	11	3.96	
1421	20-11-9	10-26	6	9	10	6	9	10	3.96	
1422	20-11-9	10-32	6	9	9	6	9	9	3.96	
