pm1,pm25,pm10,subject,datetime
14,18,19,A1,2020-11-05T21:33:00Z
14,21,21,A1,2020-11-05T21:39:00Z
11,16,19,A1,2020-11-05T21:44:00Z
14,19,21,A1,2020-11-05T21:50:00Z
15,21,23,A1,2020-11-05T21:55:00Z
12,16,19,A1,2020-11-05T22:01:00Z
14,19,19,A1,2020-11-05T22:06:00Z
12,16,19,A1,2020-11-05T22:12:00Z
14,18,19,A1,2020-11-05T22:17:00Z
14,21,21,A1,2020-11-05T22:23:00Z
15,22,22,A1,2020-11-05T22:28:00Z
14,22,25,A1,2020-11-05T22:34:00Z
15,21,21,A1,2020-11-05T22:39:00Z
14,24,25,A1,2020-11-05T22:45:00Z
14,19,19,A1,2020-11-05T22:50:00Z
16,28,32,A1,2020-11-05T22:56:00Z
16,23,23,A1,2020-11-05T23:01:00Z
15,22,23,A1,2020-11-05T23:07:00Z
15,22,25,A1,2020-11-05T23:12:00Z
16,23,26,A1,2020-11-05T23:18:00Z
16,26,29,A1,2020-11-05T23:23:00Z
19,25,31,A1,2020-11-05T23:29:00Z
18,28,30,A1,2020-11-05T23:34:00Z
16,26,28,A1,2020-11-05T23:40:00Z
22,30,38,A1,2020-11-05T23:46:00Z
22,32,35,A1,2020-11-05T23:51:00Z
18,29,32,A1,2020-11-05T23:57:00Z
16,25,28,A1,2020-11-06T00:02:00Z
19,29,33,A1,2020-11-06T00:08:00Z
15,23,26,A1,2020-11-06T00:13:00Z
19,29,32,A1,2020-11-06T00:19:00Z
21,30,33,A1,2020-11-06T00:24:00Z
21,29,29,A1,2020-11-06T00:30:00Z
21,30,36,A1,2020-11-06T00:35:00Z
19,29,32,A1,2020-11-06T00:41:00Z
20,26,30,A1,2020-11-06T00:46:00Z
22,33,35,A1,2020-11-06T00:52:00Z
22,32,35,A1,2020-11-06T00:57:00Z
22,33,36,A1,2020-11-06T01:03:00Z
22,30,33,A1,2020-11-06T01:08:00Z
21,29,32,A1,2020-11-06T01:14:00Z
19,30,32,A1,2020-11-06T01:19:00Z
21,30,33,A1,2020-11-06T01:25:00Z
23,36,39,A1,2020-11-06T01:30:00Z
22,33,35,A1,2020-11-06T01:36:00Z
21,32,39,A1,2020-11-06T01:41:00Z
21,28,28,A1,2020-11-06T01:47:00Z
19,32,40,A1,2020-11-06T01:52:00Z
18,25,28,A1,2020-11-06T01:58:00Z
22,30,33,A1,2020-11-06T02:03:00Z
21,32,40,A1,2020-11-06T02:09:00Z
21,30,37,A1,2020-11-06T02:14:00Z
18,25,32,A1,2020-11-06T02:20:00Z
21,28,30,A1,2020-11-06T02:25:00Z
19,29,32,A1,2020-11-06T02:31:00Z
16,26,30,A1,2020-11-06T02:36:00Z
19,28,28,A1,2020-11-06T02:42:00Z
18,26,29,A1,2020-11-06T02:47:00Z
18,26,28,A1,2020-11-06T02:53:00Z
18,23,25,A1,2020-11-06T02:58:00Z
18,25,25,A1,2020-11-06T03:04:00Z
16,23,23,A1,2020-11-06T03:09:00Z
18,26,28,A1,2020-11-06T03:15:00Z
16,28,28,A1,2020-11-06T03:20:00Z
19,29,32,A1,2020-11-06T03:26:00Z
19,26,29,A1,2020-11-06T03:31:00Z
16,27,27,A1,2020-11-06T03:37:00Z
18,25,28,A1,2020-11-06T03:42:00Z
21,28,30,A1,2020-11-06T03:48:00Z
22,30,36,A1,2020-11-06T03:53:00Z
21,28,30,A1,2020-11-06T03:59:00Z
21,28,30,A1,2020-11-06T04:04:00Z
22,33,35,A1,2020-11-06T04:10:00Z
22,30,36,A1,2020-11-06T04:15:00Z
22,35,39,A1,2020-11-06T04:21:00Z
26,36,41,A1,2020-11-06T04:26:00Z
25,34,40,A1,2020-11-06T04:32:00Z
25,36,40,A1,2020-11-06T04:37:00Z
27,37,43,A1,2020-11-06T04:43:00Z
27,38,43,A1,2020-11-06T04:48:00Z
29,38,45,A1,2020-11-06T04:54:00Z
33,46,47,A1,2020-11-06T04:59:00Z
29,45,47,A1,2020-11-05T21:13:00Z
32,43,46,A1,2020-11-06T02:13:00Z
30,44,50,A1,2020-11-06T05:16:00Z
33,46,50,A1,2020-11-06T05:21:00Z
32,43,44,A1,2020-11-06T05:27:00Z
36,48,55,A1,2020-11-06T05:32:00Z
30,41,46,A1,2020-11-06T05:38:00Z
29,40,42,A1,2020-11-06T05:43:00Z
32,43,46,A1,2020-11-06T05:49:00Z
29,40,42,A1,2020-11-06T05:54:00Z
28,43,50,A1,2020-11-06T06:00:00Z
28,39,44,A1,2020-11-05T21:14:00Z
26,37,39,A1,2020-11-06T03:14:00Z
28,37,43,A1,2020-11-06T06:16:00Z
28,40,43,A1,2020-11-06T06:22:00Z
28,40,43,A1,2020-11-06T06:27:00Z
28,39,42,A1,2020-11-06T06:33:00Z
25,37,40,A1,2020-11-06T06:38:00Z
28,40,46,A1,2020-11-06T06:44:00Z
28,43,51,A1,2020-11-06T06:49:00Z
29,39,42,A1,2020-11-06T06:55:00Z
29,39,42,A1,2020-11-06T07:00:00Z
30,44,47,A1,2020-11-05T22:15:00Z
29,43,47,A1,2020-11-06T03:15:00Z
28,40,43,A1,2020-11-06T07:17:00Z
30,44,49,A1,2020-11-06T07:22:00Z
29,43,46,A1,2020-11-06T07:28:00Z
29,42,44,A1,2020-11-06T07:33:00Z
30,44,49,A1,2020-11-06T07:39:00Z
30,43,44,A1,2020-11-06T07:44:00Z
33,50,53,A1,2020-11-06T07:50:00Z
33,46,53,A1,2020-11-06T07:55:00Z
40,60,61,A1,2020-11-05T17:16:00Z
40,57,63,A1,2020-11-05T22:16:00Z
42,60,61,A1,2020-11-06T04:16:00Z
43,65,68,A1,2020-11-06T08:17:00Z
40,56,63,A1,2020-11-06T08:23:00Z
43,63,70,A1,2020-11-06T08:28:00Z
41,64,78,A1,2020-11-06T08:34:00Z
43,64,71,A1,2020-11-06T08:39:00Z
43,65,75,A1,2020-11-06T08:45:00Z
48,67,75,A1,2020-11-06T08:50:00Z
47,68,70,A1,2020-11-06T08:56:00Z
47,72,78,A1,2020-11-05T18:17:00Z
50,70,78,A1,2020-11-05T23:17:00Z
51,74,78,A1,2020-11-06T09:13:00Z
49,68,77,A1,2020-11-06T09:18:00Z
51,75,88,A1,2020-11-06T09:24:00Z
57,80,92,A1,2020-11-06T09:29:00Z
55,79,87,A1,2020-11-06T09:35:00Z
50,72,78,A1,2020-11-06T09:40:00Z
53,78,89,A1,2020-11-06T09:46:00Z
53,75,81,A1,2020-11-06T09:51:00Z
50,71,77,A1,2020-11-06T09:57:00Z
50,72,85,A1,2020-11-05T18:18:00Z
50,72,81,A1,2020-11-06T00:18:00Z
53,74,84,A1,2020-11-06T10:13:00Z
49,72,81,A1,2020-11-06T10:19:00Z
50,71,79,A1,2020-11-06T10:24:00Z
50,75,79,A1,2020-11-06T10:30:00Z
51,73,77,A1,2020-11-06T10:35:00Z
50,72,78,A1,2020-11-06T10:41:00Z
53,73,79,A1,2020-11-06T10:46:00Z
52,67,68,A1,2020-11-06T10:52:00Z
46,72,77,A1,2020-11-06T10:57:00Z
50,71,76,A1,2020-11-05T19:19:00Z
49,69,79,A1,2020-11-06T00:19:00Z
50,72,76,A1,2020-11-06T11:14:00Z
53,78,80,A1,2020-11-06T11:19:00Z
53,75,82,A1,2020-11-06T11:25:00Z
56,76,90,A1,2020-11-06T11:30:00Z
56,81,93,A1,2020-11-06T11:36:00Z
55,75,86,A1,2020-11-06T11:42:00Z
56,84,91,A1,2020-11-06T11:47:00Z
57,85,93,A1,2020-11-06T11:53:00Z
61,94,103,A1,2020-11-06T11:58:00Z
65,94,102,A1,2020-11-05T20:20:00Z
62,95,103,A1,2020-11-06T01:20:00Z
69,100,111,A1,2020-11-06T12:15:00Z
72,106,121,A1,2020-11-06T12:20:00Z
70,106,114,A1,2020-11-06T12:26:00Z
70,105,123,A1,2020-11-06T12:31:00Z
69,102,114,A1,2020-11-06T12:37:00Z
64,93,104,A1,2020-11-06T12:42:00Z
70,103,113,A1,2020-11-06T12:48:00Z
61,87,102,A1,2020-11-06T12:53:00Z
68,96,104,A1,2020-11-06T12:59:00Z
65,97,108,A1,2020-11-05T20:21:00Z
67,97,108,A1,2020-11-06T02:21:00Z
72,105,112,A1,2020-11-06T13:16:00Z
68,100,108,A1,2020-11-06T13:21:00Z
67,100,116,A1,2020-11-06T13:27:00Z
69,101,106,A1,2020-11-06T13:32:00Z
65,89,97,A1,2020-11-06T13:38:00Z
64,94,104,A1,2020-11-06T13:43:00Z
63,95,112,A1,2020-11-06T13:49:00Z
61,85,90,A1,2020-11-06T13:54:00Z
59,87,103,A1,2020-11-06T14:00:00Z
57,86,99,A1,2020-11-05T21:22:00Z
57,79,98,A1,2020-11-06T03:22:00Z
57,81,96,A1,2020-11-06T14:16:00Z
58,84,92,A1,2020-11-06T14:22:00Z
59,81,97,A1,2020-11-06T14:27:00Z
57,80,87,A1,2020-11-06T14:33:00Z
52,77,82,A1,2020-11-06T14:39:00Z
53,73,80,A1,2020-11-06T14:44:00Z
53,72,73,A1,2020-11-06T14:50:00Z
50,73,91,A1,2020-11-06T14:55:00Z
49,69,78,A1,2020-11-05T17:23:00Z
49,72,83,A1,2020-11-05T22:23:00Z
49,68,74,A1,2020-11-06T04:23:00Z
49,71,77,A1,2020-11-06T15:17:00Z
49,72,80,A1,2020-11-06T15:23:00Z
44,64,69,A1,2020-11-06T15:28:00Z
54,74,79,A1,2020-11-06T15:34:00Z
50,70,95,A1,2020-11-06T15:39:00Z
46,71,79,A1,2020-11-06T15:45:00Z
49,69,72,A1,2020-11-06T15:50:00Z
47,69,73,A1,2020-11-06T15:56:00Z
50,71,82,A1,2020-11-06T16:02:00Z
49,62,68,A1,2020-11-06T16:07:00Z
49,79,84,A1,2020-11-06T16:13:00Z
46,66,72,A1,2020-11-06T16:18:00Z
46,71,80,A1,2020-11-06T16:24:00Z
50,70,81,A1,2020-11-06T16:29:00Z
52,74,82,A1,2020-11-06T16:35:00Z
46,65,74,A1,2020-11-06T16:40:00Z
44,68,72,A1,2020-11-06T16:46:00Z
48,72,74,A1,2020-11-06T16:51:00Z
42,66,74,A1,2020-11-06T16:57:00Z
46,72,76,A1,2020-11-06T17:02:00Z
47,68,72,A1,2020-11-06T17:08:00Z
46,70,76,A1,2020-11-06T17:13:00Z
46,71,81,A1,2020-11-06T17:19:00Z
47,69,79,A1,2020-11-06T17:25:00Z
44,65,77,A1,2020-11-06T17:30:00Z
47,66,79,A1,2020-11-06T17:36:00Z
46,69,73,A1,2020-11-06T17:41:00Z
50,73,83,A1,2020-11-06T17:47:00Z
45,66,76,A1,2020-11-06T17:52:00Z
50,71,80,A1,2020-11-06T17:58:00Z
47,63,72,A1,2020-11-06T18:03:00Z
49,69,77,A1,2020-11-06T18:09:00Z
51,73,79,A1,2020-11-06T18:14:00Z
47,69,80,A1,2020-11-06T18:20:00Z
57,83,91,A1,2020-11-06T18:25:00Z
56,78,96,A1,2020-11-06T18:31:00Z
58,89,99,A1,2020-11-06T18:36:00Z
60,87,96,A1,2020-11-06T18:42:00Z
61,84,95,A1,2020-11-06T18:48:00Z
61,85,91,A1,2020-11-06T18:53:00Z
409,37,11,A1,2020-11-06T18:59:00Z
62,92,110,A1,2020-11-06T19:04:00Z
66,93,110,A1,2020-11-06T19:10:00Z
62,91,101,A1,2020-11-06T19:15:00Z
65,91,107,A1,2020-11-06T19:21:00Z
65,94,105,A1,2020-11-06T19:26:00Z
68,95,106,A1,2020-11-06T19:32:00Z
68,100,117,A1,2020-11-06T19:37:00Z
67,99,117,A1,2020-11-06T19:43:00Z
71,108,124,A1,2020-11-06T19:48:00Z
71,108,120,A1,2020-11-06T19:54:00Z
73,108,113,A1,2020-11-06T19:59:00Z
72,108,128,A1,2020-11-06T20:05:00Z
80,112,121,A1,2020-11-06T20:10:00Z
75,106,117,A1,2020-11-06T20:16:00Z
85,124,140,A1,2020-11-06T20:22:00Z
81,123,131,A1,2020-11-06T20:27:00Z
86,122,137,A1,2020-11-06T20:33:00Z
84,128,143,A1,2020-11-06T20:38:00Z
84,126,141,A1,2020-11-06T20:44:00Z
79,117,141,A1,2020-11-06T20:49:00Z
84,131,153,A1,2020-11-06T20:55:00Z
89,131,149,A1,2020-11-06T21:00:00Z
87,124,132,A1,2020-11-06T21:06:00Z
87,123,145,A1,2020-11-06T21:11:00Z
89,132,157,A1,2020-11-06T21:17:00Z
95,133,151,A1,2020-11-06T21:22:00Z
90,134,142,A1,2020-11-06T21:28:00Z
95,137,151,A1,2020-11-06T21:33:00Z
89,137,166,A1,2020-11-06T21:39:00Z
93,136,153,A1,2020-11-06T21:45:00Z
90,131,142,A1,2020-11-06T21:50:00Z
97,137,156,A1,2020-11-06T21:56:00Z
93,131,162,A1,2020-11-06T22:01:00Z
96,143,163,A1,2020-11-06T22:07:00Z
96,140,159,A1,2020-11-06T22:12:00Z
90,137,155,A1,2020-11-06T22:18:00Z
90,135,149,A1,2020-11-06T22:23:00Z
95,144,162,A1,2020-11-06T22:29:00Z
98,142,157,A1,2020-11-06T22:34:00Z
104,155,181,A1,2020-11-06T22:40:00Z
98,149,173,A1,2020-11-06T22:45:00Z
98,144,160,A1,2020-11-06T22:51:00Z
106,157,175,A1,2020-11-06T22:56:00Z
103,153,171,A1,2020-11-06T23:02:00Z
102,144,162,A1,2020-11-06T23:08:00Z
101,153,170,A1,2020-11-06T23:13:00Z
103,154,179,A1,2020-11-06T23:19:00Z
99,141,163,A1,2020-11-06T23:24:00Z
103,157,184,A1,2020-11-06T23:30:00Z
103,147,161,A1,2020-11-06T23:35:00Z
101,144,160,A1,2020-11-06T23:41:00Z
95,145,154,A1,2020-11-06T23:46:00Z
98,147,173,A1,2020-11-06T23:52:00Z
97,144,161,A1,2020-11-06T23:57:00Z
97,139,153,A1,2020-11-07T00:03:00Z
94,137,155,A1,2020-11-07T00:08:00Z
97,147,174,A1,2020-11-07T00:14:00Z
93,130,142,A1,2020-11-07T00:19:00Z
93,136,154,A1,2020-11-07T00:25:00Z
89,133,158,A1,2020-11-07T00:31:00Z
94,139,162,A1,2020-11-07T00:36:00Z
94,134,146,A1,2020-11-07T00:42:00Z
92,134,152,A1,2020-11-07T00:47:00Z
84,122,136,A1,2020-11-07T00:53:00Z
86,131,153,A1,2020-11-07T00:58:00Z
87,126,143,A1,2020-11-07T01:04:00Z
87,124,137,A1,2020-11-07T01:09:00Z
87,124,144,A1,2020-11-07T01:15:00Z
84,121,141,A1,2020-11-07T01:20:00Z
80,112,130,A1,2020-11-07T01:26:00Z
81,123,144,A1,2020-11-07T01:31:00Z
76,109,127,A1,2020-11-07T01:37:00Z
74,106,116,A1,2020-11-07T01:42:00Z
75,114,128,A1,2020-11-07T01:48:00Z
78,116,146,A1,2020-11-07T01:54:00Z
77,118,137,A1,2020-11-07T01:59:00Z
81,117,129,A1,2020-11-07T02:05:00Z
83,123,139,A1,2020-11-07T02:06:00Z
78,121,142,A1,2020-11-07T02:11:00Z
75,112,126,A1,2020-11-07T02:17:00Z
72,105,121,A1,2020-11-07T02:22:00Z
75,118,138,A1,2020-11-07T02:28:00Z
65,98,108,A1,2020-11-07T02:33:00Z
68,104,123,A1,2020-11-07T02:39:00Z
69,99,112,A1,2020-11-07T02:44:00Z
66,94,107,A1,2020-11-07T02:50:00Z
66,103,112,A1,2020-11-07T02:55:00Z
62,91,106,A1,2020-11-07T03:01:00Z
60,92,102,A1,2020-11-07T03:06:00Z
60,90,96,A1,2020-11-07T03:12:00Z
58,84,94,A1,2020-11-07T03:17:00Z
58,83,92,A1,2020-11-07T03:23:00Z
60,86,99,A1,2020-11-07T03:28:00Z
58,85,107,A1,2020-11-07T03:34:00Z
55,85,98,A1,2020-11-07T03:39:00Z
56,90,94,A1,2020-11-07T03:45:00Z
61,91,106,A1,2020-11-07T03:50:00Z
60,91,101,A1,2020-11-07T03:56:00Z
58,86,97,A1,2020-11-07T04:01:00Z
60,89,104,A1,2020-11-07T04:07:00Z
61,92,102,A1,2020-11-07T04:12:00Z
58,92,104,A1,2020-11-07T04:18:00Z
59,92,102,A1,2020-11-07T04:23:00Z
59,88,102,A1,2020-11-07T04:29:00Z
57,81,91,A1,2020-11-07T04:34:00Z
60,93,104,A1,2020-11-07T04:40:00Z
59,88,97,A1,2020-11-07T04:45:00Z
55,81,100,A1,2020-11-07T04:51:00Z
55,85,95,A1,2020-11-07T04:56:00Z
54,82,89,A1,2020-11-06T18:13:00Z
50,79,89,A1,2020-11-06T23:13:00Z
54,79,86,A1,2020-11-07T05:13:00Z
54,84,97,A1,2020-11-07T05:18:00Z
51,72,84,A1,2020-11-07T05:24:00Z
51,77,92,A1,2020-11-07T05:29:00Z
53,77,83,A1,2020-11-07T05:35:00Z
54,79,89,A1,2020-11-07T05:40:00Z
50,76,82,A1,2020-11-07T05:46:00Z
49,73,81,A1,2020-11-07T05:51:00Z
51,70,76,A1,2020-11-07T05:57:00Z
47,66,72,A1,2020-11-06T18:14:00Z
49,71,82,A1,2020-11-07T00:14:00Z
47,68,76,A1,2020-11-07T06:13:00Z
43,64,69,A1,2020-11-07T06:19:00Z
49,72,86,A1,2020-11-07T06:24:00Z
47,72,81,A1,2020-11-07T06:30:00Z
46,71,78,A1,2020-11-07T06:35:00Z
53,80,89,A1,2020-11-07T06:41:00Z
49,73,87,A1,2020-11-07T06:46:00Z
47,71,77,A1,2020-11-07T06:52:00Z
50,73,80,A1,2020-11-07T06:57:00Z
47,73,86,A1,2020-11-06T19:15:00Z
50,71,90,A1,2020-11-07T00:15:00Z
52,73,76,A1,2020-11-07T07:14:00Z
49,69,75,A1,2020-11-07T07:19:00Z
52,76,82,A1,2020-11-07T07:25:00Z
52,78,89,A1,2020-11-07T07:30:00Z
50,78,80,A1,2020-11-07T07:36:00Z
50,73,84,A1,2020-11-07T07:41:00Z
50,73,87,A1,2020-11-07T07:47:00Z
45,68,73,A1,2020-11-07T07:52:00Z
46,69,80,A1,2020-11-07T07:58:00Z
50,72,79,A1,2020-11-06T19:16:00Z
46,73,83,A1,2020-11-07T01:16:00Z
50,71,80,A1,2020-11-07T08:14:00Z
49,72,81,A1,2020-11-07T08:20:00Z
49,73,79,A1,2020-11-07T08:25:00Z
51,77,88,A1,2020-11-07T08:31:00Z
50,70,87,A1,2020-11-07T08:36:00Z
47,66,73,A1,2020-11-07T08:42:00Z
52,82,95,A1,2020-11-07T08:47:00Z
55,77,89,A1,2020-11-07T08:53:00Z
59,86,93,A1,2020-11-07T08:59:00Z
64,90,105,A1,2020-11-06T20:17:00Z
66,94,109,A1,2020-11-07T02:17:00Z
65,92,107,A1,2020-11-07T09:15:00Z
70,104,125,A1,2020-11-07T09:21:00Z
72,104,121,A1,2020-11-07T09:26:00Z
73,102,122,A1,2020-11-07T09:32:00Z
73,104,124,A1,2020-11-07T09:37:00Z
79,119,131,A1,2020-11-07T09:43:00Z
76,114,125,A1,2020-11-07T09:48:00Z
73,110,121,A1,2020-11-07T09:54:00Z
74,111,122,A1,2020-11-07T09:59:00Z
76,118,141,A1,2020-11-06T21:18:00Z
73,113,140,A1,2020-11-07T02:18:00Z
79,115,128,A1,2020-11-07T10:16:00Z
74,113,133,A1,2020-11-07T10:21:00Z
77,116,135,A1,2020-11-07T10:27:00Z
76,118,148,A1,2020-11-07T10:32:00Z
76,114,126,A1,2020-11-07T10:38:00Z
70,104,119,A1,2020-11-07T10:43:00Z
76,111,119,A1,2020-11-07T10:49:00Z
79,121,137,A1,2020-11-07T10:54:00Z
80,118,140,A1,2020-11-07T11:00:00Z
83,120,147,A1,2020-11-06T21:19:00Z
74,113,132,A1,2020-11-07T03:19:00Z
74,117,144,A1,2020-11-07T11:16:00Z
75,110,127,A1,2020-11-07T11:22:00Z
81,128,158,A1,2020-11-07T11:27:00Z
79,121,137,A1,2020-11-07T11:33:00Z
78,117,135,A1,2020-11-07T11:38:00Z
80,127,144,A1,2020-11-07T11:44:00Z
79,115,136,A1,2020-11-07T11:49:00Z
81,125,141,A1,2020-11-07T11:55:00Z
79,117,143,A1,2020-11-07T12:00:00Z
76,115,139,A1,2020-11-06T22:20:00Z
79,121,136,A1,2020-11-07T03:20:00Z
80,117,131,A1,2020-11-07T12:17:00Z
82,126,149,A1,2020-11-07T12:22:00Z
80,126,150,A1,2020-11-07T12:28:00Z
81,123,139,A1,2020-11-07T12:33:00Z
87,133,158,A1,2020-11-07T12:39:00Z
91,138,151,A1,2020-11-07T12:44:00Z
94,143,168,A1,2020-11-07T12:50:00Z
88,130,148,A1,2020-11-07T12:55:00Z
96,147,167,A1,2020-11-06T17:21:00Z
93,146,164,A1,2020-11-06T22:21:00Z
92,142,166,A1,2020-11-07T04:21:00Z
93,142,166,A1,2020-11-07T13:17:00Z
93,140,158,A1,2020-11-07T13:23:00Z
88,135,161,A1,2020-11-07T13:28:00Z
86,131,155,A1,2020-11-07T13:34:00Z
86,129,150,A1,2020-11-07T13:39:00Z
84,132,154,A1,2020-11-07T13:45:00Z
87,131,145,A1,2020-11-07T13:50:00Z
83,133,150,A1,2020-11-07T13:56:00Z
85,133,156,A1,2020-11-06T17:22:00Z
84,126,137,A1,2020-11-06T23:22:00Z
84,127,149,A1,2020-11-07T04:22:00Z
79,120,135,A1,2020-11-07T14:18:00Z
82,123,141,A1,2020-11-07T14:23:00Z
74,120,137,A1,2020-11-07T14:29:00Z
74,118,127,A1,2020-11-07T14:34:00Z
73,108,134,A1,2020-11-07T14:40:00Z
80,123,140,A1,2020-11-07T14:45:00Z
78,117,126,A1,2020-11-07T14:51:00Z
83,124,140,A1,2020-11-07T14:56:00Z
76,112,135,A1,2020-11-06T18:23:00Z
74,113,128,A1,2020-11-06T23:23:00Z
76,115,144,A1,2020-11-07T15:13:00Z
73,118,127,A1,2020-11-07T15:18:00Z
77,114,127,A1,2020-11-07T15:24:00Z
78,117,128,A1,2020-11-07T15:29:00Z
78,111,140,A1,2020-11-07T15:35:00Z
77,123,137,A1,2020-11-07T15:40:00Z
70,113,128,A1,2020-11-07T15:46:00Z
72,107,119,A1,2020-11-07T15:51:00Z
72,114,128,A1,2020-11-07T15:57:00Z
76,117,140,A1,2020-11-07T16:02:00Z
77,118,145,A1,2020-11-07T16:08:00Z
85,132,163,A1,2020-11-07T16:13:00Z
76,114,145,A1,2020-11-07T16:19:00Z
74,119,142,A1,2020-11-07T16:24:00Z
81,124,150,A1,2020-11-07T16:30:00Z
77,117,135,A1,2020-11-07T16:36:00Z
74,119,135,A1,2020-11-07T16:41:00Z
76,115,144,A1,2020-11-07T16:47:00Z
73,116,140,A1,2020-11-07T16:52:00Z
73,113,125,A1,2020-11-07T16:58:00Z
70,110,118,A1,2020-11-07T17:03:00Z
73,117,137,A1,2020-11-07T17:09:00Z
73,112,122,A1,2020-11-07T17:14:00Z
75,114,129,A1,2020-11-07T17:20:00Z
75,117,138,A1,2020-11-07T17:25:00Z
72,112,131,A1,2020-11-07T17:31:00Z
78,126,149,A1,2020-11-07T17:36:00Z
74,116,131,A1,2020-11-07T17:42:00Z
83,120,142,A1,2020-11-07T17:47:00Z
75,110,141,A1,2020-11-07T17:53:00Z
79,121,146,A1,2020-11-07T17:59:00Z
71,111,130,A1,2020-11-07T18:04:00Z
79,120,153,A1,2020-11-07T18:10:00Z
71,112,120,A1,2020-11-07T18:15:00Z
75,113,134,A1,2020-11-07T18:21:00Z
74,111,126,A1,2020-11-07T18:26:00Z
75,112,143,A1,2020-11-07T18:32:00Z
72,105,121,A1,2020-11-07T18:37:00Z
79,116,138,A1,2020-11-07T18:43:00Z
80,124,145,A1,2020-11-07T18:48:00Z
77,123,147,A1,2020-11-07T18:54:00Z
76,116,136,A1,2020-11-07T18:59:00Z
75,116,130,A1,2020-11-07T19:05:00Z
84,130,159,A1,2020-11-07T19:10:00Z
78,120,136,A1,2020-11-07T19:16:00Z
78,121,150,A1,2020-11-07T19:21:00Z
75,119,142,A1,2020-11-07T19:27:00Z
76,122,142,A1,2020-11-07T19:33:00Z
78,116,140,A1,2020-11-07T19:38:00Z
78,118,138,A1,2020-11-07T19:44:00Z
81,129,150,A1,2020-11-07T19:49:00Z
80,120,136,A1,2020-11-07T19:55:00Z
79,126,151,A1,2020-11-07T20:00:00Z
83,131,155,A1,2020-11-07T20:06:00Z
85,120,144,A1,2020-11-07T20:11:00Z
78,123,140,A1,2020-11-07T20:17:00Z
82,124,136,A1,2020-11-07T20:22:00Z
84,126,151,A1,2020-11-07T20:28:00Z
85,133,156,A1,2020-11-07T20:33:00Z
89,129,146,A1,2020-11-07T20:39:00Z
81,124,151,A1,2020-11-07T20:44:00Z
85,128,143,A1,2020-11-07T20:50:00Z
84,123,150,A1,2020-11-07T20:56:00Z
92,140,168,A1,2020-11-07T21:01:00Z
86,133,160,A1,2020-11-07T21:07:00Z
89,133,156,A1,2020-11-07T21:12:00Z
91,144,162,A1,2020-11-07T21:18:00Z
88,139,169,A1,2020-11-07T21:23:00Z
89,136,147,A1,2020-11-07T21:29:00Z
85,135,164,A1,2020-11-07T21:34:00Z
86,132,161,A1,2020-11-07T21:40:00Z
91,139,176,A1,2020-11-07T21:45:00Z
93,142,175,A1,2020-11-07T21:51:00Z
98,159,191,A1,2020-11-07T21:56:00Z
96,154,182,A1,2020-11-07T22:02:00Z
106,162,183,A1,2020-11-07T22:07:00Z
96,154,182,A1,2020-11-07T22:13:00Z
102,158,190,A1,2020-11-07T22:18:00Z
104,160,202,A1,2020-11-07T22:24:00Z
101,163,199,A1,2020-11-07T22:30:00Z
103,171,206,A1,2020-11-07T22:35:00Z
103,160,192,A1,2020-11-07T22:41:00Z
113,170,200,A1,2020-11-07T22:46:00Z
111,176,218,A1,2020-11-07T22:52:00Z
113,177,231,A1,2020-11-07T22:57:00Z
109,171,202,A1,2020-11-07T23:03:00Z
112,175,216,A1,2020-11-07T23:08:00Z
110,168,196,A1,2020-11-07T23:14:00Z
112,175,207,A1,2020-11-07T23:19:00Z
110,166,192,A1,2020-11-07T23:25:00Z
110,170,221,A1,2020-11-07T23:30:00Z
108,171,207,A1,2020-11-07T23:36:00Z
114,178,206,A1,2020-11-07T23:41:00Z
111,175,218,A1,2020-11-07T23:47:00Z
102,159,192,A1,2020-11-07T23:53:00Z
103,162,200,A1,2020-11-07T23:58:00Z
104,159,194,A1,2020-11-08T00:04:00Z
99,160,181,A1,2020-11-08T00:09:00Z
98,156,197,A1,2020-11-08T00:15:00Z
95,154,179,A1,2020-11-08T00:20:00Z
90,134,156,A1,2020-11-08T00:26:00Z
86,129,172,A1,2020-11-08T00:31:00Z
78,121,143,A1,2020-11-08T00:37:00Z
84,128,145,A1,2020-11-08T00:42:00Z
77,119,140,A1,2020-11-08T00:48:00Z
84,128,149,A1,2020-11-08T00:53:00Z
81,126,143,A1,2020-11-08T00:59:00Z
76,117,154,A1,2020-11-08T01:04:00Z
78,122,140,A1,2020-11-08T01:10:00Z
83,130,154,A1,2020-11-08T01:15:00Z
78,114,150,A1,2020-11-08T01:21:00Z
76,124,155,A1,2020-11-08T01:27:00Z
69,114,128,A1,2020-11-08T01:32:00Z
62,94,114,A1,2020-11-08T01:38:00Z
35,62,69,A1,2020-11-08T01:43:00Z
40,60,65,A1,2020-11-08T01:49:00Z
32,52,58,A1,2020-11-08T01:54:00Z
24,37,40,A1,2020-11-08T02:00:00Z
28,40,44,A1,2020-11-08T02:05:00Z
27,40,46,A1,2020-11-08T02:11:00Z
24,37,46,A1,2020-11-08T02:16:00Z
24,35,38,A1,2020-11-08T02:22:00Z
25,34,44,A1,2020-11-08T02:27:00Z
22,37,40,A1,2020-11-08T02:33:00Z
18,30,35,A1,2020-11-08T02:38:00Z
17,27,28,A1,2020-11-08T02:44:00Z
21,30,33,A1,2020-11-08T02:50:00Z
15,22,24,A1,2020-11-08T02:55:00Z
